Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (g/stk),Airmass SP (g/stk),Ambient Press (kpa),Ambient Temp (°C),Battery Volts (V),Boost (psi),Calc TQ (nm),Calc HP (hp),Calc 0-60mph (s),Calc 60-130mph (s),Calc 0-60ft (s),Calc 1/8mile (s),Calc 1/4mile (s),Comb Mode (),Coolant Temp (°C),Cruise (),DV Position (%),EOI Actual (°),EOI Limit (°),Engine Speed (rpm),Eth Content (%),Exh Cam Position (°),Exh Flow Factor (),Exh Pres Desired (kpa),FP DI (kpa),FP DI SP (kpa),FP MPI (kpa),FP MPI SP (kpa),Fuel Flow (mg/stk),Fuel Flow SP (mg/stk),Fuel Split MPI (),Fuel Trim (%),Gear (gear),HPFP Eff Vol (%),IAT (°C),Ign Table (°),Ign Avg (°),Inj PW DI (ms),Inj PW MPI (ms),Intake Cam Pos (°),Intake Flow Fact (),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),Lambda (l),Lambda SP (l),LPFP Duty (%),LTFT (%),MAP (kpa),MAP SP (kpa),Misfires (),Oil Temp (°C),Pedal Pos (%),Port Flap Pos (%),PUT (kpa),PUT SP (kpa),SOI Actual (°),SOI Limit (°),STFT (%),Torque (Nm),Torque Lim (),Torque Req (Nm),TPS (%),Trans Temp (°C),Turbo Speed (rpm),Valve Lift Pos (),Vehicle Speed (km/h),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Voltage (V),Wheel Speed FL (km/h),Wheel Speed FR (km/h),Wheel Speed RL (km/h),Wheel Speed RR (km/h),SimosTools [R2.12:2026_8_26:Patched_259L_R18.bin]
252206.92,-4.0437937,-0.3393851,0.23367676,0.24420625,101.38517,23.30828,13.847108,-5.9093814,0.0,0.0,92.082,0.0,4.561,15.561,24.481,0.0,97.71283,0.0,0.0,450.0,212.25,1403.0,0.0,-10.65625,0.100097656,105.4628,8912.639,9930.999,1100.0834,499.89316,26.47228,19.138887,0.0,2.3497298,3.0,38.52234,45.10044,17.999977,14.249982,1.696,0.0,-14.4921875,0.0,0.0,0.0,0.0,0.0,0.0,0.88964844,0.8984375,54.518127,2.3497298,60.652447,62.78917,0.0,110.00001,19.433594,1.0,102.87576,80.79484,464.625,546.75,-1.0471861E-12,69.34375,0.0,64.59375,7.469206,78.99996,20.300293,1.0,30.54,0.0,0.0,-68.774414,99.998474,31.22406,3.6572266,31.76,29.33,31.31,28.73,0
252206.95,-4.0550346,-0.36075404,0.23139407,0.2489115,101.38581,23.30828,13.847272,-5.8522844,0.0,0.0,92.082,0.0,4.561,15.561,24.481,0.0,97.71913,0.0,0.0,449.25,211.875,1405.0,0.0,-10.875,0.09979248,105.4628,9154.095,10149.636,1100.0834,499.89316,26.620646,18.88455,0.0,2.1916857,3.0,39.134216,45.101677,17.999977,13.874982,1.788,0.0,-15.2890625,0.0,0.0,0.0,0.0,0.0,0.0,0.8857422,0.89746094,54.49066,2.3479357,61.04665,64.52703,0.0,110.00001,19.726562,1.0,102.87576,80.79484,464.625,546.75,-0.15624999,68.03125,0.0,65.96875,7.0023804,78.99996,19.87915,1.0,30.51,0.0,0.0,-68.774414,99.998474,31.22406,3.6572266,31.96,29.38,31.39,28.81,0
252207.02,-4.1040277,-0.38805163,0.23521914,0.24886909,101.387215,23.30828,13.829809,-5.698531,0.0,0.0,92.082,0.0,4.561,15.561,24.481,0.0,97.72418,0.0,0.0,449.25,211.875,1404.0,0.0,-10.828125,0.099121094,105.47109,9426.329,10368.272,1100.0834,499.89316,27.108124,19.223665,0.0,1.9091799,3.0,39.985657,45.102787,17.624977,13.874982,1.788,0.0,-15.7890625,0.0,0.0,0.0,0.0,0.0,0.0,0.8808594,0.8964844,54.501343,2.34668,62.10786,64.92408,0.0,110.00001,19.726562,1.0,102.87576,80.79484,464.625,546.75,-0.43749997,69.75,0.0,66.0,7.469206,78.99996,20.318604,1.0,30.53,0.0,0.0,-68.774414,99.998474,31.22406,3.6572266,31.75,29.39,31.39,28.79,0
252207.05,-4.1832223,-0.39897066,0.23955743,0.24776699,101.38847,23.30828,13.823444,-5.521181,0.0,0.0,92.082,0.0,4.561,15.561,24.481,0.0,97.72821,0.0,0.0,449.625,211.875,1402.0,0.0,-10.8203125,0.09814453,105.44621,9725.629,10586.909,1100.0834,499.89316,27.04454,19.393225,0.0,1.683301,3.0,40.53192,45.103786,17.249977,13.874982,1.724,0.0,-16.289062,0.0,0.0,0.0,0.0,0.0,0.0,0.88183594,0.89453125,54.512024,2.3458009,63.331573,64.99825,0.0,110.00001,19.726562,1.0,102.87576,80.79484,464.625,546.75,-0.66249996,71.375,0.0,66.03125,7.469206,78.99996,20.251465,1.0,30.65,0.0,0.0,-68.774414,99.998474,31.22406,3.6572266,31.91,29.31,31.49,28.76,0
252207.1,-4.2665777,-0.42208827,0.24036247,0.25285372,101.38961,23.30828,13.818989,-5.4368496,0.0,0.0,92.082,0.0,4.561,15.561,24.481,0.0,97.731445,0.0,0.0,449.625,211.875,1406.0,0.0,-10.7890625,0.09851074,105.47109,10042.971,10805.546,1100.0834,499.89316,27.48963,19.562782,0.0,1.5026858,3.0,41.506958,45.104687,17.249977,13.874982,1.724,0.0,-17.085938,0.0,0.0,0.0,0.0,0.0,0.0,0.8847656,0.8935547,54.52423,2.3451858,63.913998,66.47033,0.0,110.00001,20.117188,1.0,103.049904,80.79484,464.625,546.75,-0.8425,72.4375,0.0,68.03125,7.469206,78.99996,20.532227,1.0,30.65,0.0,0.0,-69.40918,99.998474,30.589294,3.6572266,31.82,29.45,31.53,28.91,0
252207.12,-4.333262,-0.43133533,0.24290389,0.26913133,101.38981,23.30828,13.81587,-5.2917233,0.0,0.0,92.082,0.0,4.561,15.561,24.481,0.0,97.734024,0.0,0.0,449.625,211.875,1408.0,0.0,-10.7734375,0.09979248,105.51255,10353.414,11026.837,1100.0834,499.89316,27.913527,20.177431,0.0,1.3582553,3.0,42.211914,45.105495,17.249977,13.874982,1.724,0.0,-17.203125,0.0,0.0,0.0,0.0,0.0,0.0,0.8925781,0.89160156,54.52423,2.3447552,64.914536,70.169754,0.0,110.00001,21.191406,1.0,103.08307,80.79484,464.625,546.75,-0.9864999,73.625,0.0,74.28125,7.936031,78.99996,21.160889,1.0,30.73,0.0,0.0,-69.42139,99.998474,30.577087,3.6572266,31.96,29.34,31.62,28.94,0
252207.17,-4.3866096,-0.43503416,0.25827798,0.2954976,101.389984,23.30828,13.831265,-4.786617,0.0,0.0,92.082,0.0,4.561,15.561,24.481,0.0,97.736084,0.0,0.0,450.0,211.875,1409.0,0.0,-10.6796875,0.10217285,105.61205,10683.492,11256.087,1100.0834,499.89316,29.609108,22.063766,0.0,1.3990036,3.0,43.733215,45.106224,16.499979,13.874982,1.692,0.0,-17.851562,0.0,0.0,0.0,0.0,0.0,0.0,0.89453125,0.890625,54.62494,2.3444536,68.396355,75.96074,0.0,110.00001,23.339844,1.0,102.87576,80.79484,464.625,546.75,-0.94544995,80.03125,0.0,87.3125,8.869681,78.99996,21.936035,1.0,30.81,0.0,0.0,-68.774414,99.998474,31.22406,3.6572266,32.1,29.39,31.74,28.75,0
252207.2,-4.4492874,-0.41776365,0.28343934,0.31368273,101.38931,23.30828,13.836183,-3.9601943,0.0,0.0,92.082,0.0,4.561,15.561,24.481,0.0,97.73773,0.0,0.0,450.0,211.875,1417.0,0.0,-10.2578125,0.10418701,105.686676,11056.555,11485.337,1100.0834,499.89316,31.050354,24.225634,0.0,1.4316325,3.0,45.118713,45.10688,14.999981,13.874982,1.692,0.0,-18.414062,0.0,0.0,0.0,0.0,0.0,0.0,0.8984375,0.8886719,54.769897,2.3442426,74.092125,80.11845,0.0,110.00001,25.0,1.0,102.76798,80.786545,464.625,546.375,-0.91261,86.46875,0.0,97.3125,10.270158,78.99996,23.016357,1.0,30.77,0.0,0.0,-68.58826,99.998474,31.410217,3.6572266,32.08,29.46,31.64,28.85,0
252207.25,-4.4794297,-0.41085547,0.29927474,0.33441123,101.38871,23.30828,13.851343,-3.3626547,0.0,0.0,92.082,0.0,4.561,15.561,24.481,0.0,97.73906,0.0,0.0,448.875,211.875,1422.0,0.0,-9.875,0.10522461,105.753006,11202.489,11714.588,1100.0834,499.89316,32.97908,25.05223,0.0,1.6140068,3.0,46.60492,45.10747,13.874982,13.874982,1.764,0.0,-19.617188,0.0013427734,0.0,0.0,0.0,0.0,0.0,0.9033203,0.8886719,54.91028,2.3440948,78.2103,85.67272,0.0,110.00001,25.683594,1.0,102.7597,85.33042,464.25,546.0,-0.730088,94.25,0.0,101.4375,11.203809,78.99996,23.474121,1.0,30.83,0.40625,0.0,-63.827515,99.54834,35.720825,3.6572266,32.1,29.57,31.58,28.91,0
252207.28,-4.483544,-0.3705922,0.32139483,0.36230356,101.38817,23.30828,13.850237,-2.5144129,0.0,0.0,92.082,0.0,4.561,15.561,24.481,0.0,97.74011,0.0,0.0,448.875,211.5,1430.0,0.0,-10.1875,0.107788086,106.076385,11546.8955,11943.838,1100.0834,499.89316,34.63227,27.002151,0.0,1.7599208,3.0,48.103333,45.108,12.374984,13.499983,1.764,0.0,-21.421875,0.017578125,0.0,0.0,0.0,0.0,0.0,0.9111328,0.89160156,55.073547,2.3439913,84.056595,89.20932,0.0,110.00001,27.246094,1.0,102.59386,89.40167,464.25,546.375,-0.5840704,104.5,0.0,111.0625,13.07111,78.99996,24.072266,1.0,30.88,5.28125,0.0,-50.81787,94.16504,43.000793,3.6572266,32.15,29.65,31.69,28.85,0
