Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (g/stk),Airmass SP (g/stk),Ambient Press (kpa),Ambient Temp (°C),Battery Volts (V),Boost (psi),Calc TQ (nm),Calc HP (hp),Calc 0-60mph (s),Calc 60-130mph (s),Calc 0-60ft (s),Calc 1/8mile (s),Calc 1/4mile (s),Comb Mode (),Coolant Temp (°C),Cruise (),DV Position (%),EOI Actual (°),EOI Limit (°),Engine Speed (rpm),Eth Content (%),Exh Cam Position (°),Exh Flow Factor (),Exh Pres Desired (kpa),FP DI (kpa),FP DI SP (kpa),FP MPI (kpa),FP MPI SP (kpa),Fuel Flow (mg/stk),Fuel Flow SP (mg/stk),Fuel Split MPI (),Fuel Trim (%),Gear (gear),HPFP Eff Vol (%),IAT (°C),Ign Table (°),Ign Avg (°),Inj PW DI (ms),Inj PW MPI (ms),Intake Cam Pos (°),Intake Flow Fact (),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),Lambda (l),Lambda SP (l),LPFP Duty (%),LTFT (%),MAP (kpa),MAP SP (kpa),Misfires (),Oil Temp (°C),Pedal Pos (%),Port Flap Pos (%),PUT (kpa),PUT SP (kpa),SOI Actual (°),SOI Limit (°),STFT (%),Torque (Nm),Torque Lim (),Torque Req (Nm),TPS (%),Trans Temp (°C),Turbo Speed (rpm),Valve Lift Pos (),Vehicle Speed (km/h),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Voltage (V),Wheel Speed FL (km/h),Wheel Speed FR (km/h),Wheel Speed RL (km/h),Wheel Speed RR (km/h),SimosTools [R2.12:2026_8_26:Patched_259L_R18.bin]
252293.6,0.08161798,-0.034451537,0.13165464,0.13496836,101.48966,23.30828,13.843382,-9.656148,0.0,0.0,92.082,0.0,4.561,15.561,24.481,0.0,96.23999,0.0,0.0,460.125,218.625,2384.0,0.0,-10.6484375,0.081604004,105.263794,7176.2793,7165.666,1100.0834,510.24127,10.258274,8.986587,0.0,2.6509027,3.0,23.728943,45.11277,29.999962,20.624973,0.904,0.0,-5.265625,0.0,0.0,0.0,0.0,0.0,0.0,1.0185547,1.0,54.50287,2.3437505,34.930885,35.621147,0.0,111.00006,6.9335938,1.0,104.79946,80.86946,473.25,546.75,0.30715233,17.375,0.0,13.84375,6.535555,80.99994,21.948242,1.0,52.1,0.0,0.0,-72.994995,99.998474,27.003479,3.6621094,52.11,52.01,51.92,51.8,0
252293.64,0.045294385,-0.032530617,0.13450277,0.13789323,101.4898,23.30828,13.850523,-9.585581,0.0,0.0,92.082,0.0,4.561,15.561,24.481,0.0,96.24011,0.0,0.0,460.5,218.625,2384.0,0.0,-10.640625,0.08227539,105.28867,7128.519,7299.9263,1100.0834,510.24127,14.073335,9.198535,0.0,2.7457223,3.0,26.101685,45.112774,29.999962,20.624973,0.884,0.0,-4.9296875,0.0,0.0,0.0,0.0,0.0,0.0,1.015625,1.0,54.62799,2.3437505,35.417435,36.120853,0.0,111.00006,7.1289062,1.0,104.79946,80.86946,472.875,546.75,0.40197185,18.75,0.0,14.96875,6.535555,80.99994,22.106934,1.0,52.06,0.0,0.0,-72.94006,99.998474,27.05841,3.6621094,52.1,52.07,51.95,51.88,0
252293.69,0.036235508,-0.03176225,0.1325062,0.14086048,101.48993,23.30828,13.837944,-9.61658,0.0,0.0,92.082,0.0,4.561,15.561,24.481,0.0,96.240204,0.0,0.0,460.125,218.625,2384.0,0.0,-10.796875,0.08227539,105.28867,7256.411,7064.3076,1100.0834,510.24127,9.70721,8.541496,0.0,2.821578,3.0,23.512268,45.112774,29.999962,20.624973,0.912,0.0,-5.703125,0.0,0.0,0.0,0.0,0.0,0.0,1.0175781,1.0,54.507446,2.3437505,35.203888,36.914288,0.0,111.00006,7.2265625,1.0,104.7497,80.86946,472.875,546.75,0.4778275,18.0,0.0,15.53125,6.535555,80.99994,21.569824,1.0,52.14,0.0,0.0,-72.90039,99.998474,27.098083,3.6621094,52.06,52.1,52.04,51.92,0
252293.73,0.028988406,-0.031454902,0.13236831,0.14073332,101.49004,23.30828,13.823279,-9.588522,0.0,0.0,92.082,0.0,4.561,15.561,24.481,0.0,96.24028,0.0,0.0,460.125,218.625,2383.0,0.0,-10.765625,0.08227539,105.28867,7267.0244,7295.15,1100.0834,510.24127,10.555001,9.134951,0.0,3.0385125,3.0,24.057007,45.112774,29.999962,20.624973,0.912,0.0,-6.59375,0.0,0.0,0.0,0.0,0.0,0.0,1.0205078,1.0,54.57611,2.3437505,35.39741,37.09629,0.0,111.00006,7.2265625,1.0,104.7497,80.86946,472.875,546.75,0.694762,17.65625,0.0,15.4375,6.535555,80.99994,22.003174,1.0,52.07,0.0,0.0,-72.86377,99.998474,27.134705,3.6621094,52.06,52.04,51.97,51.88,0
252293.77,0.023190726,-0.031331964,0.13577853,0.1396736,101.49014,23.30828,13.836452,-9.462087,0.0,0.0,92.082,0.0,4.561,15.561,24.481,0.0,96.24034,0.0,0.0,460.875,218.625,2383.0,0.0,-10.7265625,0.08227539,105.28867,7181.5864,7294.089,1100.0834,510.24127,14.98471,8.880613,0.0,3.21206,3.0,26.794434,45.112774,29.999962,20.624973,0.864,0.0,-7.3515625,0.0,0.0,0.0,0.0,0.0,0.0,1.0214844,1.0,54.589844,2.3437505,36.269016,37.05905,0.0,111.00006,7.2265625,1.0,104.79946,80.86946,472.875,546.75,0.8683096,19.21875,0.0,15.59375,6.535555,80.99994,22.180176,1.0,52.08,0.0,0.0,-73.028564,99.998474,26.96991,3.6621094,52.11,52.06,51.98,51.97,0
252293.81,-0.0014474187,-0.031282786,0.13522895,0.14365822,101.490234,23.30828,13.8280945,-9.46329,0.0,0.0,92.082,0.0,4.561,15.561,24.481,0.0,96.24039,0.0,0.0,460.125,218.625,2385.0,0.0,-10.734375,0.08294678,105.313545,7296.2114,7265.4326,1100.0834,510.24127,10.6609745,9.346898,0.0,3.3508983,3.0,24.102783,45.112774,29.999962,20.624973,0.904,0.0,-7.4921875,0.0,0.0,0.0,0.0,0.0,0.0,1.0283203,1.0,54.493713,2.3437505,36.2608,37.943913,0.0,111.00006,7.421875,1.0,104.600464,80.86946,473.25,546.75,1.0071477,19.0,0.0,16.59375,7.0023804,80.99994,22.229004,1.0,52.16,0.0,0.0,-72.70203,99.998474,27.296448,3.6621094,52.04,52.14,51.71,51.8,0
252293.84,-0.021157935,-0.031263117,0.14416152,0.14306477,101.49032,23.30828,13.845681,-9.208149,0.0,0.0,92.082,0.0,4.561,15.561,24.481,0.0,96.24043,0.0,0.0,460.125,217.875,2388.0,0.0,-10.703125,0.08294678,105.313545,7270.2085,7645.3936,1100.0834,510.24127,17.061798,10.067521,0.0,3.6182184,3.0,28.134155,45.112774,29.999962,19.874975,0.892,0.0,-7.78125,0.0,0.0,0.0,0.0,0.0,0.0,1.0302734,1.0,54.71039,2.3437505,38.01955,37.790257,0.0,111.00006,7.421875,1.0,104.50096,80.86946,472.875,546.75,1.2744681,22.34375,0.0,17.0,7.0023804,80.99994,22.155762,1.0,52.18,0.0,0.0,-72.299194,99.998474,27.69928,3.6621094,52.1,52.16,51.98,51.77,0
252293.89,-0.016926348,-0.03125525,0.14132957,0.14234415,101.490395,23.30828,13.846273,-9.268401,0.0,0.0,92.082,0.0,4.561,15.561,24.481,0.0,96.24046,0.0,0.0,459.0,217.875,2391.0,0.0,-10.6328125,0.08294678,105.313545,7463.904,7409.7754,1100.0834,510.24127,12.9924,9.134951,0.0,3.832075,3.0,25.817871,45.112774,29.999962,19.874975,0.972,0.0,-7.8359375,0.0,0.0,0.0,0.0,0.0,0.0,1.03125,1.0,54.63257,2.3437505,37.604313,37.80788,0.0,111.00006,7.421875,1.0,104.7663,80.86946,473.25,546.75,1.4883245,22.25,0.0,17.09375,6.535555,80.99994,21.740723,1.0,52.08,0.0,0.0,-73.01941,99.998474,26.979065,3.6621094,52.14,52.03,51.83,51.98,0
252293.92,-0.05354108,-0.0312521,0.13932602,0.14306477,101.49046,23.30828,13.82911,-9.32675,0.0,0.0,92.082,0.0,4.561,15.561,24.481,0.0,96.24049,0.0,0.0,459.0,218.25,2393.0,0.0,-10.5625,0.08294678,105.313545,7602.94,7498.3975,1100.0834,510.24127,12.335362,9.474067,0.0,4.15941,3.0,25.556946,45.112774,29.999962,20.249973,0.972,0.0,-7.9921875,0.0,0.0,0.0,0.0,0.0,0.0,1.0341797,1.0,54.640198,2.3437505,37.202198,37.976498,0.0,111.00006,7.421875,1.0,104.79946,80.86946,473.25,546.75,1.8156595,20.53125,0.0,16.875,6.535555,80.99994,22.314453,1.0,52.18,0.0,0.0,-73.046875,99.998474,26.9516,3.6621094,52.19,52.16,51.88,51.9,0
252293.97,-0.10283286,-0.031250842,0.1396116,0.14297996,101.490524,23.30828,13.8288145,-9.291288,0.0,0.0,92.082,0.0,4.561,15.561,24.481,0.0,96.24051,0.0,0.0,460.125,218.25,2393.0,0.0,-10.2421875,0.08294678,105.313545,7620.983,7424.1035,1100.0834,510.24127,12.10222,9.1773405,0.0,4.421278,3.0,25.454712,45.112774,29.999962,20.249973,0.904,0.0,-8.359375,0.0,0.0,0.0,0.0,0.0,0.0,1.0332031,1.0,54.667664,2.3437505,37.446682,38.156162,0.0,111.00006,7.421875,1.0,104.79946,80.86946,472.875,546.375,2.0775275,20.65625,0.0,16.875,6.535555,80.99994,22.265625,1.0,52.12,0.0,0.0,-73.046875,99.998474,26.9516,3.6621094,52.06,52.16,51.97,51.65,0
