Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (g/stk),Airmass SP (g/stk),Ambient Press (kpa),Ambient Temp (°C),Battery Volts (V),Boost (psi),Calc TQ (nm),Calc HP (hp),Calc 0-60mph (s),Calc 60-130mph (s),Calc 0-60ft (s),Calc 1/8mile (s),Calc 1/4mile (s),Comb Mode (),Coolant Temp (°C),Cruise (),DV Position (%),EOI Actual (°),EOI Limit (°),Engine Speed (rpm),Eth Content (%),Exh Cam Position (°),Exh Flow Factor (),Exh Pres Desired (kpa),FP DI (kpa),FP DI SP (kpa),FP MPI (kpa),FP MPI SP (kpa),Fuel Flow (mg/stk),Fuel Flow SP (mg/stk),Fuel Split MPI (),Fuel Trim (%),Gear (gear),HPFP Eff Vol (%),IAT (°C),Ign Table (°),Ign Avg (°),Inj PW DI (ms),Inj PW MPI (ms),Intake Cam Pos (°),Intake Flow Fact (),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),Lambda (l),Lambda SP (l),LPFP Duty (%),LTFT (%),MAP (kpa),MAP SP (kpa),Misfires (),Oil Temp (°C),Pedal Pos (%),Port Flap Pos (%),PUT (kpa),PUT SP (kpa),SOI Actual (°),SOI Limit (°),STFT (%),Torque (Nm),Torque Lim (),Torque Req (Nm),TPS (%),Trans Temp (°C),Turbo Speed (rpm),Valve Lift Pos (),Vehicle Speed (km/h),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Voltage (V),Wheel Speed FL (km/h),Wheel Speed FR (km/h),Wheel Speed RL (km/h),Wheel Speed RR (km/h),SimosTools [R2.12:2026_8_26:Patched_259L_R18.bin]
251985.12,-0.2544051,-0.3254124,0.087775126,0.09079844,101.4911,24.060139,13.831823,-11.173891,0.0,0.0,92.082,0.0,4.561,15.561,24.481,0.0,94.73685,0.0,0.0,465.375,229.125,2608.0,0.0,-11.78125,0.07727051,105.0648,5513.6836,5393.221,1100.0834,517.14,3.560723,6.973083,0.0,2.3436859,3.0,17.6651,43.606472,40.12495,30.374962,0.752,0.0,12.8359375,0.0,0.0,0.0,0.0,0.0,0.0,0.9394531,0.9033203,55.052185,2.3437505,24.470684,25.110554,0.0,110.99992,4.7851562,1.0,105.44622,80.86946,477.375,547.875,-6.4671636E-5,3.6875,0.0,0.625,5.135079,72.99998,21.54541,1.0,56.98,0.0,0.0,-74.43848,99.998474,25.559998,3.6572266,56.91,56.93,56.64,56.68,0
251985.17,-0.2435241,-0.29891497,0.09047938,0.091264725,101.4911,24.060139,13.842432,-11.090768,0.0,0.0,92.082,0.0,4.561,15.561,24.481,0.0,94.73685,0.0,0.0,464.625,227.625,2610.0,0.0,-11.65625,0.07727051,105.0648,5279.1265,5138.4985,1100.0834,517.14,2.7553215,7.2062254,0.0,2.3436987,3.0,16.76941,43.606728,40.12495,29.624962,0.796,0.0,11.8359375,0.0,0.0,0.0,0.0,0.0,0.0,0.9267578,0.9033203,55.099487,2.3437505,25.043642,25.221645,0.0,110.99992,4.7851562,1.0,105.44622,80.86946,477.375,547.875,-5.173731E-5,4.53125,0.0,0.84375,5.135079,72.99998,21.228027,1.0,56.95,0.0,0.0,-74.3927,99.998474,25.605774,3.6572266,56.84,56.81,56.81,56.64,0
251985.22,-0.27481928,-0.28831598,0.08990074,0.09101038,101.4911,24.060139,13.83228,-11.100365,0.0,0.0,92.082,0.0,4.561,15.561,24.481,0.0,94.73685,0.0,0.0,464.25,228.375,2611.0,0.0,-11.625,0.07727051,105.0648,5037.671,5088.615,1100.0834,517.14,3.5183337,7.2274203,0.0,2.343709,3.0,16.905212,43.60696,40.12495,29.999962,0.828,0.0,11.0703125,0.0,0.0,0.0,0.0,0.0,0.0,0.92089844,0.90234375,55.075073,2.3437505,24.977493,25.18738,0.0,110.99992,4.7851562,1.0,105.44622,80.86946,477.375,547.5,-4.138985E-5,4.46875,0.0,0.84375,5.135079,72.99998,21.54541,1.0,56.81,0.0,0.0,-74.3927,99.998474,25.605774,3.6572266,56.91,56.91,56.72,56.7,0
251985.25,-0.25985542,-0.2653264,0.09026703,0.09249402,101.4911,24.060139,13.836893,-11.084508,0.0,0.0,92.082,0.0,4.561,15.561,24.481,0.0,94.73685,0.0,0.0,464.25,227.25,2609.0,0.0,-11.6171875,0.07727051,105.0648,4753.761,4999.993,1100.0834,517.14,8.923002,7.0790567,0.0,2.3437173,3.0,19.86847,43.607166,40.12495,28.874964,0.844,0.0,10.8515625,0.0,0.0,0.0,0.0,0.0,0.0,0.9238281,0.9013672,55.108643,2.3437505,25.086794,25.546724,0.0,110.99992,4.7851562,1.0,105.44622,80.86946,477.75,547.5,-3.311188E-5,4.25,0.0,0.90625,5.135079,72.99998,21.295166,1.0,56.94,0.0,0.0,-74.3927,99.998474,25.605774,3.6572266,56.83,56.78,56.58,56.53,0
251985.3,-0.28788435,-0.25613058,0.088952415,0.090968,101.4911,24.060139,13.840122,-11.123409,0.0,0.0,92.082,0.0,4.561,15.561,24.481,0.0,94.73685,0.0,0.0,463.5,228.375,2605.0,0.0,-11.6484375,0.07727051,105.0648,4774.988,5025.996,1100.0834,517.14,9.028976,7.163836,0.0,2.343724,3.0,19.87915,43.607353,40.12495,30.74996,0.876,0.0,10.3828125,0.0,0.0,0.0,0.0,0.0,0.0,0.9267578,0.9003906,55.08423,2.3437505,24.81865,25.21685,0.0,110.99992,4.7851562,1.0,105.44622,80.86946,477.375,547.875,-2.6489504E-5,4.34375,0.0,0.71875,5.135079,72.99998,21.33789,1.0,56.81,0.0,0.0,-74.41101,99.998474,25.587463,3.6572266,56.96,56.81,56.66,56.55,0
251985.33,-0.2903075,-0.27120224,0.08982325,0.090968,101.4911,24.060139,13.836523,-11.10501,0.0,0.0,92.082,0.0,4.561,15.561,24.481,0.0,94.73685,0.0,0.0,463.875,228.75,2600.0,0.0,-11.7109375,0.07727051,105.0648,4701.7554,5110.9033,1100.0834,517.14,12.822843,7.2698097,0.0,2.3437293,3.0,22.026062,43.60752,40.12495,29.999962,0.864,0.0,9.828125,0.0,0.0,0.0,0.0,0.0,0.0,0.91796875,0.89941406,55.108643,2.3437505,24.945469,25.181244,0.0,110.99992,4.7851562,1.0,105.44622,80.86946,477.375,547.875,-2.1191603E-5,4.4375,0.0,0.8125,5.135079,72.99998,21.411133,1.0,56.82,0.0,0.0,-74.41101,99.998474,25.587463,3.6572266,56.76,56.78,56.6,56.51,0
251985.38,-0.272246,-0.2397309,0.09000906,0.09101038,101.4911,24.060139,13.839863,-11.099522,0.0,0.0,92.082,0.0,4.561,15.561,24.481,0.0,94.73685,0.0,0.0,463.125,228.0,2595.0,0.0,-11.7890625,0.07727051,105.0648,4894.92,5118.333,1100.0834,517.14,10.406637,7.312199,0.0,2.3437335,3.0,20.628357,43.607674,40.12495,29.999962,0.892,0.0,9.421875,0.0,0.0,0.0,0.0,0.0,0.0,0.9042969,0.8984375,55.091858,2.3437505,24.983295,25.194351,0.0,110.99992,4.7851562,1.0,105.44622,80.86946,477.375,547.875,-1.6953283E-5,4.53125,0.0,0.78125,5.135079,72.99998,21.368408,1.0,56.85,0.0,0.0,-74.41101,99.998474,25.587463,3.6572266,56.78,56.83,56.48,56.51,0
251985.4,-0.2777968,-0.22714236,0.09006278,0.09109517,101.4911,24.060139,13.830482,-11.09293,0.0,0.0,92.082,0.0,4.561,15.561,24.481,0.0,94.73685,0.0,0.0,463.125,228.0,2589.0,0.0,-11.859375,0.07727051,105.0648,5017.5054,5050.4067,1100.0834,516.6093,9.791988,7.2062254,0.0,2.343737,3.0,20.367432,43.60781,40.12495,29.999962,0.892,0.0,9.046875,0.0,0.0,0.0,0.0,0.0,0.0,0.8964844,0.89746094,55.108643,2.3437505,25.028744,25.249933,0.0,110.99992,4.7851562,1.0,105.44622,80.86946,477.375,547.875,-1.3562627E-5,4.5,0.0,0.75,5.135079,72.99998,21.386719,1.0,56.67,0.0,0.0,-74.40796,99.998474,25.590515,3.6572266,56.78,56.69,56.62,56.57,0
251985.44,-0.28223744,-0.20335695,0.09041034,0.091137566,101.4911,24.060139,13.829775,-11.09255,0.0,0.0,92.082,0.0,4.561,15.561,24.481,0.0,94.73685,0.0,0.0,463.5,228.0,2585.0,0.0,-11.921875,0.07727051,105.0648,4980.358,5153.3574,1100.0834,516.6093,10.512611,7.2910047,0.0,2.3437395,3.0,20.753479,43.607933,40.12495,29.999962,0.876,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8847656,0.8955078,55.082703,2.3437505,25.031355,25.179033,0.0,110.99992,4.7851562,1.0,105.44622,80.86946,477.375,547.875,-1.0850102E-5,4.65625,0.0,0.84375,5.135079,72.99998,21.386719,1.0,56.79,0.0,0.0,-74.42932,99.998474,25.569153,3.6572266,56.6,56.64,56.6,56.53,0
251985.48,-0.30578995,-0.19384278,0.09045465,0.09783511,101.4911,24.060139,13.835139,-11.08386,0.0,0.0,92.082,0.0,4.561,15.561,24.481,0.0,94.73685,0.0,0.0,463.125,227.625,2582.0,0.0,-11.9453125,0.07861328,105.11455,5005.8306,5205.894,1100.0834,516.6093,11.275623,7.312199,0.0,2.187492,3.0,21.24176,43.608044,40.12495,29.249962,0.872,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8769531,0.89453125,55.067444,2.3437505,25.091251,26.591835,0.0,110.99992,5.1757812,1.0,105.44622,80.86946,477.0,547.875,-0.15625867,4.4375,0.0,3.125,5.135079,72.99998,21.54541,1.0,56.63,0.0,0.0,-74.42932,99.998474,25.569153,3.6572266,56.72,56.7,56.51,56.49,0
