Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (g/stk),Airmass SP (g/stk),Ambient Press (kpa),Ambient Temp (°C),Battery Volts (V),Boost (psi),Calc TQ (nm),Calc HP (hp),Calc 0-60mph (s),Calc 60-130mph (s),Calc 0-60ft (s),Calc 1/8mile (s),Calc 1/4mile (s),Comb Mode (),Coolant Temp (°C),Cruise (),DV Position (%),EOI Actual (°),EOI Limit (°),Engine Speed (rpm),Eth Content (%),Exh Cam Position (°),Exh Flow Factor (),Exh Pres Desired (kpa),FP DI (kpa),FP DI SP (kpa),FP MPI (kpa),FP MPI SP (kpa),Fuel Flow (mg/stk),Fuel Flow SP (mg/stk),Fuel Split MPI (),Fuel Trim (%),Gear (gear),HPFP Eff Vol (%),IAT (°C),Ign Table (°),Ign Avg (°),Inj PW DI (ms),Inj PW MPI (ms),Intake Cam Pos (°),Intake Flow Fact (),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),Lambda (l),Lambda SP (l),LPFP Duty (%),LTFT (%),MAP (kpa),MAP SP (kpa),Misfires (),Oil Temp (°C),Pedal Pos (%),Port Flap Pos (%),PUT (kpa),PUT SP (kpa),SOI Actual (°),SOI Limit (°),STFT (%),Torque (Nm),Torque Lim (),Torque Req (Nm),TPS (%),Trans Temp (°C),Turbo Speed (rpm),Valve Lift Pos (),Vehicle Speed (km/h),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Voltage (V),Wheel Speed FL (km/h),Wheel Speed FR (km/h),Wheel Speed RL (km/h),Wheel Speed RR (km/h),SimosTools [R2.12:2026_8_26:Patched_259L_R18.bin]
251665.89,-1.1372913,-2.3678885,0.2022159,0.22279952,101.385895,23.30828,13.867017,-7.78745,0.0,0.0,127.485,0.0,7.643,24.84,44.72,0.0,96.99245,0.0,0.0,460.5,213.0,1616.0,0.0,-12.9296875,0.13519287,105.99347,10060.482,10076.402,1100.0834,499.89316,13.9673605,17.01941,0.0,2.5613914,3.0,31.82373,45.112774,24.749968,14.999981,0.488,0.0,15.71875,0.0,0.0,0.0,0.0,0.0,0.0,1.9999695,0.9033203,54.47235,2.5613914,47.70785,52.527103,0.0,108.00004,0.0,1.0,103.19916,101.39155,465.375,549.0,-2.295687E-16,44.3125,0.0,-24.09375,8.869681,64.99982,21.966553,1.0,49.97,0.0,0.0,-0.54016113,99.998474,99.45831,3.6425781,50.18,49.46,50.12,49.32,0
251665.94,-1.1498331,-2.3346555,0.20824347,0.2083023,101.38563,23.30828,13.861209,-7.568663,0.0,0.0,127.485,0.0,7.643,24.84,44.72,0.0,96.99245,0.0,0.0,452.25,213.375,1653.0,0.0,-11.109375,0.12927246,105.91055,10124.163,10335.371,1100.0834,499.89316,15.366216,16.531929,0.0,2.496099,3.0,32.969666,45.112774,24.37497,15.37498,1.34,0.0,10.1015625,0.0,0.0,0.0,0.0,0.0,0.0,1.9999695,0.9033203,54.52881,2.496099,49.215656,49.1775,0.0,108.00004,0.0,1.0,103.53911,101.383255,465.375,547.125,-1.8365495E-16,53.78125,0.0,-23.375,7.469206,64.99983,21.0083,1.0,49.89,0.0,0.0,-1.1413574,99.998474,98.85712,3.647461,49.62,49.43,49.7,49.18,0
251665.97,-1.1398665,-2.3213623,0.19848184,0.20313077,101.38539,23.30828,13.863003,-7.7753205,0.0,0.0,127.485,0.0,7.643,24.84,44.72,0.0,96.99245,0.0,0.0,452.25,213.75,1707.0,0.0,-9.515625,0.12536621,105.8608,10190.497,10333.248,1100.0834,499.89316,15.684137,15.832501,0.0,2.4503942,3.0,33.207703,45.112774,25.499968,15.74998,1.34,0.0,1.9140625,0.0,0.0,0.0,0.0,0.0,0.0,1.9999695,0.9033203,54.501343,2.4503942,47.790955,48.762913,0.0,108.00004,0.0,1.0,103.79616,101.383255,465.375,545.25,-1.4692397E-16,49.0625,0.0,-23.6875,7.0023804,64.99985,21.148682,1.0,49.43,0.0,0.0,-1.6326904,99.998474,98.36578,3.647461,49.92,49.1,49.6,48.84,0
251666.02,-1.1318932,-2.316045,0.1906183,0.19215187,101.38601,23.30828,13.84668,-7.914064,0.0,0.0,127.485,0.0,7.643,24.84,44.72,0.0,96.99245,0.0,0.0,451.875,214.125,1766.0,0.0,-9.6015625,0.12237549,105.81934,10093.915,10159.1875,1100.0834,499.89316,15.281437,15.620553,0.0,2.4184008,3.0,32.49359,45.112774,26.249966,16.499979,1.4,0.0,-1.921875,0.0,0.0,0.0,0.0,0.0,0.0,1.5419922,0.9033203,54.512024,2.4184008,46.835228,47.099384,0.0,108.00004,0.0,1.0,103.67178,101.39155,466.125,545.625,-1.1753918E-16,45.625,0.0,-24.0,7.0023804,64.99986,21.026611,1.0,49.17,0.0,0.0,-0.87280273,99.998474,99.12567,3.647461,49.4,48.74,49.22,48.35,0
251666.05,-1.1055145,-2.276418,0.1881396,0.18380114,101.386566,23.30828,13.846972,-7.9496083,0.0,0.0,127.485,0.0,7.643,24.84,44.72,0.0,96.99245,0.0,0.0,451.875,214.5,1846.0,0.0,-9.78125,0.11907959,105.76959,10024.928,10015.906,1100.0834,499.89316,13.204349,15.578164,0.0,2.3960056,3.0,30.67627,45.112774,26.624966,16.874979,1.4,0.0,-4.6171875,0.0,0.0,0.0,0.0,0.0,0.0,1.1679688,0.9033203,54.562378,2.3960056,46.590782,45.705738,0.0,108.00004,0.0,1.0,103.655205,101.39155,466.125,546.0,-9.4031344E-17,44.21875,0.0,-24.09375,7.0023804,64.99988,21.350098,1.0,48.9,0.0,0.0,-0.692749,99.998474,99.305725,3.647461,48.91,48.46,49.04,48.19,0
251666.1,-1.0844116,-2.2605672,0.18348059,0.16417478,101.38707,23.30828,13.841318,-7.9567027,0.0,0.0,127.485,0.0,7.643,24.84,44.72,0.0,96.99245,0.0,0.0,452.625,214.875,1896.0,0.0,-10.3984375,0.115478516,105.67009,9909.771,9830.701,1100.0834,499.89316,13.204349,15.366216,0.0,2.380329,3.0,30.325317,45.112774,26.999966,17.624977,1.34,0.0,-8.6796875,0.0,0.0,0.0,0.0,0.0,0.0,1.0400391,0.9033203,54.585266,2.380329,46.542385,42.748085,0.0,108.00004,0.0,1.0,103.771286,101.39155,467.25,546.375,-7.5225075E-17,42.625,0.0,-24.28125,7.0023804,64.99989,21.624756,1.0,48.32,0.0,0.0,-1.0467529,99.998474,98.95172,3.647461,49.1,48.11,48.52,47.7,0
251666.12,-1.1075293,-2.2729769,0.17653584,0.14772761,101.38834,23.30828,13.831501,-8.162969,0.0,0.0,127.485,0.0,7.643,24.84,44.72,0.0,96.99245,0.0,0.0,453.0,216.375,1967.0,0.0,-10.5859375,0.110839844,105.570595,9756.407,9637.537,1100.0834,499.89316,11.148455,14.476035,0.0,2.3693552,3.0,28.678894,45.112774,28.124964,18.749975,1.324,0.0,-10.046875,0.0,0.0,0.0,0.0,0.0,0.0,0.97753906,0.9033203,54.59137,2.3693552,45.12189,39.471684,0.0,108.00004,0.0,1.0,103.83762,101.39984,468.375,546.75,-6.018006E-17,39.78125,0.0,-24.1875,6.535555,64.9999,21.051025,1.0,48.32,0.0,0.0,-0.9185791,99.998474,99.079895,3.647461,48.26,47.91,48.35,47.68,0
251666.17,-1.0660235,-2.2779408,0.16520292,0.13467163,101.38949,23.30828,13.836348,-8.466514,0.0,0.0,127.485,0.0,7.643,24.84,44.72,0.0,96.99245,0.0,0.0,453.0,218.25,2026.0,0.0,-10.3984375,0.107543945,105.495964,9603.574,9438.004,1100.0834,499.89316,9.643625,13.713023,0.0,2.3616736,3.0,27.4292,45.112774,29.999962,19.874975,1.324,0.0,-10.4765625,0.0,0.0,0.0,0.0,0.0,0.0,0.9609375,0.9033203,54.574585,2.3616736,43.03073,37.043575,0.0,108.00004,0.0,1.0,103.83762,101.39984,468.375,546.375,-4.8144052E-17,35.90625,0.0,-24.5,6.535555,64.99991,20.703125,1.0,48.09,0.0,0.0,-0.8392334,99.998474,99.15924,3.647461,47.99,47.27,48.11,47.43,0
251666.19,-1.0128188,-2.2986765,0.15762435,0.129161,101.389694,23.30828,13.83388,-8.731276,0.0,0.0,127.485,0.0,7.643,24.84,44.72,0.0,96.99245,0.0,0.0,454.5,218.25,2064.0,0.0,-10.0,0.10491943,105.43792,9387.06,9287.293,1100.0834,500.9545,9.940352,13.119569,0.0,2.3562965,3.0,27.349854,45.112774,30.74996,19.124975,1.256,0.0,-9.671875,0.0,0.0,0.0,0.0,0.0,0.0,0.9472656,0.9033203,54.52881,2.3562965,41.205963,35.618942,0.0,108.00004,0.0,1.0,104.01174,101.39155,469.5,546.0,-3.8515243E-17,31.09375,0.0,-24.59375,6.06873,64.999916,20.819092,1.0,47.69,0.0,0.0,-1.2878418,99.998474,98.71063,3.647461,48.03,47.57,47.93,47.11,0
251666.23,-0.970255,-2.3257205,0.14898829,0.1149181,101.389885,23.30828,13.832153,-9.159295,0.0,0.0,127.485,0.0,7.643,24.84,44.72,0.0,96.99245,0.0,0.0,455.625,199.875,2112.0,0.0,-10.1484375,0.101623535,105.3633,9099.436,9030.979,1100.0834,500.9545,9.346898,12.377752,0.0,2.3525324,3.0,26.600647,45.112774,31.12496,1.8749976,1.18,0.0,-5.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.9355469,0.9033203,54.515076,2.3525324,38.255863,31.526525,0.0,108.00004,0.0,1.0,104.161,101.39155,470.25,546.375,-3.0812197E-17,9.4375,0.0,-25.0,5.6019044,64.99992,20.684814,1.0,47.24,0.0,0.0,-1.5869141,99.998474,98.41156,3.647461,47.54,47.0,47.69,46.73,0
