Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (g/stk),Airmass SP (g/stk),Ambient Press (kpa),Ambient Temp (°C),Battery Volts (V),Boost (psi),Calc TQ (nm),Calc HP (hp),Calc 0-60mph (s),Calc 60-130mph (s),Calc 0-60ft (s),Calc 1/8mile (s),Calc 1/4mile (s),Comb Mode (),Coolant Temp (°C),Cruise (),DV Position (%),EOI Actual (°),EOI Limit (°),Engine Speed (rpm),Eth Content (%),Exh Cam Position (°),Exh Flow Factor (),Exh Pres Desired (kpa),FP DI (kpa),FP DI SP (kpa),FP MPI (kpa),FP MPI SP (kpa),Fuel Flow (mg/stk),Fuel Flow SP (mg/stk),Fuel Split MPI (),Fuel Trim (%),Gear (gear),HPFP Eff Vol (%),IAT (°C),Ign Table (°),Ign Avg (°),Inj PW DI (ms),Inj PW MPI (ms),Intake Cam Pos (°),Intake Flow Fact (),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),Lambda (l),Lambda SP (l),LPFP Duty (%),LTFT (%),MAP (kpa),MAP SP (kpa),Misfires (),Oil Temp (°C),Pedal Pos (%),Port Flap Pos (%),PUT (kpa),PUT SP (kpa),SOI Actual (°),SOI Limit (°),STFT (%),Torque (Nm),Torque Lim (),Torque Req (Nm),TPS (%),Trans Temp (°C),Turbo Speed (rpm),Valve Lift Pos (),Vehicle Speed (km/h),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Voltage (V),Wheel Speed FL (km/h),Wheel Speed FR (km/h),Wheel Speed RL (km/h),Wheel Speed RR (km/h),SimosTools [R2.12:2026_8_26:Patched_259L_R18.bin]
251896.28,0.19466314,2.0340946,0.3252487,0.32521272,101.490845,23.30828,13.817319,-2.4134028,175.63516,34.575012,76.999,0.0,4.561,15.561,24.481,0.0,99.99999,0.0,0.0,449.625,210.375,1403.0,0.0,-9.6953125,0.09692383,106.22564,15983.314,15458.4795,1100.0834,499.89316,15.535774,26.47228,0.0,5.288215,1.0,46.377563,48.12027,9.374988,11.999985,1.776,0.0,-20.84375,0.0061035156,0.0,0.0,-1.4999813,0.0,0.0,0.93359375,0.8847656,55.459595,2.3437505,84.85552,85.46564,0.0,109.00002,24.414062,1.0,104.55071,85.46309,464.625,545.625,2.9444647,106.15625,0.0,93.78125,10.736983,70.999954,25.134277,1.0,11.04,1.84375,0.0,-61.764526,97.86987,35.954285,3.6865234,11.4,11.38,11.09,10.97,0
251896.31,0.15573052,2.013638,0.32549253,0.32432255,101.49087,23.30828,13.797123,-2.3873343,174.31117,34.87691,77.041,0.0,4.561,15.561,24.481,0.0,99.99999,0.0,0.0,448.875,210.75,1426.0,0.0,-9.7265625,0.09667969,106.28368,15874.526,15446.274,1100.0834,499.89316,15.832501,26.493477,0.0,5.793072,1.0,46.253967,48.120274,9.749988,12.374984,1.772,0.0,-21.25,0.008605957,-0.37593985,0.0,-1.4999813,0.0,0.0,0.9394531,0.8857422,55.513,2.3437505,85.03523,85.892265,0.0,109.00002,24.414062,1.0,104.79946,85.61234,464.25,545.625,3.4493217,106.21875,0.0,93.875,10.736983,70.999954,25.488281,1.0,11.35,2.59375,0.0,-61.95984,96.99707,34.861755,3.6865234,11.58,11.53,11.53,11.15,0
251896.38,0.124584414,2.0054553,0.3238145,0.32466164,101.49089,23.30828,13.806423,-2.38929,174.41495,35.509483,77.079,0.0,4.561,15.561,24.481,0.0,99.99999,0.0,0.0,448.875,211.125,1451.0,0.0,-9.7421875,0.09741211,106.38319,15810.315,15404.352,1100.0834,499.89316,14.772762,26.06958,0.0,6.1969576,1.0,45.37964,48.120277,10.124987,12.749984,1.772,0.0,-21.476562,0.012084961,-0.37593985,0.0,-1.4999813,0.0,0.0,0.93847656,0.88671875,55.526733,2.3437505,85.021774,86.174225,0.0,109.00002,24.414062,1.0,104.99017,85.82793,464.25,545.625,3.853207,105.34375,0.0,93.9375,10.736983,70.999954,25.952148,1.0,11.69,3.625,0.0,-62.04834,95.79468,33.47931,3.6865234,11.97,11.72,11.76,11.63,0
251896.42,0.11966753,1.9646821,0.32480887,0.32500076,101.490906,23.30828,13.801215,-2.3378139,171.77483,35.550423,77.121,0.0,4.561,15.561,24.481,0.0,99.99999,0.0,0.0,448.125,211.125,1475.0,0.0,-9.7734375,0.097839355,106.490974,15683.484,15438.845,1100.0834,499.89316,15.450995,26.345112,0.0,6.6763163,1.0,45.42389,48.120277,10.874986,12.749984,1.768,0.0,-21.984375,0.015380859,-0.37593985,0.0,-1.4999813,0.0,0.0,0.9423828,0.8876953,55.558777,2.3437505,85.37661,86.34154,0.0,109.00002,24.414062,1.0,105.09796,86.07668,463.875,546.0,4.332566,105.28125,0.0,94.0625,11.203809,70.999954,26.434326,1.0,11.97,4.625,0.0,-61.480713,94.65332,32.83844,3.6865234,12.03,12.05,12.17,11.94,0
251896.45,0.13573402,1.9483728,0.32410124,0.32610282,101.49092,23.30828,13.809288,-2.286943,171.77428,36.17696,77.161,0.0,4.561,15.561,24.481,0.0,99.99999,0.0,0.0,448.125,211.5,1501.0,0.0,-9.6953125,0.09857178,106.582184,15616.62,15435.661,1100.0834,499.89316,16.298786,26.387503,0.0,7.059803,1.0,45.924377,48.120277,10.874986,13.124983,1.768,0.0,-22.453125,0.019470215,-0.37593985,0.0,-1.4999813,0.0,0.0,0.9453125,0.88964844,55.612183,2.3437505,85.72727,87.17687,0.0,109.00002,24.414062,1.0,105.263794,86.46639,463.875,545.625,4.7160525,104.90625,0.0,94.0625,11.203809,70.999954,26.794434,1.0,12.18,5.84375,0.0,-61.083984,93.255615,31.715393,3.6865234,12.3,12.33,12.31,12.14,0
251896.5,0.14858723,1.9418492,0.32629263,0.32580617,101.49094,23.30828,13.809079,-2.2277753,171.77884,36.85279,77.199,0.0,4.561,15.561,24.481,0.0,99.99999,0.0,0.0,447.0,211.5,1529.0,0.0,-9.75,0.09832764,106.68998,15494.565,15448.928,1100.0834,499.89316,18.269901,26.578255,0.0,7.5228424,1.0,46.71936,48.120277,10.874986,13.124983,1.764,0.0,-23.617188,0.02331543,-0.37593985,0.0,-1.4999813,0.0,0.0,0.9501953,0.890625,55.66559,2.3437505,86.135124,87.3857,0.0,109.00002,24.414062,1.0,105.44622,86.7649,463.5,545.625,5.179092,106.0625,0.0,94.3125,11.670634,70.999954,27.23999,1.0,12.37,7.0,0.0,-60.546875,91.918945,30.836487,3.6865234,12.66,12.62,12.53,12.37,0
251896.53,0.15886977,1.9392397,0.322876,0.32440734,101.49095,23.30828,13.7972145,-2.1817567,171.80247,37.605145,77.244,0.0,4.561,15.561,24.481,0.0,99.99999,0.0,0.0,447.0,211.5,1560.0,0.0,-9.6796875,0.09906006,106.79777,15496.157,15442.029,1100.0834,499.89316,18.39707,26.832592,0.0,8.049524,1.0,46.502686,48.120277,10.874986,13.124983,1.764,0.0,-24.320312,0.026672363,-0.37593985,0.0,-1.4999813,0.0,0.0,0.95410156,0.89160156,55.726624,2.3437505,86.45234,87.91353,0.0,109.00002,24.21875,1.0,105.60376,87.49457,463.5,545.625,5.705774,104.28125,0.0,93.5,11.670634,70.999954,27.722168,1.0,12.72,8.0,0.0,-58.944702,90.78369,31.187439,3.6865234,12.9,12.92,12.68,12.68,0
251896.58,0.18709582,1.938196,0.32371527,0.32411057,101.49096,23.30828,13.788909,-2.071477,171.82,38.28401,77.279,0.0,4.561,15.561,24.481,0.0,99.99999,0.0,0.0,446.625,211.875,1588.0,0.0,-9.703125,0.09893799,106.9719,15413.903,15427.17,1100.0834,499.89316,20.071457,26.874983,0.0,8.470869,1.0,47.14966,48.120277,11.249986,13.499983,1.784,0.0,-25.0625,0.030273438,-0.37593985,0.0,-1.4999813,0.0,0.0,0.95214844,0.8935547,55.792236,2.3437505,87.212494,88.55379,0.0,109.00002,24.21875,1.0,105.74473,87.85112,463.875,545.625,6.127119,105.125,0.0,93.5625,12.13746,70.999954,28.125,1.0,12.99,9.09375,0.0,-58.135986,89.53247,30.690002,3.6865234,13.22,13.15,13.11,12.95,0
251896.61,0.18967667,1.9190285,0.3231177,0.32355952,101.49097,23.30828,13.783095,-2.076552,170.40738,38.63874,77.321,0.0,4.561,15.561,24.481,0.0,99.99999,0.0,0.0,446.625,211.875,1616.0,0.0,-10.2109375,0.09899902,107.02994,15403.29,15419.74,1100.0834,499.89316,19.668756,26.853786,0.0,8.964195,1.0,46.640015,48.120277,11.249986,13.499983,1.784,0.0,-25.546875,0.03375244,-0.37593985,0.0,-1.4999813,0.0,0.0,0.9472656,0.89453125,55.825806,2.3437505,87.17752,88.47954,0.0,109.00002,24.21875,1.0,105.97689,88.075,463.875,546.375,6.6204453,104.25,0.0,93.90625,12.13746,70.999954,28.509521,1.0,13.14,10.125,0.0,-57.904053,88.33618,29.59137,3.6865234,13.51,13.43,13.39,13.0,0
251896.64,0.15174134,1.9113615,0.32310373,0.32491598,101.490974,23.30828,13.802464,-2.015652,170.3629,39.345776,77.36,0.0,4.561,15.561,24.481,0.0,99.99999,0.0,0.0,446.625,211.875,1646.0,0.0,-9.75,0.099487305,107.24552,15308.3,15444.151,1100.0834,499.89316,21.237171,27.277683,0.0,9.358856,1.0,47.161865,48.120277,11.249986,13.499983,1.816,0.0,-26.109375,0.03845215,-0.37593985,0.0,-1.4999813,0.0,0.0,0.9423828,0.89453125,55.87921,2.3437505,87.597305,89.03506,0.0,109.00002,24.21875,1.0,106.11784,88.40666,464.625,545.625,7.015106,104.0625,0.0,94.4375,12.604284,70.999954,29.101562,1.0,13.56,11.53125,0.0,-57.247925,86.743164,28.5141,3.6865234,13.72,13.64,13.09,13.55,0
