Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (g/stk),Airmass SP (g/stk),Ambient Press (kpa),Ambient Temp (°C),Battery Volts (V),Boost (psi),Calc TQ (nm),Calc HP (hp),Calc 0-60mph (s),Calc 60-130mph (s),Calc 0-60ft (s),Calc 1/8mile (s),Calc 1/4mile (s),Comb Mode (),Coolant Temp (°C),Cruise (),DV Position (%),EOI Actual (°),EOI Limit (°),Engine Speed (rpm),Eth Content (%),Exh Cam Position (°),Exh Flow Factor (),Exh Pres Desired (kpa),FP DI (kpa),FP DI SP (kpa),FP MPI (kpa),FP MPI SP (kpa),Fuel Flow (mg/stk),Fuel Flow SP (mg/stk),Fuel Split MPI (),Fuel Trim (%),Gear (gear),HPFP Eff Vol (%),IAT (°C),Ign Table (°),Ign Avg (°),Inj PW DI (ms),Inj PW MPI (ms),Intake Cam Pos (°),Intake Flow Fact (),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),Lambda (l),Lambda SP (l),LPFP Duty (%),LTFT (%),MAP (kpa),MAP SP (kpa),Misfires (),Oil Temp (°C),Pedal Pos (%),Port Flap Pos (%),PUT (kpa),PUT SP (kpa),SOI Actual (°),SOI Limit (°),STFT (%),Torque (Nm),Torque Lim (),Torque Req (Nm),TPS (%),Trans Temp (°C),Turbo Speed (rpm),Valve Lift Pos (),Vehicle Speed (km/h),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Voltage (V),Wheel Speed FL (km/h),Wheel Speed FR (km/h),Wheel Speed RL (km/h),Wheel Speed RR (km/h),SimosTools [R2.12:2026_8_26:Patched_259L_R18.bin]
251998.42,1.2445866E-4,-0.10069883,0.1166908,0.121997155,101.4911,24.060139,13.834708,-10.265797,0.0,0.0,92.082,0.0,4.561,15.561,24.481,0.0,96.24063,0.0,0.0,461.25,218.625,2422.0,0.0,-10.9609375,0.07928467,105.156006,6632.871,6483.7524,1100.0834,511.83328,11.254429,8.2659645,0.0,4.9574137,3.0,23.422241,45.112774,29.624962,20.249973,0.852,0.0,-0.3671875,0.0,0.0,0.0,0.0,0.0,0.0,0.96875,1.0,54.98352,2.3437505,30.730082,31.81344,0.0,110.00001,5.859375,1.0,104.98188,80.86946,474.0,547.125,2.6136634,10.3125,0.0,7.65625,5.6019044,72.99998,21.533203,1.0,53.03,0.0,0.0,-73.36426,99.998474,26.634216,3.6621094,52.94,53.0,52.96,52.91,0
251998.45,9.956693E-5,-0.096529536,0.12010966,0.13051744,101.4911,24.060139,13.832733,-10.161101,0.0,0.0,92.082,0.0,4.561,15.561,24.481,0.0,96.24063,0.0,0.0,461.625,219.0,2421.0,0.0,-10.8984375,0.080566406,105.20576,6521.43,6437.053,1100.0834,511.83328,10.237079,8.181186,0.0,4.747181,3.0,22.593689,45.112774,29.624962,20.999973,0.848,0.0,-0.4296875,0.0,0.0,0.0,0.0,0.0,0.0,0.9667969,1.0,54.945374,2.3437505,31.451729,33.538452,0.0,110.00001,6.5429688,1.0,104.79946,80.86946,474.0,547.125,2.4034307,12.0625,0.0,11.53125,6.535555,72.99998,21.502686,1.0,52.98,0.0,0.0,-72.99194,99.998474,27.00653,3.6621094,53.11,53.0,52.83,52.82,0
251998.5,7.9653546E-5,-0.11361182,0.12433724,0.13903776,101.4911,24.060139,13.83721,-10.008078,0.0,0.0,92.082,0.0,4.561,15.561,24.481,0.0,96.24063,0.0,0.0,461.625,218.625,2423.0,0.0,-10.8828125,0.08190918,105.25551,6521.43,6817.0146,1100.0834,511.83328,15.811306,9.028976,0.0,4.5789948,3.0,26.135254,45.112774,29.999962,20.624973,0.848,0.0,-1.375,0.0,0.0,0.0,0.0,0.0,0.0,0.97265625,1.0,55.029297,2.3437505,32.506504,35.446243,0.0,110.00001,6.9335938,1.0,104.79946,80.86946,473.625,547.125,2.2352445,13.5625,0.0,13.875,6.535555,72.99998,21.966553,1.0,53.01,0.0,0.0,-72.976685,99.998474,27.02179,3.6621094,53.04,53.09,52.7,52.86,0
251998.53,6.372284E-5,-0.12044473,0.1296498,0.13895299,101.4911,24.060139,13.834484,-9.778875,0.0,0.0,92.082,0.0,4.561,15.561,24.481,0.0,96.24063,0.0,0.0,459.75,218.25,2429.0,0.0,-10.90625,0.08190918,105.25551,6638.1777,6893.431,1100.0834,511.83328,17.29494,8.965392,0.0,4.600696,3.0,27.157593,45.112774,29.999962,20.249973,0.94,0.0,-3.3515625,0.0,0.0,0.0,0.0,0.0,0.0,0.9824219,1.0,55.104065,2.3437505,34.086372,35.947018,0.0,110.00001,6.9335938,1.0,104.79946,80.86946,473.25,547.125,2.2569456,15.84375,0.0,14.125,6.535555,72.99998,22.10083,1.0,53.06,0.0,0.0,-73.0011,99.998474,26.997375,3.6621094,53.03,52.97,52.97,52.89,0
251998.58,5.097827E-5,-0.1231779,0.12957773,0.13929209,101.4911,24.060139,13.838435,-9.716668,0.0,0.0,92.082,0.0,4.561,15.561,24.481,0.0,96.24063,0.0,0.0,459.75,218.25,2427.0,0.0,-10.6640625,0.08190918,105.25551,6863.183,6989.483,1100.0834,511.83328,15.0694895,9.304509,0.0,4.6180573,3.0,25.99945,45.112774,29.999962,20.249973,0.928,0.0,-4.9765625,0.0,0.0,0.0,0.0,0.0,0.0,0.99121094,1.0,55.067444,2.3437505,34.515156,36.469414,0.0,110.00001,6.9335938,1.0,104.79946,80.86946,473.625,546.75,2.2743065,15.8125,0.0,14.21875,6.535555,72.99998,21.917725,1.0,53.07,0.0,0.0,-73.0011,99.998474,26.997375,3.6621094,53.03,53.03,52.94,52.73,0
251998.61,4.0782616E-5,-0.105521165,0.13281329,0.13874103,101.4911,24.060139,13.829483,-9.570325,0.0,0.0,92.082,0.0,4.561,15.561,24.481,0.0,96.24063,0.0,0.0,459.75,218.25,2425.0,0.0,-10.4609375,0.08190918,105.25551,6979.4,7201.752,1100.0834,511.83328,18.163927,9.601235,0.0,4.7881956,3.0,28.09906,45.112774,29.999962,20.249973,0.928,0.0,-6.21875,0.0,0.0,0.0,0.0,0.0,0.0,0.9902344,1.0,55.192566,2.3437505,35.523884,36.727516,0.0,110.00001,6.9335938,1.0,104.79946,80.86946,473.625,546.375,2.4444451,17.28125,0.0,14.28125,6.535555,72.99998,22.283936,1.0,53.0,0.0,0.0,-73.0011,99.998474,26.997375,3.6621094,53.03,53.03,52.63,52.79,0
251998.66,3.2626092E-5,-0.07970847,0.13285255,0.13768129,101.4911,24.060139,13.840795,-9.544445,0.0,0.0,92.082,0.0,4.561,15.561,24.481,0.0,96.24063,0.0,0.0,459.375,218.25,2426.0,0.0,-10.1875,0.08190918,105.25551,7190.6074,6966.1333,1100.0834,511.83328,13.0559845,9.071366,0.0,4.924307,3.0,25.125122,45.112774,29.999962,20.249973,0.964,0.0,-7.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.98828125,1.0,55.117798,2.3437505,35.702274,36.651943,0.0,110.00001,6.9335938,1.0,104.79946,80.86946,473.625,546.375,2.5805562,17.65625,0.0,14.21875,6.535555,72.99998,21.850586,1.0,52.98,0.0,0.0,-73.0011,99.998474,26.997375,3.6621094,52.96,52.96,52.81,52.88,0
251998.69,2.6100874E-5,-0.06938339,0.1335337,0.13785085,101.4911,24.060139,13.848712,-9.507257,0.0,0.0,92.082,0.0,4.561,15.561,24.481,0.0,96.24063,0.0,0.0,459.75,218.25,2425.0,0.0,-10.2265625,0.08190918,105.25551,7198.568,7287.7207,1100.0834,511.83328,15.51458,9.770794,0.0,4.8769455,3.0,26.70288,45.112774,29.999962,20.249973,0.932,0.0,-7.359375,0.0,0.0,0.0,0.0,0.0,0.0,0.9863281,1.0,55.17578,2.3437505,35.958603,36.850895,0.0,110.00001,6.9335938,1.0,104.79946,80.86946,473.625,546.375,2.533195,17.5625,0.0,14.09375,6.535555,72.99998,22.30835,1.0,53.03,0.0,0.0,-73.0011,99.998474,26.997375,3.6621094,52.89,52.94,52.68,52.79,0
251998.72,0.02002088,-0.046503358,0.13632911,0.13666391,101.4911,24.060139,13.842536,-9.433121,0.0,0.0,92.082,0.0,4.561,15.561,24.481,0.0,96.24063,0.0,0.0,459.375,218.25,2426.0,0.0,-10.2265625,0.08190918,105.25551,7190.077,7193.261,1100.0834,511.83328,16.023254,9.262119,0.0,4.8390565,3.0,27.06604,45.112774,29.999962,20.249973,0.96,0.0,-7.1640625,0.0,0.0,0.0,0.0,0.0,0.0,0.984375,1.0,55.20935,2.3437505,36.46962,36.512173,0.0,110.00001,6.9335938,1.0,104.79946,80.86946,473.625,546.375,2.495306,19.125,0.0,14.3125,6.535555,72.99998,22.106934,1.0,52.99,0.0,0.0,-73.0011,99.998474,26.997375,3.6621094,52.94,52.94,52.82,52.68,0
251998.77,0.036016703,-0.018601343,0.1338491,0.1364096,101.4911,24.060139,13.838213,-9.503004,15.067933,5.1290593,92.082,0.0,4.561,15.561,24.481,0.0,96.24063,0.0,0.0,459.75,218.25,2426.0,0.0,-10.234375,0.08190918,105.25551,7299.3955,7164.6045,1100.0834,511.83328,11.805492,9.452872,0.0,4.8087454,3.0,24.5224,45.112774,29.999962,20.249973,0.932,0.0,-7.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.98535156,1.0,55.108643,2.3437505,35.987926,36.482628,0.0,110.00001,6.9335938,1.0,104.79946,80.86946,473.25,546.375,2.4649947,17.90625,0.0,14.1875,6.535555,72.99998,21.89331,1.0,52.94,0.0,0.0,-73.0011,99.998474,26.997375,3.6621094,52.96,52.91,52.84,52.66,0
