Time,GPS Speed (),GPS Altitude (),GPS Latitude (),GPS Longitude (),Accel X (ms2),Accel Y (ms2),Accel Z (ms2),Accel V1 (ms2),Accel V2 (ms2),Airflow (kg/hr),Airmass (mg/stk),Ambient Press (kpa),Ambient Temp (°C),Battery Voltage (V),Boost (psi),Calc HP (hp),Calc TQ (nm),Cooling Fan (%),Coolant Temp (°C),Cruise (),Engine Speed (rpm),Eth Content (%),Exhaust Cam Pos (°),FP DI (bar),FP DI SP (bar),FP MPI (bar),FP MPI SP (bar),HPFP Eff Vol (%),Fuel Trim (%),Gear (),IAT (°C),Ign Avg (°),Inj PW DI (ms),Inj PW MPI (ms),Int Cam Pos (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),Lambda (l),Lambda SP (l),LPFP Duty (%),LTFT (%),MAP (kpa),MAP SP (kpa),Misfires (),Oil Temp (°C),Pedal Pos (%),Port Flap Pos (),PUT (kpa),PUT SP (kpa),STFT (%),Torque (Nm),Torque Req (Nm),TPS (%),Turbo Speed (rpm),Turbo Air Temp (°C),Valve Lift Pos (),Vehicle Speed (km/hr),Wastegate (%),Wastegate SP (%),SimosTools [R2.11:2026_7_7:CBRICK_HSL_SL_5G0906259L_0002_BasicsGuide_R01.bin]
4220.277,0.01179,41.651,47.467014,-122.11426,2.4136238,1.1109117,9.338226,0.0,0.0,33.0,86.03832,101.1689,17.500004,14.016083,-11.064918,-7.354918,-16.4,0.0,98.0,0.0,3196.25,0.0,-16.0,51.4,61.5,11.003,5.422,28.14,1.9611762E-12,1.0,34.49999,6.37,0.84,0.0,1.8999996,0.0,0.0,0.0,0.0,0.90625,0.8932495,55.614883,1.9611762E-12,24.9,24.8,0.0,106.96007,0.0,0.0,101.7,101.2,0.0,-16.4,-24.544516,6.6,17.120361,50.564713,0.0,44.0,-0.34999847,0.010002136,0
4220.31,0.01179,41.651,47.467014,-122.11426,2.4136238,1.1109117,9.338226,0.0,0.0,33.0,86.03832,101.1689,17.500004,14.016083,-11.064918,-7.354918,-16.4,0.0,98.0,0.0,3196.25,0.0,-16.0,51.4,61.5,11.003,5.422,28.14,1.9611762E-12,1.0,34.49999,6.37,0.84,0.0,1.8999996,0.0,0.0,0.0,0.0,0.90625,0.8932495,55.614883,1.9611762E-12,24.9,24.8,0.0,106.96007,0.0,0.0,101.7,101.2,0.0,-16.4,-24.544516,6.6,17.120361,50.564713,0.0,44.0,-0.34999847,0.010002136,0
4220.343,0.01179,41.651,47.467014,-122.11426,2.2407253,1.1174952,9.366597,0.0,0.0,32.0,83.930016,101.16878,17.500004,14.015991,-11.021378,-11.055956,-24.8,0.0,98.0,0.0,3177.25,0.0,-15.9,65.7,77.1,11.003,5.422,31.54,1.3728234E-12,1.0,34.499992,3.75,0.588,0.0,1.1000004,0.0,0.0,0.0,0.0,0.9580078,0.9243164,55.181416,1.3728233E-12,25.2,26.2,0.0,106.96007,0.0,0.0,101.7,101.2,0.0,-24.8,-25.491161,6.6,17.193604,50.473816,0.0,44.0,-0.40000153,0.010002136,0
4220.376,0.01179,41.651,47.467014,-122.11426,2.2407253,1.1174952,9.366597,0.0,0.0,32.0,83.930016,101.16878,17.500004,14.015991,-11.021378,-11.055956,-24.8,0.0,98.0,0.0,3177.25,0.0,-15.9,65.7,77.1,11.003,5.422,31.54,1.3728234E-12,1.0,34.499992,3.75,0.588,0.0,1.1000004,0.0,0.0,0.0,0.0,0.9580078,0.9243164,55.181416,1.3728233E-12,25.2,26.2,0.0,106.96007,0.0,0.0,101.7,101.2,0.0,-24.8,-25.491161,6.6,17.193604,50.473816,0.0,44.0,-0.40000153,0.010002136,0
4220.409,0.01179,41.651,47.467014,-122.11426,2.2407253,1.1174952,9.366597,0.0,0.0,32.0,83.930016,101.16878,17.500004,14.015991,-11.021378,-11.055956,-24.8,0.0,98.0,0.0,3177.25,0.0,-15.9,65.7,77.1,11.003,5.422,31.54,1.3728234E-12,1.0,34.499992,3.75,0.588,0.0,1.1000004,0.0,0.0,0.0,0.0,0.9580078,0.9243164,55.181416,1.3728233E-12,25.2,26.2,0.0,106.96007,0.0,0.0,101.7,101.2,0.0,-24.8,-25.491161,6.6,17.193604,50.473816,0.0,44.0,-0.40000153,0.010002136,0
4220.442,0.01266,39.3891,47.467014,-122.11442,2.1409788,0.97638655,9.3723135,0.0,0.0,34.0,89.14057,101.16866,17.500004,14.015919,-10.745713,-11.060306,-24.8,0.0,98.0,0.0,3178.5,0.0,-16.6,91.6,99.4,11.003,5.422,33.2,9.609763E-13,1.0,34.499992,3.75,0.0,0.0,1.1000004,0.0,0.0,0.0,0.0,1.5693359,0.96624756,54.748993,9.609763E-13,27.1,26.9,0.0,106.96007,0.0,0.0,101.7,101.2,0.0,-24.8,-26.213814,6.5,17.49878,50.37503,0.0,44.0,-0.26000214,0.010002136,0
4220.475,0.01266,39.3891,47.467014,-122.11442,2.1409788,0.97638655,9.3723135,0.0,0.0,34.0,89.14057,101.16866,17.500004,14.015919,-10.745713,-11.060306,-24.8,0.0,98.0,0.0,3178.5,0.0,-16.6,91.6,99.4,11.003,5.422,33.2,9.609763E-13,1.0,34.499992,3.75,0.0,0.0,1.1000004,0.0,0.0,0.0,0.0,1.5693359,0.96624756,54.748993,9.609763E-13,27.1,26.9,0.0,106.96007,0.0,0.0,101.7,101.2,0.0,-24.8,-26.213814,6.5,17.49878,50.37503,0.0,44.0,-0.26000214,0.010002136,0
4220.508,0.01266,39.3891,47.467014,-122.11442,2.1080675,0.87294924,9.44244,0.0,0.0,35.0,91.68304,101.169395,17.500004,14.01586,-10.600741,-11.1145115,-24.9,0.0,97.0,0.0,3181.25,0.0,-16.4,98.7,100.1,11.003,5.422,0.0,6.7268337E-13,1.0,34.499992,3.75,0.0,0.0,1.1000004,0.0,0.0,0.0,0.0,2.4257812,1.0325928,54.320297,6.726834E-13,28.1,27.0,0.0,106.96007,0.0,0.0,101.7,101.2,0.0,-24.9,-26.749668,6.5,17.565918,50.27072,0.0,44.0,-0.26000214,0.010002136,0
4220.541,0.01266,39.3891,47.467014,-122.11442,2.1080675,0.87294924,9.44244,0.0,0.0,35.0,91.68304,101.169395,17.500004,14.01586,-10.600741,-11.1145115,-24.9,0.0,97.0,0.0,3181.25,0.0,-16.4,98.7,100.1,11.003,5.422,0.0,6.7268337E-13,1.0,34.499992,3.75,0.0,0.0,1.1000004,0.0,0.0,0.0,0.0,2.4257812,1.0325928,54.320297,6.726834E-13,28.1,27.0,0.0,106.96007,0.0,0.0,101.7,101.2,0.0,-24.9,-26.749668,6.5,17.565918,50.27072,0.0,44.0,-0.26000214,0.010002136,0
4220.574,0.01266,39.3891,47.467014,-122.11442,2.034303,0.9605712,9.381311,0.0,0.0,34.0,89.27399,101.16922,17.500004,14.015812,-10.600716,-11.088308,-24.9,0.0,97.0,0.0,3173.75,0.0,-16.6,98.6,100.1,11.003,5.422,0.0,4.708784E-13,1.0,34.499992,3.75,0.0,0.0,1.5,0.0,0.0,0.0,0.0,3.6738281,1.1282959,53.89121,4.708784E-13,28.1,26.8,0.0,106.96007,0.0,0.0,101.9,101.2,0.0,-24.9,-27.124767,6.3,17.700195,50.166065,0.0,44.0,-0.26000214,0.010002136,0
4220.607,0.01266,39.3891,47.467014,-122.11442,2.034303,0.9605712,9.381311,0.0,0.0,34.0,89.27399,101.16922,17.500004,14.015812,-10.600716,-11.088308,-24.9,0.0,97.0,0.0,3173.75,0.0,-16.6,98.6,100.1,11.003,5.422,0.0,4.708784E-13,1.0,34.499992,3.75,0.0,0.0,1.5,0.0,0.0,0.0,0.0,3.6738281,1.1282959,53.89121,4.708784E-13,28.1,26.8,0.0,106.96007,0.0,0.0,101.9,101.2,0.0,-24.9,-27.124767,6.3,17.700195,50.166065,0.0,44.0,-0.26000214,0.010002136,0
4220.64,0.01266,39.3891,47.467014,-122.11442,2.034303,0.9605712,9.381311,0.0,0.0,34.0,89.27399,101.16922,17.500004,14.015812,-10.600716,-11.088308,-24.9,0.0,97.0,0.0,3173.75,0.0,-16.6,98.6,100.1,11.003,5.422,0.0,4.708784E-13,1.0,34.499992,3.75,0.0,0.0,1.5,0.0,0.0,0.0,0.0,3.6738281,1.1282959,53.89121,4.708784E-13,28.1,26.8,0.0,106.96007,0.0,0.0,101.9,101.2,0.0,-24.9,-27.124767,6.3,17.700195,50.166065,0.0,44.0,-0.26000214,0.010002136,0
4220.673,0.01266,39.3891,47.467014,-122.11442,2.0747476,0.911366,9.512635,0.0,0.0,34.0,89.68373,101.16906,17.500004,14.015774,-10.6152,-10.993321,-24.8,0.0,97.0,0.0,3159.25,0.0,-16.7,98.5,100.1,11.003,5.422,0.0,3.2961483E-13,1.0,34.499992,3.75,0.0,0.0,1.6000004,0.0,0.0,0.0,0.0,4.977539,1.1972656,53.590847,3.2961486E-13,28.0,26.9,0.0,106.96007,0.0,0.0,101.9,101.2,0.0,-24.8,-27.357338,6.3,17.76123,50.092808,0.0,44.0,-0.26000214,0.010002136,0
4220.706,0.01266,39.3891,47.467014,-122.11442,2.0747476,0.911366,9.512635,0.0,0.0,34.0,89.68373,101.16906,17.500004,14.015774,-10.6152,-10.993321,-24.8,0.0,97.0,0.0,3159.25,0.0,-16.7,98.5,100.1,11.003,5.422,0.0,3.2961483E-13,1.0,34.499992,3.75,0.0,0.0,1.6000004,0.0,0.0,0.0,0.0,4.977539,1.1972656,53.590847,3.2961486E-13,28.0,26.9,0.0,106.96007,0.0,0.0,101.9,101.2,0.0,-24.8,-27.357338,6.3,17.76123,50.092808,0.0,44.0,-0.26000214,0.010002136,0
4220.739,0.01266,39.3891,47.467014,-122.11442,2.032058,0.8936157,9.595566,0.0,0.0,35.0,92.72506,101.16892,17.500004,14.015743,-10.61518,-10.945475,-24.8,0.0,97.0,0.0,3145.5,0.0,-16.4,98.4,100.1,11.003,5.422,0.0,2.307304E-13,1.0,34.499992,3.75,0.0,0.0,1.5,0.0,0.0,0.0,0.0,6.3007812,1.3624268,53.25159,2.307304E-13,28.0,26.9,0.0,106.96007,0.0,0.0,101.9,101.2,0.0,-24.8,-27.520138,6.3,17.82837,50.009888,0.0,43.0,-0.26000214,0.010002136,0
4220.772,0.01266,39.3891,47.467014,-122.11442,2.032058,0.8936157,9.595566,0.0,0.0,35.0,92.72506,101.16892,17.500004,14.015743,-10.61518,-10.945475,-24.8,0.0,97.0,0.0,3145.5,0.0,-16.4,98.4,100.1,11.003,5.422,0.0,2.307304E-13,1.0,34.499992,3.75,0.0,0.0,1.5,0.0,0.0,0.0,0.0,6.3007812,1.3624268,53.25159,2.307304E-13,28.0,26.9,0.0,106.96007,0.0,0.0,101.9,101.2,0.0,-24.8,-27.520138,6.3,17.82837,50.009888,0.0,43.0,-0.26000214,0.010002136,0
4220.805,0.01266,39.3891,47.467014,-122.11442,1.9856756,0.8862885,9.603894,0.0,0.0,34.0,90.30544,101.16879,17.500004,14.01572,-10.600654,-10.917637,-24.8,0.0,97.0,0.0,3137.5,0.0,-16.6,98.3,100.1,11.003,5.422,0.0,1.6151127E-13,1.0,34.499992,3.75,0.0,0.0,0.79999924,0.0,0.0,0.0,0.0,7.017578,1.4884033,53.01411,1.6151127E-13,28.1,26.8,0.0,106.96007,0.0,0.0,101.9,101.2,0.0,-24.8,-27.634094,6.3,17.773438,49.92196,0.0,43.0,-0.26000214,0.010002136,0
4220.838,0.01266,39.3891,47.467014,-122.11442,1.9856756,0.8862885,9.603894,0.0,0.0,34.0,90.30544,101.16879,17.500004,14.01572,-10.600654,-10.917637,-24.8,0.0,97.0,0.0,3137.5,0.0,-16.6,98.3,100.1,11.003,5.422,0.0,1.6151127E-13,1.0,34.499992,3.75,0.0,0.0,0.79999924,0.0,0.0,0.0,0.0,7.017578,1.4884033,53.01411,1.6151127E-13,28.1,26.8,0.0,106.96007,0.0,0.0,101.9,101.2,0.0,-24.8,-27.634094,6.3,17.773438,49.92196,0.0,43.0,-0.26000214,0.010002136,0
4220.871,0.01266,39.3891,47.467014,-122.11442,1.9856756,0.8862885,9.603894,0.0,0.0,34.0,90.30544,101.16879,17.500004,14.01572,-10.600654,-10.917637,-24.8,0.0,97.0,0.0,3137.5,0.0,-16.6,98.3,100.1,11.003,5.422,0.0,1.6151127E-13,1.0,34.499992,3.75,0.0,0.0,0.79999924,0.0,0.0,0.0,0.0,7.017578,1.4884033,53.01411,1.6151127E-13,28.1,26.8,0.0,106.96007,0.0,0.0,101.9,101.2,0.0,-24.8,-27.634094,6.3,17.773438,49.92196,0.0,43.0,-0.26000214,0.010002136,0
4220.904,0.01266,39.3891,47.467014,-122.11442,1.9939842,0.9358597,9.634083,0.0,0.0,34.0,90.52183,101.16868,17.500004,14.015701,-10.600637,-10.89154,-24.8,0.0,97.0,0.0,3130.0,0.0,-16.5,98.3,100.1,11.003,5.422,0.0,1.13057885E-13,1.0,34.499992,3.75,0.0,0.0,0.70000076,0.0,0.0,0.0,0.0,7.524414,1.6091309,52.847878,1.13057885E-13,28.1,26.7,0.0,106.96007,0.0,0.0,101.9,101.2,0.0,-24.8,-27.713867,6.3,17.663574,49.83053,0.0,43.0,-0.26000214,0.010002136,0
4220.937,0.01266,39.3891,47.467014,-122.11442,1.9939842,0.9358597,9.634083,0.0,0.0,34.0,90.52183,101.16868,17.500004,14.015701,-10.600637,-10.89154,-24.8,0.0,97.0,0.0,3130.0,0.0,-16.5,98.3,100.1,11.003,5.422,0.0,1.13057885E-13,1.0,34.499992,3.75,0.0,0.0,0.70000076,0.0,0.0,0.0,0.0,7.524414,1.6091309,52.847878,1.13057885E-13,28.1,26.7,0.0,106.96007,0.0,0.0,101.9,101.2,0.0,-24.8,-27.713867,6.3,17.663574,49.83053,0.0,43.0,-0.26000214,0.010002136,0
4220.97,0.01266,39.3891,47.467014,-122.11442,1.9966245,0.9287454,9.521452,0.0,0.0,34.0,91.00886,101.16858,17.500004,14.015686,-10.644146,-10.789572,-24.7,0.0,97.0,0.0,3113.25,0.0,-16.4,98.3,100.1,11.003,5.422,0.0,7.914052E-14,1.0,34.499992,3.75,0.0,0.0,2.2000008,0.0,0.0,0.0,0.0,8.057617,1.7214355,52.605515,7.914052E-14,27.8,26.7,0.0,106.96007,0.0,0.0,102.0,101.2,0.0,-24.7,-27.769707,6.2,17.60254,49.766525,0.0,43.0,-0.26000214,0.010002136,0
4221.003,0.01266,39.3891,47.467014,-122.11442,1.9966245,0.9287454,9.521452,0.0,0.0,34.0,91.00886,101.16858,17.500004,14.015686,-10.644146,-10.789572,-24.7,0.0,97.0,0.0,3113.25,0.0,-16.4,98.3,100.1,11.003,5.422,0.0,7.914052E-14,1.0,34.499992,3.75,0.0,0.0,2.2000008,0.0,0.0,0.0,0.0,8.057617,1.7214355,52.605515,7.914052E-14,27.8,26.7,0.0,106.96007,0.0,0.0,102.0,101.2,0.0,-24.7,-27.769707,6.2,17.60254,49.766525,0.0,43.0,-0.26000214,0.010002136,0
4221.036,0.01266,39.3891,47.467014,-122.11442,2.01297,0.9449575,9.636894,0.0,0.0,34.0,91.302124,101.16849,17.500004,14.035986,-10.629625,-10.711372,-24.6,0.0,97.0,0.0,3103.25,0.0,-16.7,98.3,100.1,11.003,5.422,0.0,5.5398357E-14,1.0,34.724995,3.75,0.0,0.0,1.8999996,0.0,0.0,0.0,0.0,8.196289,1.7533569,52.30686,5.539836E-14,27.9,26.8,0.0,106.96007,0.0,0.0,102.0,101.2,0.0,-24.6,-27.778795,6.2,17.706299,49.6936,0.0,43.0,-0.26000214,0.010002136,0
4221.069,0.01266,39.3891,47.467014,-122.11442,2.01297,0.9449575,9.636894,0.0,0.0,34.0,91.302124,101.16849,17.500004,14.035986,-10.629625,-10.711372,-24.6,0.0,97.0,0.0,3103.25,0.0,-16.7,98.3,100.1,11.003,5.422,0.0,5.5398357E-14,1.0,34.724995,3.75,0.0,0.0,1.8999996,0.0,0.0,0.0,0.0,8.196289,1.7533569,52.30686,5.539836E-14,27.9,26.8,0.0,106.96007,0.0,0.0,102.0,101.2,0.0,-24.6,-27.778795,6.2,17.706299,49.6936,0.0,43.0,-0.26000214,0.010002136,0
4221.102,0.01266,39.3891,47.467014,-122.11442,2.01297,0.9449575,9.636894,0.0,0.0,34.0,91.302124,101.16849,17.500004,14.035986,-10.629625,-10.711372,-24.6,0.0,97.0,0.0,3103.25,0.0,-16.7,98.3,100.1,11.003,5.422,0.0,5.5398357E-14,1.0,34.724995,3.75,0.0,0.0,1.8999996,0.0,0.0,0.0,0.0,8.196289,1.7533569,52.30686,5.539836E-14,27.9,26.8,0.0,106.96007,0.0,0.0,102.0,101.2,0.0,-24.6,-27.778795,6.2,17.706299,49.6936,0.0,43.0,-0.26000214,0.010002136,0
4221.135,0.01266,39.3891,47.467014,-122.11442,1.905519,0.8948673,9.539123,0.0,0.0,34.0,91.53811,101.1684,17.500004,14.031914,-10.600597,-10.683759,-24.6,0.0,97.0,0.0,3095.25,0.0,-17.2,98.3,100.1,11.003,5.422,0.0,0.23437501,1.0,34.882496,3.75,0.0,0.0,1.8999996,0.0,0.0,0.0,0.0,8.510742,1.7807007,51.968803,0.23437501,28.1,26.8,0.0,106.96007,0.0,0.0,102.0,101.2,0.0,-24.6,-27.785156,6.2,17.730713,49.614426,0.0,43.0,-0.26000214,0.010002136,0
4221.168,0.01266,39.3891,47.467014,-122.11442,1.905519,0.8948673,9.539123,0.0,0.0,34.0,91.53811,101.1684,17.500004,14.031914,-10.600597,-10.683759,-24.6,0.0,97.0,0.0,3095.25,0.0,-17.2,98.3,100.1,11.003,5.422,0.0,0.23437501,1.0,34.882496,3.75,0.0,0.0,1.8999996,0.0,0.0,0.0,0.0,8.510742,1.7807007,51.968803,0.23437501,28.1,26.8,0.0,106.96007,0.0,0.0,102.0,101.2,0.0,-24.6,-27.785156,6.2,17.730713,49.614426,0.0,43.0,-0.26000214,0.010002136,0
4221.201,0.01266,39.3891,47.467014,-122.11442,2.00689,0.8920156,9.73993,0.0,0.0,33.0,89.061615,101.16833,17.500004,14.048969,-10.615094,-10.657871,-24.6,0.0,97.0,0.0,3087.75,0.0,-17.0,98.3,100.1,11.003,5.422,0.0,0.39843753,1.0,34.99275,3.75,0.0,0.0,1.8999996,0.0,0.0,0.0,0.0,8.688477,1.7886353,51.606163,0.39843753,28.0,26.7,0.0,106.96007,0.0,1.0,102.0,101.2,0.0,-24.6,-27.72961,6.1,17.895508,49.53088,0.0,43.0,-0.26000214,0.010002136,0
4221.234,0.01266,39.3891,47.467014,-122.11442,2.00689,0.8920156,9.73993,0.0,0.0,33.0,89.061615,101.16833,17.500004,14.048969,-10.615094,-10.657871,-24.6,0.0,97.0,0.0,3087.75,0.0,-17.0,98.3,100.1,11.003,5.422,0.0,0.39843753,1.0,34.99275,3.75,0.0,0.0,1.8999996,0.0,0.0,0.0,0.0,8.688477,1.7886353,51.606163,0.39843753,28.0,26.7,0.0,106.96007,0.0,1.0,102.0,101.2,0.0,-24.6,-27.72961,6.1,17.895508,49.53088,0.0,43.0,-0.26000214,0.010002136,0
4221.267,0.01266,39.3891,47.467014,-122.11442,2.00689,0.8920156,9.73993,0.0,0.0,33.0,89.061615,101.16833,17.500004,14.048969,-10.615094,-10.657871,-24.6,0.0,97.0,0.0,3087.75,0.0,-17.0,98.3,100.1,11.003,5.422,0.0,0.39843753,1.0,34.99275,3.75,0.0,0.0,1.8999996,0.0,0.0,0.0,0.0,8.688477,1.7886353,51.606163,0.39843753,28.0,26.7,0.0,106.96007,0.0,1.0,102.0,101.2,0.0,-24.6,-27.72961,6.1,17.895508,49.53088,0.0,43.0,-0.26000214,0.010002136,0
4221.3,0.01266,39.3891,47.467014,-122.11442,1.9799676,0.8300218,9.530209,0.0,0.0,31.0,83.9767,101.16826,17.500004,14.062613,-10.586069,-11.395117,-26.4,0.0,97.0,0.0,3076.25,0.0,-17.2,98.2,100.1,11.003,5.422,0.0,0.5132813,1.0,35.069923,2.25,0.0,0.0,2.2000008,0.0,0.0,0.0,0.0,8.749023,1.7952881,51.223312,0.5132813,28.2,28.1,0.0,106.96007,0.0,1.0,102.0,101.2,0.0,-26.4,-28.230728,5.7,17.132568,49.44603,0.0,42.0,-0.26000214,0.010002136,0
