Time,GPS Speed (),GPS Altitude (),GPS Latitude (),GPS Longitude (),Accel X (ms2),Accel Y (ms2),Accel Z (ms2),Accel V1 (ms2),Accel V2 (ms2),Airflow (kg/hr),Airmass (mg/stk),Ambient Press (kpa),Ambient Temp (°C),Battery Voltage (V),Boost (psi),Calc HP (hp),Calc TQ (nm),Cooling Fan (%),Coolant Temp (°C),Cruise (),Engine Speed (rpm),Eth Content (%),Exhaust Cam Pos (°),FP DI (bar),FP DI SP (bar),FP MPI (bar),FP MPI SP (bar),HPFP Eff Vol (%),Fuel Trim (%),Gear (),IAT (°C),Ign Avg (°),Inj PW DI (ms),Inj PW MPI (ms),Int Cam Pos (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),Lambda (l),Lambda SP (l),LPFP Duty (%),LTFT (%),MAP (kpa),MAP SP (kpa),Misfires (),Oil Temp (°C),Pedal Pos (%),Port Flap Pos (),PUT (kpa),PUT SP (kpa),STFT (%),Torque (Nm),Torque Req (Nm),TPS (%),Turbo Speed (rpm),Turbo Air Temp (°C),Valve Lift Pos (),Vehicle Speed (km/hr),Wastegate (%),Wastegate SP (%),SimosTools [R2.11:2026_7_7:CBRICK_HSL_SL_5G0906259L_0002_BasicsGuide_R01.bin]
3797.372,0.01342,18.450989,47.463387,-122.124084,0.18801247,3.2823715,9.202309,0.0,0.0,62.0,236.78583,101.274734,19.000002,13.917641,-4.5952983,21.033169,68.7,0.0,96.0,0.0,2182.0,0.0,-7.700001,121.3,121.1,11.003,5.0491447,44.22,-1.5616095,2.0,28.499996,19.12,1.48,0.0,-27.400002,0.0,0.0,0.0,0.0,0.8857422,0.8898926,55.299778,8.905378E-4,69.6,70.4,0.0,104.95996,16.699219,1.0,104.7,80.7,-1.5625,68.7,61.664795,10.7,26.763916,53.4615,3.0,48.0,99.32,100.0,0
3797.405,0.01342,18.450989,47.463387,-122.124084,0.11422421,3.230916,9.182059,0.0,0.0,62.0,235.75937,101.2748,19.000002,13.896612,-4.4502306,21.124744,68.7,0.0,97.0,0.0,2191.5,0.0,-7.6000004,127.7,128.1,11.003,5.0485725,45.39,-1.5618767,2.0,28.499996,19.12,1.484,0.0,-27.599998,0.0,0.0,0.0,0.0,0.89160156,0.89160156,55.359844,6.2337646E-4,70.6,70.5,0.0,104.95996,16.699219,1.0,105.2,80.7,-1.5625,68.7,63.595356,10.4,26.92871,53.376957,3.0,48.0,99.32,100.0,0
3797.438,0.01342,18.450989,47.463387,-122.124084,0.11422421,3.230916,9.182059,0.0,0.0,62.0,235.75937,101.2748,19.000002,13.896612,-4.4502306,21.124744,68.7,0.0,97.0,0.0,2191.5,0.0,-7.6000004,127.7,128.1,11.003,5.0485725,45.39,-1.5618767,2.0,28.499996,19.12,1.484,0.0,-27.599998,0.0,0.0,0.0,0.0,0.89160156,0.89160156,55.359844,6.2337646E-4,70.6,70.5,0.0,104.95996,16.699219,1.0,105.2,80.7,-1.5625,68.7,63.595356,10.4,26.92871,53.376957,3.0,48.0,99.32,100.0,0
3797.471,0.01331,19.148926,47.463383,-122.1239,0.21330903,3.2904866,9.121382,0.0,0.0,63.0,238.79916,101.27487,19.000002,13.900102,-4.537287,20.976288,68.0,0.0,97.0,0.0,2198.5,0.0,-7.6000004,134.7,126.9,11.003,5.0492864,39.84,-1.5620637,2.0,28.724998,19.12,1.424,0.0,-27.8,0.0,0.0,0.0,0.0,0.89453125,0.8931885,55.39289,4.363635E-4,70.0,71.0,0.0,104.95996,16.699219,1.0,105.5,80.7,-1.5625,68.0,64.976746,10.6,27.764893,53.317776,3.0,48.0,99.32,100.0,0
3797.504,0.01331,19.148926,47.463383,-122.1239,0.21330903,3.2904866,9.121382,0.0,0.0,63.0,238.79916,101.27487,19.000002,13.900102,-4.537287,20.976288,68.0,0.0,97.0,0.0,2198.5,0.0,-7.6000004,134.7,126.9,11.003,5.0492864,39.84,-1.5620637,2.0,28.724998,19.12,1.424,0.0,-27.8,0.0,0.0,0.0,0.0,0.89453125,0.8931885,55.39289,4.363635E-4,70.0,71.0,0.0,104.95996,16.699219,1.0,105.5,80.7,-1.5625,68.0,64.976746,10.6,27.764893,53.317776,3.0,48.0,99.32,100.0,0
3797.537,0.01331,19.148926,47.463383,-122.1239,0.21330903,3.2904866,9.121382,0.0,0.0,63.0,238.79916,101.27487,19.000002,13.900102,-4.537287,20.976288,68.0,0.0,97.0,0.0,2198.5,0.0,-7.6000004,134.7,126.9,11.003,5.0492864,39.84,-1.5620637,2.0,28.724998,19.12,1.424,0.0,-27.8,0.0,0.0,0.0,0.0,0.89453125,0.8931885,55.39289,4.363635E-4,70.0,71.0,0.0,104.95996,16.699219,1.0,105.5,80.7,-1.5625,68.0,64.976746,10.6,27.764893,53.317776,3.0,48.0,99.32,100.0,0
3797.57,0.01331,19.148926,47.463383,-122.1239,0.13439374,3.3698804,9.30452,0.0,0.0,64.0,241.62796,101.27493,19.000002,13.902894,-4.377711,21.307537,68.8,0.0,97.0,0.0,2207.25,0.0,-7.700001,132.3,129.5,11.003,5.051143,41.33,-1.5621946,2.0,28.8825,19.12,1.428,0.0,-27.7,0.0,0.0,0.0,0.0,0.8955078,0.8946533,55.440025,3.0545445E-4,71.1,71.6,0.0,104.95996,16.699219,1.0,106.0,80.7,-1.5625,68.8,65.973724,10.6,28.631592,53.25701,3.0,48.0,99.32,100.0,0
3797.603,0.01331,19.148926,47.463383,-122.1239,0.13439374,3.3698804,9.30452,0.0,0.0,64.0,241.62796,101.27493,19.000002,13.902894,-4.377711,21.307537,68.8,0.0,97.0,0.0,2207.25,0.0,-7.700001,132.3,129.5,11.003,5.051143,41.33,-1.5621946,2.0,28.8825,19.12,1.428,0.0,-27.7,0.0,0.0,0.0,0.0,0.8955078,0.8946533,55.440025,3.0545445E-4,71.1,71.6,0.0,104.95996,16.699219,1.0,106.0,80.7,-1.5625,68.8,65.973724,10.6,28.631592,53.25701,3.0,48.0,99.32,100.0,0
3797.636,0.01331,19.148926,47.463383,-122.1239,0.13439374,3.3698804,9.30452,0.0,0.0,64.0,241.62796,101.27493,19.000002,13.902894,-4.377711,21.307537,68.8,0.0,97.0,0.0,2207.25,0.0,-7.700001,132.3,129.5,11.003,5.051143,41.33,-1.5621946,2.0,28.8825,19.12,1.428,0.0,-27.7,0.0,0.0,0.0,0.0,0.8955078,0.8946533,55.440025,3.0545445E-4,71.1,71.6,0.0,104.95996,16.699219,1.0,106.0,80.7,-1.5625,68.8,65.973724,10.6,28.631592,53.25701,3.0,48.0,99.32,100.0,0
3797.669,0.01331,19.148926,47.463383,-122.1239,0.19731155,3.3899214,9.346106,0.0,0.0,64.0,240.97293,101.27499,19.000002,13.905128,-4.3341947,21.800217,70.2,0.0,97.0,0.0,2213.25,0.0,-7.8999996,131.1,130.2,11.003,5.0535717,41.78,-1.5622861,2.0,28.992748,19.12,1.456,0.0,-28.2,0.0,0.0,0.0,0.0,0.8984375,0.89556885,55.485016,2.1381812E-4,71.4,71.2,0.0,104.95996,16.699219,1.0,106.4,80.7,-1.5625,70.2,66.79161,10.6,29.11377,53.198658,3.0,48.0,99.32,100.0,0
3797.702,0.01331,19.148926,47.463383,-122.1239,0.19731155,3.3899214,9.346106,0.0,0.0,64.0,240.97293,101.27499,19.000002,13.905128,-4.3341947,21.800217,70.2,0.0,97.0,0.0,2213.25,0.0,-7.8999996,131.1,130.2,11.003,5.0535717,41.78,-1.5622861,2.0,28.992748,19.12,1.456,0.0,-28.2,0.0,0.0,0.0,0.0,0.8984375,0.89556885,55.485016,2.1381812E-4,71.4,71.2,0.0,104.95996,16.699219,1.0,106.4,80.7,-1.5625,70.2,66.79161,10.6,29.11377,53.198658,3.0,48.0,99.32,100.0,0
3797.735,0.01331,19.148926,47.463383,-122.1239,0.10803043,3.438471,9.304272,0.0,0.0,63.0,236.59305,101.2742,19.000002,13.906915,-4.3776045,22.043665,70.8,0.0,96.0,0.0,2219.0,0.0,-7.8999996,132.0,130.0,11.003,5.0547857,40.21,-1.5623503,2.0,29.069923,19.12,1.48,0.0,-27.400002,0.0,0.0,0.0,0.0,0.90234375,0.89642334,55.522514,1.4967268E-4,71.1,70.2,0.0,104.95996,16.699219,1.0,106.9,80.7,-1.5625,70.8,67.39413,10.2,29.534912,53.147263,3.0,48.0,99.32,100.0,0
3797.768,0.01331,19.148926,47.463383,-122.1239,0.10803043,3.438471,9.304272,0.0,0.0,63.0,236.59305,101.2742,19.000002,13.906915,-4.3776045,22.043665,70.8,0.0,96.0,0.0,2219.0,0.0,-7.8999996,132.0,130.0,11.003,5.0547857,40.21,-1.5623503,2.0,29.069923,19.12,1.48,0.0,-27.400002,0.0,0.0,0.0,0.0,0.90234375,0.89642334,55.522514,1.4967268E-4,71.1,70.2,0.0,104.95996,16.699219,1.0,106.9,80.7,-1.5625,70.8,67.39413,10.2,29.534912,53.147263,3.0,48.0,99.32,100.0,0
3797.801,0.01331,19.148926,47.463383,-122.1239,0.10803043,3.438471,9.304272,0.0,0.0,63.0,236.59305,101.2742,19.000002,13.906915,-4.3776045,22.043665,70.8,0.0,96.0,0.0,2219.0,0.0,-7.8999996,132.0,130.0,11.003,5.0547857,40.21,-1.5623503,2.0,29.069923,19.12,1.48,0.0,-27.400002,0.0,0.0,0.0,0.0,0.90234375,0.89642334,55.522514,1.4967268E-4,71.1,70.2,0.0,104.95996,16.699219,1.0,106.9,80.7,-1.5625,70.8,67.39413,10.2,29.534912,53.147263,3.0,48.0,99.32,100.0,0
3797.834,0.01331,19.148926,47.463383,-122.1239,0.16317387,3.4545326,9.37465,0.0,0.0,64.0,239.88904,101.27267,19.000002,13.908344,-4.507952,21.74274,69.7,0.0,96.0,0.0,2223.25,0.0,-7.700001,131.8,127.2,11.003,5.0563927,38.26,-0.7811452,2.0,29.123947,19.12,1.46,0.0,-27.5,0.0,0.0,0.0,0.0,0.9042969,0.89715576,55.542763,1.0477087E-4,70.2,70.5,0.0,104.95996,16.601562,1.0,107.2,80.7,-0.78125,69.7,67.66589,10.6,30.480957,53.104256,3.0,48.0,99.32,100.0,0
3797.867,0.01331,19.148926,47.463383,-122.1239,0.16317387,3.4545326,9.37465,0.0,0.0,64.0,239.88904,101.27267,19.000002,13.908344,-4.507952,21.74274,69.7,0.0,96.0,0.0,2223.25,0.0,-7.700001,131.8,127.2,11.003,5.0563927,38.26,-0.7811452,2.0,29.123947,19.12,1.46,0.0,-27.5,0.0,0.0,0.0,0.0,0.9042969,0.89715576,55.542763,1.0477087E-4,70.2,70.5,0.0,104.95996,16.601562,1.0,107.2,80.7,-0.78125,69.7,67.66589,10.6,30.480957,53.104256,3.0,48.0,99.32,100.0,0
3797.9,0.01331,19.148926,47.463383,-122.1239,0.17819524,3.4294686,9.326878,0.0,0.0,62.0,232.00119,101.27046,19.000002,13.9298,-4.4205847,20.90449,66.9,0.0,97.0,0.0,2227.0,0.0,-7.700001,129.0,129.4,11.003,5.0571966,41.7,-0.7811767,2.0,29.161762,19.12,1.468,0.0,-28.099998,0.0,0.0,0.0,0.0,0.9013672,0.89697266,55.55693,7.333961E-5,70.8,70.2,0.0,104.95996,16.210938,1.0,107.8,80.7,-0.78125,66.9,67.22612,10.1,30.69458,53.070633,3.0,49.0,99.49,100.0,0
3797.933,0.01331,19.148926,47.463383,-122.1239,0.17819524,3.4294686,9.326878,0.0,0.0,62.0,232.00119,101.27046,19.000002,13.9298,-4.4205847,20.90449,66.9,0.0,97.0,0.0,2227.0,0.0,-7.700001,129.0,129.4,11.003,5.0571966,41.7,-0.7811767,2.0,29.161762,19.12,1.468,0.0,-28.099998,0.0,0.0,0.0,0.0,0.9013672,0.89697266,55.55693,7.333961E-5,70.8,70.2,0.0,104.95996,16.210938,1.0,107.8,80.7,-0.78125,66.9,67.22612,10.1,30.69458,53.070633,3.0,49.0,99.49,100.0,0
3797.966,0.01331,19.148926,47.463383,-122.1239,0.17819524,3.4294686,9.326878,0.0,0.0,62.0,232.00119,101.27046,19.000002,13.9298,-4.4205847,20.90449,66.9,0.0,97.0,0.0,2227.0,0.0,-7.700001,129.0,129.4,11.003,5.0571966,41.7,-0.7811767,2.0,29.161762,19.12,1.468,0.0,-28.099998,0.0,0.0,0.0,0.0,0.9013672,0.89697266,55.55693,7.333961E-5,70.8,70.2,0.0,104.95996,16.210938,1.0,107.8,80.7,-0.78125,66.9,67.22612,10.1,30.69458,53.070633,3.0,49.0,99.49,100.0,0
3797.999,0.01331,19.148926,47.463383,-122.1239,0.15235113,3.4238389,9.341326,0.0,0.0,62.0,231.35191,101.2693,19.000002,13.926652,-4.6815567,20.587135,65.7,0.0,96.0,0.0,2233.25,0.0,-8.0,127.7,126.2,11.003,5.0590982,38.29,-1.5624486,2.0,29.188232,19.12,1.468,0.0,-28.099998,0.0,0.0,0.0,0.0,0.89746094,0.89715576,55.539852,5.1337724E-5,69.0,69.6,0.0,104.95996,15.8203125,1.0,108.1,80.7,-1.5625,65.7,66.31828,10.2,31.011963,53.04534,3.0,49.0,99.49,100.0,0
3798.032,0.01331,19.148926,47.463383,-122.1239,0.15235113,3.4238389,9.341326,0.0,0.0,62.0,231.35191,101.2693,19.000002,13.926652,-4.6815567,20.587135,65.7,0.0,96.0,0.0,2233.25,0.0,-8.0,127.7,126.2,11.003,5.0590982,38.29,-1.5624486,2.0,29.188232,19.12,1.468,0.0,-28.099998,0.0,0.0,0.0,0.0,0.89746094,0.89715576,55.539852,5.1337724E-5,69.0,69.6,0.0,104.95996,15.8203125,1.0,108.1,80.7,-1.5625,65.7,66.31828,10.2,31.011963,53.04534,3.0,49.0,99.49,100.0,0
3798.065,0.01331,19.148926,47.463383,-122.1239,0.15235113,3.4238389,9.341326,0.0,0.0,62.0,231.35191,101.2693,19.000002,13.926652,-4.6815567,20.587135,65.7,0.0,96.0,0.0,2233.25,0.0,-8.0,127.7,126.2,11.003,5.0590982,38.29,-1.5624486,2.0,29.188232,19.12,1.468,0.0,-28.099998,0.0,0.0,0.0,0.0,0.89746094,0.89715576,55.539852,5.1337724E-5,69.0,69.6,0.0,104.95996,15.8203125,1.0,108.1,80.7,-1.5625,65.7,66.31828,10.2,31.011963,53.04534,3.0,49.0,99.49,100.0,0
3798.098,0.01331,19.148926,47.463383,-122.1239,0.16050136,3.4076455,9.325827,0.0,0.0,65.0,241.70757,101.26909,19.000002,13.924134,-4.6960335,20.91013,66.5,0.0,97.0,0.0,2241.0,0.0,-7.700001,124.0,125.8,11.003,5.060049,40.44,-0.78121406,2.0,29.206764,19.12,1.424,0.0,-27.400002,0.0,0.0,0.0,0.0,0.8984375,0.89611816,55.542896,3.5936406E-5,68.9,69.8,0.0,104.95996,16.601562,1.0,108.2,80.7,-0.78125,66.5,66.912796,10.8,31.89087,53.0417,3.0,49.0,99.49,100.0,0
3798.131,0.01331,19.148926,47.463383,-122.1239,0.16050136,3.4076455,9.325827,0.0,0.0,65.0,241.70757,101.26909,19.000002,13.924134,-4.6960335,20.91013,66.5,0.0,97.0,0.0,2241.0,0.0,-7.700001,124.0,125.8,11.003,5.060049,40.44,-0.78121406,2.0,29.206764,19.12,1.424,0.0,-27.400002,0.0,0.0,0.0,0.0,0.8984375,0.89611816,55.542896,3.5936406E-5,68.9,69.8,0.0,104.95996,16.601562,1.0,108.2,80.7,-0.78125,66.5,66.912796,10.8,31.89087,53.0417,3.0,49.0,99.49,100.0,0
3798.164,0.01331,19.148926,47.463383,-122.1239,0.16050136,3.4076455,9.325827,0.0,0.0,65.0,241.70757,101.26909,19.000002,13.924134,-4.6960335,20.91013,66.5,0.0,97.0,0.0,2241.0,0.0,-7.700001,124.0,125.8,11.003,5.060049,40.44,-0.78121406,2.0,29.206764,19.12,1.424,0.0,-27.400002,0.0,0.0,0.0,0.0,0.8984375,0.89611816,55.542896,3.5936406E-5,68.9,69.8,0.0,104.95996,16.601562,1.0,108.2,80.7,-0.78125,66.5,66.912796,10.8,31.89087,53.0417,3.0,49.0,99.49,100.0,0
3798.197,0.01331,19.148926,47.463383,-122.1239,0.237243,3.4194424,9.278289,0.0,0.0,72.0,266.0164,101.26807,19.000002,13.901808,-4.231637,23.577206,74.5,0.0,96.0,0.0,2255.5,0.0,-8.0,125.2,130.6,11.003,5.0615244,44.85,-0.78122485,2.0,29.219734,19.12,1.492,0.0,-27.3,0.0,0.0,0.0,0.0,0.89746094,0.8955078,55.58703,2.5155483E-5,72.1,74.6,0.0,104.95996,18.554688,1.0,108.2,80.7,-0.78125,74.5,70.538956,12.1,33.563232,53.03739,3.0,49.0,99.49,100.0,0
3798.23,0.01331,19.148926,47.463383,-122.1239,0.237243,3.4194424,9.278289,0.0,0.0,72.0,266.0164,101.26807,19.000002,13.901808,-4.231637,23.577206,74.5,0.0,96.0,0.0,2255.5,0.0,-8.0,125.2,130.6,11.003,5.0615244,44.85,-0.78122485,2.0,29.219734,19.12,1.492,0.0,-27.3,0.0,0.0,0.0,0.0,0.89746094,0.8955078,55.58703,2.5155483E-5,72.1,74.6,0.0,104.95996,18.554688,1.0,108.2,80.7,-0.78125,74.5,70.538956,12.1,33.563232,53.03739,3.0,49.0,99.49,100.0,0
3798.263,0.01331,19.148926,47.463383,-122.1239,0.2540978,3.4342756,9.274957,0.0,0.0,90.0,328.83917,101.267975,19.000002,13.904259,-3.1000168,30.017448,93.8,0.0,97.0,0.0,2280.75,0.0,-8.1,134.7,138.7,11.003,5.063762,48.28,-0.7812324,2.0,29.228813,17.62,1.6,0.0,-27.400002,0.0,0.0,0.0,0.0,0.90722656,0.8964844,55.719917,1.7608838E-5,79.9,84.3,0.0,104.95996,22.265625,1.0,108.1,84.6,-0.78125,93.8,80.18727,14.9,36.383057,53.029106,3.0,49.0,99.49,100.0,0
3798.296,0.01331,19.148926,47.463383,-122.1239,0.2540978,3.4342756,9.274957,0.0,0.0,90.0,328.83917,101.267975,19.000002,13.904259,-3.1000168,30.017448,93.8,0.0,97.0,0.0,2280.75,0.0,-8.1,134.7,138.7,11.003,5.063762,48.28,-0.7812324,2.0,29.228813,17.62,1.6,0.0,-27.400002,0.0,0.0,0.0,0.0,0.90722656,0.8964844,55.719917,1.7608838E-5,79.9,84.3,0.0,104.95996,22.265625,1.0,108.1,84.6,-0.78125,93.8,80.18727,14.9,36.383057,53.029106,3.0,49.0,99.49,100.0,0
3798.329,0.01331,19.148926,47.463383,-122.1239,0.2540978,3.4342756,9.274957,0.0,0.0,90.0,328.83917,101.267975,19.000002,13.904259,-3.1000168,30.017448,93.8,0.0,97.0,0.0,2280.75,0.0,-8.1,134.7,138.7,11.003,5.063762,48.28,-0.7812324,2.0,29.228813,17.62,1.6,0.0,-27.400002,0.0,0.0,0.0,0.0,0.90722656,0.8964844,55.719917,1.7608838E-5,79.9,84.3,0.0,104.95996,22.265625,1.0,108.1,84.6,-0.78125,93.8,80.18727,14.9,36.383057,53.029106,3.0,49.0,99.49,100.0,0
3798.362,0.01331,19.148926,47.463383,-122.1239,0.26314756,3.545957,9.243728,0.0,0.0,100.0,364.02023,101.26872,19.000002,13.9062195,-1.924996,36.778324,114.5,0.0,97.0,0.0,2289.25,0.0,-7.799999,144.9,147.7,11.003,5.068881,52.15,1.2326185E-5,2.0,29.235168,15.0,1.672,0.0,-28.099998,0.0,0.0,0.0,0.0,0.92578125,0.9031372,55.86994,1.2326186E-5,88.0,89.9,0.0,104.95996,24.804688,1.0,108.6,90.5,0.0,114.5,92.52109,17.2,39.349365,53.023304,3.0,49.0,99.49,100.0,0
3798.395,0.01331,19.148926,47.463383,-122.1239,0.26314756,3.545957,9.243728,0.0,0.0,100.0,364.02023,101.26872,19.000002,13.9062195,-1.924996,36.778324,114.5,0.0,97.0,0.0,2289.25,0.0,-7.799999,144.9,147.7,11.003,5.068881,52.15,1.2326185E-5,2.0,29.235168,15.0,1.672,0.0,-28.099998,0.0,0.0,0.0,0.0,0.92578125,0.9031372,55.86994,1.2326186E-5,88.0,89.9,0.0,104.95996,24.804688,1.0,108.6,90.5,0.0,114.5,92.52109,17.2,39.349365,53.023304,3.0,49.0,99.49,100.0,0
