Time,GPS Speed (),GPS Altitude (),GPS Latitude (),GPS Longitude (),Accel X (ms2),Accel Y (ms2),Accel Z (ms2),Accel V1 (ms2),Accel V2 (ms2),Airflow (kg/hr),Airmass (mg/stk),Ambient Press (kpa),Ambient Temp (°C),Battery Voltage (V),Boost (psi),Calc HP (hp),Calc TQ (nm),Cooling Fan (%),Coolant Temp (°C),Cruise (),Engine Speed (rpm),Eth Content (%),Exhaust Cam Pos (°),FP DI (bar),FP DI SP (bar),FP MPI (bar),FP MPI SP (bar),HPFP Eff Vol (%),Fuel Trim (%),Gear (),IAT (°C),Ign Avg (°),Inj PW DI (ms),Inj PW MPI (ms),Int Cam Pos (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),Lambda (l),Lambda SP (l),LPFP Duty (%),LTFT (%),MAP (kpa),MAP SP (kpa),Misfires (),Oil Temp (°C),Pedal Pos (%),Port Flap Pos (),PUT (kpa),PUT SP (kpa),STFT (%),Torque (Nm),Torque Req (Nm),TPS (%),Turbo Speed (rpm),Turbo Air Temp (°C),Valve Lift Pos (),Vehicle Speed (km/hr),Wastegate (%),Wastegate SP (%),SimosTools [R2.11:2026_7_7:CBRICK_HSL_SL_5G0906259L_0002_BasicsGuide_R01.bin]
5272.737,0.01499,31.487488,47.46133,-122.08474,-0.47287393,6.96617,6.8920016,0.0,0.0,24.0,75.98784,100.94384,17.999998,14.038021,-11.003252,-9.3432865,-25.3,0.0,94.0,0.0,2632.0,0.0,-12.8,95.6,100.1,11.003,5.6432047,0.0,1.4E-45,2.0,46.499996,0.75,0.0,0.0,18.6,0.0,0.0,0.0,0.0,10.810547,1.8000488,38.84514,1.4E-45,25.1,25.0,0.0,107.95999,0.0,1.0,103.9,100.9,0.0,-25.3,-28.668732,4.7,19.519043,57.910706,3.0,58.0,100.0,100.0,0
5272.77,0.01499,31.487488,47.46133,-122.08474,-0.47287393,6.96617,6.8920016,0.0,0.0,24.0,75.98784,100.94384,17.999998,14.038021,-11.003252,-9.3432865,-25.3,0.0,94.0,0.0,2632.0,0.0,-12.8,95.6,100.1,11.003,5.6432047,0.0,1.4E-45,2.0,46.499996,0.75,0.0,0.0,18.6,0.0,0.0,0.0,0.0,10.810547,1.8000488,38.84514,1.4E-45,25.1,25.0,0.0,107.95999,0.0,1.0,103.9,100.9,0.0,-25.3,-28.668732,4.7,19.519043,57.910706,3.0,58.0,100.0,100.0,0
5272.803,0.01499,31.487488,47.46133,-122.08474,-0.4245362,6.934686,6.9058447,0.0,0.0,24.0,76.00227,100.94384,17.999998,14.033543,-10.988743,-9.341511,-25.3,0.0,94.0,0.0,2631.5,0.0,-12.8,95.6,100.1,11.003,5.6426024,0.0,1.4E-45,2.0,46.499996,0.75,0.0,0.0,18.9,0.0,0.0,0.0,0.0,10.810547,1.8000488,38.7656,1.4E-45,25.2,25.0,0.0,107.95999,0.0,1.0,103.9,100.9,0.0,-25.3,-28.648113,4.7,19.4458,58.069916,3.0,58.0,100.0,100.0,0
5272.836,0.01499,31.487488,47.46133,-122.08474,-0.4245362,6.934686,6.9058447,0.0,0.0,24.0,76.00227,100.94384,17.999998,14.033543,-10.988743,-9.341511,-25.3,0.0,94.0,0.0,2631.5,0.0,-12.8,95.6,100.1,11.003,5.6426024,0.0,1.4E-45,2.0,46.499996,0.75,0.0,0.0,18.9,0.0,0.0,0.0,0.0,10.810547,1.8000488,38.7656,1.4E-45,25.2,25.0,0.0,107.95999,0.0,1.0,103.9,100.9,0.0,-25.3,-28.648113,4.7,19.4458,58.069916,3.0,58.0,100.0,100.0,0
5272.869,0.01499,31.487488,47.46133,-122.08474,-0.3643409,6.8799486,7.1317053,0.0,0.0,24.0,76.81229,100.94384,17.999998,14.029959,-10.988743,-9.206469,-25.2,0.0,94.0,0.0,2603.75,0.0,-12.8,95.6,100.1,11.003,5.6423016,0.0,1.4E-45,2.0,46.499996,0.75,0.0,0.0,18.5,0.0,0.0,0.0,0.0,10.717773,1.8000488,38.70992,1.4E-45,25.2,24.9,0.0,107.95999,0.0,1.0,103.9,100.9,0.0,-25.2,-28.633678,4.7,19.4458,58.232338,3.0,57.0,100.0,100.0,0
5272.902,0.01499,31.487488,47.46133,-122.08474,-0.3643409,6.8799486,7.1317053,0.0,0.0,24.0,76.81229,100.94384,17.999998,14.029959,-10.988743,-9.206469,-25.2,0.0,94.0,0.0,2603.75,0.0,-12.8,95.6,100.1,11.003,5.6423016,0.0,1.4E-45,2.0,46.499996,0.75,0.0,0.0,18.5,0.0,0.0,0.0,0.0,10.717773,1.8000488,38.70992,1.4E-45,25.2,24.9,0.0,107.95999,0.0,1.0,103.9,100.9,0.0,-25.2,-28.633678,4.7,19.4458,58.232338,3.0,57.0,100.0,100.0,0
5272.935,0.01499,31.487488,47.46133,-122.08474,-0.3643409,6.8799486,7.1317053,0.0,0.0,24.0,76.81229,100.94384,17.999998,14.029959,-10.988743,-9.206469,-25.2,0.0,94.0,0.0,2603.75,0.0,-12.8,95.6,100.1,11.003,5.6423016,0.0,1.4E-45,2.0,46.499996,0.75,0.0,0.0,18.5,0.0,0.0,0.0,0.0,10.717773,1.8000488,38.70992,1.4E-45,25.2,24.9,0.0,107.95999,0.0,1.0,103.9,100.9,0.0,-25.2,-28.633678,4.7,19.4458,58.232338,3.0,57.0,100.0,100.0,0
5272.968,0.01499,31.487488,47.46133,-122.08474,-0.290464,6.690455,7.3238454,0.0,0.0,24.0,77.5344,100.94384,17.999998,14.047405,-11.003252,-9.120725,-25.2,0.0,94.0,0.0,2579.5,0.0,-12.8,95.6,100.1,11.003,5.6381507,0.0,1.4E-45,2.0,46.499996,0.75,0.0,0.0,18.5,0.0,0.0,0.0,0.0,10.869141,1.8000488,38.66194,1.4E-45,25.1,24.9,0.0,107.95999,0.0,1.0,103.9,100.9,0.0,-25.2,-28.623577,4.7,19.421387,58.389977,3.0,57.0,100.0,100.0,0
5273.001,0.01499,31.487488,47.46133,-122.08474,-0.290464,6.690455,7.3238454,0.0,0.0,24.0,77.5344,100.94384,17.999998,14.047405,-11.003252,-9.120725,-25.2,0.0,94.0,0.0,2579.5,0.0,-12.8,95.6,100.1,11.003,5.6381507,0.0,1.4E-45,2.0,46.499996,0.75,0.0,0.0,18.5,0.0,0.0,0.0,0.0,10.869141,1.8000488,38.66194,1.4E-45,25.1,24.9,0.0,107.95999,0.0,1.0,103.9,100.9,0.0,-25.2,-28.623577,4.7,19.421387,58.389977,3.0,57.0,100.0,100.0,0
5273.034,0.01499,31.487488,47.46133,-122.08474,-0.290464,6.690455,7.3238454,0.0,0.0,24.0,77.5344,100.94384,17.999998,14.047405,-11.003252,-9.120725,-25.2,0.0,94.0,0.0,2579.5,0.0,-12.8,95.6,100.1,11.003,5.6381507,0.0,1.4E-45,2.0,46.499996,0.75,0.0,0.0,18.5,0.0,0.0,0.0,0.0,10.869141,1.8000488,38.66194,1.4E-45,25.1,24.9,0.0,107.95999,0.0,1.0,103.9,100.9,0.0,-25.2,-28.623577,4.7,19.421387,58.389977,3.0,57.0,100.0,100.0,0
5273.067,0.01499,31.487488,47.46133,-122.08474,-0.3320215,6.609387,7.6535015,0.0,0.0,23.0,74.89173,100.94384,17.999998,14.04105,-11.032267,-9.013214,-25.1,0.0,94.0,0.0,2559.25,0.0,-12.8,95.6,100.1,11.003,5.6335754,0.0,1.4E-45,2.0,46.499996,0.37,0.0,0.0,18.5,0.0,0.0,0.0,0.0,10.683594,1.8000488,38.62536,1.4E-45,24.9,24.9,0.0,107.95999,0.0,1.0,104.1,100.9,0.0,-25.1,-28.586502,4.6,19.543457,58.500328,3.0,56.0,100.0,100.0,0
5273.1,0.01499,31.487488,47.46133,-122.08474,-0.3320215,6.609387,7.6535015,0.0,0.0,23.0,74.89173,100.94384,17.999998,14.04105,-11.032267,-9.013214,-25.1,0.0,94.0,0.0,2559.25,0.0,-12.8,95.6,100.1,11.003,5.6335754,0.0,1.4E-45,2.0,46.499996,0.37,0.0,0.0,18.5,0.0,0.0,0.0,0.0,10.683594,1.8000488,38.62536,1.4E-45,24.9,24.9,0.0,107.95999,0.0,1.0,104.1,100.9,0.0,-25.1,-28.586502,4.6,19.543457,58.500328,3.0,56.0,100.0,100.0,0
5273.133,0.01499,31.487488,47.46133,-122.08474,-0.3452331,6.5773163,7.7451205,0.0,0.0,23.0,75.72016,100.94384,17.999998,14.035965,-11.017759,-8.8790865,-25.0,0.0,94.0,0.0,2531.25,0.0,-12.7,95.6,100.1,11.003,5.627288,0.0,1.4E-45,2.0,46.499996,0.37,0.0,0.0,19.3,0.0,0.0,0.0,0.0,10.810547,1.8000488,38.464752,1.4E-45,25.0,25.0,0.0,107.95999,0.0,1.0,104.2,100.9,0.0,-25.0,-28.65055,4.6,19.903564,58.63734,3.0,56.0,100.0,100.0,0
5273.166,0.01499,31.487488,47.46133,-122.08474,-0.3452331,6.5773163,7.7451205,0.0,0.0,23.0,75.72016,100.94384,17.999998,14.035965,-11.017759,-8.8790865,-25.0,0.0,94.0,0.0,2531.25,0.0,-12.7,95.6,100.1,11.003,5.627288,0.0,1.4E-45,2.0,46.499996,0.37,0.0,0.0,19.3,0.0,0.0,0.0,0.0,10.810547,1.8000488,38.464752,1.4E-45,25.0,25.0,0.0,107.95999,0.0,1.0,104.2,100.9,0.0,-25.0,-28.65055,4.6,19.903564,58.63734,3.0,56.0,100.0,100.0,0
5273.199,0.01499,31.487488,47.46133,-122.08474,-0.3452331,6.5773163,7.7451205,0.0,0.0,23.0,75.72016,100.94384,17.999998,14.035965,-11.017759,-8.8790865,-25.0,0.0,94.0,0.0,2531.25,0.0,-12.7,95.6,100.1,11.003,5.627288,0.0,1.4E-45,2.0,46.499996,0.37,0.0,0.0,19.3,0.0,0.0,0.0,0.0,10.810547,1.8000488,38.464752,1.4E-45,25.0,25.0,0.0,107.95999,0.0,1.0,104.2,100.9,0.0,-25.0,-28.65055,4.6,19.903564,58.63734,3.0,56.0,100.0,100.0,0
5273.232,0.01499,31.487488,47.46133,-122.08474,-0.35753602,6.5341096,7.640255,0.0,0.0,23.0,76.64367,100.94384,17.999998,14.031897,-11.003252,-8.7720995,-25.0,0.0,94.0,0.0,2500.75,0.0,-12.8,95.6,100.1,11.003,5.620144,0.0,1.4E-45,2.0,46.274994,0.37,0.0,0.0,20.2,0.0,0.0,0.0,0.0,10.905273,1.8000488,38.352325,1.4E-45,25.1,25.0,0.0,107.95999,0.0,1.0,104.3,100.9,0.0,-25.0,-28.695385,4.6,19.836426,58.81411,3.0,55.0,100.0,100.0,0
5273.265,0.01499,31.487488,47.46133,-122.08474,-0.35753602,6.5341096,7.640255,0.0,0.0,23.0,76.64367,100.94384,17.999998,14.031897,-11.003252,-8.7720995,-25.0,0.0,94.0,0.0,2500.75,0.0,-12.8,95.6,100.1,11.003,5.620144,0.0,1.4E-45,2.0,46.274994,0.37,0.0,0.0,20.2,0.0,0.0,0.0,0.0,10.905273,1.8000488,38.352325,1.4E-45,25.1,25.0,0.0,107.95999,0.0,1.0,104.3,100.9,0.0,-25.0,-28.695385,4.6,19.836426,58.81411,3.0,55.0,100.0,100.0,0
5273.298,0.01499,31.487488,47.46133,-122.08474,-0.32127336,6.517267,7.645403,0.0,0.0,23.0,77.472374,100.94384,17.999998,14.028643,-11.003252,-8.643553,-24.9,0.0,94.0,0.0,2474.0,0.0,-12.8,95.6,100.1,11.003,5.616572,0.0,1.4E-45,2.0,46.117493,0.37,0.0,0.0,20.3,0.0,0.0,0.0,0.0,10.964844,1.8000488,38.26463,1.4E-45,25.1,25.2,0.0,107.95999,0.0,1.0,104.3,100.9,0.0,-24.9,-28.726768,4.6,19.769287,59.01343,3.0,55.0,100.0,100.0,0
5273.331,0.01499,31.487488,47.46133,-122.08474,-0.32127336,6.517267,7.645403,0.0,0.0,23.0,77.472374,100.94384,17.999998,14.028643,-11.003252,-8.643553,-24.9,0.0,94.0,0.0,2474.0,0.0,-12.8,95.6,100.1,11.003,5.616572,0.0,1.4E-45,2.0,46.117493,0.37,0.0,0.0,20.3,0.0,0.0,0.0,0.0,10.964844,1.8000488,38.26463,1.4E-45,25.1,25.2,0.0,107.95999,0.0,1.0,104.3,100.9,0.0,-24.9,-28.726768,4.6,19.769287,59.01343,3.0,55.0,100.0,100.0,0
5273.364,0.01499,31.487488,47.46133,-122.08474,-0.32127336,6.517267,7.645403,0.0,0.0,23.0,77.472374,100.94384,17.999998,14.028643,-11.003252,-8.643553,-24.9,0.0,94.0,0.0,2474.0,0.0,-12.8,95.6,100.1,11.003,5.616572,0.0,1.4E-45,2.0,46.117493,0.37,0.0,0.0,20.3,0.0,0.0,0.0,0.0,10.964844,1.8000488,38.26463,1.4E-45,25.1,25.2,0.0,107.95999,0.0,1.0,104.3,100.9,0.0,-24.9,-28.726768,4.6,19.769287,59.01343,3.0,55.0,100.0,100.0,0
5273.397,0.01499,31.487488,47.46133,-122.08474,-0.3263981,6.5429425,7.672009,0.0,0.0,22.0,74.5788,100.94384,17.999998,14.026039,-11.003252,-8.554033,-24.8,0.0,94.0,0.0,2458.25,0.0,-12.7,95.6,100.1,11.003,5.610786,0.0,1.4E-45,2.0,46.007248,0.37,0.0,0.0,20.5,0.0,0.0,0.0,0.0,10.905273,1.8000488,38.197243,1.4E-45,25.1,25.1,0.0,107.95999,0.0,1.0,104.4,100.9,0.0,-24.8,-28.748737,4.4,19.940186,59.242607,3.0,54.0,100.0,100.0,0
5273.43,0.01499,31.487488,47.46133,-122.08474,-0.3263981,6.5429425,7.672009,0.0,0.0,22.0,74.5788,100.94384,17.999998,14.026039,-11.003252,-8.554033,-24.8,0.0,94.0,0.0,2458.25,0.0,-12.7,95.6,100.1,11.003,5.610786,0.0,1.4E-45,2.0,46.007248,0.37,0.0,0.0,20.5,0.0,0.0,0.0,0.0,10.905273,1.8000488,38.197243,1.4E-45,25.1,25.1,0.0,107.95999,0.0,1.0,104.4,100.9,0.0,-24.8,-28.748737,4.4,19.940186,59.242607,3.0,54.0,100.0,100.0,0
5273.463,0.01499,31.487488,47.46133,-122.08474,-0.3263981,6.5429425,7.672009,0.0,0.0,22.0,74.5788,100.94384,17.999998,14.026039,-11.003252,-8.554033,-24.8,0.0,94.0,0.0,2458.25,0.0,-12.7,95.6,100.1,11.003,5.610786,0.0,1.4E-45,2.0,46.007248,0.37,0.0,0.0,20.5,0.0,0.0,0.0,0.0,10.905273,1.8000488,38.197243,1.4E-45,25.1,25.1,0.0,107.95999,0.0,1.0,104.4,100.9,0.0,-24.8,-28.748737,4.4,19.940186,59.242607,3.0,54.0,100.0,100.0,0
