Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (g/stk),Airmass SP (g/stk),Ambient Press (kpa),Ambient Temp (°C),Battery Volts (V),Boost (psi),Calc TQ (nm),Calc HP (hp),Calc 0-60mph (s),Calc 60-130mph (s),Calc 0-60ft (s),Calc 1/8mile (s),Calc 1/4mile (s),Comb Mode (),Coolant Temp (°C),Cruise (),DV Position (%),EOI Actual (°),EOI Limit (°),Engine Speed (rpm),Eth Content (%),Exh Cam Position (°),Exh Flow Factor (),Exh Pres Desired (kpa),FP DI (kpa),FP DI SP (kpa),FP MPI (kpa),FP MPI SP (kpa),Fuel Flow (mg/stk),Fuel Flow SP (mg/stk),Fuel Split MPI (),Fuel Trim (%),Gear (gear),HPFP Eff Vol (%),IAT (°C),Ign Table (°),Ign Avg (°),Inj PW DI (ms),Inj PW MPI (ms),Intake Cam Pos (°),Intake Flow Fact (),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),knks_thd[0] (V),knks_thd[1] (V),knks_thd[2] (V),knks_thd[3] (V),nl_c42b2[0] (V),nl_c42b2[1] (V),nl_c42b2[2] (V),nl_c42b2[3] (V),nl_c42c2[0] (V),nl_c42c2[1] (V),nl_c42c2[2] (V),nl_c42c2[3] (V),nl_c4274[0] (V),nl_c4274[1] (V),nl_c4274[2] (V),nl_c4274[3] (V),nl_c429c[0] (V),nl_c429c[1] (V),nl_c429c[2] (V),nl_c429c[3] (V),Lambda (l),Lambda SP (l),LPFP Duty (%),LTFT (%),MAP (kpa),MAP SP (kpa),Misfires (),Oil Temp (°C),Pedal Pos (%),Port Flap Pos (%),PUT (kpa),PUT SP (kpa),SOI Actual (°),SOI Limit (°),STFT (%),Torque (Nm),Torque Lim (),Torque Req (Nm),TPS (%),Trans Temp (°C),Turbo Speed (rpm),Valve Lift Pos (),Vehicle Speed (km/h),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Voltage (V),Wheel Speed FL (km/h),Wheel Speed FR (km/h),Wheel Speed RL (km/h),Wheel Speed RR (km/h),SimosTools [R2.12:2026_8_31:Patched_259L_R20.bin]
567744.94,0.020958701,0.7899424,0.35323402,0.35187572,101.16772,15.037586,14.1053705,-1.9520335,189.4238,88.18692,24.842,0.0,5.521,21.28,28.681,0.0,93.98494,0.0,0.0,460.5,215.25,3318.0,0.0,-3.921875,0.113586426,116.3167,15759.371,15860.198,1100.0834,517.93604,26.896177,24.925062,0.0,3.9206262,3.0,48.046875,30.228813,17.249977,17.249977,1.66,0.0,-29.484375,0.29656982,0.0,0.0,0.0,0.0,0.0,1.8164062,1.71875,1.8554688,2.0117188,0.7681392,0.7457084,0.8142977,0.83985656,0.37994966,0.5407034,0.46837568,0.5320058,0.83436334,0.9144732,0.8215457,0.7580682,0.39108872,0.66979474,0.5053788,0.4881361,0.9970703,1.0,57.170105,1.5625001,87.71256,87.55554,0.0,105.99992,21.875,0.0,106.1676,87.98379,493.5,540.0,2.3581262,106.4375,0.0,105.1875,19.606665,58.999985,42.34619,0.0,72.41,88.96875,0.0,-58.346558,36.395264,0.0,0.64941406,72.51,72.38,72.08,71.92,0
567744.94,0.016766962,0.784727,0.35345688,0.3508584,101.16771,15.037586,14.092509,-1.9327865,189.39807,88.38754,24.842,0.0,5.521,21.28,28.681,0.0,93.98494,0.0,0.0,459.75,215.25,3326.0,0.0,-3.921875,0.11376953,116.47424,15846.932,15816.152,1100.0834,517.93604,25.66688,24.670725,0.0,3.9177508,3.0,47.354126,30.138262,17.249977,17.249977,1.684,0.0,-29.53125,0.29589844,0.0,0.0,0.0,0.0,0.0,1.8164062,1.71875,1.8554688,2.0117188,0.77096206,0.741207,0.80781263,0.83367664,0.38048372,0.53765166,0.46601054,0.5295644,0.62012666,0.7891203,0.68596935,0.7176318,0.29068437,0.57793546,0.42198825,0.4833295,0.9970703,1.0,57.174683,1.5625001,87.84522,87.49835,0.0,105.99992,21.875,0.0,106.283676,87.950615,493.5,540.0,2.3552508,107.59375,0.0,105.15625,19.606665,58.999985,42.364502,0.0,72.57,88.78125,0.0,-58.758545,36.49292,0.0,0.68847656,72.59,72.64,71.96,72.08,0
567745.0,0.01341357,0.7826408,0.35197514,0.35793746,101.1677,15.037586,14.095225,-1.9662299,189.44833,88.57049,24.842,0.0,5.521,21.28,28.681,0.0,93.98494,0.0,0.0,460.5,215.25,3332.0,0.0,-3.921875,0.11529541,116.573746,15932.37,15895.223,1100.0834,517.93604,24.585945,25.200594,0.0,3.9154506,3.0,46.57135,30.056767,17.249977,17.249977,1.668,0.0,-29.78125,0.30560303,0.0,0.0,0.0,0.0,0.0,1.796875,1.71875,1.796875,1.953125,0.7615778,0.74326694,0.7986572,0.82589453,0.37415123,0.5397116,0.4619669,0.52491033,0.7286946,0.7080186,0.6272984,0.6810101,0.3415732,0.5185779,0.38590068,0.43846798,0.99902344,1.0,57.157898,1.5625001,87.61469,88.38514,0.0,105.99992,22.265625,0.0,106.449524,88.207664,493.875,540.0,2.3529506,106.96875,0.0,107.5,19.606665,58.999985,43.255615,0.0,72.74,91.6875,0.0,-58.999634,35.864258,0.0,0.6152344,72.64,72.66,72.13,72.21,0
567745.06,0.010730856,0.78180635,0.35597625,0.3585733,101.167694,15.037586,14.097126,-1.8952521,189.58345,88.79326,24.842,0.0,5.521,21.28,28.681,0.0,93.98494,0.0,0.0,460.5,214.875,3338.0,0.0,-3.8359375,0.1159668,116.58204,15946.698,15921.757,1100.0834,517.93604,25.645685,25.348957,0.0,4.0698605,3.0,47.309875,29.98342,17.249977,16.874979,1.668,0.0,-29.757812,0.3076172,0.0,0.0,0.0,0.0,0.0,1.8164062,1.71875,1.796875,1.953125,0.76989394,0.7415122,0.79499507,0.82459754,0.37788966,0.5386435,0.46120393,0.5243763,0.95574886,0.61928743,0.7271687,0.79980165,0.44800487,0.45357442,0.44731823,0.514992,0.99902344,1.0,57.180786,1.5625001,88.10393,88.44406,0.0,105.99992,22.265625,0.0,106.308556,88.39837,493.875,540.0,2.5073605,109.40625,0.0,107.53125,19.606665,58.999985,42.474365,0.0,72.82,92.28125,0.0,-57.858276,35.791016,0.0,0.6713867,72.87,72.74,72.49,72.47,0
567745.06,0.008584685,0.8002225,0.35896733,0.35831895,101.16769,15.037586,14.092597,-1.8112931,192.86208,90.43708,24.842,0.0,5.521,21.28,28.681,0.0,93.98494,0.0,0.0,460.125,214.875,3342.0,0.0,-3.7109375,0.11584473,116.78933,15934.493,15964.21,1100.0834,517.93604,26.366306,25.285374,0.0,4.0371385,3.0,47.740173,29.917408,16.874979,16.874979,1.684,0.0,-29.773438,0.3076172,0.0,0.0,0.0,0.0,0.0,1.8359375,1.6992188,1.796875,1.9335938,0.7800412,0.7283894,0.7991913,0.81353474,0.38261998,0.5294118,0.46570534,0.5185016,1.0057985,0.59822994,0.79957277,0.60708016,0.47142747,0.4381628,0.49187458,0.40886548,1.0048828,1.0,57.19452,1.5625001,88.68264,88.59526,0.0,105.99992,22.265625,0.0,106.242226,88.555916,493.875,539.625,2.4746385,109.75,0.0,107.5,20.07349,58.999985,42.767334,0.0,72.95,92.28125,0.0,-57.070923,35.760498,0.0,0.61279297,72.95,73.0,72.32,72.49,0
567745.1,0.0068677478,0.78883904,0.36038935,0.3614134,101.16769,15.037586,14.095286,-1.7846678,189.61116,89.07229,24.842,0.0,5.521,21.28,28.681,0.0,93.98494,0.0,0.0,459.75,214.875,3348.0,0.0,-3.546875,0.11669922,116.94688,15912.204,15976.946,1100.0834,517.93604,26.705423,25.370153,0.0,4.010961,3.0,47.93396,29.857998,16.874979,16.874979,1.684,0.0,-29.773438,0.31195068,0.0,0.0,0.0,0.0,0.0,1.8359375,1.6796875,1.8164062,1.9335938,0.7782101,0.7221332,0.7992676,0.80888075,0.38094148,0.5250629,0.46700236,0.51689935,0.7443351,0.6051728,0.652018,0.7224384,0.34889755,0.4431983,0.40108338,0.4865339,1.0058594,1.0,57.196045,1.5625001,88.866165,89.029366,0.0,105.99992,22.460938,0.0,106.283676,88.854416,493.875,539.625,2.4484608,109.4375,0.0,108.6875,20.07349,58.999985,43.28003,0.0,72.99,93.59375,0.0,-56.521606,35.461426,0.0,0.6616211,73.05,73.05,72.77,72.64,0
567745.1,0.0054941983,0.8030356,0.36212832,0.36192206,101.16769,15.037586,14.097169,-1.7505205,192.89835,90.77888,24.842,0.0,5.521,21.28,28.681,0.0,93.98494,0.0,0.0,460.125,214.875,3354.0,0.0,-3.625,0.116760254,117.00492,15934.493,16006.664,1100.0834,517.93604,28.655344,25.476126,0.0,3.9900188,3.0,49.194336,29.80453,16.874979,16.874979,1.68,0.0,-29.710938,0.3135376,0.0,0.0,0.0,0.0,0.0,1.8359375,1.6796875,1.796875,1.9335938,0.7750057,0.71976805,0.79179066,0.81193256,0.37857634,0.52353704,0.46364537,0.5207141,0.7145037,0.6753643,0.5269703,0.8873884,0.33493552,0.4946212,0.32417792,0.5976196,1.0126953,1.0,57.209778,1.5625001,89.10154,89.10103,0.0,105.99992,22.460938,0.0,106.14272,89.05342,493.875,539.625,2.4275186,110.65625,0.0,108.65625,20.540316,58.999985,43.01758,0.0,73.13,94.0625,0.0,-55.4718,35.29663,0.0,0.6201172,73.13,73.23,72.53,72.87,0
567745.2,0.0043953587,0.8274643,0.36270627,0.36048082,101.16769,15.037586,14.104346,-1.7622166,196.35564,92.5712,24.842,0.0,5.521,21.28,28.681,0.0,93.98494,0.0,0.0,459.375,214.875,3360.0,0.0,-4.28125,0.116882324,117.13759,16009.849,15983.845,1100.0834,517.93604,26.896177,25.560905,0.0,4.129515,3.0,48.0011,29.756407,16.874979,16.874979,1.724,0.0,-29.625,0.31256104,0.0,0.0,0.0,0.0,0.0,1.8554688,1.6796875,1.7578125,1.9335938,0.78431374,0.7178607,0.7756924,0.81513697,0.38300145,0.52231634,0.45601586,0.52460515,0.9923705,0.68169683,0.72526133,0.8104066,0.46517128,0.4992752,0.4460975,0.5458152,1.0175781,1.0,57.23419,1.5625001,89.02092,88.74966,0.0,105.99992,22.460938,0.0,106.242226,89.111465,494.25,540.375,2.567015,111.125,0.0,108.625,20.540316,58.999985,43.292236,0.0,73.25,93.78125,0.0,-55.212402,35.43701,0.0,0.6298828,73.33,73.23,72.89,73.05,0
567745.25,0.003516287,0.83723575,0.36074615,0.36018407,101.16769,15.037586,14.11523,-1.8016813,196.31715,92.69079,24.842,0.0,5.521,21.28,28.681,0.0,93.98494,0.0,0.0,459.375,214.875,3365.0,0.0,-4.078125,0.11694336,117.17905,16172.233,15905.306,1100.0834,517.93604,24.119661,25.348957,0.0,4.241112,3.0,46.479797,29.713097,16.874979,16.874979,1.716,0.0,-29.609375,0.31280518,0.0,0.0,0.0,0.0,0.0,1.8554688,1.6601562,1.7578125,1.9140625,0.78850996,0.7133593,0.77088577,0.8149081,0.38452736,0.5191882,0.45510033,0.52567333,0.98970014,0.62928206,0.6813153,0.7145037,0.46387428,0.46089876,0.4386969,0.48119324,1.0205078,1.0,57.22809,1.5625001,88.74889,88.69962,0.0,105.99992,22.460938,0.0,106.39148,89.10317,494.25,540.0,2.678612,110.8125,0.0,108.59375,20.07349,58.999985,43.2312,0.0,73.31,93.84375,0.0,-55.648804,35.4187,0.0,0.60546875,73.37,73.46,73.04,72.87,0
567745.25,0.0028130298,0.8411443,0.3595451,0.3609471,101.16769,15.037586,14.099411,-1.8244325,196.31367,92.826866,24.842,0.0,5.521,21.28,28.681,0.0,93.98494,0.0,0.0,459.375,214.875,3370.0,0.0,-3.8046875,0.11657715,117.15417,16067.161,15934.493,1100.0834,517.93604,24.755505,26.005997,0.0,4.48664,3.0,46.73004,29.674118,16.874979,16.874979,1.728,0.0,-29.679688,0.31549072,0.0,0.0,0.0,0.0,0.0,1.875,1.6601562,1.7382812,1.8945312,0.7971313,0.7089341,0.7617304,0.80880445,0.388571,0.5160601,0.45128557,0.5238422,0.9299611,0.6257725,0.59029526,0.790341,0.43587396,0.45830473,0.38010225,0.53231096,1.0205078,1.0,57.237244,1.5625001,88.59207,88.77146,0.0,105.99992,22.460938,0.0,106.565605,89.13634,494.625,540.0,2.9241397,110.0625,0.0,108.5,20.07349,58.999985,43.615723,0.0,73.53,94.65625,0.0,-56.09436,35.03418,0.0,0.68603516,73.46,73.55,72.92,73.1,0
