Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (g/stk),Airmass SP (g/stk),Ambient Press (kpa),Ambient Temp (°C),Battery Volts (V),Boost (psi),Calc TQ (nm),Calc HP (hp),Calc 0-60mph (s),Calc 60-130mph (s),Calc 0-60ft (s),Calc 1/8mile (s),Calc 1/4mile (s),Comb Mode (),Coolant Temp (°C),Cruise (),DV Position (%),EOI Actual (°),EOI Limit (°),Engine Speed (rpm),Eth Content (%),Exh Cam Position (°),Exh Flow Factor (),Exh Pres Desired (kpa),FP DI (kpa),FP DI SP (kpa),FP MPI (kpa),FP MPI SP (kpa),Fuel Flow (mg/stk),Fuel Flow SP (mg/stk),Fuel Split MPI (),Fuel Trim (%),Gear (gear),HPFP Eff Vol (%),IAT (°C),Ign Table (°),Ign Avg (°),Inj PW DI (ms),Inj PW MPI (ms),Intake Cam Pos (°),Intake Flow Fact (),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),knks_thd[0] (V),knks_thd[1] (V),knks_thd[2] (V),knks_thd[3] (V),nl_c42b2[0] (V),nl_c42b2[1] (V),nl_c42b2[2] (V),nl_c42b2[3] (V),nl_c42c2[0] (V),nl_c42c2[1] (V),nl_c42c2[2] (V),nl_c42c2[3] (V),nl_c4274[0] (V),nl_c4274[1] (V),nl_c4274[2] (V),nl_c4274[3] (V),nl_c429c[0] (V),nl_c429c[1] (V),nl_c429c[2] (V),nl_c429c[3] (V),Lambda (l),Lambda SP (l),LPFP Duty (%),LTFT (%),MAP (kpa),MAP SP (kpa),Misfires (),Oil Temp (°C),Pedal Pos (%),Port Flap Pos (%),PUT (kpa),PUT SP (kpa),SOI Actual (°),SOI Limit (°),STFT (%),Torque (Nm),Torque Lim (),Torque Req (Nm),TPS (%),Trans Temp (°C),Turbo Speed (rpm),Valve Lift Pos (),Vehicle Speed (km/h),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Voltage (V),Wheel Speed FL (km/h),Wheel Speed FR (km/h),Wheel Speed RL (km/h),Wheel Speed RR (km/h),SimosTools [R2.12:2026_8_31:Patched_259L_R20.bin]
568287.25,5.065816,1.6933415,0.48805234,0.49222755,101.27542,15.037586,14.062351,0.32472646,209.96582,97.63249,3.759,0.0,3.159,3.759,3.759,0.0,96.24057,0.0,0.0,453.0,211.5,3314.0,0.0,-4.234375,0.14221191,122.63502,17673.506,17675.629,1100.0834,520.85474,34.03882,33.99643,0.0,1.819402,2.0,53.842163,29.608837,13.499983,13.499983,2.144,0.0,-23.585938,0.4580078,0.0,0.0,0.0,0.0,0.0,2.0507812,1.5039062,1.7773438,1.875,0.8226139,0.574197,0.7316701,0.7547875,0.47676814,0.48310062,0.43244067,0.56717783,0.6654459,0.6823072,0.6712444,0.82551306,0.37041277,0.55916685,0.41290912,0.60463876,1.0117188,1.0,58.139038,1.5624998,103.513725,104.17318,0.0,109.00002,29.980469,0.0,111.82257,104.50095,495.75,540.375,0.25690222,157.03125,0.0,156.59375,28.476347,72.99998,58.099365,0.0,45.5,137.40625,0.0,-20.574951,23.547363,2.4917603,0.6274414,44.72,45.86,43.22,45.96,0
568287.3,5.112653,1.6898367,0.48966748,0.49604267,101.27542,15.037586,14.044818,0.32726115,208.12122,97.18358,3.799,0.0,3.159,3.799,3.799,0.0,96.24057,0.0,0.0,453.375,211.5,3328.0,0.0,-4.34375,0.14318848,122.8506,17689.426,17678.281,1100.0834,520.85474,33.932842,34.14479,0.0,1.9242716,2.0,53.627014,29.505096,13.499983,13.499983,2.132,0.0,-23.546875,0.4650879,0.0,0.0,0.0,0.0,0.0,2.03125,1.5039062,1.7382812,1.8945312,0.81010145,0.57015336,0.71869993,0.7636377,0.47295338,0.48111695,0.43007553,0.56908524,0.60799575,0.541619,0.62813765,0.4804303,0.3384451,0.44380865,0.38635844,0.35187304,1.0126953,1.0,58.125305,1.5624998,103.5312,104.450775,0.0,109.00002,30.273438,0.0,111.606995,104.550705,495.75,540.375,0.36177176,157.59375,0.0,158.1875,28.943172,72.99998,58.221436,0.0,45.48,139.53125,0.0,-19.821167,23.175049,2.9037476,0.546875,45.21,46.34,43.34,45.92,0
568287.4,5.150122,1.6884348,0.48993847,0.49718714,101.27542,15.037586,13.968091,0.31851593,208.0678,98.09286,3.838,0.0,3.159,3.838,3.838,0.0,96.24057,0.0,0.0,452.25,211.875,3360.0,0.0,-4.6953125,0.14343262,123.04131,17560.473,17706.938,1100.0834,520.85474,35.45887,34.31435,0.0,2.0081673,2.0,54.270935,29.41173,13.874982,13.874982,2.192,0.0,-23.171875,0.4727173,0.0,0.0,0.0,0.0,0.0,1.9726562,1.5039062,1.71875,1.7773438,0.7848478,0.57343405,0.70885783,0.7129778,0.46608683,0.48149845,0.42824444,0.552224,0.7734798,0.5966278,0.64026856,0.60616463,0.43060958,0.48889905,0.39383537,0.44396123,1.0078125,1.0,58.143616,1.5624998,103.47092,104.44958,0.0,109.00002,30.273438,0.0,111.29191,104.62533,496.125,540.75,0.4456674,157.875,0.0,158.03125,29.409998,72.99998,57.93457,0.0,45.93,141.8125,0.0,-18.682861,22.631836,3.5354614,0.63720703,45.37,46.55,43.43,46.22,0
568287.4,5.1600976,1.669124,0.4899291,0.49616978,101.27542,15.037586,14.02571,0.3089594,206.3199,97.87675,3.878,0.0,3.159,3.878,3.878,0.0,96.24057,0.0,0.0,453.0,211.875,3381.0,0.0,-4.734375,0.14416504,123.36469,18056.65,17720.205,1100.0834,520.85474,28.761318,34.653465,0.0,2.0752835,2.0,50.712585,29.3277,13.874982,13.874982,2.176,0.0,-23.242188,0.47521973,0.0,0.0,0.0,0.0,0.0,1.796875,1.3867188,1.5820312,1.6210938,0.78423744,0.57694364,0.7133593,0.70855266,0.46425575,0.48432136,0.4319066,0.5474174,0.99298084,0.6209659,0.8139162,0.6251621,0.5527581,0.50888836,0.5006485,0.45784694,1.0048828,1.0,58.2016,1.5624998,103.405045,104.2525,0.0,109.00002,30.273438,0.0,111.10948,104.641914,497.25,540.75,0.5127839,158.1875,0.0,157.84375,29.876823,72.99998,58.1604,0.0,46.06,142.5625,0.0,-18.005371,22.55249,4.1519165,0.5517578,45.48,46.9,44.03,46.35,0
568287.44,5.108078,1.6426497,0.48877868,0.49773818,101.27542,15.037586,14.054325,0.33191767,204.48453,97.66596,3.921,0.0,3.159,3.921,3.921,0.0,96.24057,0.0,0.0,453.375,211.875,3404.0,0.0,-4.7734375,0.14477539,123.54711,17628.93,17726.041,1100.0834,520.85474,34.017624,34.653465,0.0,2.1289768,2.0,53.334045,29.252073,13.874982,13.874982,2.168,0.0,-24.359375,0.4814453,0.0,0.0,0.0,0.0,0.0,1.796875,1.3867188,1.5625,1.5820312,0.7917144,0.578851,0.7127489,0.7026017,0.4665446,0.4855421,0.43289846,0.541619,0.76386666,0.66727704,0.70138097,0.590753,0.42526895,0.54680705,0.45159075,0.43266958,1.0058594,1.0,58.239746,1.5624998,103.56329,104.74229,0.0,109.00002,30.46875,0.0,110.81098,104.74142,497.625,540.75,0.5664771,158.34375,0.0,158.8125,30.343649,72.99998,57.873535,0.0,46.52,144.4375,0.0,-16.96167,22.167969,4.8477173,0.6567383,45.65,47.27,44.39,46.76,0
568287.5,4.9664626,1.6508099,0.48991817,0.4980773,101.27542,15.037586,14.050918,0.40713584,206.3695,99.00061,3.958,0.0,3.159,3.958,3.958,0.0,96.24057,0.0,0.0,453.0,211.875,3419.0,0.0,-4.7890625,0.14575195,123.712944,17426.742,17820.502,1100.0834,520.85474,37.663124,35.268116,0.0,2.1719315,2.0,55.27649,29.18401,13.874982,13.874982,2.168,0.0,-24.789062,0.48486328,0.0,0.0,0.0,0.0,0.0,1.7773438,1.3867188,1.5429688,1.5820312,0.78110933,0.58434427,0.70634013,0.70756084,0.45929655,0.49065384,0.43007553,0.5445182,0.5828183,0.62157625,0.6118868,0.8172732,0.3244831,0.52780956,0.39398795,0.5986114,1.0117188,1.0,58.33435,1.5624998,104.081764,105.12045,0.0,109.00002,30.46875,0.0,110.860725,105.00675,497.625,540.75,0.6094317,157.9375,0.0,158.6875,31.744123,72.99998,58.42285,0.0,46.65,145.46875,0.0,-15.390015,22.052002,6.303406,0.5517578,46.24,47.51,44.55,46.73,0
568287.5,4.85317,1.672824,0.4933807,0.49811974,101.27542,15.037586,14.036814,0.430621,208.26852,100.49606,4.0,0.0,3.159,4.0,4.0,0.0,96.24057,0.0,0.0,452.25,211.875,3439.0,0.0,-5.3515625,0.1461792,124.07778,17450.092,17800.336,1100.0834,520.85474,40.799953,35.7344,0.0,2.206295,2.0,56.75659,29.122751,13.874982,13.874982,2.244,0.0,-24.15625,0.48864746,0.0,0.0,0.0,0.0,0.0,1.7773438,1.3867188,1.5039062,1.5625,0.7811856,0.58442056,0.70153356,0.70145726,0.45807585,0.49095902,0.42824444,0.5387198,0.78240633,0.5852598,0.6387427,0.58693826,0.43556878,0.49698633,0.41130695,0.42984664,1.0205078,1.0,58.468628,1.5624998,104.243645,104.869125,0.0,109.00002,30.46875,0.0,110.81098,105.09796,498.375,541.5,0.6437953,158.75,0.0,158.5,32.21095,72.99998,58.953857,0.0,46.88,146.59375,0.0,-14.5477295,21.820068,6.9503784,0.68115234,46.49,47.69,44.87,47.0,0
568287.56,4.782536,1.7003796,0.49419084,0.50774217,101.27542,15.037586,14.03866,0.44596967,210.179,102.361626,4.038,0.0,3.159,4.038,4.038,0.0,96.24057,0.0,0.0,451.5,211.875,3471.0,0.0,-5.796875,0.1496582,124.48408,17722.857,17784.947,1100.0834,520.85474,39.019592,35.840374,0.0,2.390036,2.0,55.358887,29.06762,13.874982,13.874982,2.264,0.0,-23.960938,0.5040283,0.0,0.0,0.0,0.0,0.0,1.7578125,1.40625,1.5039062,1.5625,0.7860685,0.58930343,0.6942092,0.7080186,0.46013582,0.4961471,0.4258793,0.5430686,0.89486533,0.6987869,0.6166171,0.7768368,0.49813077,0.59342337,0.39703974,0.56900895,1.0175781,1.0,58.587646,1.5624998,104.34944,106.539505,0.0,109.00002,31.054688,0.0,110.37152,106.424644,498.375,541.875,0.8275362,159.0,0.0,161.90625,32.677776,72.99998,58.10547,0.0,47.2,151.21875,0.0,-9.317017,21.11206,11.540222,0.5859375,47.23,47.93,45.4,47.41,0
568287.56,4.826029,1.7301519,0.49882942,0.50664,101.27542,15.037586,14.039952,0.5583481,211.98138,103.80454,4.079,0.0,3.159,4.079,4.079,0.0,96.24057,0.0,0.0,451.875,211.875,3490.0,0.0,-5.9921875,0.1539917,125.18888,17799.275,18023.748,1100.0834,520.85474,41.033096,37.32401,0.0,2.5370288,2.0,56.23474,29.018,13.874982,13.874982,2.272,0.0,-24.054688,0.5050659,0.0,0.0,0.0,0.0,0.0,1.7773438,1.3867188,1.4648438,1.5625,0.78721297,0.5899138,0.68734264,0.7109941,0.46097505,0.49698633,0.42336157,0.5443656,0.8851759,0.6041047,0.5597009,0.5863279,0.4927901,0.5130083,0.37697414,0.4461738,0.99902344,1.0,58.763123,1.5624998,105.124054,106.38296,0.0,109.00002,31.054688,0.0,110.24714,106.6651,499.125,541.875,0.9745289,161.40625,0.0,161.5,35.478725,72.99998,58.78296,0.0,47.39,151.53125,0.0,-5.7769775,21.636963,15.544128,0.60058594,46.97,48.27,45.48,47.75,0
568287.6,4.880823,1.7795608,0.49932003,0.5072335,101.27542,15.037586,14.046717,0.59188676,215.61923,106.16078,4.12,0.0,3.159,4.12,4.12,0.0,96.24057,0.0,0.0,451.125,211.875,3509.0,0.0,-5.3828125,0.15863037,125.83563,17941.494,17881.53,1100.0834,520.85474,37.64193,35.840374,0.0,2.654623,2.0,54.447937,28.973343,13.874982,13.874982,2.316,0.0,-23.9375,0.5050049,0.0,0.0,0.0,0.0,0.0,1.7578125,1.3867188,1.4453125,1.5429688,0.7914092,0.58709085,0.6734569,0.7102312,0.46257725,0.49477378,0.41596094,0.5442893,0.90264744,0.53459984,0.41321433,0.8345159,0.5288777,0.4539559,0.27832457,0.6350042,0.99609375,1.0,58.587646,1.5624998,105.35523,106.38029,0.0,109.00002,31.054688,0.0,110.17252,106.84752,499.875,541.5,1.0921232,161.78125,0.0,161.3125,36.412376,72.99998,58.97827,0.0,47.77,151.5,0.0,-4.3273926,22.296143,17.56134,0.63720703,47.25,48.42,45.77,48.19,0
