Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (g/stk),Airmass SP (g/stk),Ambient Press (kpa),Ambient Temp (°C),Battery Volts (V),Boost (psi),Calc TQ (nm),Calc HP (hp),Calc 0-60mph (s),Calc 60-130mph (s),Calc 0-60ft (s),Calc 1/8mile (s),Calc 1/4mile (s),Comb Mode (),Coolant Temp (°C),Cruise (),DV Position (%),EOI Actual (°),EOI Limit (°),Engine Speed (rpm),Eth Content (%),Exh Cam Position (°),Exh Flow Factor (),Exh Pres Desired (kpa),FP DI (kpa),FP DI SP (kpa),FP MPI (kpa),FP MPI SP (kpa),Fuel Flow (mg/stk),Fuel Flow SP (mg/stk),Fuel Split MPI (),Fuel Trim (%),Gear (gear),HPFP Eff Vol (%),IAT (°C),Ign Table (°),Ign Avg (°),Inj PW DI (ms),Inj PW MPI (ms),Intake Cam Pos (°),Intake Flow Fact (),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),Lambda (l),Lambda SP (l),LPFP Duty (%),LTFT (%),MAP (kpa),MAP SP (kpa),Misfires (),Oil Temp (°C),Pedal Pos (%),Port Flap Pos (%),PUT (kpa),PUT SP (kpa),SOI Actual (°),SOI Limit (°),STFT (%),Torque (Nm),Torque Lim (),Torque Req (Nm),TPS (%),Trans Temp (°C),Turbo Speed (rpm),Valve Lift Pos (),Vehicle Speed (km/h),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Voltage (V),Wheel Speed FL (km/h),Wheel Speed FR (km/h),Wheel Speed RL (km/h),Wheel Speed RR (km/h),SimosTools [R2.12:2026_7_12:CB_HSL_SP2933_5G0906259L_0002_BasicsGuide_R09.bin]
28222.031,0.2440074,0.08128019,0.22410226,0.2200442,101.59746,16.54134,13.987895,-4.7655425,104.68931,40.453815,190.997,0.0,4.8,26.076,48.676,0.0,94.73682,0.0,0.0,457.875,218.625,2754.0,0.0,-7.296875,0.09625244,108.73804,12214.48,12196.969,1100.0834,554.0217,26.345112,17.676447,0.0,0.6400665,4.0,41.60919,31.578945,25.124968,20.624973,1.388,0.0,-30.414062,0.074645996,0.0,0.0,0.0,0.0,0.0,0.9248047,0.9199219,59.4635,2.3437505,68.74909,67.92695,0.0,106.00006,13.378906,1.0,112.35325,80.96067,481.125,543.375,-1.703684,61.34375,0.0,55.5,10.736983,61.999977,38.28125,1.0,87.35,22.40625,0.0,-86.93237,73.88306,0.0,3.6816406,87.4,87.4,87.09,87.02,0
28222.072,0.23520592,0.088762075,0.22298811,0.2200442,101.59676,16.54134,13.998558,-4.798614,104.65375,40.425392,191.039,0.0,4.8,26.076,48.676,0.0,94.73682,0.0,0.0,458.25,218.625,2753.0,0.0,-7.328125,0.09631348,108.804375,12378.989,12055.279,1100.0834,554.28705,22.636026,17.358526,0.0,0.66830325,4.0,39.578247,31.578945,25.124968,20.624973,1.384,0.0,-30.382812,0.074279785,0.0,0.0,0.0,0.0,0.0,0.9169922,0.9199219,59.439087,2.3437505,68.52044,67.89114,0.0,106.00006,13.378906,1.0,112.47762,80.95238,481.125,543.375,-1.6754472,60.9375,0.0,55.5,10.736983,61.999977,38.28125,1.0,87.42,22.28125,0.0,-86.80115,74.017334,0.0,3.6816406,87.36,87.4,86.99,86.96,0
28222.111,0.22816473,0.09175483,0.22124644,0.2200442,101.596146,16.54134,14.000162,-4.8478565,104.64995,40.40924,191.078,0.0,4.8,26.076,48.676,0.0,94.73682,0.0,0.0,458.625,219.0,2752.0,0.0,-7.34375,0.09625244,108.76292,12224.033,12017.071,1100.0834,554.28705,21.173586,17.231358,0.0,0.5346427,4.0,38.53302,31.578945,25.499968,20.999973,1.348,0.0,-30.375,0.074035645,0.0,0.0,0.0,0.0,0.0,0.91308594,0.9199219,59.370422,2.3437505,68.1804,67.971825,0.0,106.00006,13.378906,1.0,112.73467,80.95238,481.125,543.375,-1.8091078,60.21875,0.0,55.5,10.736983,61.999977,38.56201,1.0,87.43,22.21875,0.0,-87.020874,74.09668,0.0,3.6816406,87.4,87.36,87.02,86.94,0
28222.152,0.2225318,0.09295194,0.22075276,0.22008659,101.59642,16.54134,13.989567,-4.8600707,104.67792,40.40535,191.117,0.0,4.8,26.076,48.676,0.0,94.73682,0.0,0.0,458.625,219.0,2751.0,0.0,-7.3671875,0.096191406,108.70487,12167.782,11811.701,1100.0834,554.28705,19.795925,16.913435,0.0,0.42771423,4.0,37.568665,31.578945,25.499968,20.999973,1.348,0.0,-30.375,0.07385254,0.0,0.0,0.0,0.0,0.0,0.9140625,0.9199219,59.3338,2.3437505,68.09648,67.96411,0.0,106.00006,13.378906,1.0,112.8176,80.96067,481.125,543.375,-1.9160362,60.0,0.0,55.5,10.736983,61.999977,38.659668,1.0,87.43,22.15625,0.0,-86.93237,74.15161,0.0,3.6816406,87.36,87.4,86.96,86.96,0
28222.191,0.23802544,0.09343078,0.22052857,0.22140068,101.596664,16.54134,13.993869,-4.869304,104.7135,40.43378,191.158,0.0,4.8,26.076,48.676,0.0,94.73682,0.0,0.0,458.625,219.0,2752.0,0.0,-7.3515625,0.096191406,108.68,11934.816,11859.992,1100.0834,554.28705,22.720804,17.040604,0.0,0.34217143,4.0,39.20288,31.578945,25.874968,20.999973,1.344,0.0,-30.375,0.07531738,0.0,0.0,0.0,0.0,0.0,0.92089844,0.9199219,59.32007,2.3437505,68.03308,68.25034,0.0,106.00006,13.4765625,1.0,112.79271,80.96067,481.125,543.375,-2.001579,59.9375,0.0,56.03125,10.736983,61.999977,38.568115,1.0,87.46,22.59375,0.0,-86.75842,73.638916,0.0,3.6816406,87.42,87.43,87.02,87.02,0
28222.232,0.25042036,0.09362231,0.22043139,0.22140068,101.596886,16.54134,13.985161,-4.8722305,104.68966,40.424572,191.197,0.0,4.8,26.076,48.676,0.0,94.73682,0.0,0.0,458.625,219.0,2752.0,0.0,-7.359375,0.096191406,108.68,11845.133,11878.565,1100.0834,554.28705,22.530052,17.125383,0.0,0.4299872,4.0,38.850403,31.578945,25.874968,20.999973,1.344,0.0,-30.335938,0.07537842,0.0,0.0,0.0,0.0,0.0,0.92871094,0.9199219,59.3338,2.3437505,68.01313,68.25034,0.0,106.00006,13.4765625,1.0,112.875626,80.96067,481.125,543.375,-1.9137633,59.90625,0.0,56.03125,10.736983,61.999977,38.702393,1.0,87.46,22.625,0.0,-86.75842,73.620605,0.0,3.6816406,87.42,87.45,87.01,86.99,0
28222.271,0.26033628,0.093698926,0.22035433,0.22140068,101.597084,16.54134,13.996644,-4.8770776,104.68931,40.453815,191.238,0.0,4.8,26.076,48.676,0.0,94.73682,0.0,0.0,458.625,219.0,2754.0,0.0,-7.3828125,0.096191406,108.68,11875.912,11778.269,1100.0834,554.28705,21.936598,17.082993,0.0,0.65648985,4.0,38.51013,31.578945,25.874968,20.999973,1.364,0.0,-30.359375,0.07562256,0.0,0.0,0.0,0.0,0.0,0.9316406,0.9199219,59.3338,2.3437505,67.97992,68.20535,0.0,106.00006,13.4765625,1.0,112.966835,80.96067,481.125,543.375,-1.6872606,59.875,0.0,56.03125,10.736983,61.999977,38.806152,1.0,87.55,22.6875,0.0,-86.80115,73.53516,0.0,3.6816406,87.55,87.58,87.02,87.06,0
28222.312,0.26826903,0.09372957,0.22019145,0.22140068,101.59726,16.54134,13.998822,-4.8819523,104.71316,40.46303,191.278,0.0,4.8,26.076,48.676,0.0,94.73682,0.0,0.0,458.25,219.0,2754.0,0.0,-7.3984375,0.096191406,108.68,11838.765,11720.425,1100.0834,554.28705,22.08496,17.040604,0.0,0.8376919,4.0,38.55591,31.578945,25.874968,20.999973,1.368,0.0,-30.304688,0.07550049,0.0,0.0,0.0,0.0,0.0,0.9296875,0.9199219,59.358215,2.3437505,67.946495,68.20535,0.0,106.00006,13.4765625,1.0,113.082924,80.96067,481.125,543.375,-1.5060586,59.78125,0.0,56.03125,10.736983,61.999977,38.970947,1.0,87.53,22.65625,0.0,-86.88965,73.57788,0.0,3.6816406,87.42,87.5,87.05,87.11,0
28222.352,0.27461523,0.093741834,0.22088405,0.22140066,101.59742,16.54134,14.000347,-4.9017415,104.75708,40.46531,191.317,0.0,4.8,26.076,48.676,0.0,94.73682,0.0,0.0,458.25,219.0,2753.0,0.0,-7.3515625,0.096191406,108.68,11760.756,11887.057,1100.0834,554.28705,24.840282,17.231358,0.0,0.9826536,4.0,40.281677,31.578945,25.874968,20.999973,1.364,0.0,-30.195312,0.075683594,0.0,0.0,0.0,0.0,0.0,0.92578125,0.9199219,59.40857,2.3437505,67.81025,67.897736,0.0,106.00006,13.4765625,1.0,113.058044,80.96067,481.125,543.375,-1.3610969,60.0625,0.0,56.03125,10.736983,61.999977,38.897705,1.0,87.59,22.71875,0.0,-86.75842,73.51074,0.0,3.6816406,87.49,87.49,87.17,87.09,0
28222.39,0.27969217,0.09374674,0.22045414,0.22140068,101.597565,16.54134,13.995555,-4.914562,104.80902,40.470665,191.359,0.0,4.8,26.076,48.676,0.0,94.73682,0.0,0.0,458.25,219.0,2752.0,0.0,-7.3359375,0.096191406,108.70487,11826.029,11874.851,1100.0834,554.28705,25.115816,17.146578,0.0,0.9423729,4.0,40.611267,31.578945,25.874968,20.999973,1.38,0.0,-30.117188,0.07537842,0.0,0.0,0.0,0.0,0.0,0.92285156,0.9199219,59.40857,2.3437505,67.72202,67.939476,0.0,106.00006,13.4765625,1.0,113.11609,80.96067,481.125,543.375,-1.4013776,59.90625,0.0,56.03125,10.736983,61.999977,39.02588,1.0,87.52,22.625,0.0,-86.75842,73.620605,0.0,3.6816406,87.4,87.45,87.14,87.14,0
