Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (g/stk),Airmass SP (g/stk),Ambient Press (kpa),Ambient Temp (°C),Battery Volts (V),Boost (psi),Calc TQ (nm),Calc HP (hp),Calc 0-60mph (s),Calc 60-130mph (s),Calc 0-60ft (s),Calc 1/8mile (s),Calc 1/4mile (s),Comb Mode (),Coolant Temp (°C),Cruise (),DV Position (%),EOI Actual (°),EOI Limit (°),Engine Speed (rpm),Eth Content (%),Exh Cam Position (°),Exh Flow Factor (),Exh Pres Desired (kpa),FP DI (kpa),FP DI SP (kpa),FP MPI (kpa),FP MPI SP (kpa),Fuel Flow (mg/stk),Fuel Flow SP (mg/stk),Fuel Split MPI (),Fuel Trim (%),Gear (gear),HPFP Eff Vol (%),IAT (°C),Ign Table (°),Ign Avg (°),Inj PW DI (ms),Inj PW MPI (ms),Intake Cam Pos (°),Intake Flow Fact (),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),Lambda (l),Lambda SP (l),LPFP Duty (%),LTFT (%),MAP (kpa),MAP SP (kpa),Misfires (),Oil Temp (°C),Pedal Pos (%),Port Flap Pos (%),PUT (kpa),PUT SP (kpa),SOI Actual (°),SOI Limit (°),STFT (%),Torque (Nm),Torque Lim (),Torque Req (Nm),TPS (%),Trans Temp (°C),Turbo Speed (rpm),Valve Lift Pos (),Vehicle Speed (km/h),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Voltage (V),Wheel Speed FL (km/h),Wheel Speed FR (km/h),Wheel Speed RL (km/h),Wheel Speed RR (km/h),SimosTools [R2.12:2026_7_12:CB_HSL_SP2933_5G0906259L_0002_BasicsGuide_R09.bin]
27217.713,-0.6295063,0.2024171,0.2265962,0.22614829,101.64111,15.789481,14.149115,-6.531136,101.86727,19.853184,78.921,0.0,4.6,25.601,48.801,0.0,100.00002,0.0,0.0,454.125,211.875,1389.0,0.0,-10.9296875,0.08380127,105.197464,12059.524,12157.699,1100.0834,499.89316,12.250584,15.281437,0.0,-2.7498698,3.0,37.080383,30.827145,18.374977,13.874982,1.248,0.0,-12.6796875,0.0,0.0,0.0,0.0,0.0,0.0,0.99121094,0.96972656,54.11377,4.6874733,56.622704,56.539627,0.0,106.00006,17.96875,1.0,104.42633,80.993835,464.625,547.125,-7.437343,64.375,0.0,60.28125,6.06873,57.99996,21.014404,1.0,29.8,0.0,0.0,-71.85669,99.998474,28.141785,3.6767578,30.45,29.7,30.33,29.38,0
27217.75,-0.64360505,0.19346684,0.22454505,0.22542769,101.64186,15.789481,14.11727,-6.505197,95.189476,18.591799,78.921,0.0,4.6,25.601,48.801,0.0,100.00002,0.0,0.0,454.125,211.875,1392.0,0.0,-10.9140625,0.08312988,105.172585,12243.138,12021.847,1100.0834,499.89316,7.8844585,14.666788,0.0,-2.5123935,3.0,34.61609,30.827137,18.374977,13.874982,1.216,0.0,-13.5859375,0.0,0.0,0.0,0.0,0.0,0.0,0.9941406,0.96972656,54.060364,4.687481,56.802246,56.995304,0.0,106.00006,17.96875,1.0,104.42633,80.993835,464.625,547.125,-7.1998744,63.71875,0.0,60.1875,6.06873,57.99996,20.385742,1.0,30.38,0.0,0.0,-71.85669,99.998474,28.141785,3.6767578,30.86,29.52,30.23,29.46,0
27217.793,-0.6748841,0.18988675,0.21953163,0.22682653,101.6417,15.789481,14.10084,-6.5690455,95.15318,18.611412,78.921,0.0,4.6,25.601,48.801,0.0,100.00002,0.0,0.0,454.125,211.875,1394.0,0.0,-10.8984375,0.08380127,105.18917,12358.824,12048.911,1100.0834,499.89316,5.0019684,14.98471,0.0,-2.322413,3.0,32.902527,30.82713,18.374977,13.874982,1.216,0.0,-13.8046875,0.0,0.0,0.0,0.0,0.0,0.0,0.9951172,0.96972656,54.122925,4.6874866,56.361984,57.773567,0.0,106.00006,17.96875,1.0,104.42633,80.993835,464.625,547.125,-7.0098996,61.875,0.0,60.09375,6.06873,57.99996,20.684814,1.0,30.21,0.0,0.0,-71.85669,99.998474,28.141785,3.6767578,30.59,29.95,30.37,29.42,0
27217.832,-0.75990725,0.1884547,0.22632414,0.22920033,101.64156,15.789481,14.095197,-6.411177,95.18534,18.644413,78.921,0.0,4.6,25.601,48.801,0.0,100.00002,0.0,0.0,454.5,211.875,1396.0,0.0,-10.953125,0.08380127,105.18917,12368.376,11983.107,1100.0834,499.89316,3.2428014,15.0271,0.0,-2.1704292,3.0,31.936646,30.827122,18.374977,13.874982,1.168,0.0,-14.078125,0.0,0.0,0.0,0.0,0.0,0.0,0.9951172,0.96972656,54.09546,4.6874905,57.450016,58.06873,0.0,106.00006,18.164062,1.0,104.34342,80.993835,464.625,547.125,-6.8579197,63.9375,0.0,61.03125,6.535555,57.99996,20.67871,1.0,30.32,0.0,0.0,-71.74072,99.998474,28.257751,3.6767578,30.88,29.78,30.42,29.52,0
27217.871,-0.78792584,0.16913188,0.22477566,0.22797105,101.642265,15.789481,14.102965,-6.4095073,87.94344,17.275267,78.921,0.0,4.6,25.601,48.801,0.0,100.00002,0.0,0.0,454.5,212.25,1400.0,0.0,-10.9765625,0.084106445,105.197464,12289.306,12024.5,1100.0834,499.89316,2.7765162,15.281437,0.0,-2.0488424,3.0,31.562805,30.827118,18.374977,14.249982,1.168,0.0,-14.1640625,0.0,0.0,0.0,0.0,0.0,0.0,0.99316406,0.9716797,54.104614,4.6874933,57.46223,58.071384,0.0,106.00006,18.164062,1.0,104.40975,80.993835,464.625,547.125,-6.7363358,63.5,0.0,61.0,6.535555,57.99996,20.62378,1.0,30.35,0.0,0.0,-71.8689,99.998474,28.129578,3.6767578,30.69,29.97,30.62,29.66,0
27217.912,-0.81034064,0.16140276,0.22872926,0.22877645,101.6429,15.789481,14.120123,-6.297185,87.92128,17.332594,78.921,0.0,4.6,25.601,48.801,0.0,100.00002,0.0,0.0,454.5,212.25,1405.0,0.0,-11.0,0.084106445,105.197464,12193.254,12243.138,1100.0834,499.89316,7.2274203,15.47219,0.0,-1.9515734,3.0,34.536743,30.827114,18.374977,14.249982,1.168,0.0,-14.234375,0.0,0.0,0.0,0.0,0.0,0.0,0.9921875,0.9716797,54.148865,4.687495,58.237087,58.300564,0.0,106.00006,18.164062,1.0,104.42633,80.993835,464.625,547.125,-6.6390686,65.5,0.0,61.1875,6.535555,57.99996,21.142578,1.0,30.42,0.0,0.0,-71.8689,99.998474,28.129578,3.6767578,30.65,29.88,30.59,29.7,0
27217.951,-0.82827246,0.17706111,0.2288097,0.22669937,101.64264,15.789481,14.132133,-6.265656,95.10192,18.801544,78.921,0.0,4.6,25.601,48.801,0.0,100.00002,0.0,0.0,454.5,212.25,1409.0,0.0,-11.0078125,0.084106445,105.18917,12176.272,12105.693,1100.0834,499.89316,6.188876,14.8787365,0.0,-1.8737583,3.0,33.695984,30.82711,18.374977,14.249982,1.164,0.0,-14.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.99316406,0.9716797,54.09546,4.6874967,58.454155,58.127525,0.0,106.00006,17.96875,1.0,104.42633,80.993835,464.625,547.125,-6.561255,65.53125,0.0,60.4375,6.535555,57.99996,20.446777,1.0,30.45,0.0,0.0,-71.8689,99.998474,28.129578,3.6767578,31.22,29.96,30.63,29.57,0
27217.992,-0.80261797,0.16457444,0.22766715,0.22665694,101.6424,15.789481,14.146399,-6.3389444,88.02944,17.403324,78.921,0.0,4.6,25.601,48.801,0.0,100.00002,0.0,0.0,454.5,212.25,1409.0,0.0,-11.0546875,0.084106445,105.18917,12228.809,12309.472,1100.0834,499.89316,6.73994,15.578164,0.0,-1.8115063,3.0,34.140015,30.827106,18.374977,14.249982,1.164,0.0,-14.484375,0.0,0.0,0.0,0.0,0.0,0.0,0.9951172,0.9716797,54.167175,4.6874976,57.94875,57.713326,0.0,106.00006,17.96875,1.0,104.42633,80.993835,464.625,547.125,-6.499004,64.78125,0.0,60.40625,6.535555,57.99996,20.733643,1.0,30.68,0.0,0.0,-71.798706,99.998474,28.199768,3.6767578,30.68,29.99,30.96,30.14,0
27218.035,-0.80209434,0.15957978,0.23072286,0.24242589,101.64219,15.789481,14.138807,-6.2112994,87.87355,17.372503,78.921,0.0,4.6,25.601,48.801,0.0,100.00002,0.0,0.0,454.5,212.25,1409.0,0.0,-11.09375,0.08544922,105.23892,12227.748,12260.119,1100.0834,499.89316,8.562692,15.0271,0.0,-1.6054549,3.0,35.479736,30.827103,18.374977,14.249982,1.156,0.0,-14.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.99609375,0.9716797,54.141235,4.687498,58.828377,61.085007,0.0,106.00006,20.800781,1.0,104.40975,80.993835,464.625,547.125,-6.292953,66.15625,0.0,74.0625,6.535555,57.99996,21.014404,1.0,30.55,0.0,0.0,-71.77124,99.998474,28.227234,3.6767578,31.88,30.25,31.02,29.67,0
27218.072,-0.90167546,0.08258192,0.22652633,0.26425654,101.64117,15.789481,14.115915,-6.3254285,45.707516,9.094045,78.921,0.0,4.6,25.601,48.801,0.0,100.00002,0.0,0.0,454.5,212.25,1418.0,0.0,-11.1640625,0.08807373,105.33013,12371.029,12210.767,1100.0834,499.89316,3.8998396,15.260242,0.0,-1.4406137,3.0,32.606506,30.827099,18.749975,14.249982,1.156,0.0,-14.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.9980469,0.9716797,54.09546,4.6874986,58.040676,65.373726,0.0,106.00006,22.851562,1.0,104.32683,80.98554,464.625,547.125,-6.1281123,63.96875,0.0,85.96875,6.535555,57.99996,20.3125,1.0,30.86,0.0,0.0,-71.62781,99.998474,28.370667,3.6767578,30.82,30.2,31.22,29.78,0
27218.111,-0.9813403,0.10803278,0.23835756,0.27578646,101.64025,15.789481,14.099891,-5.910157,79.76849,15.859682,78.921,0.0,4.6,25.601,48.801,0.0,100.00002,0.0,0.0,454.125,212.25,1417.0,0.0,-11.21875,0.08874512,105.355,12335.475,12440.017,1100.0834,499.89316,8.032822,16.383566,0.0,-1.3868661,3.0,35.183716,30.827095,17.999977,14.249982,1.164,0.0,-15.421875,0.0,0.0,0.0,0.0,0.0,0.0,1.0019531,0.9716797,54.301453,4.453124,60.90218,68.27256,0.0,106.00006,22.851562,1.0,104.17758,80.98554,464.25,547.125,-5.83999,69.15625,0.0,86.28125,7.469206,57.99996,22.11914,1.0,30.66,0.0,0.0,-71.28296,99.998474,28.715515,3.6767578,31.39,30.11,31.05,29.69,0
27218.15,-1.0050722,0.15571311,0.2551307,0.28930873,101.63943,15.789481,14.071095,-5.4182405,95.18492,18.911442,78.921,0.0,4.6,25.601,48.801,0.0,100.00002,0.0,0.0,454.125,211.875,1416.0,0.0,-11.234375,0.09008789,105.404755,12404.992,12669.267,1100.0834,499.89316,12.123415,17.485695,0.0,-1.4766808,3.0,38.090515,30.827091,17.249977,13.874982,1.164,0.0,-16.34375,0.0,0.0,0.0,0.0,0.0,0.0,0.9980469,0.9716797,54.3808,4.2890615,64.29208,70.9942,0.0,106.00006,22.851562,1.0,104.111244,80.98554,464.25,547.125,-5.7657423,76.90625,0.0,86.65625,7.936031,57.99996,22.503662,1.0,30.63,0.0,0.0,-71.069336,99.998474,28.929138,3.6767578,30.98,30.14,31.02,29.86,0
