Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (g/stk),Airmass SP (g/stk),Ambient Press (kpa),Ambient Temp (°C),Battery Volts (V),Boost (psi),Calc TQ (nm),Calc HP (hp),Calc 0-60mph (s),Calc 60-130mph (s),Calc 0-60ft (s),Calc 1/8mile (s),Calc 1/4mile (s),Comb Mode (),Coolant Temp (°C),Cruise (),DV Position (%),EOI Actual (°),EOI Limit (°),Engine Speed (rpm),Eth Content (%),Exh Cam Position (°),Exh Flow Factor (),Exh Pres Desired (kpa),FP DI (kpa),FP DI SP (kpa),FP MPI (kpa),FP MPI SP (kpa),Fuel Flow (mg/stk),Fuel Flow SP (mg/stk),Fuel Split MPI (),Fuel Trim (%),Gear (gear),HPFP Eff Vol (%),IAT (°C),Ign Table (°),Ign Avg (°),Inj PW DI (ms),Inj PW MPI (ms),Intake Cam Pos (°),Intake Flow Fact (),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),Lambda (l),Lambda SP (l),LPFP Duty (%),LTFT (%),MAP (kpa),MAP SP (kpa),Misfires (),Oil Temp (°C),Pedal Pos (%),Port Flap Pos (%),PUT (kpa),PUT SP (kpa),SOI Actual (°),SOI Limit (°),STFT (%),Torque (Nm),Torque Lim (),Torque Req (Nm),TPS (%),Trans Temp (°C),Turbo Speed (rpm),Valve Lift Pos (),Vehicle Speed (km/h),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Voltage (V),Wheel Speed FL (km/h),Wheel Speed FR (km/h),Wheel Speed RL (km/h),Wheel Speed RR (km/h),SimosTools [R2.12:2026_7_12:CB_HSL_SP2933_5G0906259L_0002_BasicsGuide_R09.bin]
28694.197,-3.0680778,0.7870759,0.4067514,0.41550243,101.60487,16.54134,14.013432,-0.7522616,183.89021,53.64217,48.11,0.0,9.28,25.963,36.549,0.0,99.99936,0.0,0.0,450.375,210.75,2079.0,0.0,-7.75,0.10839844,111.6982,16678.494,16703.438,1100.0834,529.34546,32.745937,30.223757,0.0,2.5841203,3.0,51.19171,30.130945,15.37498,12.749984,1.944,0.0,-26.226562,0.17633057,0.0,0.0,0.0,0.0,0.0,1.0078125,1.0,57.574463,2.3437505,96.41962,97.367256,0.0,105.00001,27.832031,1.0,123.17398,97.17104,475.125,543.75,0.24036981,135.21875,0.0,136.0,14.471586,63.999985,58.288574,1.0,45.2,52.90625,0.0,-72.11914,48.095703,0.0,3.696289,46.03,44.61,45.73,44.1,0
28694.24,-3.0944624,0.7835804,0.40750206,0.4162655,101.605095,16.54134,14.010573,-0.72745264,183.78824,53.844513,48.11,0.0,9.28,25.963,36.549,0.0,99.99949,0.0,0.0,450.375,210.375,2088.0,0.0,-7.8203125,0.10839844,111.70649,16705.03,16683.803,1100.0834,529.87616,32.830715,30.223757,0.0,2.6922963,3.0,51.33972,30.125368,15.37498,12.374984,1.944,0.0,-26.445312,0.17749023,0.0,0.0,0.0,0.0,0.0,1.0107422,1.0,57.580566,2.3437505,96.59084,97.47377,0.0,105.00001,27.832031,1.0,123.59686,97.32859,475.125,543.75,0.34854585,135.46875,0.0,136.28125,14.471586,63.999985,58.666992,1.0,45.37,53.25,0.0,-70.90149,47.998047,0.0,3.696289,46.28,44.82,45.91,44.0,0
28694.275,-3.11557,0.7634322,0.40889484,0.41685894,101.60529,16.54134,14.008574,-0.7117531,180.4583,53.04618,48.11,0.0,9.28,25.963,36.549,0.0,99.999596,0.0,0.0,450.375,210.375,2095.0,0.0,-7.8046875,0.10882568,111.81428,16786.22,16713.52,1100.0834,529.87616,32.237263,30.393316,0.0,2.7788372,3.0,51.045227,30.12035,15.37498,12.374984,1.952,0.0,-26.359375,0.17999268,0.0,0.0,0.0,0.0,0.0,1.0117188,1.0,57.606506,2.3437505,96.69926,97.54966,0.0,105.00001,27.832031,1.0,123.82074,97.46955,475.125,543.75,0.43508667,136.09375,0.0,136.5625,14.471586,63.999985,59.27124,1.0,45.59,54.0,0.0,-69.84558,47.88208,0.0,3.696289,46.35,44.96,46.03,44.36,0
28694.32,-3.1324563,0.7553729,0.41053253,0.4213522,101.60548,16.54134,13.983736,-0.67099994,180.41309,53.15946,48.11,0.0,9.28,25.963,36.549,0.0,99.99968,0.0,0.0,450.375,210.375,2100.0,0.0,-7.8671875,0.108947754,111.90549,16773.486,16742.176,1100.0834,529.87616,32.237263,30.499289,0.0,2.8480697,3.0,51.03302,30.115833,15.37498,12.374984,1.96,0.0,-26.289062,0.18426514,0.0,0.0,0.0,0.0,0.0,1.0107422,1.0,57.60956,2.3437505,96.98035,98.137245,0.0,105.00001,28.027344,1.0,124.251915,97.70172,475.5,543.75,0.5043193,136.3125,0.0,138.1875,14.471586,63.999985,60.17456,1.0,45.68,55.28125,0.0,-67.8772,47.546387,0.0,3.696289,46.49,45.04,46.33,44.33,0
28694.355,-3.145965,0.7708992,0.41823208,0.4214794,101.60481,16.54134,13.995646,-0.5674553,183.94565,54.381012,48.11,0.0,9.28,25.963,36.549,0.0,99.99975,0.0,0.0,450.375,210.0,2107.0,0.0,-7.8671875,0.10900879,111.971825,16822.838,16815.408,1100.0834,530.4068,33.890453,30.986769,0.0,2.903456,3.0,52.05536,30.111769,14.999981,11.999985,1.964,0.0,-25.929688,0.18615723,0.0,0.0,0.0,0.0,0.0,1.0117188,1.0,57.632446,2.3437505,97.693405,98.006386,0.0,105.00001,28.027344,1.0,124.46751,97.87585,475.5,543.75,0.55970544,139.75,0.0,138.34375,14.938412,63.999985,60.620117,1.0,45.87,55.84375,0.0,-65.448,47.399902,0.0,3.696289,46.58,45.14,46.27,44.63,0
28694.4,-3.1567721,0.77710974,0.41692767,0.42211524,101.60422,16.54134,14.0039835,-0.58160967,183.90106,54.548454,48.11,0.0,9.28,25.963,36.549,0.0,99.9998,0.0,0.0,450.375,210.0,2114.0,0.0,-7.8046875,0.10913086,112.112785,16864.23,16746.951,1100.0834,530.4068,32.343235,30.668848,0.0,2.9477649,3.0,51.260376,30.10811,15.37498,11.999985,1.964,0.0,-25.992188,0.18737793,0.0,0.0,0.0,0.0,0.0,1.0136719,1.0,57.662964,2.3437505,97.595245,98.130936,0.0,105.00001,28.027344,1.0,125.03963,98.008514,475.5,543.75,0.60401434,139.3125,0.0,138.5,14.471586,63.999985,61.273193,1.0,45.94,56.21875,0.0,-65.41138,47.32666,0.0,3.696289,46.85,45.29,46.58,44.63,0
28694.44,-3.1854177,0.7983439,0.41518036,0.424489,101.60451,16.54134,14.003961,-0.60935396,187.37825,55.711308,48.11,0.0,9.28,25.963,36.549,0.0,99.99984,0.0,0.0,450.375,210.375,2119.0,0.0,-7.8671875,0.10961914,112.270325,16818.592,16758.096,1100.0834,530.6722,32.576378,30.732431,0.0,2.983212,3.0,51.36261,30.104818,15.37498,12.374984,1.992,0.0,-25.984375,0.18988037,0.0,0.0,0.0,0.0,0.0,1.0146484,1.0,57.662964,2.3437505,97.4043,98.42783,0.0,105.00001,28.125,1.0,125.50397,98.17435,475.875,543.75,0.63946146,138.46875,0.0,139.46875,14.471586,63.999985,61.901855,1.0,46.13,56.96875,0.0,-64.66675,47.229004,0.0,3.696289,46.92,45.5,46.73,44.93,0
28694.477,-3.208334,0.80683756,0.41595235,0.4242771,101.60477,16.54134,13.998085,-0.58960444,187.33951,55.804935,48.11,0.0,9.28,25.963,36.549,0.0,99.99987,0.0,0.0,450.75,210.375,2123.0,0.0,-7.84375,0.10961914,112.24545,16856.8,16742.707,1100.0834,530.6722,32.343235,30.668848,0.0,3.0115697,3.0,51.24817,30.101854,15.37498,12.374984,1.972,0.0,-26.023438,0.19042969,0.0,0.0,0.0,0.0,0.0,1.0126953,1.0,57.6828,2.3437505,97.54069,98.43824,0.0,105.00001,28.125,1.0,125.6781,98.331894,476.25,543.75,0.6678192,139.03125,0.0,139.46875,14.471586,63.999985,62.145996,1.0,46.24,57.125,0.0,-63.168335,47.180176,0.0,3.696289,47.06,45.6,46.64,44.9,0
28694.52,-3.2266674,0.810235,0.41636515,0.42504013,101.605,16.54134,13.976394,-0.55550575,187.37416,55.946712,48.11,0.0,9.28,25.963,36.549,0.0,99.9999,0.0,0.0,450.75,210.375,2128.0,0.0,-8.2265625,0.10961914,112.24545,16805.326,16772.424,1100.0834,530.6722,33.233418,30.711237,0.0,3.190506,3.0,51.73645,30.099188,15.37498,12.374984,1.972,0.0,-26.484375,0.19195557,0.0,0.0,0.0,0.0,0.0,1.0146484,1.0,57.687378,2.3437505,97.77596,98.70633,0.0,105.00001,28.125,1.0,126.09269,98.50602,476.25,544.125,0.8467554,139.21875,0.0,139.71875,14.471586,63.999985,62.78076,1.0,46.36,57.59375,0.0,-61.50818,47.052002,0.0,3.696289,47.23,45.7,46.83,45.05,0
28694.557,-3.261334,0.79284406,0.42280138,0.43326366,101.60439,16.54134,13.978788,-0.4510003,183.98834,55.245552,48.11,0.0,9.28,25.963,36.549,0.0,99.99992,0.0,0.0,450.375,210.375,2140.0,0.0,-8.0625,0.111083984,112.36983,16784.1,16865.822,1100.0834,531.2028,34.58988,31.241106,0.0,3.3336549,3.0,52.508545,30.021599,14.999981,12.374984,1.984,0.0,-26.453125,0.20062256,0.0,0.0,0.0,0.0,0.0,1.0166016,1.0,57.707214,2.3437505,98.4957,99.64313,0.0,105.00001,28.515625,1.0,126.39119,98.94548,476.25,544.125,0.9899043,140.0625,0.0,142.625,14.938412,63.999985,63.75122,1.0,46.56,60.1875,0.0,-55.407715,46.661377,0.0,3.696289,47.46,45.91,47.06,45.2,0
