Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (g/stk),Airmass SP (g/stk),Ambient Press (kpa),Ambient Temp (°C),Battery Volts (V),Boost (psi),Calc TQ (nm),Calc HP (hp),Calc 0-60mph (s),Calc 60-130mph (s),Calc 0-60ft (s),Calc 1/8mile (s),Calc 1/4mile (s),Comb Mode (),Coolant Temp (°C),Cruise (),DV Position (%),EOI Actual (°),EOI Limit (°),Engine Speed (rpm),Eth Content (%),Exh Cam Position (°),Exh Flow Factor (),Exh Pres Desired (kpa),FP DI (kpa),FP DI SP (kpa),FP MPI (kpa),FP MPI SP (kpa),Fuel Flow (mg/stk),Fuel Flow SP (mg/stk),Fuel Split MPI (),Fuel Trim (%),Gear (gear),HPFP Eff Vol (%),IAT (°C),Ign Table (°),Ign Avg (°),Inj PW DI (ms),Inj PW MPI (ms),Intake Cam Pos (°),Intake Flow Fact (),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),Lambda (l),Lambda SP (l),LPFP Duty (%),LTFT (%),MAP (kpa),MAP SP (kpa),Misfires (),Oil Temp (°C),Pedal Pos (%),Port Flap Pos (%),PUT (kpa),PUT SP (kpa),SOI Actual (°),SOI Limit (°),STFT (%),Torque (Nm),Torque Lim (),Torque Req (Nm),TPS (%),Trans Temp (°C),Turbo Speed (rpm),Valve Lift Pos (),Vehicle Speed (km/h),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Voltage (V),Wheel Speed FL (km/h),Wheel Speed FR (km/h),Wheel Speed RL (km/h),Wheel Speed RR (km/h),SimosTools [R2.12:2026_7_12:CB_HSL_SP2933_5G0906259L_0002_BasicsGuide_R09.bin]
27776.236,0.09953688,0.24454382,0.19695613,0.19863749,101.60749,16.54134,13.986193,-5.772517,112.70051,43.26485,127.079,0.0,5.642,19.761,29.399,0.0,97.72948,0.0,0.0,462.0,219.75,2736.0,0.0,-7.7109375,0.09301758,107.35332,10424.523,10401.705,1100.0834,578.9633,21.59748,12.674479,0.0,2.6663113,3.0,35.150146,33.390594,34.499954,21.749971,1.084,0.0,-28.5,0.047668457,0.0,0.0,0.0,0.0,0.0,0.96972656,1.0,58.770752,3.9062502,61.818157,62.165943,0.0,103.999954,11.71875,1.0,108.25712,80.96896,480.0,543.75,-1.2399389,47.125,0.0,46.28125,9.336507,59.99997,30.548096,1.0,59.7,14.3125,0.0,-80.59082,83.081055,2.394104,3.696289,59.7,59.72,59.32,59.53,0
27776.275,0.1196295,0.24781755,0.19649991,0.19867986,101.60745,16.54134,13.997366,-5.7785587,112.7124,43.23779,127.121,0.0,5.642,19.761,29.399,0.0,97.73245,0.0,0.0,462.375,219.75,2734.0,0.0,-7.6640625,0.0927124,107.345024,10459.018,10364.027,1100.0834,579.22864,19.054108,12.568505,0.0,2.445549,3.0,33.503723,33.434994,34.499954,21.749971,1.072,0.0,-28.585938,0.047668457,0.0,0.0,0.0,0.0,0.0,0.97265625,1.0,58.755493,3.9062502,61.776478,62.25607,0.0,103.999954,11.71875,1.0,108.2903,80.96067,480.0,543.75,-1.4607011,47.0,0.0,46.28125,9.336507,59.99997,30.59082,1.0,59.72,14.3125,0.0,-80.737305,83.05664,2.2232056,3.696289,59.66,59.66,59.32,59.41,0
27776.316,0.1357036,0.24912703,0.19496284,0.19867986,101.607414,16.54134,13.999328,-5.7730927,112.71708,43.239582,127.161,0.0,5.642,19.761,29.399,0.0,97.73483,0.0,0.0,462.375,219.75,2734.0,0.0,-7.671875,0.0927124,107.328445,10257.362,10349.699,1100.0834,579.22864,22.360495,12.483726,0.0,2.1126895,3.0,35.421753,33.474953,34.499954,21.749971,1.06,0.0,-28.960938,0.047912598,0.0,0.0,0.0,0.0,0.0,0.96875,1.0,58.732605,3.9062502,61.814114,62.177364,0.0,103.999954,11.71875,1.0,108.43125,80.96067,480.0,543.75,-1.7935607,47.125,0.0,46.28125,9.336507,59.99997,30.755615,1.0,59.7,14.375,0.0,-81.015015,82.97119,1.8600464,3.696289,59.68,59.74,59.33,59.61,0
27776.355,0.14856288,0.24965082,0.19528435,0.19863749,101.60656,16.54134,13.988982,-5.722597,112.768074,43.322437,127.199,0.0,5.642,19.761,29.399,0.0,97.73674,0.0,0.0,462.375,219.75,2738.0,0.0,-7.6640625,0.09265137,107.278694,10359.251,10302.469,1100.0834,579.22864,21.19478,12.356557,0.0,1.8464017,3.0,34.866333,33.510918,32.999958,21.749971,1.06,0.0,-29.140625,0.04864502,0.0,0.0,0.0,0.0,0.0,0.97265625,1.0,58.718872,3.9062502,62.16132,62.838642,0.0,103.999954,11.71875,1.0,108.580505,80.96067,480.0,543.75,-2.0598485,46.53125,0.0,46.28125,9.336507,59.99997,31.048584,1.0,59.8,14.59375,0.0,-81.35376,82.70874,1.2588501,3.696289,59.78,59.78,59.49,59.57,0
27776.396,0.15885031,0.24986035,0.19625106,0.19863749,101.60579,16.54134,13.9876,-5.734186,112.786804,43.32963,127.241,0.0,5.642,19.761,29.399,0.0,97.738266,0.0,0.0,462.75,219.75,2738.0,0.0,-7.6796875,0.091674805,107.26211,10427.708,10328.472,1100.0834,579.22864,18.672602,12.398947,0.0,1.6333714,3.0,33.23059,33.543285,33.374958,21.749971,1.048,0.0,-29.015625,0.049072266,0.0,0.0,0.0,0.0,0.0,0.97558594,1.0,58.68225,3.9062502,62.08067,62.56316,0.0,103.999954,11.71875,1.0,108.663414,80.96067,480.0,543.75,-2.272879,46.90625,0.0,46.28125,9.336507,59.99997,30.944824,1.0,59.79,14.71875,0.0,-81.55823,82.48291,0.82855225,3.696289,59.78,59.78,59.53,59.57,0
27776.436,0.16708025,0.24994415,0.1977897,0.19863749,101.605095,16.54134,13.980773,-5.7286158,112.7247,43.32159,127.279,0.0,5.642,19.761,29.399,0.0,97.73949,0.0,0.0,462.375,219.75,2739.0,0.0,-7.65625,0.091674805,107.29527,10307.245,10304.592,1100.0834,579.22864,20.558937,12.356557,0.0,1.3066971,3.0,34.332275,33.572414,32.999958,21.749971,1.052,0.0,-28.71875,0.049072266,0.0,0.0,0.0,0.0,0.0,0.9785156,1.0,58.72345,3.9062502,62.11837,62.617523,0.0,103.999954,11.71875,1.0,108.77122,80.96067,480.0,543.75,-2.599553,47.03125,0.0,46.28125,9.336507,59.99997,31.152344,1.0,59.78,14.71875,0.0,-81.762695,82.48291,0.6240845,3.696289,59.78,59.81,59.41,59.66,0
27776.477,0.17366421,0.24997768,0.19698519,0.19863749,101.60529,16.54134,13.999432,-5.757886,112.7536,43.380157,127.32,0.0,5.642,19.761,29.399,0.0,97.74046,0.0,0.0,462.375,219.75,2742.0,0.0,-7.6484375,0.091674805,107.303566,10365.619,10373.049,1100.0834,579.22864,21.72465,12.292973,0.0,1.0453577,3.0,35.298157,33.598633,33.749958,21.749971,1.052,0.0,-28.4375,0.04937744,0.0,0.0,0.0,0.0,0.0,0.98046875,1.0,58.789062,3.9062502,61.916813,62.255898,0.0,103.999954,11.71875,1.0,108.92876,80.96067,480.0,543.75,-2.8608925,47.375,0.0,46.28125,9.336507,59.99997,31.469727,1.0,59.9,14.8125,0.0,-82.15332,82.37305,0.12359619,3.696289,59.87,59.87,59.51,59.7,0
27776.516,0.17893139,0.24999109,0.19640742,0.1989342,101.60548,16.54134,13.994914,-5.775257,112.82726,43.424328,127.36,0.0,5.642,19.761,29.399,0.0,97.74124,0.0,0.0,462.375,219.75,2743.0,0.0,-7.59375,0.09173584,107.328445,10452.119,10279.65,1100.0834,579.22864,19.478003,12.271778,0.0,0.83628607,3.0,33.88977,33.62223,34.499954,21.749971,1.06,0.0,-28.492188,0.049865723,0.0,0.0,0.0,0.0,0.0,0.9814453,1.0,58.73871,3.9062502,61.797256,62.351967,0.0,103.999954,11.71875,1.0,108.986786,80.96067,480.0,543.75,-3.0699642,46.96875,0.0,46.3125,9.336507,59.99997,31.49414,1.0,59.91,14.96875,0.0,-82.25098,82.20215,0.0,3.696289,59.85,59.87,59.68,59.68,0
27776.557,0.1831451,0.24999645,0.19545288,0.1989342,101.60481,16.54134,13.991753,-5.8171616,112.77572,43.404488,127.4,0.0,5.642,19.761,29.399,0.0,97.74187,0.0,0.0,462.375,219.75,2743.0,0.0,-7.6328125,0.09136963,107.303566,10281.242,10245.156,1100.0834,579.494,20.770885,12.250584,0.0,0.66902876,3.0,34.46808,33.643467,35.624954,21.749971,1.056,0.0,-28.476562,0.050109863,0.0,0.0,0.0,0.0,0.0,0.98046875,1.0,58.709717,3.9062502,61.50775,62.247185,0.0,103.999954,11.71875,1.0,109.22726,80.96067,480.0,543.75,-3.2372215,46.40625,0.0,46.3125,9.336507,59.99997,31.92749,1.0,59.92,15.03125,0.0,-82.839966,82.08618,0.0,3.696289,59.89,59.89,59.57,59.74,0
27776.596,0.16651608,0.2499986,0.19523138,0.1996548,101.60422,16.54134,14.001258,-5.8103786,112.83408,43.45862,127.441,0.0,5.642,19.761,29.399,0.0,97.74237,0.0,0.0,463.125,219.75,2745.0,0.0,-7.5625,0.09136963,107.278694,10418.687,10284.427,1100.0834,579.494,19.647562,12.271778,0.0,0.535223,3.0,33.969116,33.66258,35.249954,21.749971,1.044,0.0,-28.515625,0.051330566,0.0,0.0,0.0,0.0,0.0,0.9794922,1.0,58.691406,3.9062502,61.55391,62.478634,0.0,103.999954,11.71875,1.0,109.21067,80.96067,480.375,543.75,-3.3710272,46.25,0.0,46.3125,9.336507,59.99997,31.92749,1.0,59.97,15.40625,0.0,-82.78198,81.65283,0.0,3.696289,59.95,60.0,59.76,59.72,0
