Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (g/stk),Airmass SP (g/stk),Ambient Press (kpa),Ambient Temp (°C),Battery Volts (V),Boost (psi),Calc TQ (nm),Calc HP (hp),Calc 0-60mph (s),Calc 60-130mph (s),Calc 0-60ft (s),Calc 1/8mile (s),Calc 1/4mile (s),Comb Mode (),Coolant Temp (°C),Cruise (),DV Position (%),EOI Actual (°),EOI Limit (°),Engine Speed (rpm),Eth Content (%),Exh Cam Position (°),Exh Flow Factor (),Exh Pres Desired (kpa),FP DI (kpa),FP DI SP (kpa),FP MPI (kpa),FP MPI SP (kpa),Fuel Flow (mg/stk),Fuel Flow SP (mg/stk),Fuel Split MPI (),Fuel Trim (%),Gear (gear),HPFP Eff Vol (%),IAT (°C),Ign Table (°),Ign Avg (°),Inj PW DI (ms),Inj PW MPI (ms),Intake Cam Pos (°),Intake Flow Fact (),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),Lambda (l),Lambda SP (l),LPFP Duty (%),LTFT (%),MAP (kpa),MAP SP (kpa),Misfires (),Oil Temp (°C),Pedal Pos (%),Port Flap Pos (%),PUT (kpa),PUT SP (kpa),SOI Actual (°),SOI Limit (°),STFT (%),Torque (Nm),Torque Lim (),Torque Req (Nm),TPS (%),Trans Temp (°C),Turbo Speed (rpm),Valve Lift Pos (),Vehicle Speed (km/h),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Voltage (V),Wheel Speed FL (km/h),Wheel Speed FR (km/h),Wheel Speed RL (km/h),Wheel Speed RR (km/h),SimosTools [R2.12:2026_8_26:Patched_259L_R17.bin]
150443.31,-0.050038584,-1.6349096,0.12279587,0.102286,101.59859,18.796984,13.93837,-8.793944,0.0,0.0,207.639,0.0,6.001,21.201,52.08,0.0,96.24072,0.0,0.0,471.375,205.875,3682.0,0.0,-6.515625,0.07977295,107.12944,11550.61,11809.578,1100.0834,522.4467,20.177431,9.686015,0.0,2.0870843,3.0,36.62567,33.081512,37.49995,9.374988,1.084,0.0,-24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.9003906,0.9042969,56.04248,2.6198342,40.982887,36.869415,0.0,108.00004,0.0,0.0,106.94702,101.59884,495.375,542.25,-0.53274995,-0.4375,0.0,-26.09375,7.0023804,53.999985,26.190186,0.0,81.62,0.0,0.0,-8.6883545,99.998474,91.31012,0.5029297,81.49,81.49,81.42,81.09,0
150443.34,-0.060030866,-1.628964,0.1131238,0.08956914,101.59862,18.796984,13.946312,-9.385322,0.0,0.0,207.639,0.0,6.001,21.201,52.08,0.0,96.24069,0.0,0.0,476.625,209.625,3692.0,0.0,-7.3125,0.0758667,105.81934,11784.637,11803.21,1100.0834,522.4467,17.104189,8.859418,0.0,1.4076841,3.0,34.968567,33.081635,37.87495,9.749988,0.812,0.0,-22.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.8613281,0.89746094,55.84259,2.771384,36.90662,32.15611,0.0,108.00004,0.0,0.0,106.62365,101.59884,494.625,543.0,-1.3636999,-1.28125,0.0,-26.875,7.0023804,53.999985,24.957275,0.0,81.45,0.0,0.0,-7.827759,99.998474,92.170715,0.5419922,81.29,81.36,80.81,80.94,0
150443.39,-0.028024696,-1.7203356,0.10425347,0.08956914,101.59864,18.796984,13.946012,-10.00847,0.0,0.0,207.639,0.0,6.001,21.201,52.08,0.0,96.24068,0.0,0.0,477.75,208.875,3692.0,0.0,-10.0625,0.074523926,105.28038,11568.122,11796.842,1100.0834,522.4467,19.075302,8.24477,0.0,0.69275904,3.0,36.012268,33.08174,38.62495,10.499987,0.752,0.0,-18.296875,0.0,0.0,0.0,0.0,0.0,0.0,0.86816406,0.89453125,55.69763,2.8774688,32.61135,29.61137,0.0,108.00004,0.0,0.0,106.62365,101.59884,494.625,545.25,-2.1847098,-6.40625,0.0,-27.5,6.535555,53.999985,24.578857,0.0,81.42,0.0,0.0,-7.8704834,99.998474,92.12799,0.6201172,81.22,81.29,80.84,80.62,0
150443.42,-0.0024197567,-1.7756343,0.104473755,0.08956914,101.59866,18.796984,13.945802,-10.602513,0.0,0.0,207.639,0.0,6.001,21.201,52.08,0.0,96.24066,0.0,0.0,479.25,203.25,3692.0,0.0,-11.296875,0.073791504,105.13942,11626.496,11790.474,1100.0834,522.4467,20.092651,8.15999,0.0,0.26646042,3.0,36.546326,33.08184,38.62495,4.874994,0.68,0.0,-8.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.8828125,0.8925781,55.673218,2.951728,28.516691,25.52661,0.0,108.00004,0.0,0.0,106.30026,101.59884,494.625,547.5,-2.6852677,-11.84375,0.0,-27.375,6.535555,53.999985,23.699951,0.0,81.2,0.0,0.0,-7.003784,99.998474,92.99469,0.6323242,80.91,80.87,80.39,80.52,0
150443.47,-0.0019358054,-1.8540038,0.09561095,0.08952674,101.59869,18.796984,13.945655,-11.030132,0.0,0.0,207.639,0.0,6.001,21.201,52.08,0.0,96.24065,0.0,0.0,479.25,203.25,3680.0,0.0,-12.734375,0.07281494,105.11455,11764.471,11784.105,1100.0834,522.4467,17.951979,7.7149,0.0,0.07424545,3.0,35.388184,33.081924,38.99995,5.2499933,0.68,0.0,-2.6328125,0.0,0.0,0.0,0.0,0.0,0.0,0.88183594,0.89160156,55.569458,3.0037096,25.569183,24.367695,0.0,108.00004,0.0,0.0,106.267105,101.59884,494.625,548.625,-2.929464,-13.625,0.0,-27.59375,6.535555,53.999985,23.773193,0.0,80.98,0.0,0.0,-6.9854736,99.998474,93.013,0.6298828,80.56,80.56,80.39,80.09,0
150443.5,0.058451355,-1.8478515,0.09040818,0.0893572,101.59787,18.796984,13.9396925,-11.189806,0.0,0.0,207.639,0.0,6.001,21.201,52.08,0.0,96.24063,0.0,0.0,479.625,203.25,3665.0,0.0,-14.1640625,0.072509766,105.106255,11772.431,11511.871,1100.0834,522.4467,15.196658,7.248615,0.0,-0.24097466,3.0,33.651733,33.082,39.37495,5.2499933,0.664,0.0,-1.6640625,0.0,0.0,0.0,0.0,0.0,0.0,0.8671875,0.88964844,55.433655,3.0400968,24.467762,24.25938,0.0,108.00004,0.0,0.0,105.985176,101.59055,494.25,550.125,-3.2810714,-15.0625,0.0,-27.6875,6.535555,53.999985,23.22998,0.0,80.56,0.0,0.0,-6.1706543,99.998474,93.82782,0.64941406,80.21,80.18,79.95,79.9,0
150443.55,0.066761084,-1.8641406,0.08949582,0.08918764,101.59714,18.796984,13.947238,-11.22124,0.0,0.0,207.639,0.0,6.001,21.201,52.08,0.0,96.24063,0.0,0.0,480.375,203.25,3638.0,0.0,-14.15625,0.0715332,105.081375,11594.125,11151.014,1100.0834,522.4467,11.08487,6.78233,0.0,-0.9655392,3.0,30.870056,33.08207,39.37495,5.2499933,0.624,0.0,-1.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.8378906,0.8876953,55.345154,3.0655677,24.250349,24.19536,0.0,108.00004,0.0,0.0,105.72814,101.59055,494.25,550.125,-4.031107,-15.71875,0.0,-27.59375,6.535555,53.999985,22.753906,0.0,80.01,0.0,0.0,-5.4595947,99.998474,94.53888,0.6347656,79.95,79.9,79.95,79.9,0
150443.58,0.13340887,-1.7956563,0.088641636,0.08914525,101.59731,18.796984,13.952519,-11.251249,0.0,0.0,207.639,0.0,6.001,21.201,52.08,0.0,96.24063,0.0,0.0,481.5,203.25,3628.0,0.0,-14.03125,0.07122803,105.08967,11114.928,10790.157,1100.0834,522.4467,10.321858,6.570382,0.0,-2.172738,3.0,29.859924,33.08213,39.37495,5.2499933,0.576,0.0,-2.109375,0.0,0.0,0.0,0.0,0.0,0.0,0.81347656,0.88671875,55.288696,3.0833974,24.043678,24.13964,0.0,108.00004,0.0,0.0,105.65352,101.59884,494.25,550.125,-5.2561355,-15.71875,0.0,-27.5,6.535555,53.999985,22.595215,0.0,79.83,0.0,0.0,-5.2001953,99.998474,94.79828,0.63964844,79.21,79.5,79.46,79.56,0
150443.62,0.1467271,-1.7495126,0.08912128,0.0889333,101.597466,18.796984,13.944498,-11.254986,0.0,0.0,207.639,0.0,6.001,21.201,52.08,0.0,96.24063,0.0,0.0,481.875,203.25,3599.0,0.0,-13.515625,0.07019043,105.0648,10576.296,10576.296,1100.0834,522.4467,13.924971,7.2062254,0.0,-1.1090302,3.0,31.323242,33.082188,39.37495,5.2499933,0.54,0.0,-2.3515625,0.0,0.0,0.0,0.0,0.0,0.0,0.82910156,1.0,53.793335,3.0958781,24.018076,24.13682,0.0,108.00004,0.0,0.0,105.33843,101.59884,493.875,549.75,-4.2049084,-15.40625,0.0,-27.375,6.535555,53.999985,22.08252,0.0,79.33,0.0,0.0,-4.3395996,99.998474,95.658875,0.6298828,78.91,78.82,79.34,79.36,0
150443.69,0.19738168,-1.6935551,0.08635904,0.0888909,101.5976,18.796984,13.944742,-11.192807,0.0,0.0,207.639,0.0,6.001,21.201,52.08,0.0,96.24063,0.0,0.0,481.875,203.25,3585.0,0.0,-14.1171875,0.07019043,105.0648,10649.528,10649.528,1100.0834,522.4467,12.377752,6.3372393,0.0,-0.2593119,3.0,30.755615,33.082237,39.37495,5.2499933,0.54,0.0,-2.578125,0.0,0.0,0.0,0.0,0.0,0.0,0.9082031,1.0,53.793335,3.1046147,24.446804,24.951433,0.0,108.00004,0.0,0.0,105.29697,101.59884,493.5,550.125,-3.3639266,-19.25,0.0,-27.28125,6.535555,53.999985,22.192383,0.0,78.79,0.0,0.0,-4.13208,99.998474,95.866394,0.6542969,78.61,78.66,78.87,78.78,0
