Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (g/stk),Airmass SP (g/stk),Ambient Press (kpa),Ambient Temp (°C),Battery Volts (V),Boost (psi),Calc TQ (nm),Calc HP (hp),Calc 0-60mph (s),Calc 60-130mph (s),Calc 0-60ft (s),Calc 1/8mile (s),Calc 1/4mile (s),Comb Mode (),Coolant Temp (°C),Cruise (),DV Position (%),EOI Actual (°),EOI Limit (°),Engine Speed (rpm),Eth Content (%),Exh Cam Position (°),Exh Flow Factor (),Exh Pres Desired (kpa),FP DI (kpa),FP DI SP (kpa),FP MPI (kpa),FP MPI SP (kpa),Fuel Flow (mg/stk),Fuel Flow SP (mg/stk),Fuel Split MPI (),Fuel Trim (%),Gear (gear),HPFP Eff Vol (%),IAT (°C),Ign Table (°),Ign Avg (°),Inj PW DI (ms),Inj PW MPI (ms),Intake Cam Pos (°),Intake Flow Fact (),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),Lambda (l),Lambda SP (l),LPFP Duty (%),LTFT (%),MAP (kpa),MAP SP (kpa),Misfires (),Oil Temp (°C),Pedal Pos (%),Port Flap Pos (%),PUT (kpa),PUT SP (kpa),SOI Actual (°),SOI Limit (°),STFT (%),Torque (Nm),Torque Lim (),Torque Req (Nm),TPS (%),Trans Temp (°C),Turbo Speed (rpm),Valve Lift Pos (),Vehicle Speed (km/h),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Voltage (V),Wheel Speed FL (km/h),Wheel Speed FR (km/h),Wheel Speed RL (km/h),Wheel Speed RR (km/h),SimosTools [R2.12:2026_8_26:Patched_259L_R17.bin]
150586.36,-0.0795341,1.8815854,0.43357596,0.4330094,101.70186,19.54886,13.939307,-0.41899243,273.16382,140.81715,20.56,0.0,7.041,20.56,20.56,0.0,99.328865,0.0,0.0,454.875,214.5,3674.0,0.0,-5.0078125,0.13134766,121.55709,16921.543,16956.037,1100.0834,535.9789,33.254612,31.940535,0.0,7.581894,3.0,51.237488,29.612316,16.499979,16.499979,2.072,0.0,-29.398438,0.45996094,0.0,0.0,0.0,0.0,0.0,0.9902344,1.0,59.01642,1.5625123,98.81379,98.72118,0.0,107.99997,26.367188,0.0,110.97682,99.144485,500.625,540.75,6.0193815,133.25,0.0,131.34375,25.675394,57.99996,57.043457,0.0,50.1,138.0,0.0,-39.575195,21.618652,0.0,0.6225586,50.3,50.23,49.6,49.73,0
150586.39,-0.08362728,1.8776342,0.4317813,0.43504402,101.70233,19.54886,13.935249,-0.43289778,273.22043,141.72807,20.599,0.0,7.041,20.599,20.599,0.0,99.31272,0.0,0.0,454.875,214.5,3697.0,0.0,-5.1015625,0.13232422,121.772675,16925.258,16892.355,1100.0834,535.9789,31.665003,31.622612,0.0,7.471764,3.0,50.091553,29.583414,16.499979,16.499979,2.088,0.0,-29.257812,0.46594238,0.0,0.0,0.0,0.0,0.0,0.99316406,1.0,58.953857,1.5625086,98.718414,99.18748,0.0,107.99997,26.367188,0.0,111.05144,99.235695,501.375,541.125,5.9092555,131.6875,0.0,131.0,25.675394,57.99996,56.96411,0.0,50.32,139.78125,0.0,-39.68506,21.356201,0.0,0.61279297,50.51,50.51,50.0,50.09,0
150586.44,-0.106901824,1.8760537,0.43291685,0.43589187,101.70276,19.54886,13.926549,-0.4038009,273.23642,142.50313,20.64,0.0,7.041,20.64,20.64,0.0,99.299805,0.0,0.0,454.875,214.5,3717.0,0.0,-5.046875,0.13201904,121.83072,16861.047,16980.447,1100.0834,535.9789,33.61492,32.00412,0.0,7.3836603,3.0,51.05591,29.557404,16.499979,16.499979,2.08,0.0,-29.195312,0.4710083,0.0,0.0,0.0,0.0,0.0,0.99121094,1.0,59.03473,1.562506,98.9194,99.33009,0.0,107.99997,26.367188,0.0,110.96853,99.36836,501.375,541.125,5.8211546,132.0,0.0,130.6875,26.14222,57.99996,57.39746,0.0,50.62,141.3125,0.0,-39.14795,20.947266,0.0,0.625,50.83,50.85,50.23,50.25,0
150586.47,-0.12552145,1.8941715,0.43513116,0.43428105,101.70314,19.54886,13.932178,-0.37545007,275.4602,144.31996,20.679,0.0,7.041,20.679,20.679,0.0,99.28947,0.0,0.0,454.875,214.875,3734.0,0.0,-5.1328125,0.13226318,122.071175,16967.71,17047.312,1100.0834,535.9789,33.233418,32.385624,0.0,7.313178,3.0,50.897217,29.533993,16.874979,16.874979,2.084,0.0,-29.242188,0.47229004,0.0,0.0,0.0,0.0,0.0,0.9951172,1.0,59.088135,1.5625042,99.115204,98.99469,0.0,107.99997,26.367188,0.0,111.126076,99.45128,501.75,541.125,5.750674,131.90625,0.0,130.46875,26.14222,57.99996,58.062744,0.0,50.93,141.6875,0.0,-39.33716,20.898438,0.0,0.60058594,51.06,51.14,50.57,50.49,0
150586.52,-0.12041716,1.9014187,0.434382,0.4355951,101.70349,19.54886,13.924399,-0.38154548,275.5082,144.8863,20.719,0.0,7.041,20.719,20.719,0.0,99.2812,0.0,0.0,455.25,214.875,3748.0,0.0,-5.46875,0.13293457,122.33652,16916.768,16932.688,1100.0834,535.9789,33.33939,31.74978,0.0,7.256792,3.0,50.805664,29.437737,16.874979,16.874979,2.08,0.0,-29.171875,0.47521973,0.0,0.0,0.0,0.0,0.0,0.9941406,1.0,59.111023,1.5625029,99.07354,99.26282,0.0,107.99997,26.367188,0.0,111.283615,99.467865,502.125,541.5,5.694289,131.4375,0.0,130.25,26.14222,57.99996,58.081055,0.0,51.17,142.5625,0.0,-39.605713,20.794678,0.0,0.6152344,51.29,51.35,50.78,50.85,0
150586.55,-0.11633374,1.9230676,0.43625537,0.43504402,101.70381,19.54886,13.936533,-0.39650565,277.7662,145.91788,20.76,0.0,7.041,20.76,20.76,0.0,99.27458,0.0,0.0,455.25,214.875,3744.0,0.0,-5.5,0.13293457,122.3448,16950.73,16977.264,1100.0834,535.9789,32.724743,32.025314,0.0,7.2116833,3.0,50.419617,29.351105,16.874979,16.874979,2.088,0.0,-29.085938,0.47424316,0.0,0.0,0.0,0.0,0.0,0.99609375,1.0,59.1156,1.562502,98.97074,98.79589,0.0,107.99997,26.367188,0.0,111.449455,99.45128,502.5,541.5,5.6491814,131.9375,0.0,130.0,25.675394,57.99996,58.1604,0.0,51.37,142.28125,0.0,-40.109253,20.86792,0.0,0.60058594,51.57,51.55,51.04,51.12,0
150586.6,-0.113066986,1.9504771,0.4358408,0.432543,101.70326,19.54886,13.933308,-0.41054383,280.02914,146.20296,20.799,0.0,7.041,20.799,20.799,0.0,99.269295,0.0,0.0,455.25,214.875,3721.0,0.0,-5.65625,0.13183594,122.40285,16891.295,16987.877,1100.0834,535.9789,33.275806,31.982924,0.0,7.1755967,3.0,50.87433,29.273136,16.874979,16.874979,2.092,0.0,-29.125,0.46740723,0.0,0.0,0.0,0.0,0.0,0.9941406,1.0,59.039307,1.5625014,98.87343,98.4323,0.0,107.99997,26.367188,0.0,111.855736,99.302025,502.125,541.5,5.6130953,132.875,0.0,129.96875,25.675394,57.99996,58.42285,0.0,51.68,140.21875,0.0,-41.2323,21.173096,0.0,0.59814453,51.61,51.65,51.21,51.27,0
150586.62,-0.11045359,1.9426908,0.43279183,0.43182245,101.702774,19.54886,13.931049,-0.44735545,277.9303,144.75618,20.84,0.0,7.041,20.84,20.84,0.0,99.26506,0.0,0.0,454.875,214.875,3712.0,0.0,-6.03125,0.13128662,122.19556,16886.518,16948.076,1100.0834,535.9789,33.360584,31.74978,0.0,7.146727,3.0,50.942993,29.202965,16.499979,16.874979,2.088,0.0,-29.210938,0.46520996,0.0,0.0,0.0,0.0,0.0,0.9902344,1.0,59.051514,1.562501,98.6192,98.46741,0.0,107.99997,26.367188,0.0,112.17083,99.19424,501.75,542.25,5.584226,131.9375,0.0,129.84375,24.741743,57.99996,58.306885,0.0,51.66,139.5625,0.0,-42.74597,21.240234,0.0,0.6298828,51.7,51.68,51.33,51.42,0
150586.67,-0.10836287,1.8083264,0.43544078,0.42978776,101.70233,19.54886,13.929469,-0.4062238,262.7542,132.02228,20.879,0.0,7.041,20.879,20.879,0.0,99.26167,0.0,0.0,455.25,180.0,3581.0,0.0,-6.0,0.12908936,121.88047,16983.102,17019.717,1100.0834,535.9789,32.343235,32.088898,0.0,7.1236315,3.0,51.20392,29.13981,15.74998,-20.624973,2.084,0.0,-29.273438,0.44195557,0.0,0.0,0.0,0.0,0.0,0.9863281,1.0,58.87909,1.5625006,98.902275,98.13427,0.0,107.99997,26.367188,0.0,112.626884,99.07815,501.75,541.875,5.561131,10.25,0.0,129.875,24.741743,57.99996,58.459473,0.0,51.91,132.59375,0.0,-43.951416,22.88208,0.0,0.60058594,52.1,52.12,51.73,51.62,0
150586.7,-0.0866903,1.6983306,0.44135433,0.42792258,101.70276,19.54886,13.928363,-0.34398896,256.60727,119.42841,20.919,0.0,7.041,20.919,20.919,0.0,99.258965,0.0,0.0,456.0,180.0,3317.0,0.0,-5.4140625,0.12487793,121.059586,17282.4,17142.303,1100.0834,535.9789,30.033005,32.597572,0.0,6.9489055,3.0,51.408386,29.082972,14.999981,-23.99997,2.06,0.0,-29.25,0.39770508,0.0,0.0,0.0,0.0,0.0,0.9863281,1.0,58.5968,1.5625004,99.33168,97.59531,0.0,107.99997,26.367188,0.0,113.65505,98.31531,501.0,541.5,5.386405,13.90625,0.0,130.90625,22.874443,57.99996,57.8125,0.0,52.09,119.3125,0.0,-48.165894,27.307129,0.0,0.7739258,52.27,52.28,51.8,51.8,0
