Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (g/stk),Airmass SP (g/stk),Ambient Press (kpa),Ambient Temp (°C),Battery Volts (V),Boost (psi),Calc TQ (nm),Calc HP (hp),Calc 0-60mph (s),Calc 60-130mph (s),Calc 0-60ft (s),Calc 1/8mile (s),Calc 1/4mile (s),Comb Mode (),Coolant Temp (°C),Cruise (),DV Position (%),EOI Actual (°),EOI Limit (°),Engine Speed (rpm),Eth Content (%),Exh Cam Position (°),Exh Flow Factor (),Exh Pres Desired (kpa),FP DI (kpa),FP DI SP (kpa),FP MPI (kpa),FP MPI SP (kpa),Fuel Flow (mg/stk),Fuel Flow SP (mg/stk),Fuel Split MPI (),Fuel Trim (%),Gear (gear),HPFP Eff Vol (%),IAT (°C),Ign Table (°),Ign Avg (°),Inj PW DI (ms),Inj PW MPI (ms),Intake Cam Pos (°),Intake Flow Fact (),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),Lambda (l),Lambda SP (l),LPFP Duty (%),LTFT (%),MAP (kpa),MAP SP (kpa),Misfires (),Oil Temp (°C),Pedal Pos (%),Port Flap Pos (%),PUT (kpa),PUT SP (kpa),SOI Actual (°),SOI Limit (°),STFT (%),Torque (Nm),Torque Lim (),Torque Req (Nm),TPS (%),Trans Temp (°C),Turbo Speed (rpm),Valve Lift Pos (),Vehicle Speed (km/h),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Voltage (V),Wheel Speed FL (km/h),Wheel Speed FR (km/h),Wheel Speed RL (km/h),Wheel Speed RR (km/h),SimosTools [R2.12:2026_8_26:Patched_259L_R17.bin]
150311.55,-0.07358883,0.42000002,0.2402549,0.24056077,101.60026,18.796984,13.968986,-4.6577587,141.65808,43.42962,207.639,0.0,6.001,21.201,52.08,0.0,99.248146,0.0,0.0,454.125,217.125,2185.0,0.0,-8.4453125,0.09240723,107.345024,13068.332,12817.324,1100.0834,503.34253,15.366216,17.358526,0.0,-1.5081642,3.0,37.182617,29.248983,28.874964,19.124975,1.32,0.0,-26.71875,0.0413208,0.0,0.0,0.0,0.0,0.0,0.9921875,1.0,55.18036,2.611719,69.494835,69.56898,0.0,102.99997,16.015625,1.0,108.04154,80.96067,471.75,544.5,-4.119883,65.78125,0.0,64.96875,9.803332,47.99997,30.407715,1.0,47.52,12.40625,0.0,-80.36804,85.29663,3.88031,3.671875,47.47,47.53,47.34,47.13,0
150311.58,-0.058871068,0.43050003,0.238034,0.24115421,101.60012,18.796984,13.967743,-4.720186,141.76602,43.422928,207.639,0.0,6.001,21.201,52.08,0.0,99.248146,0.0,0.0,454.5,217.125,2183.0,0.0,-8.3359375,0.09234619,107.31186,13129.891,12720.212,1100.0834,503.34253,11.551155,17.167772,0.0,-1.3114533,3.0,34.968567,29.256416,29.624962,19.124975,1.304,0.0,-26.757812,0.04156494,0.0,0.0,0.0,0.0,0.0,0.99121094,1.0,55.174255,2.7657032,69.06439,69.74274,0.0,102.99997,16.015625,1.0,108.09959,80.96067,471.75,544.5,-4.0771565,64.78125,0.0,64.96875,9.803332,47.99997,30.413818,1.0,47.54,12.46875,0.0,-80.36499,85.20508,3.7857056,3.671875,47.63,47.54,47.34,47.41,0
150311.62,-0.06709686,0.45345002,0.23770487,0.24123898,101.6,18.796984,13.955154,-4.7053685,146.26251,44.84125,207.639,0.0,6.001,21.201,52.08,0.0,99.248146,0.0,0.0,454.5,217.125,2185.0,0.0,-8.1484375,0.092285156,107.253815,12911.784,12806.711,1100.0834,503.34253,15.0271,17.316135,0.0,-1.4038577,3.0,36.97815,29.263105,29.249962,19.124975,1.304,0.0,-26.835938,0.042297363,0.0,0.0,0.0,0.0,0.0,0.98828125,1.0,55.19104,2.6391172,69.166405,69.91901,0.0,102.99997,16.015625,1.0,108.248825,80.96067,471.75,544.125,-4.042975,64.625,0.0,64.96875,9.803332,47.99997,30.725098,1.0,47.6,12.6875,0.0,-80.70068,84.94263,3.175354,3.671875,47.66,47.68,47.46,47.41,0
150311.66,-0.053677488,0.46263003,0.23717529,0.24140853,101.599884,18.796984,13.958061,-4.6890416,146.25922,44.92233,207.639,0.0,6.001,21.201,52.08,0.0,99.248146,0.0,0.0,454.5,217.125,2189.0,0.0,-8.046875,0.09197998,107.237236,12853.41,12796.628,1100.0834,503.34253,15.95967,17.273746,0.0,-1.4651227,3.0,37.48932,29.269125,28.874964,19.124975,1.308,0.0,-26.898438,0.042785645,0.0,0.0,0.0,0.0,0.0,0.9902344,1.0,55.203247,2.550507,69.27883,70.15256,0.0,102.99997,16.015625,1.0,108.364914,80.96067,471.75,544.125,-4.01563,64.4375,0.0,65.0,9.803332,47.99997,30.9021,1.0,47.71,12.84375,0.0,-80.90515,84.747314,2.7572632,3.671875,47.72,47.82,47.63,47.46,0
150311.72,-0.06294199,0.46630204,0.23812836,0.24145092,101.599785,18.796984,13.942517,-4.675246,146.22038,45.0335,207.639,0.0,6.001,21.201,52.08,0.0,99.248146,0.0,0.0,454.5,217.125,2195.0,0.0,-8.359375,0.09265137,107.303566,12774.34,12787.076,1100.0834,503.60788,15.005905,17.37972,0.0,-1.5052738,3.0,36.750793,29.274544,28.874964,19.124975,1.316,0.0,-27.195312,0.043395996,0.0,0.0,0.0,0.0,0.0,0.9921875,1.0,55.197144,2.48848,69.373825,70.08201,0.0,102.99997,16.015625,1.0,108.44783,80.96067,472.125,544.5,-3.993754,64.78125,0.0,65.09375,9.803332,47.99997,30.981445,1.0,47.84,13.03125,0.0,-81.09436,84.576416,2.3910522,3.671875,47.77,47.75,47.46,47.51,0
150311.75,-0.050353594,0.4677708,0.23883119,0.24170524,101.59969,18.796984,13.943356,-4.605116,146.33179,45.08834,207.639,0.0,6.001,21.201,52.08,0.0,99.248146,0.0,0.0,454.5,217.125,2196.0,0.0,-8.4375,0.09265137,107.28699,12767.972,12783.893,1100.0834,503.60788,16.574318,17.273746,0.0,-1.5311921,3.0,37.760925,29.279419,28.499964,19.124975,1.32,0.0,-27.367188,0.043823242,0.0,0.0,0.0,0.0,0.0,0.99316406,1.0,55.21393,2.4450612,69.85713,70.39118,0.0,102.99997,16.015625,1.0,108.646835,80.96067,472.125,544.5,-3.9762533,64.96875,0.0,65.15625,10.270158,47.99997,31.463623,1.0,47.82,13.15625,0.0,-81.62842,84.42383,1.6860962,3.671875,47.93,47.82,47.72,47.72,0
150311.8,-0.040282875,0.44960833,0.23972403,0.24195959,101.59961,18.796984,13.955661,-4.581481,141.78795,43.80764,207.639,0.0,6.001,21.201,52.08,0.0,99.248146,0.0,0.0,454.5,217.125,2202.0,0.0,-8.328125,0.0927124,107.32015,12865.085,12839.082,1100.0834,503.8732,16.192812,17.443304,0.0,-1.5475848,3.0,37.64801,29.283808,28.124964,19.124975,1.32,0.0,-27.46875,0.044555664,0.0,0.0,0.0,0.0,0.0,0.9941406,1.0,55.226135,2.4146678,70.01996,70.52413,0.0,102.99997,16.015625,1.0,108.72975,80.96067,472.125,544.5,-3.9622526,65.40625,0.0,65.21875,10.270158,47.99997,31.573486,1.0,47.9,13.375,0.0,-81.726074,84.16748,1.3076782,3.671875,47.75,48.02,47.87,47.66,0
150311.83,-0.0322263,0.46109334,0.2407218,0.24191722,101.59953,18.796984,13.958416,-4.5572567,146.25542,45.2495,207.639,0.0,6.001,21.201,52.08,0.0,99.248146,0.0,0.0,454.5,217.125,2205.0,0.0,-8.3125,0.0927124,107.3699,12812.018,12905.416,1100.0834,503.8732,17.42211,17.528084,0.0,-1.5576596,3.0,38.36212,29.287758,28.124964,19.124975,1.32,0.0,-27.4375,0.04510498,0.0,0.0,0.0,0.0,0.0,0.9941406,1.0,55.249023,2.3933926,70.18686,70.48306,0.0,102.99997,16.015625,1.0,108.87072,80.96067,472.125,544.5,-3.9510522,66.0,0.0,65.28125,10.270158,47.99997,31.842041,1.0,48.01,13.53125,0.0,-82.00073,83.97217,0.831604,3.671875,48.16,48.08,47.68,47.8,0
150311.88,-0.04578104,0.44693735,0.24042453,0.24157812,101.599464,18.796984,13.966204,-4.53937,141.75195,43.935745,207.639,0.0,6.001,21.201,52.08,0.0,99.248146,0.0,0.0,454.125,217.125,2209.0,0.0,-8.234375,0.09277344,107.40307,12854.472,12871.983,1100.0834,503.8732,16.023254,17.485695,0.0,-1.563592,3.0,37.52289,29.291313,27.749964,19.124975,1.332,0.0,-27.414062,0.04510498,0.0,0.0,0.0,0.0,0.0,0.9921875,1.0,55.236816,2.3784997,70.31008,70.56341,0.0,102.99997,16.015625,1.0,108.96193,80.96067,472.125,544.125,-3.9420917,65.71875,0.0,65.34375,10.270158,47.99997,31.9458,1.0,48.11,13.53125,0.0,-82.247925,83.97217,0.5844116,3.671875,48.11,48.11,47.68,47.7,0
150311.9,-0.05662483,0.44127494,0.24087396,0.24183246,101.5994,18.796984,13.9657955,-4.5287223,141.84836,44.04524,207.639,0.0,6.001,21.201,52.08,0.0,99.248146,0.0,0.0,454.125,217.125,2213.0,0.0,-7.921875,0.09240723,107.40307,12859.778,12853.94,1100.0834,503.8732,16.235203,17.443304,0.0,-1.5668485,3.0,37.68158,29.294512,27.749964,19.124975,1.332,0.0,-27.398438,0.045837402,0.0,0.0,0.0,0.0,0.0,0.9902344,1.0,55.249023,2.368075,70.383415,70.627754,0.0,102.99997,16.015625,1.0,109.0946,80.96067,472.125,544.125,-3.9349234,66.0625,0.0,65.53125,10.270158,47.99997,32.15332,1.0,48.06,13.75,0.0,-82.510376,83.6853,0.0045776367,3.671875,48.21,48.19,48.11,47.95,0
