Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (g/stk),Airmass SP (g/stk),Ambient Press (kpa),Ambient Temp (°C),Battery Volts (V),Boost (psi),Calc TQ (nm),Calc HP (hp),Calc 0-60mph (s),Calc 60-130mph (s),Calc 0-60ft (s),Calc 1/8mile (s),Calc 1/4mile (s),Comb Mode (),Coolant Temp (°C),Cruise (),DV Position (%),EOI Actual (°),EOI Limit (°),Engine Speed (rpm),Eth Content (%),Exh Cam Position (°),Exh Flow Factor (),Exh Pres Desired (kpa),FP DI (kpa),FP DI SP (kpa),FP MPI (kpa),FP MPI SP (kpa),Fuel Flow (mg/stk),Fuel Flow SP (mg/stk),Fuel Split MPI (),Fuel Trim (%),Gear (gear),HPFP Eff Vol (%),IAT (°C),Ign Table (°),Ign Avg (°),Inj PW DI (ms),Inj PW MPI (ms),Intake Cam Pos (°),Intake Flow Fact (),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),Lambda (l),Lambda SP (l),LPFP Duty (%),LTFT (%),MAP (kpa),MAP SP (kpa),Misfires (),Oil Temp (°C),Pedal Pos (%),Port Flap Pos (%),PUT (kpa),PUT SP (kpa),SOI Actual (°),SOI Limit (°),STFT (%),Torque (Nm),Torque Lim (),Torque Req (Nm),TPS (%),Trans Temp (°C),Turbo Speed (rpm),Valve Lift Pos (),Vehicle Speed (km/h),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Voltage (V),Wheel Speed FL (km/h),Wheel Speed FR (km/h),Wheel Speed RL (km/h),Wheel Speed RR (km/h),SimosTools [R2.12:2026_8_10:CB_HSL_SP2933_5G0906259L_0002_BasicsGuide_R14 (1).bin]
2251478.5,-1.6743821,0.02627563,0.1626456,0.14314955,101.48572,18.044592,13.970709,-8.563167,47.855537,14.161264,66.319,0.0,4.081,23.561,39.48,0.0,99.248116,0.0,0.0,457.125,218.625,2109.0,0.0,-9.84375,0.07928467,105.18917,8741.763,8395.233,1100.0834,502.54654,11.339208,11.169649,0.0,-3.6783442,3.0,26.715088,34.58555,29.624962,20.624973,1.088,0.0,-11.3984375,0.0,0.0,0.0,0.0,0.0,0.0,0.98535156,1.0,54.455566,0.7812499,42.460743,38.678093,0.0,109.00002,8.496094,1.0,106.358315,80.86117,471.0,546.0,-4.4595942,32.6875,0.0,24.375,6.535555,70.999954,24.255371,1.0,45.99,0.0,0.0,-76.53198,99.998474,23.466492,3.696289,46.55,45.74,46.35,45.32,0
2251478.5,-1.6795057,0.010510252,0.15995084,0.14446363,101.48459,18.044643,13.974809,-8.740849,13.788694,4.082243,66.36,0.0,4.081,23.561,39.48,0.0,99.248116,0.0,0.0,456.75,218.25,2110.0,0.0,-9.8125,0.079956055,105.21404,8610.155,8298.12,1100.0834,502.54654,11.741908,10.872923,0.0,-3.880175,3.0,26.87378,34.58564,30.74996,20.249973,1.068,0.0,-9.71875,0.0,0.0,0.0,0.0,0.0,0.0,0.984375,1.0,54.39453,0.7812499,41.23487,38.220375,0.0,109.00002,8.496094,1.0,106.41636,80.86117,470.625,546.0,-4.661425,31.125,0.0,24.34375,6.535555,70.999954,24.047852,1.0,46.08,0.0,0.0,-76.69678,99.998474,23.301697,3.696289,46.47,45.61,46.07,45.4,0
2251478.8,-1.6636045,0.004204101,0.15529524,0.14535378,101.484406,18.044691,13.9601,-8.914888,13.853848,4.0995884,66.399,0.0,4.081,23.561,39.48,0.0,99.248116,0.0,0.0,456.75,218.625,2109.0,0.0,-9.7890625,0.079956055,105.222336,8371.884,8102.3022,1100.0834,502.54654,11.423986,10.68217,0.0,-4.04164,3.0,26.39618,34.585724,31.49996,20.624973,1.068,0.0,-8.7578125,0.0,0.0,0.0,0.0,0.0,0.0,0.9873047,1.0,54.359436,0.7812499,40.035053,38.104507,0.0,109.00002,8.496094,1.0,106.25881,80.86117,470.625,546.0,-4.82289,28.96875,0.0,24.25,6.535555,70.999954,23.876953,1.0,46.24,0.0,0.0,-76.397705,99.998474,23.600769,3.696289,46.4,45.77,46.35,45.53,0
2251478.8,-1.6108836,-0.01706836,0.1534785,0.14565052,101.48424,18.044733,13.967382,-9.008806,0.0,0.0,66.441,0.0,4.081,23.561,39.48,0.0,99.248116,0.0,0.0,457.5,218.625,2106.0,0.0,-9.765625,0.079956055,105.222336,8156.431,8080.545,1100.0834,502.54654,12.801647,10.6609745,0.0,-4.1708117,3.0,27.009583,34.5858,31.49996,20.624973,1.032,0.0,-7.609375,0.0,0.0,0.0,0.0,0.0,0.0,0.99609375,1.0,54.310608,0.7812499,39.387516,37.864254,0.0,109.00002,8.496094,1.0,106.20077,80.86117,470.625,546.0,-4.9520617,28.125,0.0,24.0625,6.535555,70.999954,23.76709,1.0,46.07,0.0,0.0,-76.19324,99.998474,23.805237,3.696289,46.58,45.63,46.16,45.25,0
2251478.8,-1.5887069,-0.025577344,0.15362869,0.13696066,101.484085,18.044771,13.978339,-9.026006,0.0,0.0,66.479,0.0,4.081,23.561,39.48,0.0,99.248116,0.0,0.0,457.5,218.625,2108.0,0.0,-9.75,0.07861328,105.172585,7961.1436,8020.579,1100.0834,502.54654,13.840192,10.555001,0.0,-4.2741494,3.0,27.406311,34.58587,31.49996,20.624973,1.036,0.0,-7.2578125,0.0,0.0,0.0,0.0,0.0,0.0,0.9970703,1.0,54.310608,0.7812499,39.26881,36.011757,0.0,109.00002,7.6171875,1.0,106.20077,80.86117,470.625,545.625,-5.0553994,28.09375,0.0,19.53125,6.535555,70.999954,23.809814,1.0,45.98,0.0,0.0,-76.153564,99.998474,23.84491,3.696289,46.54,45.73,46.34,45.27,0
2251478.8,-1.6109655,-0.028980939,0.14645237,0.12877947,101.48478,18.044806,13.974291,-9.2587595,0.0,0.0,66.519,0.0,4.081,23.561,39.48,0.0,99.248116,0.0,0.0,457.5,219.0,2112.0,0.0,-9.984375,0.07800293,105.14771,7882.604,7815.209,1100.0834,502.54654,12.356557,9.855573,0.0,-4.3568196,3.0,26.36261,34.58593,31.12496,20.999973,1.036,0.0,-6.90625,0.0,0.0,0.0,0.0,0.0,0.0,1.0078125,1.0,54.275513,0.7812499,37.665157,34.235577,0.0,109.00002,6.7382812,1.0,106.20077,80.86946,470.625,546.0,-5.1380696,25.0625,0.0,14.78125,6.06873,70.999954,23.144531,1.0,46.1,0.0,0.0,-76.153564,99.998474,23.84491,3.696289,46.45,45.68,46.13,45.0,0
2251478.8,-1.6487725,-0.04909238,0.13819739,0.122421056,101.485405,18.044836,13.971457,-9.531346,0.0,0.0,66.561,0.0,4.081,23.561,39.48,0.0,99.248116,0.0,0.0,457.125,219.0,2108.0,0.0,-10.2265625,0.07696533,105.09796,7806.7183,7609.839,1100.0834,502.54654,10.936507,9.452872,0.0,-4.266706,3.0,25.396729,34.585983,31.12496,20.999973,1.044,0.0,-5.953125,0.0,0.0,0.0,0.0,0.0,0.0,1.0224609,1.0,54.1687,0.7812499,35.78687,32.71845,0.0,109.00002,6.3476562,1.0,106.1676,80.86946,470.625,546.375,-5.047956,21.40625,0.0,12.4375,5.135079,70.999954,22.540283,1.0,46.06,0.0,0.0,-76.083374,99.998474,23.9151,3.696289,46.31,45.65,46.1,45.33,0
2251478.8,-1.639018,-0.038386952,0.12920608,0.115723506,101.48597,18.044865,13.951895,-9.86287,0.0,0.0,66.6,0.0,4.081,23.561,39.48,0.0,99.248116,0.0,0.0,459.0,219.0,2109.0,0.0,-10.703125,0.076293945,105.07309,7663.9673,7406.0605,1100.0834,502.54654,8.901808,8.795834,0.0,-4.038365,3.0,24.00055,34.586033,30.74996,20.999973,0.904,0.0,-4.234375,0.0,0.0,0.0,0.0,0.0,0.0,1.0253906,1.0,54.063416,0.7812499,33.502285,30.921547,0.0,109.00002,5.859375,1.0,106.101265,80.86946,470.625,546.75,-4.819615,17.3125,0.0,9.53125,5.135079,70.999954,22.149658,1.0,45.98,0.0,0.0,-75.96741,99.998474,24.031067,3.696289,46.35,45.55,46.07,45.25,0
2251478.8,-1.6312144,-0.052854784,0.12113477,0.106567346,101.48648,18.04489,13.955779,-10.148874,0.0,0.0,66.642,0.0,4.081,23.561,39.48,0.0,99.248116,0.0,0.0,459.75,219.375,2103.0,0.0,-10.859375,0.07501221,105.02334,7484.6,7202.282,1100.0834,502.54654,6.697551,8.181186,0.0,-3.855692,3.0,22.389221,34.586075,30.374962,21.374973,0.832,0.0,-2.90625,0.0,0.0,0.0,0.0,0.0,0.0,1.0175781,1.0,53.96576,0.7812499,31.531393,28.69457,0.0,109.00002,5.2734375,1.0,105.869095,80.86946,470.625,546.75,-4.636942,13.78125,0.0,6.15625,4.6682534,70.999954,21.50879,1.0,45.95,0.0,0.0,-75.41199,99.998474,24.586487,3.696289,46.22,45.53,46.09,45.1,0
2251479.0,-1.6449716,-0.058641918,0.114656076,0.09711448,101.48694,18.044912,13.964357,-10.397952,0.0,0.0,66.679,0.0,4.081,23.561,39.48,0.0,99.248116,0.0,0.0,459.75,219.0,2095.0,0.0,-10.9921875,0.07434082,104.97359,7282.414,6998.5044,1100.0834,502.54654,5.2351108,7.566537,0.0,-3.7095532,3.0,21.264648,34.586113,30.74996,20.624973,0.832,0.0,-1.21875,0.0,0.0,0.0,0.0,0.0,0.0,1.0068359,1.0,53.868103,0.7812499,29.814985,26.376322,0.0,109.00002,4.5898438,1.0,105.869095,80.86946,470.625,547.125,-4.4908032,10.03125,0.0,2.28125,4.6682534,70.999954,21.1792,1.0,45.76,0.0,0.0,-75.40283,99.998474,24.595642,3.696289,46.18,45.33,46.27,45.06,0
2251479.0,-1.6759772,-0.06095677,0.10499556,0.09588518,101.48735,18.044933,13.964503,-10.72326,0.0,0.0,66.72,0.0,4.081,23.561,39.48,0.0,99.248116,0.0,0.0,460.875,218.25,2087.0,0.0,-11.21875,0.07434082,104.97359,7040.4272,6794.726,1100.0834,502.01587,4.3661246,6.8247194,0.0,-3.7488923,3.0,20.446777,34.586147,34.124958,20.624973,0.8,0.0,2.2421875,0.0,0.0,0.0,0.0,0.0,0.0,0.99902344,1.0,53.797913,0.7812499,27.57309,25.80092,0.0,109.00002,4.5898438,1.0,105.869095,80.86946,471.0,547.125,-4.5301423,6.1875,0.0,1.9375,4.2014284,70.999954,20.806885,1.0,45.74,0.0,0.0,-75.40283,99.998474,24.595642,3.696289,46.07,45.38,45.84,44.87,0
2251479.0,-1.7007818,-0.08063271,0.09956588,0.08990825,101.487724,18.044952,13.964605,-10.89431,0.0,0.0,66.76,0.0,4.081,23.561,39.48,0.0,99.248116,0.0,0.0,461.625,218.625,2079.0,0.0,-11.4921875,0.07299805,104.923836,6903.514,6590.948,1100.0834,502.01587,3.4123597,6.6339664,0.0,-3.7803636,3.0,19.709778,34.586178,35.999954,20.249973,0.74,0.0,4.1015625,0.0,0.0,0.0,0.0,0.0,0.0,1.0029297,1.0,53.66516,0.7812499,26.394432,24.506775,0.0,109.00002,4.1992188,1.0,105.64522,80.86946,471.0,547.5,-4.5616136,3.375,0.0,-0.5625,4.2014284,70.999954,20.428467,1.0,45.69,0.0,0.0,-74.96948,99.998474,25.028992,3.696289,46.11,45.32,45.93,45.02,0
2251479.0,-1.6806254,-0.088503085,0.09423385,0.08359223,101.48806,18.04497,13.947099,-11.05114,0.0,0.0,66.799,0.0,4.081,23.561,39.48,0.0,99.248116,0.0,0.0,461.625,216.75,2074.0,0.0,-11.84375,0.07269287,104.89896,6645.0767,6387.17,1100.0834,501.75052,3.0096588,6.0617075,0.0,-3.8055406,3.0,19.14215,34.58621,36.374954,19.124975,0.74,0.0,8.171875,0.0,0.0,0.0,0.0,0.0,0.0,0.99902344,1.0,53.611755,0.7812499,25.313763,23.228868,0.0,109.00002,3.90625,1.0,105.6701,80.86946,471.0,547.875,-4.5867906,0.375,0.0,-2.40625,3.734603,70.999954,19.934082,1.0,45.61,0.0,0.0,-74.850464,99.998474,25.14801,3.696289,45.98,45.08,45.84,44.85,0
2251479.0,-1.6645005,-0.12915124,0.086148515,0.07901414,101.48836,18.044985,13.964141,-11.324868,0.0,0.0,66.841,0.0,4.081,23.561,39.48,0.0,99.248116,0.0,0.0,462.0,218.625,2072.0,0.0,-12.265625,0.072631836,104.874084,6412.642,6183.392,1100.0834,501.75052,1.737972,5.510643,0.0,-3.8256822,3.0,18.029785,34.586235,36.374954,19.874975,0.672,0.0,11.0546875,0.0,0.0,0.0,0.0,0.0,0.0,0.9980469,1.0,53.471375,0.7812499,23.42728,21.995764,0.0,109.00002,3.7109375,1.0,105.554016,80.86946,470.625,548.25,-4.606932,-2.34375,0.0,-4.3125,3.2677774,70.999954,19.488525,1.0,45.53,0.0,0.0,-74.713135,99.998474,25.28534,3.696289,45.89,45.21,45.86,45.0,0
2251479.0,-1.6716005,-0.1829105,0.08196357,0.07901414,101.488625,18.044998,13.97607,-11.468725,0.0,0.0,66.88,0.0,4.081,23.561,39.48,0.0,99.248116,0.0,0.0,463.5,218.625,2070.0,0.0,-12.3515625,0.072631836,104.874084,6229.03,5979.614,1100.0834,501.75052,0.7630121,5.3834743,0.0,-3.8417954,3.0,17.166138,34.586258,36.374954,20.999973,0.56,0.0,14.9765625,0.0,0.0,0.0,0.0,0.0,0.0,0.99121094,1.0,53.42865,0.7812499,22.435955,21.86007,0.0,109.00002,3.7109375,1.0,105.554016,80.86946,470.625,548.25,-4.6230454,-3.46875,0.0,-4.8125,3.2677774,70.999954,19.6167,1.0,45.44,0.0,0.0,-74.6521,99.998474,25.346375,3.696289,45.84,45.0,45.65,44.66,0
2251479.2,-1.7372804,-0.24191421,0.08038319,0.079056524,101.48887,18.04501,13.978561,-11.484357,0.0,0.0,66.919,0.0,4.081,23.561,39.48,0.0,99.248116,0.0,0.0,463.5,220.125,2066.0,0.0,-12.2734375,0.072631836,104.874084,6087.871,5775.836,1100.0834,501.48517,0.0,5.1715264,0.0,-4.0109363,3.0,16.473389,34.58628,36.374954,21.749971,0.56,0.0,17.34375,0.0,0.0,0.0,0.0,0.0,0.0,0.9814453,1.0,53.3844,0.7812499,22.328447,22.06817,0.0,109.00002,3.7109375,1.0,105.313545,80.86946,470.625,548.25,-4.7921863,-3.75,0.0,-5.0625,3.734603,70.999954,19.451904,1.0,45.61,0.0,0.0,-74.21265,99.998474,25.785828,3.696289,46.01,45.05,45.77,44.8,0
2251479.2,-1.7698243,-0.2842657,0.08088992,0.079098925,101.48909,18.045021,13.974446,-11.436181,0.0,0.0,66.959,0.0,4.081,23.561,39.48,0.0,99.248116,0.0,0.0,463.875,218.25,2056.0,0.0,-12.3046875,0.072631836,104.874084,5904.789,5572.0576,1100.0834,501.48517,0.0,5.107942,0.0,-4.146249,3.0,15.440369,34.5863,35.999954,19.499975,0.528,0.0,19.375,0.0,0.0,0.0,0.0,0.0,0.0,0.984375,1.0,53.32489,0.7812499,22.660732,22.283209,0.0,109.00002,2.8320312,1.0,105.38817,80.86946,470.625,548.25,-4.927499,-4.59375,0.0,-9.6875,3.734603,70.999954,19.519043,1.0,45.34,0.0,0.0,-74.31946,99.998474,25.679016,3.696289,45.61,44.87,45.74,44.57,0
2251479.2,-1.7758594,-0.28245628,0.08084752,0.079098925,101.48929,18.04503,13.971565,-11.414394,0.0,0.0,66.999,0.0,4.081,23.561,39.48,0.0,99.248116,0.0,0.0,464.25,216.375,2045.0,0.0,-12.328125,0.072631836,104.874084,5723.8296,5369.341,1100.0834,500.9545,0.0,5.044358,0.0,-4.254499,3.0,13.885498,34.586315,35.999954,17.999977,0.508,0.0,19.898438,0.0,0.0,0.0,0.0,0.0,0.0,0.99316406,1.0,53.30963,0.7812499,22.811108,22.483824,0.0,109.00002,1.171875,1.0,105.23062,80.86946,470.625,548.25,-5.035749,-5.3125,0.0,-18.40625,3.734603,70.999954,19.21997,1.0,45.33,0.0,0.0,-73.97461,99.998474,26.023865,3.696289,45.74,44.93,45.42,44.72,0
2251479.2,-1.7206875,-0.2817325,0.08162584,0.07918369,101.48946,18.045038,13.981267,-11.398422,0.0,0.0,67.041,0.0,4.081,23.561,39.48,0.0,99.248116,0.0,0.0,464.25,214.875,2032.0,0.0,-12.34375,0.072631836,104.874084,5552.9536,5169.808,1100.0834,500.9545,0.0,5.213916,0.0,-4.1848493,3.0,12.738037,34.58633,35.999954,16.499979,0.508,0.0,19.875,0.0,0.0,0.0,0.0,0.0,0.0,1.0234375,1.0,53.31726,0.7812499,22.921383,22.45004,0.0,109.00002,0.09765625,1.0,105.23062,80.86946,470.625,548.25,-4.9660993,-6.03125,0.0,-23.78125,3.734603,70.999954,19.238281,1.0,45.06,0.0,0.0,-73.93494,99.998474,26.063538,3.696289,45.5,44.77,45.29,44.47,0
2251479.2,-1.65655,-0.281443,0.08216048,0.079226084,101.489624,18.045046,13.9822,-11.388556,0.0,0.0,67.08,0.0,4.081,23.561,39.48,0.0,99.248116,0.0,0.0,463.875,213.375,2025.0,0.0,-12.3671875,0.072631836,104.874084,5416.571,4970.2754,1100.0834,500.9545,0.0,5.3622794,0.0,-3.8166294,3.0,11.898804,34.586346,35.999954,14.624981,0.52,0.0,20.03125,0.0,0.0,0.0,0.0,0.0,0.0,1.0527344,1.0,53.344727,0.7812499,22.989544,22.402742,0.0,109.00002,0.0,1.0,105.23062,101.49105,470.25,548.25,-4.5978794,-6.875,0.0,-24.28125,3.734603,70.999954,19.238281,1.0,45.05,0.0,0.0,-6.5826416,99.998474,93.41583,3.696289,45.5,44.57,45.23,44.49,0
