Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (g/stk),Airmass SP (g/stk),Ambient Press (kpa),Ambient Temp (°C),Battery Volts (V),Boost (psi),Calc TQ (nm),Calc HP (hp),Calc 0-60mph (s),Calc 60-130mph (s),Calc 0-60ft (s),Calc 1/8mile (s),Calc 1/4mile (s),Comb Mode (),Coolant Temp (°C),Cruise (),DV Position (%),EOI Actual (°),EOI Limit (°),Engine Speed (rpm),Eth Content (%),Exh Cam Position (°),Exh Flow Factor (),Exh Pres Desired (kpa),FP DI (kpa),FP DI SP (kpa),FP MPI (kpa),FP MPI SP (kpa),Fuel Flow (mg/stk),Fuel Flow SP (mg/stk),Fuel Split MPI (),Fuel Trim (%),Gear (gear),HPFP Eff Vol (%),IAT (°C),Ign Table (°),Ign Avg (°),Inj PW DI (ms),Inj PW MPI (ms),Intake Cam Pos (°),Intake Flow Fact (),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),Lambda (l),Lambda SP (l),LPFP Duty (%),LTFT (%),MAP (kpa),MAP SP (kpa),Misfires (),Oil Temp (°C),Pedal Pos (%),Port Flap Pos (%),PUT (kpa),PUT SP (kpa),SOI Actual (°),SOI Limit (°),STFT (%),Torque (Nm),Torque Lim (),Torque Req (Nm),TPS (%),Trans Temp (°C),Turbo Speed (rpm),Valve Lift Pos (),Vehicle Speed (km/h),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Voltage (V),Wheel Speed FL (km/h),Wheel Speed FR (km/h),Wheel Speed RL (km/h),Wheel Speed RR (km/h),SimosTools [R2.12:2026_8_10:CB_HSL_SP2933_5G0906259L_0002_BasicsGuide_R14 (1).bin]
2251010.8,-0.078751855,-0.7456707,0.075031534,0.075411014,101.922165,17.293226,14.031584,-11.26812,0.0,0.0,106.561,0.0,3.882,24.081,55.36,0.0,90.326485,0.0,0.0,0.0,199.125,2870.0,0.0,-11.6875,0.11956787,106.15931,11537.874,11515.586,1100.0834,513.16,0.0,5.213916,0.0,0.7812499,3.0,0.0,29.081434,40.12495,1.1249986,0.0,0.0,14.2890625,0.0,0.0,0.0,0.0,0.0,0.0,1.9999695,1.0,42.973328,0.7812499,24.252243,24.32645,0.0,106.999985,0.0,1.0,103.945404,101.92222,720.0,547.875,2.056174E-10,-25.71875,0.0,-26.78125,4.6682534,54.99997,17.626953,1.0,63.21,0.0,0.0,-0.6225586,99.998474,99.375916,3.671875,63.15,63.23,62.87,62.96,0
2251011.0,-0.08300148,-0.7295183,0.07553267,0.075411014,101.922165,17.293226,14.034999,-11.256373,0.0,0.0,106.561,0.0,3.882,24.081,55.36,0.0,90.306305,0.0,0.0,0.0,199.125,2868.0,0.0,-11.703125,0.11987305,106.15931,11537.874,11519.831,1100.0834,513.16,0.0,5.298695,0.0,0.7812499,3.0,0.0,29.105621,40.12495,1.1249986,0.0,0.0,13.921875,0.0,0.0,0.0,0.0,0.0,0.0,1.9999695,1.0,42.973328,0.7812499,24.333208,24.298574,0.0,106.999985,0.0,1.0,103.945404,101.92222,720.0,547.875,1.6449392E-10,-25.71875,0.0,-26.78125,4.6682534,54.99997,17.718506,1.0,63.08,0.0,0.0,-0.6225586,99.998474,99.375916,3.671875,63.11,63.05,62.93,62.84,0
2251011.0,-0.08640118,-0.7043073,0.076753594,0.075411014,101.922165,17.293226,14.025671,-11.224319,0.0,0.0,106.561,0.0,3.882,24.081,55.36,0.0,90.29016,0.0,0.0,0.0,199.125,2865.0,0.0,-11.75,0.11987305,106.15931,11541.058,11524.076,1100.0834,512.89465,0.0,5.3622794,0.0,0.7812499,3.0,0.0,29.12739,40.12495,1.1249986,0.0,0.0,13.875,0.0,0.0,0.0,0.0,0.0,0.0,1.9999695,1.0,42.973328,0.7812499,24.55415,24.32645,0.0,106.999985,0.0,1.0,103.97858,101.92222,720.0,547.875,1.3159514E-10,-25.71875,0.0,-26.78125,4.6682534,54.99997,17.858887,1.0,63.08,0.0,0.0,-0.6958008,99.998474,99.30267,3.671875,62.98,63.0,63.05,62.76,0
2251011.0,-0.06912094,-0.6942229,0.07711092,0.07545341,101.922165,17.293226,14.03086,-11.2094555,0.0,0.0,106.561,0.0,3.882,24.081,55.36,0.0,90.277245,0.0,0.0,0.0,199.125,2867.0,0.0,-11.765625,0.11987305,106.15931,11539.997,11528.322,1100.0834,512.89465,0.0,5.31989,0.0,0.7812499,3.0,0.0,29.146982,40.12495,1.1249986,0.0,0.0,13.7890625,0.0,0.0,0.0,0.0,0.0,0.0,1.9999695,1.0,42.970276,0.7812499,24.65661,24.344656,0.0,106.999985,0.0,1.0,104.086365,101.92222,720.0,547.875,1.05276114E-10,-25.6875,0.0,-26.78125,4.6682534,54.99997,17.956543,1.0,62.96,0.0,0.0,-0.9857178,99.998474,99.01276,3.671875,62.87,62.87,62.81,62.71,0
2251011.0,-0.07529676,-0.69018924,0.07755576,0.07545341,101.922165,17.293226,14.0344925,-11.199297,0.0,0.0,106.561,0.0,3.882,24.081,55.36,0.0,90.26691,0.0,0.0,0.0,199.125,2864.0,0.0,-11.78125,0.12084961,106.18418,11558.57,11558.57,1100.0834,512.89465,0.0,5.3834743,0.0,0.7812499,3.0,0.0,29.164614,40.12495,1.1249986,0.0,0.0,13.6171875,0.0,0.0,0.0,0.0,0.0,0.0,1.9999695,1.0,42.55371,0.7812499,24.726631,24.319262,0.0,106.999985,0.0,1.0,104.26879,101.92222,720.0,547.875,8.4220894E-11,-25.6875,0.0,-26.78125,4.6682534,54.99997,18.29834,1.0,62.93,0.0,0.0,-1.0131836,99.998474,98.98529,3.671875,63.05,62.87,62.69,62.71,0
2251011.0,-0.10023741,-0.7073257,0.07787049,0.0754958,101.922165,17.293226,14.031176,-11.190417,0.0,0.0,106.561,0.0,3.882,24.081,55.36,0.0,90.25864,0.0,0.0,0.0,199.125,2863.0,0.0,-11.796875,0.12084961,106.18418,11561.754,11561.754,1100.0834,512.89465,0.0,5.4046693,0.0,0.7812499,3.0,0.0,29.180483,40.12495,1.1249986,0.0,0.0,13.5859375,0.0,0.0,0.0,0.0,0.0,0.0,1.9999695,1.0,42.549133,0.7812499,24.787836,24.32238,0.0,106.999985,0.0,1.0,104.26879,101.92222,720.0,547.875,6.7376715E-11,-25.6875,0.0,-26.78125,4.6682534,54.99997,18.273926,1.0,62.88,0.0,0.0,-0.79956055,99.998474,99.19891,3.671875,62.81,62.91,62.62,62.66,0
2251011.0,-0.08018993,-0.6954303,0.08911238,0.075538196,101.922165,17.293226,14.034714,-11.213133,0.0,0.0,106.561,0.0,3.882,24.081,55.36,0.0,90.25202,0.0,0.0,0.0,199.125,2859.0,0.0,-11.7890625,0.11816406,106.101265,11561.754,11502.319,1100.0834,512.89465,0.0,6.0617075,0.0,0.7812499,3.0,0.0,29.194765,40.12495,1.1249986,0.0,0.0,13.6015625,0.0,0.0,0.0,0.0,0.0,0.0,1.9999695,1.0,42.549133,0.7812499,24.631264,21.973057,0.0,106.999985,2.0507812,1.0,104.26879,81.21771,720.0,547.875,5.3901373E-11,-22.03125,0.0,-13.375,4.6682534,54.99997,18.231201,1.0,62.65,0.0,0.0,-51.327515,99.998474,48.67096,3.671875,62.66,62.62,62.39,62.64,0
2251011.0,-0.08415194,-0.69067216,0.082961254,0.084567174,101.922165,17.293226,14.002034,-11.388826,0.0,0.0,106.561,0.0,3.882,24.081,55.36,0.0,90.246735,0.0,0.0,474.375,211.125,2867.0,0.0,-11.765625,0.12188721,106.20077,11309.154,11222.124,1100.0834,512.6293,6.697551,6.2312655,0.0,0.7812499,3.0,29.177856,29.207619,40.12495,15.74998,0.504,0.0,13.59375,0.0,0.0,0.0,0.0,0.0,0.0,1.9999695,0.9033203,54.397583,0.7812499,23.420227,23.74979,0.0,106.999985,4.3945312,1.0,104.26879,81.21771,483.375,547.875,4.31211E-11,-3.96875,0.0,2.3125,4.6682534,54.99997,18.414307,1.0,62.7,0.0,0.0,-69.20776,99.998474,30.79071,3.671875,62.69,62.53,62.51,62.45,0
2251011.2,-0.067321554,-0.68876886,0.0826462,0.08405851,101.922165,17.293226,13.990877,-11.385756,0.0,0.0,106.561,0.0,3.882,24.081,55.36,0.0,90.2425,0.0,0.0,474.375,222.375,2883.0,0.0,-11.6796875,0.12188721,106.20077,11333.034,10937.153,1100.0834,512.6293,3.4123597,6.1464863,0.0,0.7812499,3.0,26.907349,29.219187,40.12495,27.374966,0.504,0.0,13.5546875,0.0,0.0,0.0,0.0,0.0,0.0,1.9999695,0.9033203,54.397583,0.7812499,23.441393,23.700146,0.0,106.999985,4.5898438,1.0,104.31854,81.21771,483.375,547.875,3.449688E-11,1.71875,0.0,3.375,5.135079,54.99997,18.914795,1.0,62.62,0.0,0.0,-70.93201,99.998474,29.066467,3.671875,62.69,62.55,62.33,62.24,0
2251011.2,-0.09385724,-0.63175756,0.082765914,0.07528386,101.922165,17.293226,13.977207,-11.380692,0.0,0.0,106.561,0.0,3.882,24.081,55.36,0.0,90.23911,0.0,0.0,475.125,221.625,2887.0,0.0,-11.0625,0.11291504,106.04322,11086.803,10650.59,1100.0834,513.16,0.0,5.9557333,0.0,0.7812499,3.0,24.125671,29.229599,40.12495,22.499971,0.496,0.0,11.3203125,0.0,0.0,0.0,0.0,0.0,0.0,1.9999695,0.9033203,54.362488,0.7812499,23.476297,22.03068,0.0,106.999985,3.90625,1.0,104.4595,81.21771,483.75,547.125,2.7597506E-11,0.0625,0.0,-0.90625,4.6682534,54.99997,18.365479,1.0,62.56,0.0,0.0,-71.54541,99.998474,28.453064,3.671875,62.45,62.48,62.24,62.45,0
2251011.2,-0.0750858,-0.5339531,0.07600438,0.07532625,101.92134,17.293226,13.967639,-11.573536,0.0,0.0,106.561,0.0,3.882,24.081,55.36,0.0,90.236404,0.0,0.0,475.125,219.0,2876.0,0.0,-11.265625,0.10772705,105.985176,10627.771,10365.619,1100.0834,513.16,0.12716869,5.510643,0.0,0.7812499,3.0,23.660278,29.23897,40.12495,20.999973,0.472,0.0,12.765625,0.0,0.0,0.0,0.0,0.0,0.0,1.9345703,0.9033203,54.283142,0.7812499,22.146215,22.014408,0.0,106.999985,3.7109375,1.0,104.559,81.20942,483.375,547.5,2.2078004E-11,-1.53125,0.0,-2.59375,4.6682534,54.99997,18.43872,1.0,62.58,0.0,0.0,-71.71936,99.998474,28.279114,3.671875,62.64,62.48,62.53,62.19,0
2251011.2,-0.08006863,-0.45733124,0.074362196,0.075622976,101.92059,17.293226,13.966801,-11.633592,0.0,0.0,106.561,0.0,3.882,24.081,55.36,0.0,90.23424,0.0,0.0,474.75,219.375,2849.0,0.0,-11.875,0.1027832,105.91055,10313.083,10085.424,1100.0834,513.16,0.04238956,5.3834743,0.0,0.7812499,3.0,22.96753,29.247404,40.12495,21.374973,0.46,0.0,13.8203125,0.0,0.0,0.0,0.0,0.0,0.0,1.4248047,0.9033203,54.23889,0.7812499,21.731516,21.983986,0.0,106.999985,3.7109375,1.0,104.58388,81.20942,483.0,547.5,1.7662405E-11,-1.5625,0.0,-2.5,4.6682534,54.99997,18.365479,1.0,62.4,0.0,0.0,-71.68274,99.998474,28.315735,3.671875,62.4,62.4,62.35,62.03,0
2251011.2,-0.06405491,-0.40793252,0.073739976,0.07566537,101.92075,17.293226,13.960354,-11.658155,0.0,0.0,106.561,0.0,3.882,24.081,55.36,0.0,90.232506,0.0,0.0,474.75,223.125,2831.0,0.0,-12.1875,0.1005249,105.88568,9984.065,9805.2295,1100.0834,512.6293,0.5510643,5.3622794,0.0,0.7812499,3.0,22.683716,29.254993,40.12495,25.124968,0.46,0.0,14.265625,0.0,0.0,0.0,0.0,0.0,0.0,1.2373047,0.9033203,54.231262,0.7812499,21.562359,21.928068,0.0,106.999985,3.90625,1.0,104.58388,81.21771,483.0,548.25,1.4129924E-11,-0.15625,0.0,-1.28125,4.6682534,54.99997,18.408203,1.0,62.4,0.0,0.0,-71.71936,99.998474,28.279114,3.671875,62.32,62.35,62.07,62.24,0
2251011.2,-0.07124393,-0.36942303,0.07380591,0.07583492,101.9209,17.293226,13.973419,-11.662225,0.0,0.0,106.561,0.0,3.882,24.081,55.36,0.0,90.23112,0.0,0.0,474.75,223.5,2813.0,0.0,-12.15625,0.09820557,105.8608,9769.144,9526.627,1100.0834,512.6293,0.0,5.489448,0.0,0.7812499,3.0,21.742249,29.261824,40.12495,25.499968,0.452,0.0,14.3828125,0.0,0.0,0.0,0.0,0.0,0.0,1.1220703,0.9033203,54.203796,0.7812499,21.534454,21.94263,0.0,106.999985,3.90625,1.0,104.58388,81.21771,482.625,548.25,1.13039396E-11,-0.1875,0.0,-1.21875,4.6682534,54.99997,18.408203,1.0,62.5,0.0,0.0,-71.71936,99.998474,28.279114,3.671875,62.43,62.33,62.22,62.09,0
