Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (g/stk),Airmass SP (g/stk),Ambient Press (kpa),Ambient Temp (°C),Battery Volts (V),Boost (psi),Calc TQ (nm),Calc HP (hp),Calc 0-60mph (s),Calc 60-130mph (s),Calc 0-60ft (s),Calc 1/8mile (s),Calc 1/4mile (s),Comb Mode (),Coolant Temp (°C),Cruise (),DV Position (%),EOI Actual (°),EOI Limit (°),Engine Speed (rpm),Eth Content (%),Exh Cam Position (°),Exh Flow Factor (),Exh Pres Desired (kpa),FP DI (kpa),FP DI SP (kpa),FP MPI (kpa),FP MPI SP (kpa),Fuel Flow (mg/stk),Fuel Flow SP (mg/stk),Fuel Split MPI (),Fuel Trim (%),Gear (gear),HPFP Eff Vol (%),IAT (°C),Ign Table (°),Ign Avg (°),Inj PW DI (ms),Inj PW MPI (ms),Intake Cam Pos (°),Intake Flow Fact (),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),Lambda (l),Lambda SP (l),LPFP Duty (%),LTFT (%),MAP (kpa),MAP SP (kpa),Misfires (),Oil Temp (°C),Pedal Pos (%),Port Flap Pos (%),PUT (kpa),PUT SP (kpa),SOI Actual (°),SOI Limit (°),STFT (%),Torque (Nm),Torque Lim (),Torque Req (Nm),TPS (%),Trans Temp (°C),Turbo Speed (rpm),Valve Lift Pos (),Vehicle Speed (km/h),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Voltage (V),Wheel Speed FL (km/h),Wheel Speed FR (km/h),Wheel Speed RL (km/h),Wheel Speed RR (km/h),SimosTools [R2.12:2026_8_10:CB_HSL_SP2933_5G0906259L_0002_BasicsGuide_R14 (1).bin]
2250825.8,1.6266848,3.0801358,0.44019002,0.44534472,101.92059,16.541367,13.955006,-0.36112633,221.30667,83.80899,106.561,0.0,3.882,24.081,55.36,0.0,96.99245,0.0,0.0,448.125,210.75,2699.0,0.0,-9.4140625,0.1293335,117.09613,17475.564,17084.459,1100.0834,504.93454,26.726618,34.03882,0.0,4.6975427,1.0,50.3067,30.28499,13.874982,12.749984,2.24,0.0,-27.523438,0.30218506,0.0,0.0,0.0,0.0,0.0,0.93847656,0.9394531,56.588745,0.7812499,99.43139,100.123856,0.0,106.00006,28.125,1.0,116.341576,100.80283,484.5,545.625,3.9162927,147.8125,0.0,148.59375,20.07349,42.99997,54.437256,1.0,22.44,90.65625,0.0,-36.35559,42.633057,1.2191772,0.5883789,21.74,23.39,21.01,23.0,0
2250825.8,1.5013478,3.2195544,0.4391507,0.44602293,101.91992,16.541367,13.957957,-0.3719192,223.35489,85.556175,106.561,0.0,3.882,24.081,55.36,0.0,96.99245,0.0,0.0,448.875,210.75,2730.0,0.0,-9.578125,0.12915039,116.93029,17332.814,17117.89,1100.0834,504.93454,27.192904,34.208378,0.0,4.695534,1.0,50.646973,30.26401,13.874982,12.749984,2.172,0.0,-27.742188,0.3095703,0.0,0.0,0.0,0.0,0.0,0.93847656,0.9394531,56.611633,0.7812499,99.35632,100.34556,0.0,106.00006,28.125,1.0,115.72799,100.70333,484.5,545.625,3.9142842,146.9375,0.0,148.46875,20.07349,42.99997,54.022217,1.0,22.91,92.875,0.0,-37.335205,41.94336,0.0,0.5029297,21.95,24.02,21.08,23.08,0
2250825.8,1.5010782,3.2003217,0.4436056,0.45687464,101.92015,16.541367,13.948304,-0.27958027,219.27011,85.43751,106.561,0.0,3.882,24.081,55.36,0.0,96.99245,0.0,0.0,449.25,210.75,2777.0,0.0,-10.0625,0.13238525,117.23708,17059.518,17158.223,1100.0834,505.4652,31.813366,34.505104,0.0,4.6939273,1.0,53.315735,30.245127,14.249982,12.749984,2.16,0.0,-27.398438,0.32751465,0.0,0.0,0.0,0.0,0.0,0.9433594,0.9394531,56.64978,0.7812499,99.993034,101.8597,0.0,106.00006,28.710938,1.0,114.931984,101.19254,484.5,546.0,3.9126775,148.15625,0.0,152.25,21.007141,42.99997,53.63159,1.0,23.1,98.25,0.0,-33.050537,41.18042,3.6270142,0.57128906,22.36,24.24,21.84,23.57,0
2250825.8,1.5408627,3.061379,0.45177802,0.4575953,101.92036,16.541367,13.9591255,-0.088189356,211.7224,84.04135,106.561,0.0,3.882,24.081,55.36,0.0,96.99245,0.0,0.0,448.875,210.75,2829.0,0.0,-10.875,0.13439941,117.751175,17040.943,17244.191,1100.0834,505.4652,34.48391,35.098557,0.0,4.6926417,1.0,55.062866,30.228132,13.874982,12.749984,2.216,0.0,-27.546875,0.33459473,0.0,0.0,0.0,0.0,0.0,0.94628906,0.9394531,56.741333,0.7812499,101.31248,101.97959,0.0,106.00006,28.710938,1.0,114.210594,101.524216,486.0,546.75,3.911392,151.1875,0.0,152.09375,22.407618,42.99997,54.02832,1.0,23.36,100.375,0.0,-29.086304,41.05835,7.774353,0.60058594,22.68,24.52,22.04,24.18,0
2250826.0,1.6526902,2.9308016,0.4515631,0.45852786,101.92054,16.541367,13.954982,-0.058356438,207.35245,83.61596,106.561,0.0,3.882,24.081,55.36,0.0,96.99245,0.0,0.0,448.125,210.75,2874.0,0.0,-11.234375,0.13690186,118.34818,17118.953,17280.809,1100.0834,506.52658,33.106247,35.28931,0.0,4.6916137,1.0,54.348755,30.212837,13.874982,12.749984,2.248,0.0,-28.09375,0.34375,0.0,0.0,0.0,0.0,0.0,0.9453125,0.9394531,56.785583,0.7812499,101.518295,102.65117,0.0,106.00006,28.710938,1.0,113.78772,101.938805,486.375,547.125,3.9103637,150.21875,0.0,151.8125,22.874443,42.99997,53.55835,1.0,23.78,103.125,0.0,-26.034546,40.86914,10.795593,0.64697266,23.16,24.94,22.58,24.58,0
2250826.0,1.9021521,2.7660708,0.45342863,0.47679782,101.92071,16.541367,13.916924,-0.011451467,200.53003,82.552986,106.561,0.0,3.882,24.081,55.36,0.0,96.99245,0.0,0.0,448.5,211.125,2934.0,0.0,-11.8828125,0.14941406,119.4344,17276.031,17288.238,1100.0834,506.52658,30.138979,33.16983,0.0,4.6907907,1.0,53.06549,30.199072,14.249982,13.124983,2.232,0.0,-28.242188,0.36083984,0.0,0.0,0.0,0.0,0.0,0.94140625,1.0,56.752014,0.7812499,101.841774,105.895325,0.0,106.00006,29.101562,1.0,113.17413,105.545715,487.5,547.875,3.909541,146.0,0.0,154.125,23.808094,42.99997,53.26538,1.0,24.24,108.25,0.0,-10.116577,42.41333,28.733826,0.6982422,23.78,25.34,22.95,25.02,0
2250826.0,2.2017217,2.6251783,0.46902552,0.47768793,101.92086,16.541367,13.9313,0.39619797,195.846,82.300934,106.561,0.0,3.882,24.081,55.36,0.0,96.99245,0.0,0.0,448.5,210.75,2995.0,0.0,-12.328125,0.15466309,120.09774,17474.504,17523.324,1100.0834,506.52658,31.34708,34.568687,0.0,4.8463826,1.0,54.177856,30.186684,13.874982,12.749984,2.252,0.0,-28.242188,0.36975098,0.0,0.0,0.0,0.0,0.0,0.9453125,1.0,56.941223,0.7812499,104.65181,106.20898,0.0,106.00006,29.101562,1.0,112.21229,105.935425,488.625,548.25,4.0651326,151.46875,0.0,153.78125,28.009521,42.99997,53.619385,1.0,24.75,110.9375,0.0,-6.2591553,42.877197,33.226013,1.3818359,24.31,25.75,23.33,25.46,0
2250826.0,2.4813771,2.5500712,0.46853286,0.4698459,101.921,16.541367,13.929645,0.42786714,194.63268,83.53885,106.561,0.0,3.882,24.081,55.36,0.0,96.99245,0.0,0.0,450.375,210.75,3059.0,0.0,-13.4375,0.15612793,120.96008,17478.219,17485.117,1100.0834,507.32257,31.474249,34.31435,0.0,4.814606,1.0,54.190063,30.100346,13.874982,12.749984,2.156,0.0,-28.34375,0.37091064,0.0,0.0,0.0,0.0,0.0,0.97265625,1.0,57.017517,0.7812499,104.87024,105.15886,0.0,106.00006,28.710938,1.0,111.98841,106.04322,489.375,549.375,4.033356,151.09375,0.0,150.53125,28.476347,42.99997,53.930664,0.0,25.19,111.28125,0.0,-5.6030273,43.12744,34.27887,1.6015625,24.61,26.29,23.63,25.74,0
2250826.0,2.6651018,2.5012784,0.46699047,0.4613256,101.92112,16.541367,13.934345,0.44191527,193.37254,84.598785,106.561,0.0,3.882,24.081,55.36,0.0,96.99245,0.0,0.0,450.75,211.125,3118.0,0.0,-13.9609375,0.15368652,121.059586,17662.893,17481.934,1100.0834,507.32257,28.401007,34.081207,0.0,4.945435,1.0,52.168274,30.022642,13.874982,13.124983,2.16,0.0,-27.710938,0.37487793,0.0,0.0,0.0,0.0,0.0,0.9921875,1.0,57.115173,0.7812499,104.96719,103.996635,0.0,106.00006,28.320312,1.0,112.07963,104.940414,490.5,550.125,4.164185,150.8125,0.0,147.375,28.476347,42.99997,54.41284,0.0,25.71,112.46875,0.0,-7.928467,42.175293,31.001282,1.6748047,25.18,26.8,23.69,26.08,0
2250826.0,2.7120814,2.4817615,0.4338971,0.4575953,101.92123,16.541367,13.920057,0.47448766,193.39496,86.372406,106.561,0.0,3.882,24.081,55.36,0.0,96.99245,0.0,0.0,451.5,211.125,3183.0,0.0,-11.9921875,0.14923096,121.01813,17803.52,17475.564,1100.0834,507.32257,25.645685,34.611076,0.0,5.050098,1.0,50.34027,29.95271,15.37498,13.124983,2.124,0.0,-26.351562,0.37664795,0.0,0.0,0.0,0.0,0.0,1.0019531,0.9091797,57.162476,0.7812499,105.19182,110.10089,0.0,106.00006,28.320312,1.0,112.270325,112.46104,491.625,547.875,4.268848,158.5,0.0,146.71875,28.009521,42.99997,53.460693,0.0,26.2,113.0,-0.08850098,-3.5003662,34.613037,30.47638,1.5917969,25.74,27.1,24.23,26.54,0
2250826.2,2.709665,2.4739547,0.4497105,0.46098647,101.921326,16.541367,13.915915,0.76698816,193.42647,87.580635,106.561,0.0,3.882,24.081,55.36,0.0,96.99245,0.0,0.0,451.875,213.0,3227.0,0.0,-4.8359375,0.14886475,120.42941,18051.875,17469.197,1100.0834,507.32257,18.566628,32.470406,0.0,4.977578,1.0,46.366882,29.889769,14.999981,14.999981,2.112,0.0,-25.507812,0.387146,0.0,0.0,0.0,0.0,0.0,1.015625,1.0,57.07245,0.7812499,107.20809,109.38473,0.0,106.00006,28.320312,0.0,112.3035,111.10948,492.375,540.75,4.196328,142.8125,0.0,147.84375,32.21095,42.99997,54.943848,0.0,26.6,116.15625,0.0,-0.49438477,33.215332,32.148743,1.5039062,26.38,27.5,24.68,26.91,0
2250826.2,2.667732,2.508332,0.4546564,0.45984194,101.92141,16.541367,13.924734,0.8254575,195.86792,89.78539,106.561,0.0,3.882,24.081,55.36,0.0,96.99245,0.0,0.0,454.5,213.0,3267.0,0.0,-0.484375,0.14880371,121.00154,17575.33,17462.828,1100.0834,507.32257,23.293064,33.38178,0.0,5.0758123,1.0,48.547363,29.833122,14.999981,14.999981,2.016,0.0,-25.359375,0.39538574,0.0,0.0,0.0,0.0,0.0,0.9794922,1.0,57.157898,0.7812499,107.6112,108.54235,0.0,106.00006,28.320312,0.0,112.01328,110.446144,493.5,536.625,4.2945623,147.03125,0.0,147.46875,35.0119,42.99997,55.3833,0.0,27.1,118.625,0.0,-0.10681152,32.165527,31.486511,1.6137695,26.89,27.86,25.25,27.41,0
2250826.2,2.6941855,2.540833,0.4537856,0.46289402,101.921486,16.541367,13.90747,0.86223704,197.04758,92.06797,106.561,0.0,3.882,24.081,55.36,0.0,96.99245,0.0,0.0,453.0,213.0,3330.0,0.0,-3.9921875,0.15093994,121.523926,16665.76,17456.46,1100.0834,507.32257,36.391438,33.848064,0.0,5.31065,1.0,55.200195,29.78214,15.37498,14.999981,2.092,0.0,-25.335938,0.4093628,0.0,0.0,0.0,0.0,0.0,0.9980469,1.0,57.28607,0.7812499,107.86479,109.56496,0.0,106.00006,28.515625,0.0,112.08791,110.34664,494.25,540.0,4.5294,145.15625,0.0,148.25,36.879204,42.99997,56.40869,0.0,27.62,122.8125,0.0,-0.6347656,30.804443,29.59137,1.6210938,26.93,28.25,25.66,27.71,0
2250826.2,2.8153486,2.5538332,0.45433342,0.46289402,101.921555,16.541367,13.918822,0.91554844,197.06554,93.37594,106.561,0.0,3.882,24.081,55.36,0.0,96.99245,0.0,0.0,451.5,213.375,3377.0,0.0,-4.5546875,0.16107178,122.4526,17100.379,17450.092,1100.0834,507.32257,33.063858,33.572533,0.0,5.65477,1.0,53.24707,29.736258,15.37498,15.37498,2.184,0.0,-25.328125,0.4116211,0.0,0.0,0.0,0.0,0.0,1.0214844,1.0,57.395935,0.7812499,108.23233,109.790886,0.0,106.00006,28.515625,0.0,112.01328,110.83585,495.75,540.75,4.87352,145.0625,0.0,147.78125,39.21333,42.99997,56.488037,0.0,27.84,123.5,0.0,-0.41503906,32.391357,31.251526,1.5673828,27.43,28.72,26.06,28.03,0
2250826.2,3.012279,2.5777836,0.48075423,0.46458954,101.921616,16.541367,13.92091,0.8791353,198.2391,95.46185,106.561,0.0,3.882,24.081,55.36,0.0,96.99245,0.0,0.0,453.0,212.625,3432.0,0.0,-3.1875,0.14691162,121.88047,17374.736,17450.092,1100.0834,507.32257,31.982924,35.755596,0.0,5.7738156,1.0,52.316284,29.694962,14.624981,14.624981,2.144,0.0,-25.554688,0.43988037,0.0,0.0,0.0,0.0,0.0,1.0175781,1.0,57.696533,0.7812499,107.9814,104.898415,0.0,106.00006,28.515625,0.0,111.55724,105.686676,496.5,539.25,4.9925656,150.75,0.0,147.59375,41.54746,42.99997,57.873535,0.0,28.22,131.96875,0.0,-1.5258789,26.226807,24.24469,1.5283203,27.76,29.1,26.42,28.43,0
2250826.2,3.1898232,2.6248636,0.5047788,0.46785355,101.92168,16.541367,13.916512,0.65705144,200.54985,98.03784,106.561,0.0,3.882,24.081,55.36,0.0,96.99245,0.0,0.0,450.75,211.875,3484.0,0.0,-2.5,0.14196777,123.04961,17251.09,17456.46,1100.0834,507.32257,35.586037,37.790295,0.0,6.0253024,1.0,54.08783,29.657795,13.874982,13.874982,2.292,0.0,-25.6875,0.46520996,0.0,0.0,0.0,0.0,0.0,1.0283203,1.0,58.096313,0.7812499,106.45066,100.99729,0.0,106.00006,28.515625,0.0,111.41628,102.220726,498.375,538.5,5.2440524,165.4375,0.0,147.6875,35.0119,42.99997,59.25293,0.0,28.66,139.5625,0.0,-22.470093,22.96753,0.15106201,1.4135742,28.03,29.63,26.68,29.08,0
2250826.2,3.3118587,2.6811955,0.47130293,0.4727284,101.92173,16.541367,13.925152,0.004477207,202.84213,100.97992,106.561,0.0,3.882,24.081,55.36,0.0,96.99245,0.0,0.0,449.25,213.0,3548.0,0.0,-4.1171875,0.14263916,124.318245,17097.727,17453.277,1100.0834,507.32257,35.204533,34.250767,0.0,6.226492,1.0,53.530884,29.624346,14.999981,14.999981,2.408,0.0,-25.726562,0.4788208,0.0,0.0,0.0,0.0,0.0,1.0048828,1.0,57.640076,0.7812499,101.95259,101.88509,0.0,106.00006,28.515625,0.0,112.991714,102.12122,499.875,540.0,5.445242,151.5625,0.0,147.5,25.675394,42.99997,60.424805,0.0,29.19,143.65625,0.0,-35.10742,22.039795,0.0,1.2182617,29.33,30.06,27.06,29.45,0
2250826.5,3.389487,2.7224784,0.4592285,0.47531414,101.921776,16.541367,13.913622,-0.18953805,203.98174,103.29312,106.561,0.0,3.882,24.081,55.36,0.0,96.99245,0.0,0.0,445.875,213.375,3609.0,0.0,-5.0703125,0.14129639,123.140816,17241.54,17446.908,1100.0834,507.32257,33.720898,32.618767,0.0,5.9186935,1.0,52.38495,29.594242,15.37498,15.37498,2.5,0.0,-25.804688,0.49438477,0.0,0.0,0.0,0.0,0.0,0.95410156,1.0,57.65381,0.7812499,100.61531,102.90722,0.0,106.00006,28.515625,0.0,113.43118,102.452896,499.5,540.75,5.1374435,145.65625,0.0,147.21875,25.208569,42.99997,60.81543,0.0,30.3,148.3125,0.0,-37.390137,20.6604,0.0,0.99121094,29.82,30.33,27.45,29.86,0
2250826.5,3.4915895,2.6827416,0.46826413,0.4753989,101.92182,16.541367,13.923129,0.022620687,200.57356,102.889984,106.561,0.0,3.882,24.081,55.36,0.0,96.99245,0.0,0.0,453.0,213.375,3656.0,0.0,-4.953125,0.14245605,123.16569,17536.592,17440.541,1100.0834,507.32257,31.283497,33.445362,0.0,5.516205,1.0,50.72632,29.567148,15.37498,15.37498,2.172,0.0,-25.890625,0.50445557,0.0,0.0,0.0,0.0,0.0,0.96484375,1.0,57.696533,0.7812499,102.07774,103.03103,0.0,106.00006,28.515625,0.0,112.86733,102.77627,500.25,541.125,4.734955,145.1875,0.0,146.71875,27.542696,42.99997,61.169434,0.0,30.15,151.34375,0.0,-35.147095,20.062256,0.0,0.71777344,29.78,30.92,27.9,30.39,0
2250826.5,3.6932716,2.6293468,0.47203183,0.47781512,101.92186,16.541367,13.941503,0.12971394,198.27678,102.93589,106.561,0.0,3.882,24.081,55.36,0.0,96.99245,0.0,0.0,454.875,213.75,3700.0,0.0,-5.0625,0.14379883,123.98657,17566.84,17492.016,1100.0834,507.32257,31.770977,34.165985,0.0,5.350464,1.0,50.85144,29.467577,15.74998,15.74998,2.112,0.0,-25.90625,0.5155029,0.0,0.0,0.0,0.0,0.0,0.9921875,1.0,57.839966,0.7812499,102.81596,103.54907,0.0,106.00006,28.515625,0.0,112.38641,103.12453,501.75,541.125,4.569214,146.59375,0.0,146.65625,28.943172,42.99997,61.071777,0.0,30.64,154.65625,0.0,-32.666016,19.40918,0.0,0.5371094,30.59,31.25,28.33,30.77,0
