Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (g/stk),Airmass SP (g/stk),Ambient Press (kpa),Ambient Temp (°C),Battery Volts (V),Boost (psi),Calc TQ (nm),Calc HP (hp),Calc 0-60mph (s),Calc 60-130mph (s),Calc 0-60ft (s),Calc 1/8mile (s),Calc 1/4mile (s),Comb Mode (),Coolant Temp (°C),Cruise (),DV Position (%),EOI Actual (°),EOI Limit (°),Engine Speed (rpm),Eth Content (%),Exh Cam Position (°),Exh Flow Factor (),Exh Pres Desired (kpa),FP DI (kpa),FP DI SP (kpa),FP MPI (kpa),FP MPI SP (kpa),Fuel Flow (mg/stk),Fuel Flow SP (mg/stk),Fuel Split MPI (),Fuel Trim (%),Gear (gear),HPFP Eff Vol (%),IAT (°C),Ign Table (°),Ign Avg (°),Inj PW DI (ms),Inj PW MPI (ms),Intake Cam Pos (°),Intake Flow Fact (),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),Lambda (l),Lambda SP (l),LPFP Duty (%),LTFT (%),MAP (kpa),MAP SP (kpa),Misfires (),Oil Temp (°C),Pedal Pos (%),Port Flap Pos (%),PUT (kpa),PUT SP (kpa),SOI Actual (°),SOI Limit (°),STFT (%),Torque (Nm),Torque Lim (),Torque Req (Nm),TPS (%),Trans Temp (°C),Turbo Speed (rpm),Valve Lift Pos (),Vehicle Speed (km/h),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Voltage (V),Wheel Speed FL (km/h),Wheel Speed FR (km/h),Wheel Speed RL (km/h),Wheel Speed RR (km/h),SimosTools [R2.12:2026_8_10:CB_HSL_SP2933_5G0906259L_0002_BasicsGuide_R14 (1).bin]
2250270.5,0.49999994,-1.15625,0.13886328,0.13729979,101.59883,18.045107,14.493107,-9.729414,17.5,1.7040831,0.0,0.0,0.0,0.0,0.0,0.0,60.90225,0.0,0.0,456.375,196.5,694.0,0.0,-16.007812,0.08074951,104.20245,4698.5713,4715.5527,1100.0834,499.89316,6.761135,10.279469,0.0,0.0,0.0,15.304565,25.563892,13.124983,-1.4999981,1.252,0.0,22.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.48413,0.0,34.53504,34.237717,0.0,99.99994,0.0,1.0,101.690056,101.59884,462.0,552.0,0.0,26.0,0.0,17.5,2.3341267,20.99999,12.414551,1.0,0.0,0.0,0.0,-0.02746582,99.998474,99.97101,3.7207031,0.0,0.0,0.0,0.0,0
2250270.5,0.49999994,-1.15625,0.13888925,0.13729979,101.59883,18.045107,14.510409,-9.726233,17.5,1.7065386,0.0,0.0,0.0,0.0,0.0,0.0,60.90225,0.0,0.0,456.375,196.5,695.0,0.0,-15.984375,0.08074951,104.20245,4703.878,4713.961,1100.0834,499.89316,6.8247194,10.258274,0.0,0.0,0.0,15.361023,25.563892,13.124983,-1.4999981,1.252,0.0,22.523438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.48413,0.0,34.55697,34.204403,0.0,99.99994,0.0,1.0,101.690056,101.59884,462.0,552.0,0.0,26.0,0.0,17.5,2.3341267,20.99999,12.414551,1.0,0.0,0.0,0.0,-0.02746582,99.998474,99.97101,3.7207031,0.0,0.0,0.0,0.0,0
2250270.5,0.49999994,-1.15625,0.13931578,0.1372574,101.59883,18.045107,14.522521,-9.733108,17.5,1.7163603,0.0,0.0,0.0,0.0,0.0,0.0,60.90225,0.0,0.0,456.375,195.75,699.0,0.0,-15.9609375,0.08074951,104.20245,4704.9395,4730.4116,1100.0834,499.89316,6.8035245,10.279469,0.0,0.0,0.0,15.350342,25.563892,13.124983,-2.6249967,1.252,0.0,22.34375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.48413,0.0,34.509586,34.132896,0.0,99.99994,0.0,1.0,101.690056,101.59884,462.0,552.0,0.0,25.4375,0.0,17.5,2.3341267,20.99999,12.414551,1.0,0.0,0.0,0.0,-0.02746582,99.998474,99.97101,3.7207031,0.0,0.0,0.0,0.0,0
2250270.5,0.49999994,-1.15625,0.13889895,0.13734217,101.59883,18.045107,14.536859,-9.7398615,17.5,1.7188158,0.0,0.0,0.0,0.0,0.0,0.0,60.90225,0.0,0.0,456.375,195.0,700.0,0.0,-15.9375,0.08074951,104.20245,4703.878,4712.3687,1100.0834,499.89316,7.057862,10.258274,0.0,0.0,0.0,15.519714,25.563892,13.124983,-2.6249967,1.252,0.0,22.398438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.48413,0.0,34.46303,34.25604,0.0,99.99994,0.0,1.0,101.690056,101.59884,462.0,552.0,0.0,25.25,0.0,17.5,2.3341267,20.99999,12.414551,1.0,0.0,0.0,0.0,-0.02746582,99.998474,99.97101,3.7207031,0.0,0.0,0.0,0.0,0
2250270.8,0.49999994,-1.15625,0.13871993,0.13734217,101.59883,18.045107,14.546895,-9.742434,17.5,1.7163603,0.0,0.0,0.0,0.0,0.0,0.0,60.90225,0.0,0.0,456.375,195.0,699.0,0.0,-15.90625,0.08074951,104.20245,4708.1235,4700.694,1100.0834,499.89316,6.7187457,10.258274,0.0,0.0,0.0,15.304565,25.563892,13.124983,-2.6249967,1.252,0.0,22.421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.48413,0.0,34.445293,34.219036,0.0,99.99994,0.0,1.0,101.690056,101.59884,462.0,552.0,0.0,25.21875,0.0,17.5,2.3341267,20.99999,12.414551,1.0,0.0,0.0,0.0,-0.02746582,99.998474,99.97101,3.7207031,0.0,0.0,0.0,0.0,0
2250270.8,0.49999994,-1.15625,0.13855496,0.13729979,101.59883,18.045107,14.54806,-9.735507,17.5,1.7040831,0.0,0.0,0.0,0.0,0.0,0.0,60.90225,0.0,0.0,456.375,195.75,694.0,0.0,-15.8828125,0.08074951,104.20245,4702.8164,4689.019,1100.0834,499.89316,6.6551614,10.237079,0.0,0.0,0.0,15.235901,25.563892,13.124983,-1.8749976,1.252,0.0,22.421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.48413,0.0,34.49304,34.237717,0.0,99.99994,0.0,1.0,101.690056,101.59884,462.0,552.0,0.0,25.65625,0.0,17.5,2.3341267,20.99999,12.414551,1.0,0.0,0.0,0.0,-0.02746582,99.998474,99.97101,3.7207031,0.0,0.0,0.0,0.0,0
2250270.8,0.49999994,-1.15625,0.1385343,0.13729979,101.59883,18.045107,14.543017,-9.749938,17.5,1.7114494,0.0,0.0,0.0,0.0,0.0,0.0,60.90225,0.0,0.0,456.375,196.125,697.0,0.0,-15.859375,0.08074951,104.20245,4690.6113,4614.1943,1100.0834,499.89316,6.570382,10.131105,0.0,0.0,0.0,15.168762,25.563892,13.124983,-1.8749976,1.244,0.0,22.429688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.48413,0.0,34.393574,34.137054,0.0,99.99994,0.0,1.0,101.690056,101.59884,462.0,552.0,0.0,25.75,0.0,17.5,2.3341267,20.99999,12.365723,1.0,0.0,0.0,0.0,-0.02746582,99.998474,99.97101,3.7207031,0.0,0.0,0.0,0.0,0
2250270.8,0.49999994,-1.15625,0.1375846,0.13746934,101.59883,18.045107,14.521909,-9.759647,17.5,1.7040831,0.0,0.0,0.0,0.0,0.0,0.0,60.90225,0.0,0.0,456.375,196.125,694.0,0.0,-15.84375,0.08074951,104.20245,4678.9365,4542.023,1100.0834,499.89316,5.107942,9.982741,0.0,0.0,0.0,14.179993,25.563892,13.124983,-1.1249986,1.244,0.0,22.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.48413,0.0,34.32664,34.26955,0.0,99.99994,0.0,1.0,101.690056,101.59884,462.0,552.0,0.0,25.8125,0.0,17.5,2.3341267,20.99999,12.365723,1.0,0.0,0.0,0.0,-0.02746582,99.998474,99.97101,3.7207031,0.0,0.0,0.0,0.0,0
2250270.8,0.49999994,-1.15625,0.13703074,0.137215,101.59883,18.045107,14.512992,-9.777124,17.5,1.7040831,0.0,0.0,0.0,0.0,0.0,0.0,60.90225,0.0,0.0,456.375,197.25,694.0,0.0,-15.84375,0.08074951,104.20245,4664.0776,4448.0938,1100.0834,499.89316,3.666697,9.940352,0.0,0.0,0.0,13.20343,25.563892,13.499983,-0.37499952,1.244,0.0,22.445312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.48413,0.0,34.206177,34.29226,0.0,99.99994,0.0,1.0,101.690056,101.59884,462.0,552.0,0.0,26.09375,0.0,17.5,2.3341267,20.99999,12.322998,1.0,0.0,0.0,0.0,-0.02746582,99.998474,99.97101,3.7207031,0.0,0.0,0.0,0.0,0
2250270.8,0.49999994,-1.15625,0.13606468,0.13738456,101.59883,18.045107,14.536047,-9.801102,17.5,1.7040831,0.0,0.0,0.0,0.0,0.0,0.0,60.90225,0.0,0.0,456.375,198.0,694.0,0.0,-15.828125,0.08074951,104.20245,4623.7466,4354.696,1100.0834,499.89316,2.3950102,9.919157,0.0,0.0,0.0,12.307739,25.563892,13.499983,0.0,1.244,0.0,22.453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.48413,0.0,34.0409,34.324097,0.0,99.99994,0.0,1.0,101.690056,101.59884,462.0,552.0,0.0,25.96875,0.0,17.5,2.3341267,20.99999,12.347412,1.0,0.0,0.0,0.0,-0.02746582,99.998474,99.97101,3.7207031,0.0,0.0,0.0,0.0,0
