Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (g/stk),Airmass SP (g/stk),Ambient Press (kpa),Ambient Temp (°C),Battery Volts (V),Boost (psi),Calc TQ (nm),Calc HP (hp),Calc 0-60mph (s),Calc 60-130mph (s),Calc 0-60ft (s),Calc 1/8mile (s),Calc 1/4mile (s),Comb Mode (),Coolant Temp (°C),Cruise (),DV Position (%),EOI Actual (°),EOI Limit (°),Engine Speed (rpm),Eth Content (%),Exh Cam Position (°),Exh Flow Factor (),Exh Pres Desired (kpa),FP DI (kpa),FP DI SP (kpa),FP MPI (kpa),FP MPI SP (kpa),Fuel Flow (mg/stk),Fuel Flow SP (mg/stk),Fuel Split MPI (),Fuel Trim (%),Gear (gear),HPFP Eff Vol (%),IAT (°C),Ign Table (°),Ign Avg (°),Inj PW DI (ms),Inj PW MPI (ms),Intake Cam Pos (°),Intake Flow Fact (),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),Lambda (l),Lambda SP (l),LPFP Duty (%),LTFT (%),MAP (kpa),MAP SP (kpa),Misfires (),Oil Temp (°C),Pedal Pos (%),Port Flap Pos (%),PUT (kpa),PUT SP (kpa),SOI Actual (°),SOI Limit (°),STFT (%),Torque (Nm),Torque Lim (),Torque Req (Nm),TPS (%),Trans Temp (°C),Turbo Speed (rpm),Valve Lift Pos (),Vehicle Speed (km/h),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Voltage (V),Wheel Speed FL (km/h),Wheel Speed FR (km/h),Wheel Speed RL (km/h),Wheel Speed RR (km/h),SimosTools [R2.12:2026_8_10:CB_HSL_SP2933_5G0906259L_0002_BasicsGuide_R14 (1).bin]
2251098.5,0.100809984,0.22643042,0.18608974,0.18117297,101.922295,17.293226,14.055728,-7.642677,103.15288,25.458946,16.08,0.0,5.524,16.08,16.08,0.0,100.7519,0.0,0.0,456.0,214.125,1759.0,0.0,-11.203125,0.08258057,105.69497,9788.778,9825.926,1100.0834,499.89316,11.063676,12.356557,0.0,3.044568,3.0,29.371643,35.614883,32.999958,16.124979,1.056,0.0,-13.453125,0.0,0.0,0.0,0.0,0.0,0.0,0.98535156,1.0,54.136658,0.7812499,49.242157,48.288223,0.0,107.00005,12.109375,1.0,104.90725,81.21771,467.25,547.125,2.2633183,40.8125,0.0,37.625,6.535555,58.999985,21.002197,1.0,38.32,0.0,0.0,-72.39075,99.998474,27.607727,3.671875,38.26,38.27,38.21,38.26,0
2251098.5,0.08064799,0.22182217,0.18562835,0.18125777,101.92229,17.293226,14.069478,-7.6559777,103.02092,25.440832,16.123,0.0,5.524,16.123,16.123,0.0,100.7519,0.0,0.0,456.0,214.125,1760.0,0.0,-11.1796875,0.08325195,105.728134,9690.073,9755.877,1100.0834,499.89316,12.208194,12.10222,0.0,2.9044046,3.0,29.893494,35.66242,32.999958,16.124979,1.056,0.0,-13.484375,0.0,0.0,0.0,0.0,0.0,0.0,0.98046875,1.0,54.136658,0.7812499,49.150467,48.241955,0.0,107.00005,12.109375,1.0,105.23062,81.21771,467.25,547.125,2.1231546,40.625,0.0,37.65625,6.06873,58.999985,21.228027,1.0,38.36,0.0,0.0,-73.27881,99.998474,26.719666,3.671875,38.34,38.26,38.02,37.94,0
2251098.5,0.024518393,0.20122887,0.18305932,0.18146972,101.92228,17.293226,14.055666,-7.754476,96.36443,23.85111,16.16,0.0,5.524,16.16,16.16,0.0,100.7519,0.0,0.0,455.625,214.125,1764.0,0.0,-11.203125,0.08325195,105.728134,9692.196,9581.816,1100.0834,499.89316,10.173494,11.953856,0.0,2.7922735,3.0,28.564453,35.7052,32.999958,16.124979,1.076,0.0,-13.078125,0.0,0.0,0.0,0.0,0.0,0.0,0.98046875,1.0,54.083252,0.7812499,48.47152,48.13575,0.0,107.00005,12.109375,1.0,104.98188,81.21771,467.25,547.125,2.0110238,39.59375,0.0,37.6875,6.06873,58.999985,20.770264,1.0,38.44,0.0,0.0,-72.66235,99.998474,27.33612,3.671875,38.41,38.15,38.15,38.08,0
2251098.5,0.039614715,0.17424154,0.18142508,0.1815121,101.92227,17.293226,14.063576,-7.8211403,89.092155,22.051153,16.2,0.0,5.524,16.2,16.2,0.0,100.7519,0.0,0.0,455.625,214.5,1764.0,0.0,-11.1796875,0.08325195,105.728134,9690.073,9407.756,1100.0834,499.89316,7.545342,11.869078,0.0,2.702569,3.0,26.838684,35.743702,32.999958,16.499979,1.076,0.0,-12.828125,0.0,0.0,0.0,0.0,0.0,0.0,0.98046875,1.0,54.083252,0.7812499,48.012005,48.026863,0.0,107.00005,12.109375,1.0,104.95701,81.21771,467.25,547.125,1.921319,38.9375,0.0,37.625,6.06873,58.999985,20.733643,1.0,38.47,0.0,0.0,-72.506714,99.998474,27.49176,3.671875,38.44,38.51,38.09,38.18,0
2251098.5,0.09169177,0.16344662,0.18091144,0.18155448,101.922264,17.293226,14.069112,-7.871663,89.211426,22.105707,16.241,0.0,5.524,16.241,16.241,0.0,100.7519,0.0,0.0,456.0,214.5,1766.0,0.0,-11.1953125,0.08325195,105.728134,9549.445,9377.508,1100.0834,499.89316,7.312199,11.7631035,0.0,2.630805,3.0,26.54419,35.778355,32.999958,16.499979,1.028,0.0,-12.578125,0.0,0.0,0.0,0.0,0.0,0.0,0.9824219,1.0,54.074097,0.7812499,47.663746,47.764534,0.0,107.00005,12.109375,1.0,104.91556,81.21771,467.25,547.125,1.8495553,38.75,0.0,37.65625,6.06873,58.999985,20.72754,1.0,38.46,0.0,0.0,-72.44873,99.998474,27.549744,3.671875,38.42,38.55,38.42,38.38,0
2251098.5,0.09335342,0.15912865,0.18232189,0.18155448,101.92226,17.293226,14.055409,-7.8310814,89.017876,22.057747,16.28,0.0,5.524,16.28,16.28,0.0,100.7519,0.0,0.0,456.375,214.5,1766.0,0.0,-11.21875,0.08325195,105.728134,9430.575,9531.402,1100.0834,499.89316,9.791988,11.932662,0.0,2.573394,3.0,27.963257,35.809544,32.999958,16.499979,1.016,0.0,-12.625,0.0,0.0,0.0,0.0,0.0,0.0,0.9873047,1.0,54.092407,0.7812499,47.943466,47.764534,0.0,107.00005,12.109375,1.0,104.90725,81.21771,467.25,547.125,1.7921442,39.28125,0.0,37.65625,6.06873,58.999985,20.977783,1.0,38.28,0.0,0.0,-72.43042,99.998474,27.568054,3.671875,38.41,37.96,38.3,38.1,0
2251098.5,0.034682736,0.11990146,0.18510443,0.18558149,101.92225,17.293226,14.069255,-7.7534623,71.947754,17.82794,16.324,0.0,5.524,16.324,16.324,0.0,100.7519,0.0,0.0,456.375,214.125,1766.0,0.0,-11.234375,0.08325195,105.728134,9355.75,9739.426,1100.0834,499.89316,16.00206,12.165804,0.0,2.5274653,3.0,31.800842,35.837612,32.999958,16.124979,1.016,0.0,-12.6484375,0.0,0.0,0.0,0.0,0.0,0.0,0.9921875,1.0,54.110718,0.7812499,48.478477,48.533497,0.0,107.00005,12.5,1.0,104.90725,81.21771,467.25,547.125,1.7462153,40.25,0.0,39.4375,6.06873,58.999985,20.965576,1.0,38.52,0.0,0.0,-72.43042,99.998474,27.568054,3.671875,38.49,39.88,38.21,38.26,0
2251099.0,0.26774618,0.08546059,0.18493205,0.18952373,101.92224,17.293226,14.05551,-7.7273684,60.909447,15.195313,16.361,0.0,5.524,16.361,16.361,0.0,100.7519,0.0,0.0,456.0,214.5,1778.0,0.0,-11.25,0.08392334,105.753006,9406.164,9646.559,1100.0834,499.89316,15.493384,11.996246,0.0,2.4907222,3.0,31.460571,35.862873,33.374958,16.499979,1.06,0.0,-12.6875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,54.110718,0.7812499,48.658333,49.603977,0.0,107.00005,12.792969,1.0,104.90725,81.21771,467.25,547.125,1.7094723,40.59375,0.0,40.90625,6.06873,58.999985,20.941162,1.0,38.52,0.0,0.0,-72.457886,99.998474,27.540588,3.671875,38.48,37.96,38.15,38.54,0
2251099.0,0.31419694,0.12793423,0.18618652,0.18969329,101.92223,17.293226,14.057607,-7.6692066,89.07864,22.197794,16.4,0.0,5.524,16.4,16.4,0.0,100.7519,0.0,0.0,456.0,214.5,1776.0,0.0,-11.25,0.08392334,105.753006,9517.074,9842.376,1100.0834,499.89316,16.235203,12.292973,0.0,2.6175778,3.0,32.0282,35.88561,33.374958,16.499979,1.06,0.0,-13.1015625,0.0,0.0,0.0,0.0,0.0,0.0,1.0087891,1.0,54.164124,0.7812499,49.059227,49.740902,0.0,107.00005,12.792969,1.0,104.90725,81.21771,467.25,547.125,1.8363279,41.125,0.0,41.0625,6.535555,58.999985,21.160889,1.0,38.61,0.0,0.0,-72.457886,99.998474,27.540588,3.671875,38.51,38.97,38.25,38.27,0
2251099.0,0.39135754,0.088673696,0.18865035,0.18952373,101.92223,17.293226,14.070793,-7.576182,61.092503,15.24098,16.441,0.0,5.524,16.441,16.441,0.0,100.7519,0.0,0.0,456.0,214.875,1778.0,0.0,-11.25,0.08392334,105.753006,9599.328,10068.442,1100.0834,499.89316,19.923094,12.568505,0.0,2.7190623,3.0,34.40094,35.90607,33.374958,16.874979,1.06,0.0,-13.59375,0.0,0.0,0.0,0.0,0.0,0.0,1.0097656,1.0,54.17328,0.7812499,49.700436,49.924385,0.0,107.00005,12.792969,1.0,104.90725,81.21771,467.625,547.125,1.9378123,42.65625,0.0,41.03125,6.535555,58.999985,21.21582,1.0,38.43,0.0,0.0,-72.457886,99.998474,27.540588,3.671875,38.39,38.36,38.36,38.39,0
