Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (g/stk),Airmass SP (g/stk),Ambient Press (kpa),Ambient Temp (°C),Battery Volts (V),Boost (psi),Calc TQ (nm),Calc HP (hp),Calc 0-60mph (s),Calc 60-130mph (s),Calc 0-60ft (s),Calc 1/8mile (s),Calc 1/4mile (s),Comb Mode (),Coolant Temp (°C),Cruise (),DV Position (%),EOI Actual (°),EOI Limit (°),Engine Speed (rpm),Eth Content (%),Exh Cam Position (°),Exh Flow Factor (),Exh Pres Desired (kpa),FP DI (kpa),FP DI SP (kpa),FP MPI (kpa),FP MPI SP (kpa),Fuel Flow (mg/stk),Fuel Flow SP (mg/stk),Fuel Split MPI (),Fuel Trim (%),Gear (gear),HPFP Eff Vol (%),IAT (°C),Ign Table (°),Ign Avg (°),Inj PW DI (ms),Inj PW MPI (ms),Intake Cam Pos (°),Intake Flow Fact (),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),knks_thd[0] (V),knks_thd[1] (V),knks_thd[2] (V),knks_thd[3] (V),nl_c42b2[0] (V),nl_c42b2[1] (V),nl_c42b2[2] (V),nl_c42b2[3] (V),nl_c42c2[0] (V),nl_c42c2[1] (V),nl_c42c2[2] (V),nl_c42c2[3] (V),nl_c4274[0] (V),nl_c4274[1] (V),nl_c4274[2] (V),nl_c4274[3] (V),nl_c429c[0] (V),nl_c429c[1] (V),nl_c429c[2] (V),nl_c429c[3] (V),Lambda (l),Lambda SP (l),LPFP Duty (%),LTFT (%),MAP (kpa),MAP SP (kpa),Misfires (),Oil Temp (°C),Pedal Pos (%),Port Flap Pos (%),PUT (kpa),PUT SP (kpa),SOI Actual (°),SOI Limit (°),STFT (%),Torque (Nm),Torque Lim (),Torque Req (Nm),TPS (%),Trans Temp (°C),Turbo Speed (rpm),Valve Lift Pos (),Vehicle Speed (km/h),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Voltage (V),Wheel Speed FL (km/h),Wheel Speed FR (km/h),Wheel Speed RL (km/h),Wheel Speed RR (km/h),SimosTools [R2.12:2026_8_30:Patched_259L_R19.bin]
490540.8,-0.021767799,0.10812476,0.19518667,0.19494958,101.91127,16.541367,13.982259,-6.128585,75.66325,30.07633,14.361,0.0,3.999,15.322,20.761,0.0,93.98494,0.0,0.0,464.25,220.125,2833.0,0.0,-7.8203125,0.091918945,108.364914,10210.132,10299.285,1100.0834,511.0373,20.050262,12.208194,0.0,7.2754903,3.0,34.207153,33.08268,20.249973,22.124971,1.06,0.0,-26.867188,0.052490234,0.0,0.0,0.0,0.0,0.0,1.6796875,1.6015625,1.875,1.9726562,0.6945144,0.7154955,0.757763,0.71702147,0.41054398,0.49851224,0.33363852,0.518349,0.61364156,0.63897157,0.8239109,0.7503624,0.3774319,0.44968337,0.38620585,0.5495537,1.0048828,1.0,55.404663,1.722504,59.667603,59.593147,0.0,111.999985,11.425781,1.0,108.72146,81.20942,482.25,543.75,5.552986,46.3125,0.0,45.5,9.803332,66.99998,30.78003,1.0,61.64,15.75,0.0,-81.12488,81.28052,0.0,3.6279297,61.73,61.65,61.33,61.28,0
490540.84,-0.037414238,0.09949991,0.19075432,0.19524631,101.91153,16.541367,13.988753,-6.1649737,75.64568,30.101187,14.361,0.0,3.999,15.322,20.761,0.0,93.98494,0.0,0.0,464.25,220.125,2836.0,0.0,-7.7734375,0.09197998,108.38149,10395.867,10215.438,1100.0834,511.0373,14.094529,12.398947,0.0,7.366892,3.0,30.392456,33.08268,20.249973,22.124971,1.044,0.0,-27.625,0.053527832,0.0,0.0,0.0,0.0,0.0,1.6796875,1.6015625,1.875,1.9726562,0.6935226,0.7180896,0.757763,0.71847105,0.41077286,0.5008774,0.33363852,0.51995116,0.6755932,0.7753109,0.85900664,0.6211948,0.41557947,0.54566264,0.4026093,0.45494774,1.0087891,1.0,55.381775,1.6745028,59.417038,60.33536,0.0,111.999985,11.425781,1.0,108.77951,81.20942,482.25,543.75,5.692389,44.46875,0.0,45.46875,9.336507,66.99998,30.841064,1.0,61.63,16.0625,0.0,-81.274414,80.91431,0.0,3.6279297,61.65,61.7,61.37,61.28,0
490540.88,-0.02993139,0.11479997,0.19125938,0.19592454,101.91177,16.541367,13.98744,-6.0526757,84.67059,33.680527,14.361,0.0,3.999,15.322,20.761,0.0,93.98494,0.0,0.0,465.375,220.125,2835.0,0.0,-7.703125,0.0914917,108.248825,10375.702,10127.878,1100.0834,511.0373,13.204349,12.208194,0.0,7.2885633,3.0,29.98352,33.08268,20.249973,22.124971,0.996,0.0,-28.1875,0.054138184,0.0,0.0,0.0,0.0,0.0,1.6601562,1.6015625,1.875,1.953125,0.6908522,0.7180133,0.76211184,0.7135119,0.40993363,0.50102997,0.3371481,0.51667047,0.64148927,0.7161822,0.8592355,0.80109864,0.3945983,0.5040818,0.40276188,0.5867857,0.9980469,1.0,55.407715,1.6409019,60.191338,61.131775,0.0,111.999985,11.425781,1.0,108.87072,81.20942,482.625,543.75,5.647661,44.375,0.0,45.46875,9.803332,66.99998,31.317139,1.0,61.68,16.25,0.0,-81.41174,80.65796,0.0,3.6279297,61.7,61.77,61.03,61.35,0
490540.94,-0.003945114,0.13966998,0.1958358,0.19550066,101.91282,16.541367,13.986521,-5.917432,92.89891,36.94058,14.361,0.0,3.999,15.322,20.761,0.0,93.98494,0.0,0.0,465.375,220.125,2834.0,0.0,-7.6640625,0.0914917,108.248825,10130.531,10407.542,1100.0834,511.0373,18.354681,12.568505,0.0,7.2292604,3.0,33.140564,33.08268,19.874975,22.124971,1.012,0.0,-28.273438,0.05407715,0.0,0.0,0.0,0.0,0.0,1.6601562,1.6210938,1.8945312,1.9726562,0.68719006,0.72159916,0.76630807,0.71725035,0.408484,0.5042344,0.34050506,0.52025634,0.61921114,0.80224305,0.90142673,0.80109864,0.38094148,0.56458384,0.4225223,0.5867857,0.99609375,1.0,55.429077,1.6173813,61.124607,61.07895,0.0,111.999985,11.425781,1.0,108.87072,81.21771,482.625,543.75,5.611879,46.5,0.0,45.5625,9.803332,66.99998,31.12793,1.0,61.67,16.21875,0.0,-81.396484,80.67627,0.0,3.6279297,61.68,61.63,61.42,61.4,0
490540.97,0.016843908,0.168368,0.19549115,0.19494958,101.91376,16.541367,13.991736,-5.938645,100.238235,39.844944,14.361,0.0,3.999,15.322,20.761,0.0,93.98494,0.0,0.0,464.625,220.125,2833.0,0.0,-7.609375,0.091674805,108.431244,10307.775,10377.824,1100.0834,511.0373,17.33733,12.398947,0.0,7.1841702,3.0,32.82318,33.08268,19.874975,22.124971,1.048,0.0,-28.320312,0.053100586,0.0,0.0,0.0,0.0,0.0,1.6601562,1.6210938,1.8945312,1.9726562,0.68596935,0.7224384,0.7721065,0.7208362,0.40840772,0.5051499,0.3447013,0.52361333,0.66254675,0.74181736,0.59411,0.8001068,0.40756848,0.52208745,0.27847716,0.58602273,0.99902344,1.0,55.415344,1.6009169,60.979324,60.870457,0.0,111.999985,11.425781,1.0,109.202385,81.21771,482.625,543.75,5.5832534,46.625,0.0,45.53125,9.803332,66.99998,31.57959,1.0,61.7,15.9375,0.0,-82.177734,81.04248,0.0,3.6279297,61.58,61.63,61.68,61.52,0
490541.0,0.013475127,0.19859721,0.19309323,0.19524634,101.914604,16.541367,13.983668,-6.0083504,106.792435,42.465237,14.361,0.0,3.999,15.322,20.761,0.0,93.98494,0.0,0.0,465.0,220.125,2834.0,0.0,-7.5625,0.091674805,108.42295,10403.827,10172.985,1100.0834,511.0373,12.780453,12.356557,0.0,7.1497445,3.0,29.847717,33.08268,19.874975,22.124971,1.032,0.0,-28.320312,0.053649902,0.0,0.0,0.0,0.0,0.0,1.6601562,1.6210938,1.875,1.9921875,0.6878767,0.7257191,0.76310366,0.7267109,0.41153583,0.50804913,0.34134433,0.52895397,0.7304494,0.799115,0.82642865,0.85755706,0.47035936,0.56237125,0.38735026,0.62813765,1.0068359,1.0,55.393982,1.5893918,60.4997,60.927216,0.0,111.999985,11.425781,1.0,109.202385,81.21771,482.625,543.75,5.560353,45.6875,0.0,45.4375,9.336507,66.99998,31.304932,1.0,61.68,16.09375,0.0,-82.177734,80.84717,0.0,3.6279297,61.61,61.77,61.37,61.24,0
490541.03,0.030780101,0.21068889,0.19193041,0.19516152,101.91537,16.541367,13.989739,-6.043441,106.960754,42.48715,14.361,0.0,3.999,15.322,20.761,0.0,93.98494,0.0,0.0,465.0,220.125,2831.0,0.0,-7.6171875,0.09161377,108.34833,10286.549,10160.249,1100.0834,511.0373,11.911467,12.292973,0.0,7.1233563,3.0,29.154968,33.08268,20.249973,22.124971,1.036,0.0,-28.320312,0.053344727,0.0,0.0,0.0,0.0,0.0,1.6601562,1.6210938,1.8945312,1.9921875,0.6869612,0.7257191,0.7658503,0.73228043,0.41161212,0.50804913,0.34370947,0.5339132,0.66948956,0.65163654,0.5228504,0.8560311,0.411841,0.4586099,0.24505989,0.62699324,0.9980469,1.0,55.393982,1.5813242,60.258587,60.954243,0.0,111.999985,11.425781,1.0,109.359924,81.21771,482.625,543.75,5.5420322,44.875,0.0,45.46875,9.336507,66.99998,31.555176,1.0,61.77,16.0,0.0,-82.49817,80.95093,0.0,3.6279297,61.7,61.75,61.61,61.56,0
490541.1,0.06462408,0.21552557,0.192685,0.19554307,101.91605,16.541367,13.98813,-6.018291,106.96553,42.429012,14.361,0.0,3.999,15.322,20.761,0.0,93.98494,0.0,0.0,465.0,220.125,2827.0,0.0,-7.671875,0.091552734,108.273705,10111.427,10138.491,1100.0834,511.0373,15.705333,12.208194,0.0,7.1030526,3.0,31.49414,33.08268,20.249973,22.124971,1.02,0.0,-28.28125,0.053649902,0.0,0.0,0.0,0.0,0.0,1.640625,1.6210938,1.8554688,1.9921875,0.68055236,0.72198063,0.7534905,0.7332723,0.40825513,0.5055314,0.33867398,0.534905,0.56092167,0.78561074,0.5228504,0.7550927,0.3450065,0.5529107,0.24505989,0.5530633,0.9980469,1.0,55.40161,1.5756769,60.43263,61.025562,0.0,111.999985,11.425781,1.0,109.49259,81.21771,482.625,543.75,5.5273757,45.375,0.0,45.53125,9.803332,66.99998,31.80542,1.0,61.74,16.09375,0.0,-82.79724,80.83496,0.0,3.6279297,61.77,61.7,61.52,61.75,0
490541.12,0.07169926,0.21746024,0.19452061,0.19554307,101.91667,16.541367,13.981144,-5.968263,106.8947,42.400913,14.361,0.0,3.999,15.322,20.761,0.0,93.98494,0.0,0.0,464.625,220.125,2827.0,0.0,-7.7265625,0.091552734,108.29028,10157.065,10264.791,1100.0834,511.0373,15.535774,12.462531,0.0,7.2436247,3.0,31.448364,33.08268,19.874975,22.124971,1.028,0.0,-28.257812,0.053833008,0.0,0.0,0.0,0.0,0.0,1.640625,1.6210938,1.8554688,2.0117188,0.67765313,0.7247273,0.7506676,0.7349508,0.4069581,0.50797284,0.33806363,0.5365072,0.6231022,0.66704816,0.6977951,0.77294576,0.38330662,0.4695201,0.32707712,0.5661097,1.0126953,1.0,55.393982,1.5717238,60.778084,60.987354,0.0,111.999985,11.425781,1.0,109.51747,81.21771,482.25,543.75,5.6719007,46.0,0.0,45.53125,9.803332,66.99998,31.896973,1.0,61.74,16.15625,0.0,-82.88574,80.76782,0.0,3.6279297,61.77,61.94,61.37,61.52,0
490541.16,0.07735941,0.19948411,0.19553842,0.19550066,101.91722,16.541367,13.987972,-5.937725,100.235886,39.81588,14.361,0.0,3.999,15.322,20.761,0.0,93.98494,0.0,0.0,463.875,220.125,2831.0,0.0,-7.75,0.09161377,108.35662,10211.193,10349.699,1100.0834,511.0373,16.129229,12.568505,0.0,7.3564777,3.0,31.982422,33.08268,19.874975,22.124971,1.068,0.0,-28.179688,0.054260254,0.0,0.0,0.0,0.0,0.0,1.640625,1.6210938,1.8554688,2.0117188,0.67475396,0.72182804,0.7503624,0.7380026,0.4056611,0.5059892,0.33859769,0.53925383,0.6211948,0.72434574,0.74509805,0.8059052,0.38208592,0.50980395,0.34920272,0.59021896,1.0107422,1.0,55.441284,1.5689566,60.98913,61.00551,0.0,111.999985,11.425781,1.0,109.60039,81.21771,482.25,543.75,5.787521,46.65625,0.0,45.53125,9.803332,66.99998,32.006836,1.0,61.86,16.28125,0.0,-83.05054,80.62134,0.0,3.6279297,61.79,61.88,61.49,61.65,0
