Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (g/stk),Airmass SP (g/stk),Ambient Press (kpa),Ambient Temp (°C),Battery Volts (V),Boost (psi),Calc TQ (nm),Calc HP (hp),Calc 0-60mph (s),Calc 60-130mph (s),Calc 0-60ft (s),Calc 1/8mile (s),Calc 1/4mile (s),Comb Mode (),Coolant Temp (°C),Cruise (),DV Position (%),EOI Actual (°),EOI Limit (°),Engine Speed (rpm),Eth Content (%),Exh Cam Position (°),Exh Flow Factor (),Exh Pres Desired (kpa),FP DI (kpa),FP DI SP (kpa),FP MPI (kpa),FP MPI SP (kpa),Fuel Flow (mg/stk),Fuel Flow SP (mg/stk),Fuel Split MPI (),Fuel Trim (%),Gear (gear),HPFP Eff Vol (%),IAT (°C),Ign Table (°),Ign Avg (°),Inj PW DI (ms),Inj PW MPI (ms),Intake Cam Pos (°),Intake Flow Fact (),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),knks_thd[0] (V),knks_thd[1] (V),knks_thd[2] (V),knks_thd[3] (V),nl_c42b2[0] (V),nl_c42b2[1] (V),nl_c42b2[2] (V),nl_c42b2[3] (V),nl_c42c2[0] (V),nl_c42c2[1] (V),nl_c42c2[2] (V),nl_c42c2[3] (V),nl_c4274[0] (V),nl_c4274[1] (V),nl_c4274[2] (V),nl_c4274[3] (V),nl_c429c[0] (V),nl_c429c[1] (V),nl_c429c[2] (V),nl_c429c[3] (V),Lambda (l),Lambda SP (l),LPFP Duty (%),LTFT (%),MAP (kpa),MAP SP (kpa),Misfires (),Oil Temp (°C),Pedal Pos (%),Port Flap Pos (%),PUT (kpa),PUT SP (kpa),SOI Actual (°),SOI Limit (°),STFT (%),Torque (Nm),Torque Lim (),Torque Req (Nm),TPS (%),Trans Temp (°C),Turbo Speed (rpm),Valve Lift Pos (),Vehicle Speed (km/h),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Voltage (V),Wheel Speed FL (km/h),Wheel Speed FR (km/h),Wheel Speed RL (km/h),Wheel Speed RR (km/h),SimosTools [R2.12:2026_8_30:Patched_259L_R19.bin]
490404.75,-0.36796075,-0.71876997,0.090241894,0.08956914,101.91846,16.541367,14.149472,-10.808661,0.0,0.0,14.361,0.0,3.999,15.322,20.761,0.0,93.23309,0.0,0.0,0.0,203.25,3685.0,0.0,-13.359375,0.1081543,106.076385,10495.634,10495.634,1100.0834,517.93604,0.0,6.867109,0.0,1.5625032,3.0,0.0,25.316135,39.37495,5.2499933,0.0,0.0,-3.6640625,0.0,0.0,0.0,0.0,0.0,0.0,1.6210938,1.5234375,1.4453125,1.40625,0.67299914,0.63721675,0.6272221,0.5956359,0.45189592,0.53002214,0.39223316,0.5397879,0.7501335,0.640116,0.6512551,0.70855266,0.48302433,0.5068284,0.40062562,0.5806058,1.9999695,1.0,46.476746,1.5625001,27.415525,27.278557,0.0,109.99994,0.0,0.0,104.05319,101.913925,720.0,549.375,3.0592055E-6,-26.71875,0.0,-27.375,6.535555,63.0,20.153809,0.0,81.04,0.0,0.0,-0.6652832,99.998474,99.33319,0.6616211,81.06,80.91,81.0,80.58,0
490404.78,-0.3543686,-0.737508,0.08994911,0.08952674,101.918,16.541367,14.152678,-10.812086,0.0,0.0,14.361,0.0,3.999,15.322,20.761,0.0,93.23309,0.0,0.0,0.0,203.25,3681.0,0.0,-13.328125,0.109436035,106.101265,10512.615,10512.615,1100.0834,517.93604,0.0,6.78233,0.0,1.5625026,3.0,0.0,25.340912,39.37495,5.2499933,0.0,0.0,-3.7734375,0.0,0.0,0.0,0.0,0.0,0.0,1.640625,1.5234375,1.4453125,1.40625,0.6778821,0.63920045,0.6296635,0.6018158,0.45464256,0.5306325,0.39368278,0.5406271,0.9611658,0.68421453,0.6836042,0.6310369,0.6188296,0.5417716,0.42053863,0.5171282,1.9999695,1.0,46.476746,1.5625001,27.391468,27.323294,0.0,109.99994,0.0,0.0,104.05319,101.913925,720.0,549.375,2.4473645E-6,-26.6875,0.0,-27.375,6.535555,63.0,20.08667,0.0,81.06,0.0,0.0,-0.6652832,99.998474,99.33319,0.5957031,80.96,81.0,80.72,80.62,0
490404.8,-0.36349487,-0.76375324,0.089982316,0.08952674,101.91842,16.541367,14.149061,-10.811207,0.0,0.0,14.361,0.0,3.999,15.322,20.761,0.0,93.23309,0.0,0.0,0.0,203.25,3680.0,0.0,-13.3984375,0.109802246,106.10956,10512.615,10512.615,1100.0834,517.93604,0.0,6.8035245,0.0,1.562502,3.0,0.0,25.36321,39.37495,5.2499933,0.0,0.0,-3.7109375,0.0,0.0,0.0,0.0,0.0,0.0,1.6601562,1.5234375,1.4453125,1.4257812,0.690013,0.6420996,0.62806135,0.60463876,0.4619669,0.5320821,0.39238575,0.5409323,0.68947893,0.69527733,0.59792477,0.6666667,0.44396123,0.5505455,0.3678187,0.5463493,1.9999695,1.0,46.476746,1.5625001,27.39795,27.277092,0.0,109.99994,0.0,0.0,104.05319,101.92222,720.0,549.375,1.9578918E-6,-26.6875,0.0,-27.375,6.535555,63.0,20.050049,0.0,80.96,0.0,0.0,-0.6652832,99.998474,99.33319,0.6542969,80.81,80.62,80.65,80.75,0
490404.84,-0.3507959,-0.75550133,0.09075063,0.089399576,101.9188,16.541367,14.158249,-10.816447,0.0,0.0,14.361,0.0,3.999,15.322,20.761,0.0,93.23309,0.0,0.0,0.0,203.25,3677.0,0.0,-13.3828125,0.11010742,106.10956,10512.615,10512.615,1100.0834,517.93604,0.0,6.9094987,0.0,1.5625017,3.0,0.0,25.38328,39.37495,5.2499933,0.0,0.0,-2.75,0.0,0.0,0.0,0.0,0.0,0.0,1.6796875,1.5234375,1.4453125,1.4257812,0.6953536,0.6443885,0.6255436,0.60456246,0.46517128,0.5329976,0.39055467,0.5385672,0.8145266,0.66979474,0.65270466,0.603418,0.52445257,0.5303273,0.3823911,0.4944686,1.9999695,1.0,46.476746,1.5625001,27.362202,27.105438,0.0,109.99994,0.0,0.0,104.05319,101.92222,720.0,549.375,1.5663135E-6,-26.6875,0.0,-27.28125,6.535555,63.0,20.025635,0.0,80.89,0.0,0.0,-0.6652832,99.998474,99.33319,0.6689453,80.65,80.78,80.33,80.43,0
490404.88,-0.32063672,-0.77095056,0.09043449,0.08935718,101.91914,16.541367,14.158821,-10.824917,0.0,0.0,14.361,0.0,3.999,15.322,20.761,0.0,93.23309,0.0,0.0,0.0,203.25,3672.0,0.0,-13.3984375,0.11077881,106.10956,10512.615,10512.615,1100.0834,517.93604,0.0,6.973083,0.0,1.5625014,3.0,0.0,25.401342,39.37495,5.2499933,0.0,0.0,-2.3203125,0.0,0.0,0.0,0.0,0.0,0.0,1.6601562,1.5234375,1.4453125,1.4257812,0.69069964,0.6441596,0.626688,0.60708016,0.46128023,0.5307088,0.3901732,0.53788054,0.6038758,0.6197452,0.5664912,0.7760739,0.38879988,0.49073014,0.33188373,0.6144808,1.9999695,1.0,46.476746,1.5625001,27.304167,27.106413,0.0,109.99994,0.0,0.0,104.05319,101.92222,720.0,549.375,1.2530508E-6,-26.65625,0.0,-27.28125,6.535555,63.0,20.117188,0.0,80.72,0.0,0.0,-0.6652832,99.998474,99.33319,0.6616211,80.56,80.58,80.56,80.24,0
490404.94,-0.2965094,-0.75838023,0.09085316,0.08935718,101.91945,16.541367,14.124065,-10.825626,0.0,0.0,14.361,0.0,3.999,15.322,20.761,0.0,93.23309,0.0,0.0,0.0,203.25,3668.0,0.0,-13.5078125,0.11175537,106.13443,10512.615,10512.615,1100.0834,517.93604,0.0,6.9942775,0.0,1.5625011,3.0,0.0,25.417599,39.37495,5.2499933,0.0,0.0,-1.8984375,0.0,0.0,0.0,0.0,0.0,0.0,1.6601562,1.5625,1.4257812,1.4257812,0.68528265,0.65598536,0.6221103,0.6143282,0.4569314,0.5407034,0.385214,0.5417716,0.48409247,0.918822,0.59349966,0.90707254,0.31166553,0.72755015,0.3477531,0.71824217,1.9999695,1.0,46.058655,1.5625001,27.299585,27.02381,0.0,109.99994,0.0,0.0,104.05319,101.92222,720.0,549.375,1.0024406E-6,-26.65625,0.0,-27.28125,6.535555,63.0,20.092773,0.0,80.59,0.0,0.0,-0.6652832,99.998474,99.33319,0.6542969,80.49,80.49,80.3,80.09,0
490404.97,-0.2572075,-0.7346021,0.09107321,0.08935718,101.91972,16.541367,14.129033,-10.826636,0.0,0.0,14.361,0.0,3.999,15.322,20.761,0.0,93.23309,0.0,0.0,0.0,203.25,3662.0,0.0,-13.421875,0.11206055,106.13443,10525.352,10525.352,1100.0834,517.93604,0.0,6.9094987,0.0,1.562501,3.0,0.0,25.432228,39.37495,5.2499933,0.0,0.0,-1.6796875,0.0,0.0,0.0,0.0,0.0,0.0,1.640625,1.5625,1.4453125,1.484375,0.67505914,0.65918976,0.625391,0.636759,0.44953078,0.5426871,0.38643473,0.5571832,0.6644541,0.7671473,0.69848174,0.8563363,0.42786297,0.6074617,0.40924698,0.67803466,1.9999695,1.0,46.058655,1.5625001,27.292902,26.970074,0.0,109.99994,0.0,0.0,103.97029,101.92222,720.0,549.375,8.019525E-7,-26.625,0.0,-27.1875,6.535555,63.0,19.940186,0.0,80.49,0.0,0.0,-0.6439209,99.998474,99.35455,0.6591797,80.27,80.3,80.15,80.43,0
490405.0,-0.24576601,-0.72509086,0.09088978,0.0893148,101.91914,16.541367,14.13251,-10.831232,0.0,0.0,14.361,0.0,3.999,15.322,20.761,0.0,93.23309,0.0,0.0,0.0,203.25,3656.0,0.0,-13.375,0.11273193,106.12614,10525.352,10525.352,1100.0834,517.93604,0.0,6.9094987,0.0,1.5625007,3.0,0.0,25.520584,39.37495,5.2499933,0.0,0.0,-1.6328125,0.0,0.0,0.0,0.0,0.0,0.0,1.6210938,1.5625,1.4648438,1.484375,0.6736858,0.66384375,0.63614863,0.64484626,0.44716564,0.5459678,0.3928435,0.5619898,0.6575875,0.68841076,0.87563896,0.82421607,0.42336157,0.5450523,0.5130083,0.65255207,1.9999695,1.0,46.058655,1.5625001,27.260643,26.95198,0.0,109.99994,0.0,0.0,104.05319,101.913925,720.0,549.375,6.4156205E-7,-26.59375,0.0,-27.1875,6.535555,63.0,20.037842,0.0,80.34,0.0,0.0,-0.7293701,99.998474,99.269104,0.6713867,80.3,80.36,80.27,79.82,0
490405.06,-0.21661282,-0.74003637,0.090958774,0.0893148,101.918625,16.541367,14.140804,-10.831604,0.0,0.0,14.361,0.0,3.999,15.322,20.761,0.0,93.23309,0.0,0.0,0.0,203.25,3651.0,0.0,-13.4296875,0.113708496,106.15102,10547.109,10547.109,1100.0834,517.93604,0.0,6.9942775,0.0,1.5625006,3.0,0.0,25.600105,39.37495,5.2499933,0.0,0.0,-1.6015625,0.0,0.0,0.0,0.0,0.0,0.0,1.640625,1.5820312,1.4648438,1.5039062,0.6821546,0.6710155,0.6396582,0.6507973,0.45288777,0.5506218,0.39429313,0.5649653,0.87022203,0.80659187,0.56717783,0.78416115,0.56031126,0.63859004,0.3323415,0.6208896,1.9999695,1.0,46.058655,1.5625001,27.257563,26.944447,0.0,109.99994,0.0,0.0,103.97029,101.913925,720.0,549.375,5.1324963E-7,-26.59375,0.0,-27.1875,6.535555,63.0,19.995117,0.0,80.28,0.0,0.0,-0.64086914,99.998474,99.357605,0.6640625,80.21,80.09,79.95,80.03,0
490405.1,-0.19329025,-0.76476455,0.09129619,0.08923002,101.91898,16.541367,14.14075,-10.822099,0.0,0.0,14.361,0.0,3.999,15.322,20.761,0.0,93.23309,0.0,0.0,0.0,203.25,3647.0,0.0,-13.3828125,0.11401367,106.15931,10547.109,10547.109,1100.0834,517.93604,0.0,6.930693,0.0,1.5625005,3.0,0.0,25.671673,39.37495,5.2499933,0.0,0.0,-1.59375,0.0,0.0,0.0,0.0,0.0,0.0,1.6601562,1.5820312,1.4648438,1.5039062,0.69306475,0.6735332,0.6363012,0.6489662,0.460441,0.5519951,0.39040208,0.56099796,0.9353017,0.72961015,0.6428626,0.7034409,0.6021973,0.5777066,0.37666896,0.5569543,1.9999695,1.0,46.058655,1.5625001,27.323433,26.916948,0.0,109.99994,0.0,0.0,103.88737,101.92222,720.0,549.375,4.105997E-7,-26.5625,0.0,-27.1875,6.535555,63.0,19.854736,0.0,80.11,0.0,0.0,-0.61950684,99.998474,99.37897,0.6640625,80.15,80.09,80.03,79.77,0
