Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (g/stk),Airmass SP (g/stk),Ambient Press (kpa),Ambient Temp (°C),Battery Volts (V),Boost (psi),Calc TQ (nm),Calc HP (hp),Calc 0-60mph (s),Calc 60-130mph (s),Calc 0-60ft (s),Calc 1/8mile (s),Calc 1/4mile (s),Comb Mode (),Coolant Temp (°C),Cruise (),DV Position (%),EOI Actual (°),EOI Limit (°),Engine Speed (rpm),Eth Content (%),Exh Cam Position (°),Exh Flow Factor (),Exh Pres Desired (kpa),FP DI (kpa),FP DI SP (kpa),FP MPI (kpa),FP MPI SP (kpa),Fuel Flow (mg/stk),Fuel Flow SP (mg/stk),Fuel Split MPI (),Fuel Trim (%),Gear (gear),HPFP Eff Vol (%),IAT (°C),Ign Table (°),Ign Avg (°),Inj PW DI (ms),Inj PW MPI (ms),Intake Cam Pos (°),Intake Flow Fact (),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),Lambda (l),Lambda SP (l),LPFP Duty (%),LTFT (%),MAP (kpa),MAP SP (kpa),Misfires (),Oil Temp (°C),Pedal Pos (%),Port Flap Pos (%),PUT (kpa),PUT SP (kpa),SOI Actual (°),SOI Limit (°),STFT (%),Torque (Nm),Torque Lim (),Torque Req (Nm),TPS (%),Trans Temp (°C),Turbo Speed (rpm),Valve Lift Pos (),Vehicle Speed (km/h),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Voltage (V),Wheel Speed FL (km/h),Wheel Speed FR (km/h),Wheel Speed RL (km/h),Wheel Speed RR (km/h),SimosTools [R2.12:2026_8_24:CB_HSL_SP2933_5G0906259L_0002_BasicsGuide_R15.bin]
60733.312,-3.8059886,0.67502207,0.3651804,0.365398,101.19835,24.060139,13.638233,-1.2742275,171.34024,66.68974,50.081,0.0,5.081,33.921,49.24,0.0,99.99999,0.0,0.0,456.375,180.0,2774.0,0.0,-4.0234375,0.10241699,115.75286,16729.44,16300.656,1100.0834,524.03876,22.148546,28.528175,0.0,8.217026,3.0,46.93451,43.379875,16.499979,-16.499979,1.916,0.0,-30.648438,0.24749756,0.0,0.0,0.0,0.0,0.0,0.9550781,1.0,58.103943,1.5625001,92.41524,92.46446,0.0,109.97216,22.460938,1.0,110.05643,92.0965,490.125,540.0,6.6545253,41.25,0.0,107.96875,18.673014,70.999954,46.643066,1.0,49.43,74.25,0.0,-61.264038,38.07373,0.0,0.64941406,50.27,48.8,49.98,48.03,0
60733.35,-3.844791,0.72000885,0.3666518,0.37442705,101.1986,24.060139,13.624888,-1.2010094,178.99841,66.505936,50.081,0.0,5.081,33.921,49.24,0.0,99.99999,0.0,0.0,455.25,190.125,2648.0,0.0,-4.3125,0.09613037,114.53397,16734.746,16296.411,1100.0834,524.03876,19.626368,27.320072,0.0,7.3548703,3.0,45.265198,43.3276,16.499979,-5.2499933,1.84,0.0,-30.703125,0.24456787,0.0,0.0,0.0,0.0,0.0,0.9091797,1.0,57.981873,1.5625001,92.92017,93.84677,0.0,109.974945,22.949219,1.0,110.5954,93.14125,485.25,540.375,5.7923703,78.1875,0.0,111.71875,18.206188,70.999954,46.466064,1.0,49.52,73.375,0.0,-58.05664,36.92627,0.0,0.8105469,50.36,48.83,50.11,48.04,0
60733.39,-3.8958328,0.73800355,0.38839933,0.38065824,101.19799,24.060139,13.627266,-1.4421201,179.55614,64.37013,50.081,0.0,5.081,33.921,49.24,0.0,99.99999,0.0,0.0,455.25,199.125,2555.0,0.0,-5.8984375,0.09765625,113.87893,16421.65,16300.656,1100.0834,514.48663,22.508858,27.404852,0.0,6.3526464,3.0,46.57135,43.280556,17.999977,1.8749976,1.84,0.0,-29.6875,0.2411499,0.0,0.0,0.0,0.0,0.0,0.89453125,1.0,57.984924,1.5625001,91.257614,90.360855,0.0,109.97745,22.949219,1.0,110.48761,90.42156,485.25,541.875,4.7901464,93.09375,0.0,112.28125,17.27254,70.999954,44.836426,1.0,49.66,72.34375,0.0,-62.939453,39.904785,0.0,0.57128906,50.45,48.97,50.19,48.35,0
60733.438,-3.9566662,0.68895143,0.3651569,0.3824386,101.19744,24.060139,13.634789,-1.414659,168.95592,59.69286,50.081,0.0,5.081,33.921,49.24,0.0,99.99999,0.0,0.0,453.375,199.875,2518.0,0.0,-8.109375,0.09423828,113.97014,16287.92,16295.35,1100.0834,514.48663,23.18709,26.451086,0.0,5.550867,3.0,46.855164,43.238213,17.999977,0.37499952,1.708,0.0,-28.015625,0.24017334,0.0,0.0,0.0,0.0,0.0,0.92871094,1.0,57.33185,1.5625001,91.44635,93.79775,0.0,109.9797,23.925781,1.0,110.33006,93.547554,479.625,544.125,3.988367,91.78125,0.0,115.5625,17.27254,70.999954,44.226074,1.0,49.9,72.0625,0.0,-60.427856,39.14795,0.0,0.5957031,50.72,49.16,50.41,48.36,0
60733.47,-4.005333,0.6693306,0.3762424,0.38057345,101.19695,24.060139,13.640056,-1.2547779,169.15623,59.265205,50.081,0.0,5.081,33.921,49.24,0.0,99.99999,0.0,0.0,453.375,200.25,2497.0,0.0,-8.421875,0.091308594,112.86733,16233.792,16292.166,1100.0834,514.48663,24.713114,27.298878,0.0,5.065694,3.0,47.673035,43.200104,17.624977,2.2499971,1.708,0.0,-27.789062,0.23968506,0.0,0.0,0.0,0.0,0.0,0.9560547,1.0,57.36084,1.5625001,92.547905,93.17131,0.0,109.98173,24.023438,1.0,110.19739,93.53097,479.625,544.5,3.5031936,102.5,0.0,116.53125,18.206188,70.999954,45.12329,1.0,49.96,71.90625,0.0,-53.99475,38.47046,0.0,0.7055664,50.77,49.18,50.66,48.59,0
60733.51,-4.0242662,0.64273226,0.3832763,0.37879312,101.19569,24.060139,13.637882,-1.2373097,165.58594,57.294083,50.081,0.0,5.081,33.921,49.24,0.0,99.99999,0.0,0.0,452.625,202.5,2466.0,0.0,-8.09375,0.09222412,113.149254,16370.175,16292.166,1100.0834,512.09863,23.505013,27.913527,0.0,4.990055,3.0,46.946716,43.16581,17.249977,4.4999943,1.772,0.0,-27.601562,0.23187256,0.0,0.0,0.0,0.0,0.0,0.9921875,1.0,57.365417,1.5625001,92.667046,92.051094,0.0,109.98355,24.023438,1.0,110.13106,93.12467,479.25,544.125,3.4275548,112.9375,0.0,115.8125,17.739363,70.999954,44.122314,1.0,50.04,69.5625,0.0,-52.83203,39.379883,0.0,0.5566406,50.85,49.37,50.57,48.67,0
60733.55,-4.059413,0.63209295,0.37232134,0.3771823,101.19455,24.060139,13.64808,-1.4007648,165.71115,57.081642,50.081,0.0,5.081,33.921,49.24,0.0,99.99999,0.0,0.0,451.875,211.875,2455.0,0.0,-7.15625,0.093688965,113.27363,16375.481,16287.92,1100.0834,512.09863,22.720804,27.44724,0.0,5.085794,3.0,46.435547,43.13494,17.249977,13.874982,1.82,0.0,-28.046875,0.22540283,0.0,0.0,0.0,0.0,0.0,1.0058594,1.0,57.22046,1.5625001,91.53923,92.066956,0.0,109.98519,24.023438,1.0,110.0896,92.83446,478.875,543.375,3.523294,118.25,0.0,115.625,17.27254,70.999954,42.96875,1.0,50.15,67.625,0.0,-53.982544,40.307617,0.0,0.64453125,50.99,49.56,50.81,48.83,0
60733.59,-4.0675306,0.6278372,0.37756127,0.3888818,101.19352,24.060139,13.620062,-1.3168147,165.71515,56.850502,50.081,0.0,5.081,33.921,49.24,0.0,99.99999,0.0,0.0,452.25,211.875,2445.0,0.0,-7.2265625,0.09674072,113.24046,16308.616,16283.675,1100.0834,511.0373,23.992493,27.680384,0.0,5.1623855,3.0,47.11609,43.107162,17.249977,13.874982,1.792,0.0,-28.109375,0.23236084,0.0,0.0,0.0,0.0,0.0,1.0,1.0,57.229614,1.5625001,92.11686,93.62104,0.0,109.98667,24.609375,1.0,109.92377,93.02517,478.875,543.375,3.5998852,119.25,0.0,119.46875,17.739363,70.999954,43.76831,1.0,50.37,69.71875,0.0,-54.04663,40.441895,0.0,0.703125,51.14,49.7,50.89,48.71,0
60733.633,-4.074024,0.6636349,0.39067957,0.3930784,101.19342,24.060139,13.623887,-1.0972301,173.35109,58.98364,50.081,0.0,5.081,33.921,49.24,0.0,99.99999,0.0,0.0,451.5,211.125,2425.0,0.0,-7.8046875,0.09918213,113.23217,16270.938,16288.981,1100.0834,511.0373,25.1794,28.54937,0.0,5.0674086,3.0,47.673035,43.08216,16.874979,13.124983,1.836,0.0,-28.0,0.230896,0.0,0.0,0.0,0.0,0.0,0.9941406,1.0,57.191467,1.5625001,93.63033,93.96825,0.0,109.988,25.0,1.0,109.36821,93.62218,478.5,543.75,3.5049083,127.03125,0.0,122.125,18.206188,70.999954,43.103027,1.0,50.46,69.28125,0.0,-50.201416,41.168213,0.0,0.7104492,51.18,49.79,51.17,48.91,0
60733.67,-4.0992193,0.696704,0.39240313,0.39524025,101.19333,24.060139,13.632424,-1.1033676,177.13849,59.99892,50.081,0.0,5.081,33.921,49.24,0.0,99.99999,0.0,0.0,451.5,211.125,2414.0,0.0,-7.4375,0.10076904,113.48921,16259.264,16292.166,1100.0834,511.0373,25.603294,28.697733,0.0,4.991427,3.0,47.91107,43.05966,16.874979,13.124983,1.836,0.0,-27.554688,0.22912598,0.0,0.0,0.0,0.0,0.0,0.9921875,1.0,57.191467,1.5625001,93.58794,93.977974,0.0,109.9892,25.292969,1.0,109.202385,93.729965,478.5,543.375,3.4289267,128.0625,0.0,123.9375,18.206188,70.999954,42.81006,1.0,50.55,68.75,0.0,-49.023438,41.711426,0.0,0.56884766,51.27,49.79,51.02,49.22,0
