Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (g/stk),Airmass SP (g/stk),Ambient Press (kpa),Ambient Temp (°C),Battery Volts (V),Boost (psi),Calc TQ (nm),Calc HP (hp),Calc 0-60mph (s),Calc 60-130mph (s),Calc 0-60ft (s),Calc 1/8mile (s),Calc 1/4mile (s),Comb Mode (),Coolant Temp (°C),Cruise (),DV Position (%),EOI Actual (°),EOI Limit (°),Engine Speed (rpm),Eth Content (%),Exh Cam Position (°),Exh Flow Factor (),Exh Pres Desired (kpa),FP DI (kpa),FP DI SP (kpa),FP MPI (kpa),FP MPI SP (kpa),Fuel Flow (mg/stk),Fuel Flow SP (mg/stk),Fuel Split MPI (),Fuel Trim (%),Gear (gear),HPFP Eff Vol (%),IAT (°C),Ign Table (°),Ign Avg (°),Inj PW DI (ms),Inj PW MPI (ms),Intake Cam Pos (°),Intake Flow Fact (),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),Lambda (l),Lambda SP (l),LPFP Duty (%),LTFT (%),MAP (kpa),MAP SP (kpa),Misfires (),Oil Temp (°C),Pedal Pos (%),Port Flap Pos (%),PUT (kpa),PUT SP (kpa),SOI Actual (°),SOI Limit (°),STFT (%),Torque (Nm),Torque Lim (),Torque Req (Nm),TPS (%),Trans Temp (°C),Turbo Speed (rpm),Valve Lift Pos (),Vehicle Speed (km/h),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Voltage (V),Wheel Speed FL (km/h),Wheel Speed FR (km/h),Wheel Speed RL (km/h),Wheel Speed RR (km/h),SimosTools [R2.12:2026_7_12:CB_HSL_SP2933_5G0906259L_0002_BasicsGuide_R08.bin]
10250.522,1.9829845,1.2705462,0.27139473,0.26417175,101.81382,21.804527,13.698881,-3.6891468,137.54927,68.62989,4.28,0.0,4.28,4.28,4.28,0.0,102.25565,0.0,0.0,464.625,219.0,3556.0,0.0,-4.2421875,0.104003906,112.83417,13801.19,14107.919,1100.0834,548.44965,26.408697,19.223665,0.0,7.7066307,1.0,43.914795,43.318954,21.374973,20.999973,1.404,0.0,-30.140625,0.21038818,0.0,0.0,0.0,0.0,0.0,1.0478516,1.0,58.7265,0.7812499,76.38493,74.95794,0.0,110.00001,16.894531,0.0,106.82264,81.1265,494.625,540.375,6.9253807,79.09375,0.0,75.5,15.872062,70.999954,38.23242,0.0,29.9,63.125,0.0,-76.96533,41.63208,0.0,0.6542969,29.34,30.5,29.12,30.35,0
10250.563,2.0663877,1.1644685,0.26534635,0.25751656,101.81388,21.804527,13.714216,-3.9338877,165.43613,83.35641,4.32,0.0,4.28,4.28,4.28,0.0,102.25565,0.0,0.0,464.625,219.75,3591.0,0.0,-3.96875,0.10272217,112.97513,14276.143,13887.69,1100.0834,548.44965,19.795925,18.948133,0.0,8.040304,2.0,40.179443,43.272774,22.124971,21.749971,1.408,0.0,-29.9375,0.20489502,0.0,0.0,0.0,0.0,0.0,1.0371094,1.0,58.73413,0.7812499,74.69802,73.12667,0.0,110.00001,16.40625,0.0,107.005066,81.1265,495.0,540.0,7.2590547,77.71875,0.0,72.5625,15.405237,70.999954,37.921143,0.0,29.99,61.46875,0.0,-77.420044,41.82129,0.0,0.60058594,29.42,30.73,29.11,30.56,0
10250.603,2.21311,1.0282874,0.25542545,0.25717744,101.813934,21.804527,13.719091,-4.234237,153.47145,77.86625,4.361,0.0,4.28,4.361,4.361,0.0,102.25565,0.0,0.0,464.625,220.5,3616.0,0.0,-4.40625,0.103271484,112.76783,13925.898,13531.609,1100.0834,548.44965,16.93463,18.015564,0.0,8.307243,2.0,37.965393,43.23121,22.874971,22.499971,1.42,0.0,-29.953125,0.20605469,0.0,0.0,0.0,0.0,0.0,1.0166016,1.0,58.720398,0.7812499,72.6278,73.012115,0.0,110.00001,16.40625,0.0,107.07969,81.1265,495.375,540.375,7.525994,73.5625,0.0,72.21875,14.938412,70.999954,37.664795,0.0,30.18,61.8125,0.0,-77.56958,41.845703,0.0,0.61035156,29.69,30.81,29.15,30.83,0
10250.648,2.310488,0.917565,0.25555098,0.24836043,101.81398,21.804527,13.722505,-4.2363787,145.84723,74.100296,4.401,0.0,4.28,4.401,4.401,0.0,101.9549,0.0,0.0,465.75,221.25,3621.0,0.0,-5.03125,0.10083008,112.40299,13567.164,13375.061,1100.0834,548.44965,17.040604,18.100342,0.0,8.208295,2.0,37.591553,43.1938,23.24997,23.24997,1.372,0.0,-30.039062,0.1963501,0.0,0.0,0.0,0.0,0.0,0.984375,1.0,58.720398,0.7812499,72.61308,71.041824,0.0,110.00001,15.8203125,0.0,106.84753,81.1265,495.75,541.125,7.4270453,72.1875,0.0,68.875,15.405237,70.999954,38.15918,0.0,30.34,58.90625,0.0,-77.32544,42.156982,0.0,0.625,29.74,30.98,29.31,30.62,0
10250.682,2.3683903,0.873276,0.24972886,0.24666485,101.81402,21.804527,13.724894,-4.416762,145.85661,74.105064,4.446,0.0,4.28,4.446,4.446,0.0,101.7143,0.0,0.0,466.5,221.625,3621.0,0.0,-4.75,0.10015869,112.411285,13204.185,13041.799,1100.0834,548.44965,17.718836,17.464499,0.0,8.129136,2.0,37.556458,43.160133,23.62497,23.62497,1.34,0.0,-30.078125,0.19299316,0.0,0.0,0.0,0.0,0.0,0.9921875,1.0,58.709717,0.7812499,71.36976,70.733864,0.0,110.00001,15.625,0.0,107.005066,81.1265,495.75,540.75,7.3478866,70.4375,0.0,67.625,14.471586,70.999954,37.18872,0.0,30.48,57.90625,0.0,-77.37732,42.303467,0.0,0.60546875,29.96,31.16,29.36,30.71,0
10250.723,2.4547124,0.8555604,0.24316914,0.25454932,101.81406,21.804527,13.703129,-4.561446,145.87161,74.051285,4.48,0.0,4.28,4.48,4.48,0.0,101.52182,0.0,0.0,466.5,222.0,3618.0,0.0,-4.484375,0.10168457,112.179115,12879.413,12838.0205,1100.0834,548.44965,18.969328,17.188967,0.0,8.065809,2.0,37.931824,43.129837,23.99997,23.99997,1.336,0.0,-30.523438,0.20318604,0.0,0.0,0.0,0.0,0.0,0.99902344,1.0,58.70056,0.7812499,70.372505,72.64612,0.0,110.00001,16.210938,0.0,107.005066,81.1265,495.75,540.75,7.2845592,67.75,0.0,70.6875,14.471586,70.999954,37.017822,0.0,30.58,60.96875,0.0,-77.35901,41.748047,0.0,0.6640625,29.87,31.24,29.42,30.62,0
10250.763,2.5437698,0.79222417,0.25135416,0.25730464,101.81409,21.804527,13.71133,-4.2912045,137.81488,69.82595,4.521,0.0,4.28,4.521,4.521,0.0,101.367836,0.0,0.0,466.875,221.25,3611.0,0.0,-4.953125,0.1015625,112.038155,12756.297,13299.175,1100.0834,548.44965,24.69192,18.185122,0.0,8.015147,2.0,41.4505,43.10257,23.24997,23.24997,1.316,0.0,-30.640625,0.20770264,0.0,0.0,0.0,0.0,0.0,0.99609375,1.0,58.70819,0.7812499,72.23528,73.41998,0.0,110.00001,16.40625,0.0,106.39148,81.1265,495.375,540.75,7.2338977,69.375,0.0,71.8125,15.405237,70.999954,37.298584,0.0,30.56,62.3125,0.0,-76.434326,41.326904,0.0,0.60546875,29.88,31.43,29.53,31.09,0
10250.803,2.5950158,0.7106397,0.25842986,0.25298086,101.81412,21.804527,13.711212,-4.083098,129.29457,64.34795,4.561,0.0,4.28,4.561,4.561,0.0,101.244644,0.0,0.0,466.5,183.0,3547.0,0.0,-4.984375,0.10083008,112.35324,13383.021,13502.422,1100.0834,548.44965,24.289219,18.375875,0.0,7.9746184,2.0,42.10968,43.078026,22.124971,-16.124979,1.324,0.0,-30.421875,0.19537354,0.0,0.0,0.0,0.0,0.0,1.0039062,1.0,58.72345,0.7812499,73.66977,72.55188,0.0,110.00001,16.210938,0.0,106.20077,81.1265,495.375,541.125,7.1933684,0.84375,0.0,70.9375,15.872062,70.999954,36.901855,0.0,30.84,58.625,0.0,-75.66223,42.23633,0.0,0.6982422,30.32,31.43,29.57,31.16,0
10250.846,2.4960127,0.7342559,0.25603175,0.2339056,101.81415,21.804527,13.711129,-4.10359,138.1438,66.25165,4.601,0.0,4.28,4.601,4.601,0.0,101.146095,0.0,0.0,465.75,181.5,3418.0,0.0,-4.6875,0.09552002,112.179115,13637.213,13779.964,1100.0834,548.44965,24.352802,19.583977,0.0,8.254695,2.0,42.81311,42.98075,21.749971,-16.499979,1.392,0.0,-30.34375,0.16101074,0.0,0.0,0.0,0.0,0.0,1.0214844,1.0,58.71582,0.7812499,73.52855,69.0862,0.0,110.00001,14.2578125,0.0,106.42465,81.1265,495.75,540.75,7.473445,-0.84375,0.0,61.5,14.471586,70.999954,35.217285,0.0,30.81,48.3125,0.0,-76.17798,44.091797,0.0,0.71777344,30.23,31.26,29.9,31.11,0
10250.883,2.37681,0.8374524,0.2379149,0.21771277,101.81417,21.804527,13.722791,-4.588824,151.6365,69.65875,4.644,0.0,4.28,4.644,4.644,0.0,101.06725,0.0,0.0,464.625,182.625,3274.0,0.0,-4.2421875,0.08886719,111.557236,14009.214,13450.947,1100.0834,548.44965,15.450995,18.121538,0.0,8.322506,2.0,38.090515,42.893204,22.499971,-13.874982,1.388,0.0,-30.265625,0.1307373,0.0,0.0,0.0,0.0,0.0,0.9794922,1.0,58.70514,0.7812499,70.18391,66.14712,0.0,110.00001,12.988281,0.0,107.560616,81.1265,493.5,540.375,7.541256,-2.15625,0.0,54.875,12.604284,70.999954,34.490967,0.0,30.94,39.21875,0.0,-79.1687,50.90332,0.0,0.61035156,30.35,31.97,30.14,31.31,0
