Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (g/stk),Airmass SP (g/stk),Ambient Press (kpa),Ambient Temp (°C),Battery Volts (V),Boost (psi),Calc TQ (nm),Calc HP (hp),Calc 0-60mph (s),Calc 60-130mph (s),Calc 0-60ft (s),Calc 1/8mile (s),Calc 1/4mile (s),Comb Mode (),Coolant Temp (°C),Cruise (),DV Position (%),EOI Actual (°),EOI Limit (°),Engine Speed (rpm),Eth Content (%),Exh Cam Position (°),Exh Flow Factor (),Exh Pres Desired (kpa),FP DI (kpa),FP DI SP (kpa),FP MPI (kpa),FP MPI SP (kpa),Fuel Flow (mg/stk),Fuel Flow SP (mg/stk),Fuel Split MPI (),Fuel Trim (%),Gear (gear),HPFP Eff Vol (%),IAT (°C),Ign Table (°),Ign Avg (°),Inj PW DI (ms),Inj PW MPI (ms),Intake Cam Pos (°),Intake Flow Fact (),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),Lambda (l),Lambda SP (l),LPFP Duty (%),LTFT (%),MAP (kpa),MAP SP (kpa),Misfires (),Oil Temp (°C),Pedal Pos (%),Port Flap Pos (%),PUT (kpa),PUT SP (kpa),SOI Actual (°),SOI Limit (°),STFT (%),Torque (Nm),Torque Lim (),Torque Req (Nm),TPS (%),Trans Temp (°C),Turbo Speed (rpm),Valve Lift Pos (),Vehicle Speed (km/h),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Voltage (V),Wheel Speed FL (km/h),Wheel Speed FR (km/h),Wheel Speed RL (km/h),Wheel Speed RR (km/h),SimosTools [R2.12:2026_7_12:CB_HSL_SP2933_5G0906259L_0002_BasicsGuide_R08.bin]
9730.558,0.030411392,-0.4999001,0.079415806,0.07901414,101.60025,22.556387,13.896204,-11.26192,0.0,0.0,299.118,0.0,9.319,31.197,42.436,0.0,96.99245,0.0,0.0,0.0,198.75,2158.0,0.0,-12.125,0.11566162,105.27209,10238.788,10238.788,1100.0834,511.56796,0.0,5.5954223,0.0,0.7812499,3.0,0.0,32.03902,37.124954,0.74999905,0.0,0.0,20.578125,0.0,0.0,0.0,0.0,0.0,0.0,1.9999695,1.0,44.192505,0.7812499,23.973063,23.91848,13.0,97.99997,0.0,1.0,106.20077,101.59884,720.0,548.25,4.3668975E-9,-23.59375,0.0,-24.875,3.734603,63.000034,20.721436,1.0,47.61,0.0,0.0,-3.3477783,99.998474,96.650696,3.671875,47.53,47.62,47.27,47.48,0
9730.599,0.044329114,-0.49996006,0.079113536,0.07901414,101.60011,22.556387,13.905077,-11.2662,0.0,0.0,299.156,0.0,9.319,31.197,42.436,0.0,96.99245,0.0,0.0,0.0,198.75,2160.0,0.0,-12.09375,0.11566162,105.27209,10243.034,10243.034,1100.0834,511.56796,0.0,5.5954223,0.0,0.7812499,3.0,0.0,32.0682,37.124954,0.74999905,0.0,0.0,20.617188,0.0,0.0,0.0,0.0,0.0,0.0,1.9999695,1.0,44.192505,0.7812499,23.943422,23.908968,13.0,97.99997,0.0,1.0,106.20077,101.59884,720.0,548.25,3.4935181E-9,-23.59375,0.0,-24.875,3.734603,63.000034,20.703125,1.0,47.45,0.0,0.0,-3.213501,99.998474,96.78497,3.671875,47.3,47.39,47.34,47.47,0
9730.639,0.035463292,-0.49998403,0.07927192,0.079056524,101.59999,22.556387,13.8995695,-11.266063,0.0,0.0,299.197,0.0,9.319,31.197,42.436,0.0,96.99245,0.0,0.0,0.0,198.75,2151.0,0.0,-12.1015625,0.11566162,105.27209,10238.788,10238.788,1100.0834,511.3026,0.0,5.6378117,0.0,0.7812499,3.0,0.0,32.09446,37.124954,0.74999905,0.0,0.0,20.515625,0.0,0.0,0.0,0.0,0.0,0.0,1.9999695,1.0,44.192505,0.7812499,23.94424,23.919529,13.0,97.99997,0.0,1.0,106.07639,101.59884,720.0,548.25,2.7948146E-9,-23.5625,0.0,-24.875,3.734603,63.000034,20.501709,1.0,47.41,0.0,0.0,-3.0273438,99.998474,96.97113,3.671875,47.48,47.36,47.3,47.18,0
9730.681,0.028370634,-0.51874363,0.07937737,0.079056524,101.59988,22.556387,13.913292,-11.262982,0.0,0.0,299.237,0.0,9.319,31.197,42.436,0.0,96.99245,0.0,0.0,0.0,198.75,2153.0,0.0,-12.125,0.1159668,105.27209,10240.911,10240.911,1100.0834,511.3026,0.0,5.5530324,0.0,0.7812499,3.0,0.0,32.118095,37.124954,0.74999905,0.0,0.0,20.46875,0.0,0.0,0.0,0.0,0.0,0.0,1.9999695,1.0,43.762207,0.7812499,23.965363,23.900118,13.0,97.99997,0.0,1.0,106.283676,101.59884,720.0,548.25,2.2358517E-9,-23.59375,0.0,-24.875,3.734603,63.000034,20.837402,1.0,47.39,0.0,0.0,-3.579712,99.998474,96.41876,3.671875,47.34,47.23,47.2,47.2,0
9730.719,-0.017303491,-0.5262475,0.079624705,0.079098925,101.59978,22.556387,13.917039,-11.2656355,0.0,0.0,299.279,0.0,9.319,31.197,42.436,0.0,96.99245,0.0,0.0,0.0,198.75,2145.0,0.0,-12.09375,0.1159668,105.27209,10243.034,10243.034,1100.0834,511.3026,0.0,5.6378117,0.0,0.7812499,3.0,0.0,32.139366,36.749954,0.74999905,0.0,0.0,20.515625,0.0,0.0,0.0,0.0,0.0,0.0,1.9999695,1.0,43.762207,0.7812499,23.946978,23.85493,13.0,97.99997,0.0,1.0,106.07639,101.59884,720.0,548.25,1.7886814E-9,-23.5625,0.0,-24.875,3.734603,63.000034,20.52002,1.0,47.34,0.0,0.0,-3.0395508,99.998474,96.95892,3.671875,47.27,47.43,47.23,47.09,0
9730.759,-0.033842795,-0.547999,0.07943318,0.079056524,101.599686,22.556387,13.907943,-11.264236,0.0,0.0,299.317,0.0,9.319,31.197,42.436,0.0,96.99245,0.0,0.0,0.0,198.75,2149.0,0.0,-12.0625,0.1159668,105.27209,10245.156,10245.156,1100.0834,511.3026,0.0,5.6378117,0.0,0.7812499,3.0,0.0,32.158512,37.124954,0.74999905,0.0,0.0,20.445312,0.0,0.0,0.0,0.0,0.0,0.0,1.9999695,1.0,43.762207,0.7812499,23.956528,23.875978,13.0,97.99997,0.0,1.0,106.25881,101.59884,720.0,548.25,1.4309451E-9,-23.5625,0.0,-24.78125,3.734603,63.000034,20.855713,1.0,47.28,0.0,0.0,-3.4881592,99.998474,96.510315,3.671875,47.23,47.18,46.94,47.13,0
9730.799,-0.027074236,-0.55669963,0.07982855,0.079056524,101.5996,22.556387,13.907434,-11.259686,0.0,0.0,299.357,0.0,9.319,31.197,42.436,0.0,96.99245,0.0,0.0,0.0,198.75,2140.0,0.0,-12.0,0.1159668,105.263794,10252.586,10252.586,1100.0834,511.3026,0.0,5.6590066,0.0,0.7812499,3.0,0.0,32.175743,37.124954,0.74999905,0.0,0.0,20.375,0.0,0.0,0.0,0.0,0.0,0.0,1.9999695,1.0,43.762207,0.7812499,23.987808,23.895443,13.0,97.99997,0.0,1.0,106.1676,101.59884,720.0,547.875,1.1447562E-9,-23.5625,0.0,-24.875,3.734603,63.000034,20.739746,1.0,47.23,0.0,0.0,-3.3691406,99.998474,96.62933,3.671875,47.21,47.13,47.06,47.05,0
9730.839,-0.0016593896,-0.5601798,0.07999202,0.078929365,101.599525,22.556387,13.89536,-11.254925,0.0,0.0,299.397,0.0,9.319,31.197,42.436,0.0,96.99245,0.0,0.0,0.0,198.75,2138.0,0.0,-11.9296875,0.1159668,105.263794,10248.341,10248.341,1100.0834,510.77194,0.0,5.6590066,0.0,0.7812499,3.0,0.0,32.19125,36.749954,0.74999905,0.0,0.0,20.328125,0.0,0.0,0.0,0.0,0.0,0.0,1.9999695,1.0,43.762207,0.7812499,24.020552,23.813242,13.0,97.99997,0.0,1.0,106.04323,101.59884,720.0,547.875,9.1580493E-10,-23.53125,0.0,-24.78125,3.734603,63.000034,20.483398,1.0,47.12,0.0,0.0,-2.9510498,99.998474,97.047424,3.671875,47.02,47.18,46.94,46.82,0
9730.879,0.058672488,-0.54282194,0.07993235,0.07888697,101.59946,22.556387,13.904487,-11.254186,0.0,0.0,299.437,0.0,9.319,31.197,42.436,0.0,96.99245,0.0,0.0,0.0,198.75,2140.0,0.0,-11.875,0.11627197,105.263794,10255.77,10255.77,1100.0834,510.77194,0.0,5.680201,0.0,0.7812499,3.0,0.0,32.205208,36.749954,0.74999905,0.0,0.0,20.304688,0.0,0.0,0.0,0.0,0.0,0.0,1.9999695,1.0,43.748474,0.7812499,24.025581,23.809723,13.0,97.99997,0.0,1.0,106.308556,101.59884,720.0,547.875,7.3264395E-10,-23.53125,0.0,-24.78125,3.734603,63.000034,20.892334,1.0,46.93,0.0,0.0,-3.781128,99.998474,96.21735,3.671875,46.76,46.76,46.61,47.0,0
9730.92,0.04693799,-0.5171288,0.08042929,0.07897174,101.599396,22.556387,13.910875,-11.239736,0.0,0.0,299.477,0.0,9.319,31.197,42.436,0.0,96.99245,0.0,0.0,0.0,198.75,2128.0,0.0,-11.90625,0.11627197,105.263794,10267.444,10267.444,1100.0834,510.50662,0.0,5.680201,0.0,0.7812499,3.0,0.0,32.21777,36.749954,0.74999905,0.0,0.0,20.28125,0.0,0.0,0.0,0.0,0.0,0.0,1.9999695,1.0,43.748474,0.7812499,24.125118,23.826042,13.0,97.99997,0.0,1.0,106.04323,101.59884,720.0,547.875,5.8611516E-10,-23.4375,0.0,-24.78125,3.734603,63.000034,20.550537,1.0,46.75,0.0,0.0,-2.9541016,99.998474,97.04437,3.671875,46.64,46.69,46.55,46.54,0
