Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (g/stk),Airmass SP (g/stk),Ambient Press (kpa),Ambient Temp (°C),Battery Volts (V),Boost (psi),Calc TQ (nm),Calc HP (hp),Calc 0-60mph (s),Calc 60-130mph (s),Calc 0-60ft (s),Calc 1/8mile (s),Calc 1/4mile (s),Comb Mode (),Coolant Temp (°C),Cruise (),DV Position (%),EOI Actual (°),EOI Limit (°),Engine Speed (rpm),Eth Content (%),Exh Cam Position (°),Exh Flow Factor (),Exh Pres Desired (kpa),FP DI (kpa),FP DI SP (kpa),FP MPI (kpa),FP MPI SP (kpa),Fuel Flow (mg/stk),Fuel Flow SP (mg/stk),Fuel Split MPI (),Fuel Trim (%),Gear (gear),HPFP Eff Vol (%),IAT (°C),Ign Table (°),Ign Avg (°),Inj PW DI (ms),Inj PW MPI (ms),Intake Cam Pos (°),Intake Flow Fact (),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),Lambda (l),Lambda SP (l),LPFP Duty (%),LTFT (%),MAP (kpa),MAP SP (kpa),Misfires (),Oil Temp (°C),Pedal Pos (%),Port Flap Pos (%),PUT (kpa),PUT SP (kpa),SOI Actual (°),SOI Limit (°),STFT (%),Torque (Nm),Torque Lim (),Torque Req (Nm),TPS (%),Trans Temp (°C),Turbo Speed (rpm),Valve Lift Pos (),Vehicle Speed (km/h),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Voltage (V),Wheel Speed FL (km/h),Wheel Speed FR (km/h),Wheel Speed RL (km/h),Wheel Speed RR (km/h),SimosTools [R2.12:2026_7_12:CB_HSL_SP2933_5G0906259L_0002_BasicsGuide_R08.bin]
10027.368,-0.05994709,-0.034219295,0.13364892,0.13539226,101.60196,21.804527,13.76086,-9.624794,0.0,0.0,315.518,0.0,9.319,31.197,42.436,0.0,96.24155,0.0,0.0,461.625,218.25,2528.0,0.0,-10.609375,0.08068848,105.34671,7102.516,7108.3535,1100.0834,514.752,12.441337,8.520302,0.0,-2.5914392,3.0,24.85199,35.338264,36.374954,20.249973,0.872,0.0,-6.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.9970703,1.0800781,54.782104,0.7812499,35.2593,35.618877,0.0,108.00004,6.7382812,1.0,105.07309,80.96067,475.125,546.75,-3.372689,15.875,0.0,17.65625,7.0023804,64.99997,22.650146,1.0,55.21,0.0,0.0,-73.358154,99.998474,26.64032,3.6621094,55.22,55.22,55.16,55.04,0
10027.405,-0.04795767,-0.03243772,0.13190022,0.13653678,101.60165,21.804527,13.757602,-9.648137,0.0,0.0,315.518,0.0,9.319,31.197,42.436,0.0,96.24136,0.0,0.0,461.625,218.25,2526.0,0.0,-10.5546875,0.08068848,105.34671,7273.3926,7014.4243,1100.0834,514.752,9.961547,8.308354,0.0,-2.6981516,3.0,23.558044,35.338272,36.749954,20.249973,0.872,0.0,-7.453125,0.0,0.0,0.0,0.0,0.0,0.0,1.0205078,1.0800781,54.77295,0.7812499,35.098087,36.007008,0.0,108.00004,6.7382812,1.0,105.07309,80.96067,475.125,546.75,-3.4794014,15.09375,0.0,17.65625,7.0023804,64.99997,22.44873,1.0,55.31,0.0,0.0,-73.358154,99.998474,26.64032,3.6621094,55.34,55.22,54.9,55.13,0
10027.445,-0.038366135,-0.012975088,0.13035852,0.13636722,101.60137,21.804527,13.7553215,-9.675,15.509932,5.486255,315.518,0.0,9.319,31.197,42.436,0.0,96.24121,0.0,0.0,462.0,218.25,2521.0,0.0,-10.4375,0.08068848,105.34671,7065.369,7000.096,1100.0834,514.752,11.3815975,8.350743,0.0,-2.7835212,3.0,24.194336,35.413467,37.49995,20.249973,0.84,0.0,-7.4453125,0.0,0.0,0.0,0.0,0.0,0.0,1.0390625,1.0800781,54.74701,0.7812499,34.912655,36.134235,0.0,108.00004,6.7382812,1.0,105.07309,80.96067,475.125,546.375,-3.5647712,14.53125,0.0,17.53125,7.0023804,64.99997,22.467041,1.0,55.21,0.0,0.0,-73.358154,99.998474,26.64032,3.6621094,55.09,55.13,54.9,54.93,0
10027.488,-0.030692909,-0.0051900353,0.13178377,0.13619766,101.60112,21.804527,13.753725,-9.634038,15.439247,5.4569197,315.518,0.0,9.319,31.197,42.436,0.0,96.24109,0.0,0.0,462.375,218.25,2519.0,0.0,-10.359375,0.08068848,105.34671,7056.8784,7099.863,1100.0834,514.752,11.678324,8.477912,0.0,-2.8518171,3.0,24.363708,35.481144,36.749954,20.249973,0.836,0.0,-7.4921875,0.0,0.0,0.0,0.0,0.0,0.0,1.0546875,1.0800781,54.74701,0.7812499,35.19475,36.05879,0.0,108.00004,6.7382812,1.0,105.07309,80.96067,475.125,546.375,-3.633067,15.03125,0.0,17.53125,7.0023804,64.99997,22.790527,1.0,55.16,0.0,0.0,-73.358154,99.998474,26.64032,3.6621094,55.04,55.13,54.72,55.03,0
10027.525,-0.024554327,-0.0020760142,0.13587049,0.1401399,101.60089,21.804527,13.752607,-9.519092,15.466898,5.4732027,315.518,0.0,9.319,31.197,42.436,0.0,96.241,0.0,0.0,462.0,217.875,2522.0,0.0,-10.2890625,0.08135986,105.37159,7090.8413,7235.715,1100.0834,514.752,14.327672,8.774639,0.0,-2.9064536,3.0,26.089478,35.542053,34.499954,19.874975,0.84,0.0,-7.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0693359,1.0800781,54.80652,0.7812499,35.98683,36.81852,0.0,108.00004,7.2265625,1.0,105.07309,80.96067,474.75,546.375,-3.6877036,16.65625,0.0,20.40625,7.0023804,64.99997,22.808838,1.0,55.24,0.0,0.0,-73.40698,99.998474,26.591492,3.6621094,55.34,55.19,55.01,54.82,0
10027.566,-0.059643462,-0.019580407,0.13756299,0.14772761,101.600685,21.804527,13.763544,-9.471138,0.0,0.0,315.518,0.0,9.319,31.197,42.436,0.0,96.24092,0.0,0.0,461.25,217.875,2526.0,0.0,-9.9609375,0.08270264,105.42134,7184.77,7415.613,1100.0834,514.752,14.1581135,9.071366,0.0,-2.793913,3.0,26.06659,35.59687,33.374958,19.874975,0.872,0.0,-7.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0810547,1.0800781,54.815674,0.7812499,36.31716,38.319042,0.0,108.00004,7.421875,1.0,105.07309,80.96067,474.75,546.0,-3.575163,17.15625,0.0,21.5,7.469206,64.99997,23.19336,1.0,55.11,0.0,0.0,-73.33984,99.998474,26.65863,3.6621094,54.97,55.12,54.93,54.82,0
10027.608,-0.04771477,-0.026582163,0.14295304,0.14692219,101.6005,21.804527,13.75948,-9.281583,0.0,0.0,315.518,0.0,9.319,31.197,42.436,0.0,96.24086,0.0,0.0,461.25,217.5,2528.0,0.0,-10.0078125,0.08270264,105.42134,7335.481,7605.0625,1100.0834,514.752,15.811306,9.431678,0.0,-2.7038803,3.0,27.24762,35.646206,29.999962,19.499975,0.9,0.0,-8.3515625,0.0,0.0,0.0,0.0,0.0,0.0,1.0820312,1.0800781,54.91028,0.7812499,37.62356,38.412266,0.0,108.00004,7.421875,1.0,104.90725,80.96067,475.125,546.0,-3.4851303,19.40625,0.0,21.8125,7.469206,64.99997,23.077393,1.0,55.26,0.0,0.0,-73.09265,99.998474,26.905823,3.6621094,55.25,55.13,54.95,54.89,0
10027.647,-0.058171816,-0.048132867,0.14563952,0.14628635,101.60034,21.804527,13.756637,-9.163034,0.0,0.0,315.518,0.0,9.319,31.197,42.436,0.0,96.240814,0.0,0.0,461.25,217.875,2530.0,0.0,-10.0546875,0.08270264,105.42134,7640.6177,7708.5435,1100.0834,514.752,14.751568,9.558846,0.0,-2.6318545,3.0,26.930237,35.69061,29.999962,19.874975,0.9,0.0,-9.4296875,0.0,0.0,0.0,0.0,0.0,0.0,1.0742188,1.0800781,54.93622,0.7812499,38.440544,38.594738,0.0,108.00004,7.421875,1.0,105.03992,80.96067,475.125,546.0,-3.4131043,20.9375,0.0,22.0,7.469206,64.99997,23.278809,1.0,55.22,0.0,0.0,-73.29712,99.998474,26.701355,3.6621094,55.29,55.22,55.12,54.93,0
10027.689,-0.046537455,-0.038003147,0.14387366,0.14836347,101.6002,21.804527,13.766364,-9.151553,0.0,0.0,315.518,0.0,9.319,31.197,42.436,0.0,96.24077,0.0,0.0,460.125,217.875,2533.0,0.0,-10.1171875,0.08270264,105.42134,7830.598,7642.74,1100.0834,514.752,11.869078,9.431678,0.0,-2.7304835,3.0,25.352478,35.73057,29.999962,19.874975,0.952,0.0,-10.546875,0.0,0.0,0.0,0.0,0.0,0.0,1.0664062,1.0800781,54.951477,0.7812499,38.519535,39.116318,0.0,108.00004,7.6171875,1.0,105.07309,80.96067,474.75,546.0,-3.5117335,20.8125,0.0,23.09375,7.469206,64.99997,23.309326,1.0,55.19,0.0,0.0,-73.40698,99.998474,26.591492,3.6621094,55.06,55.22,54.9,54.97,0
10027.725,-0.057229966,-0.0152012585,0.14441665,0.14959276,101.60007,21.804527,13.749736,-9.118837,15.453337,5.4944234,315.518,0.0,9.319,31.197,42.436,0.0,96.24074,0.0,0.0,460.875,217.875,2534.0,0.0,-10.125,0.0836792,105.44621,7786.5522,7661.314,1100.0834,515.01733,12.186999,9.431678,0.0,-2.8093872,3.0,25.544739,35.766537,29.999962,19.874975,0.904,0.0,-11.109375,0.0,0.0,0.0,0.0,0.0,0.0,1.0615234,1.0800781,54.934692,0.7812499,38.74491,39.785683,0.0,108.00004,7.6171875,1.0,105.07309,80.96067,474.75,546.0,-3.590637,20.15625,0.0,23.0,7.469206,64.99997,23.309326,1.0,55.16,0.0,0.0,-73.33984,99.998474,26.65863,3.6621094,55.2,55.13,54.95,55.05,0
