Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (g/stk),Airmass SP (g/stk),Ambient Press (kpa),Ambient Temp (°C),Battery Volts (V),Boost (psi),Calc TQ (nm),Calc HP (hp),Calc 0-60mph (s),Calc 60-130mph (s),Calc 0-60ft (s),Calc 1/8mile (s),Calc 1/4mile (s),Comb Mode (),Coolant Temp (°C),Cruise (),DV Position (%),EOI Actual (°),EOI Limit (°),Engine Speed (rpm),Eth Content (%),Exh Cam Position (°),Exh Flow Factor (),Exh Pres Desired (kpa),FP DI (kpa),FP DI SP (kpa),FP MPI (kpa),FP MPI SP (kpa),Fuel Flow (mg/stk),Fuel Flow SP (mg/stk),Fuel Split MPI (),Fuel Trim (%),Gear (gear),HPFP Eff Vol (%),IAT (°C),Ign Table (°),Ign Avg (°),Inj PW DI (ms),Inj PW MPI (ms),Intake Cam Pos (°),Intake Flow Fact (),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),Lambda (l),Lambda SP (l),LPFP Duty (%),LTFT (%),MAP (kpa),MAP SP (kpa),Misfires (),Oil Temp (°C),Pedal Pos (%),Port Flap Pos (%),PUT (kpa),PUT SP (kpa),SOI Actual (°),SOI Limit (°),STFT (%),Torque (Nm),Torque Lim (),Torque Req (Nm),TPS (%),Trans Temp (°C),Turbo Speed (rpm),Valve Lift Pos (),Vehicle Speed (km/h),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Voltage (V),Wheel Speed FL (km/h),Wheel Speed FR (km/h),Wheel Speed RL (km/h),Wheel Speed RR (km/h),SimosTools [R2.12:2026_7_12:CB_HSL_SP2933_5G0906259L_0002_BasicsGuide_R08.bin]
9930.556,0.6136234,0.7942988,0.3465719,0.34161744,101.59896,21.804527,13.740057,-2.0571733,186.3095,69.431465,315.518,0.0,9.319,31.197,42.436,0.0,100.000175,0.0,0.0,456.0,213.0,2656.0,0.0,-8.1484375,0.10913086,112.825874,15584.779,15790.681,1100.0834,518.20135,23.314259,24.119661,0.0,0.55288184,3.0,46.707153,33.320854,16.499979,14.999981,1.604,0.0,-28.804688,0.19384766,0.0,0.0,0.0,0.0,0.0,0.9814453,1.0,56.932068,0.7812499,87.41909,86.78623,0.0,105.99992,21.582031,1.0,109.67502,87.05511,481.875,544.125,-0.22836801,102.71875,0.0,103.4375,15.872062,63.000034,40.85083,1.0,58.02,58.15625,0.0,-70.05005,46.77124,0.0,0.67871094,58.04,58.07,57.36,57.54,0
9930.601,0.5508987,0.7864696,0.3455022,0.343525,101.59895,21.804527,13.748899,-2.0774374,186.35808,69.76334,315.518,0.0,9.319,31.197,42.436,0.0,100.000145,0.0,0.0,455.625,213.0,2668.0,0.0,-8.0859375,0.11010742,113.11609,15759.901,15760.433,1100.0834,518.20135,21.025223,24.013687,0.0,0.44230548,3.0,45.436096,33.29704,16.499979,14.999981,1.628,0.0,-28.84375,0.1963501,0.0,0.0,0.0,0.0,0.0,0.9863281,1.0,56.939697,0.7812499,87.2794,86.99954,0.0,105.99992,21.582031,1.0,109.48431,87.14632,481.875,544.125,-0.3389444,102.375,0.0,103.46875,15.872062,63.000034,40.612793,1.0,58.02,58.90625,0.0,-69.53735,46.795654,0.0,0.6274414,58.2,58.22,57.62,57.68,0
9930.645,0.52071893,0.78333783,0.34478313,0.34276196,101.598946,21.804527,13.737511,-2.1052082,186.29153,69.869125,315.518,0.0,9.319,31.197,42.436,0.0,100.000114,0.0,0.0,456.0,213.375,2673.0,0.0,-8.09375,0.11010742,113.11609,15709.487,15764.678,1100.0834,518.73206,21.321949,23.992493,0.0,0.35384434,3.0,45.56122,33.275604,16.499979,15.37498,1.632,0.0,-28.867188,0.19622803,0.0,0.0,0.0,0.0,0.0,0.98535156,1.0,56.932068,0.7812499,87.087975,86.81956,0.0,105.99992,21.582031,1.0,109.30188,87.14632,482.25,544.125,-0.42740554,102.78125,0.0,103.40625,15.872062,63.000034,40.411377,1.0,58.19,58.875,0.0,-68.951416,46.801758,0.0,0.6567383,58.28,58.2,57.54,57.88,0
9930.678,0.57657516,0.80083513,0.34380212,0.33818388,101.59894,21.804527,13.741258,-2.1192653,189.72237,71.26235,315.518,0.0,9.319,31.197,42.436,0.0,100.00009,0.0,0.0,456.0,213.375,2677.0,0.0,-8.3671875,0.109436035,113.09121,15629.356,15777.414,1100.0834,518.73206,22.445272,24.013687,0.0,0.28307545,3.0,46.162415,33.256317,16.499979,15.37498,1.62,0.0,-28.875,0.19238281,0.0,0.0,0.0,0.0,0.0,0.984375,1.0,56.965637,0.7812499,86.99107,86.24219,0.0,105.99992,21.386719,1.0,109.22726,87.030235,482.25,544.5,-0.49817443,102.5,0.0,102.03125,15.872062,63.000034,40.356445,1.0,58.3,57.71875,0.0,-68.88428,46.972656,0.0,0.68359375,58.28,58.42,57.71,57.8,0
9930.718,0.64126015,0.807834,0.34038267,0.33805674,101.59893,21.804527,13.74974,-2.1822793,189.71582,71.39299,315.518,0.0,9.319,31.197,42.436,0.0,100.00008,0.0,0.0,456.0,213.375,2682.0,0.0,-8.4609375,0.109375,113.07463,15704.181,15664.911,1100.0834,519.2627,20.325794,23.483816,0.0,0.22646034,3.0,44.947815,33.16377,16.499979,15.37498,1.624,0.0,-28.875,0.19226074,0.0,0.0,0.0,0.0,0.0,0.98828125,1.0,56.96106,0.7812499,86.55672,86.230194,0.0,105.99992,21.386719,1.0,109.19409,86.864395,482.25,544.5,-0.55478954,101.375,0.0,102.0625,15.872062,63.000034,40.161133,1.0,58.35,57.6875,0.0,-69.11316,46.966553,0.0,0.5859375,58.4,58.48,57.76,58.24,0
9930.757,0.6530081,0.81063366,0.33855245,0.33818388,101.59892,21.804527,13.743958,-2.2200704,189.68633,71.51497,315.518,0.0,9.319,31.197,42.436,0.0,100.00006,0.0,0.0,456.75,213.375,2687.0,0.0,-8.1328125,0.109313965,112.99171,15645.276,15663.319,1100.0834,519.2627,20.283405,23.462622,0.0,0.18116826,3.0,44.84558,33.080475,16.499979,15.37498,1.6,0.0,-29.109375,0.1932373,0.0,0.0,0.0,0.0,0.0,0.9902344,1.0,56.983948,0.7812499,86.29622,86.2715,0.0,105.99992,21.386719,1.0,109.061424,86.75661,482.625,544.125,-0.6000816,100.78125,0.0,102.09375,15.872062,63.000034,40.020752,1.0,58.46,57.96875,0.0,-69.158936,46.868896,0.0,0.65185547,58.63,58.52,57.76,58.04,0
9930.802,0.6224065,0.7930035,0.33518523,0.31406423,101.598915,21.804527,13.757489,-2.2973187,186.50821,70.42144,315.518,0.0,9.319,31.197,42.436,0.0,100.00005,0.0,0.0,456.75,213.75,2691.0,0.0,-8.0859375,0.10601807,112.80929,15613.437,15554.531,1100.0834,519.2627,19.795925,22.847973,0.0,0.1449346,3.0,44.630432,33.00551,16.499979,15.74998,1.588,0.0,-29.078125,0.17010498,0.0,0.0,0.0,0.0,0.0,0.99316406,1.0,56.97632,0.7812499,85.76375,82.97324,0.0,105.99992,20.117188,1.0,108.92876,83.771576,482.625,544.125,-0.6363153,100.0,0.0,93.4375,15.405237,63.000034,39.093018,1.0,58.64,51.03125,0.0,-71.46912,48.065186,0.0,0.5932617,58.73,58.69,58.24,58.37,0
9930.846,0.6579252,0.78595144,0.31589046,0.29986376,101.59891,21.804527,13.743524,-2.683565,186.51154,70.44887,315.518,0.0,9.319,31.197,42.436,0.0,100.000046,0.0,0.0,457.125,214.125,2692.0,0.0,-8.171875,0.10412598,112.62687,15503.057,15303.523,1100.0834,519.528,16.31998,21.639872,0.0,0.115947664,3.0,42.427063,32.938038,16.874979,16.124979,1.56,0.0,-29.109375,0.15539551,0.0,0.0,0.0,0.0,0.0,0.99609375,1.0800781,56.930542,0.7812499,83.10139,80.9665,0.0,105.99992,19.238281,1.0,109.19409,82.11322,482.625,544.125,-0.6653022,94.0625,0.0,88.40625,14.471586,63.000034,38.275146,1.0,58.74,46.625,0.0,-77.35901,48.883057,0.0,0.69091797,58.76,58.61,58.26,58.4,0
9930.877,0.6663402,0.78313065,0.30192682,0.29193687,101.5989,21.804527,13.751326,-2.9648464,186.48965,70.41443,315.518,0.0,9.319,31.197,42.436,0.0,100.00004,0.0,0.0,457.875,214.875,2691.0,0.0,-8.34375,0.10235596,112.16254,15517.385,15102.93,1100.0834,519.528,10.237079,18.948133,0.0,0.09275812,3.0,38.931274,32.877316,17.249977,16.874979,1.488,0.0,-29.078125,0.14538574,0.0,0.0,0.0,0.0,0.0,0.99609375,1.0800781,56.84662,0.7812499,81.16254,79.79382,0.0,105.99992,18.75,1.0,109.16092,80.993835,482.25,544.5,-0.68849176,85.5625,0.0,85.65625,13.537935,63.000034,37.371826,1.0,58.78,43.625,0.0,-80.3833,50.512695,0.0,0.6738281,58.71,58.86,58.2,58.48,0
9930.918,0.6930722,0.76325226,0.28807884,0.28239927,101.5989,21.804527,13.762647,-3.2116528,183.13484,68.94216,315.518,0.0,9.319,31.197,42.436,0.0,100.00003,0.0,0.0,457.875,215.25,2683.0,0.0,-8.3046875,0.10003662,111.48261,15229.76,14840.247,1100.0834,519.2627,8.117601,18.269901,0.0,0.07420647,3.0,37.34131,32.822666,17.624977,17.249977,1.488,0.0,-29.164062,0.13562012,0.0,0.0,0.0,0.0,0.0,0.99902344,1.0800781,56.785583,0.7812499,79.46133,78.75405,0.0,105.99992,18.164062,1.0,109.16092,80.96067,482.25,544.5,-0.7070434,80.59375,0.0,82.34375,13.07111,63.000034,36.743164,1.0,58.93,40.6875,0.0,-82.40662,53.35083,0.0,0.60058594,58.77,58.94,58.29,58.35,0
