Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (g/stk),Airmass SP (g/stk),Ambient Press (kpa),Ambient Temp (°C),Battery Volts (V),Boost (psi),Calc TQ (nm),Calc HP (hp),Calc 0-60mph (s),Calc 60-130mph (s),Calc 0-60ft (s),Calc 1/8mile (s),Calc 1/4mile (s),Comb Mode (),Coolant Temp (°C),Cruise (),DV Position (%),EOI Actual (°),EOI Limit (°),Engine Speed (rpm),Eth Content (%),Exh Cam Position (°),Exh Flow Factor (),Exh Pres Desired (kpa),FP DI (kpa),FP DI SP (kpa),FP MPI (kpa),FP MPI SP (kpa),Fuel Flow (mg/stk),Fuel Flow SP (mg/stk),Fuel Split MPI (),Fuel Trim (%),Gear (gear),HPFP Eff Vol (%),IAT (°C),Ign Table (°),Ign Avg (°),Inj PW DI (ms),Inj PW MPI (ms),Intake Cam Pos (°),Intake Flow Fact (),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),knks_thd[0] (V),knks_thd[1] (V),knks_thd[2] (V),knks_thd[3] (V),nl_c42b2[0] (V),nl_c42b2[1] (V),nl_c42b2[2] (V),nl_c42b2[3] (V),nl_c42c2[0] (V),nl_c42c2[1] (V),nl_c42c2[2] (V),nl_c42c2[3] (V),nl_c4274[0] (V),nl_c4274[1] (V),nl_c4274[2] (V),nl_c4274[3] (V),nl_c429c[0] (V),nl_c429c[1] (V),nl_c429c[2] (V),nl_c429c[3] (V),Lambda (l),Lambda SP (l),LPFP Duty (%),LTFT (%),MAP (kpa),MAP SP (kpa),Misfires (),Oil Temp (°C),Pedal Pos (%),Port Flap Pos (%),PUT (kpa),PUT SP (kpa),SOI Actual (°),SOI Limit (°),STFT (%),Torque (Nm),Torque Lim (),Torque Req (Nm),TPS (%),Trans Temp (°C),Turbo Speed (rpm),Valve Lift Pos (),Vehicle Speed (km/h),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Voltage (V),Wheel Speed FL (km/h),Wheel Speed FR (km/h),Wheel Speed RL (km/h),Wheel Speed RR (km/h),SimosTools [R2.12:2026_9_1:Patched_259L_R22.bin]
650263.75,0.029924497,0.40102673,0.24426566,0.24624093,100.83249,14.285718,14.077655,-4.2714114,139.56851,55.36133,11.918,0.0,5.318,14.399,19.719,0.0,100.75187,0.0,0.0,462.0,217.5,2827.0,0.0,-8.3671875,0.09667969,109.25213,13095.396,13090.621,1100.0834,516.0787,14.094529,16.659098,0.0,0.09318551,3.0,37.272644,24.812643,19.499975,19.499975,1.264,0.0,-30.6875,0.112976074,0.0,0.0,0.0,0.0,0.0,1.3867188,1.25,1.5820312,2.1875,0.55352104,0.52811474,0.6199741,0.81559473,0.3288319,0.38475624,0.35729,0.5450523,0.42641336,0.61036086,0.6979477,0.93835354,0.24979019,0.42961776,0.388571,0.604181,0.9951172,1.0,56.448364,0.0,71.390114,71.82248,0.0,108.999954,15.332031,1.0,104.59216,80.347084,483.75,544.5,0.09318551,67.78125,0.0,65.1875,12.604284,63.999985,29.681396,1.0,61.64,33.90625,0.0,-73.77319,60.546875,0.0,0.60058594,61.84,61.58,61.44,61.26,0
650263.75,0.043939598,0.40416068,0.24516132,0.24641052,100.83284,14.285718,14.067249,-4.242567,139.4723,55.362305,11.918,0.0,5.318,14.399,19.719,0.0,100.75187,0.0,0.0,462.0,217.5,2829.0,0.0,-8.3515625,0.09674072,109.31017,13090.09,13042.86,1100.0834,516.0787,12.504921,16.680292,0.0,0.07454841,3.0,36.149597,24.812582,19.499975,19.499975,1.276,0.0,-30.710938,0.113342285,0.0,0.0,0.0,0.0,0.0,1.3867188,1.25,1.6015625,2.2070312,0.54894334,0.5296407,0.62706953,0.8208591,0.3259327,0.3853666,0.36133364,0.54802775,0.46288243,0.564126,0.7850767,1.0252537,0.27115282,0.39703974,0.4370184,0.6601053,0.9951172,1.0,56.448364,0.0,71.58929,71.8506,0.0,108.999954,15.332031,1.0,104.62533,80.347084,483.75,544.5,0.07454841,68.15625,0.0,65.21875,12.604284,63.999985,29.736328,1.0,61.72,34.0,0.0,-73.74878,60.43091,0.0,0.6616211,61.68,61.86,61.11,61.08,0
650263.8,-0.00484832,0.38666427,0.24485853,0.249293,100.83315,14.285718,14.071684,-4.2404585,134.73387,53.557045,11.918,0.0,5.318,14.399,19.719,0.0,100.75187,0.0,0.0,462.375,217.5,2833.0,0.0,-8.34375,0.097473145,109.359924,13034.369,13035.431,1100.0834,516.0787,14.1581135,16.595512,0.0,0.059638727,3.0,37.1933,24.812527,19.499975,19.499975,1.256,0.0,-30.742188,0.11633301,0.0,0.0,0.0,0.0,0.0,1.3867188,1.25,1.6015625,2.2265625,0.554284,0.5270466,0.62706953,0.829633,0.329366,0.38284886,0.36133364,0.5537499,0.67277026,0.47791258,0.6343938,1.0715648,0.39421684,0.33630884,0.35317007,0.6899367,0.9951172,1.0,56.463623,0.0,71.60413,72.55034,0.0,108.999954,15.527344,1.0,104.5673,80.347084,483.75,544.5,0.059638727,68.03125,0.0,66.3125,12.604284,63.999985,29.718018,1.0,61.78,34.90625,0.0,-73.672485,59.521484,0.0,0.64453125,61.7,61.98,61.56,61.31,0
650263.8,-0.043878656,0.37966573,0.24815948,0.25056466,100.833435,14.285718,14.063069,-4.1405144,134.74684,53.65673,11.918,0.0,5.318,14.399,19.719,0.0,100.601494,0.0,0.0,462.375,217.125,2838.0,0.0,-8.3359375,0.09710693,109.359924,13056.127,13242.393,1100.0834,516.0787,14.772762,16.998215,0.0,0.04771098,3.0,37.612915,24.812477,19.499975,19.124975,1.264,0.0,-30.695312,0.11871338,0.0,0.0,0.0,0.0,0.0,1.40625,1.25,1.6015625,2.2460938,0.5597009,0.52773327,0.6273747,0.84000915,0.33287555,0.38277256,0.36095217,0.5606928,0.68085754,0.5439078,0.65140766,0.8546578,0.39894712,0.38277256,0.36263067,0.55031663,0.99609375,1.0,56.515503,0.0,72.29332,72.79507,0.0,108.999954,15.625,1.0,104.393166,80.347084,484.125,544.5,0.04771098,69.34375,0.0,66.875,13.07111,63.999985,29.956055,1.0,61.96,35.625,0.0,-73.29407,58.624268,0.0,0.5908203,61.96,62.0,61.4,61.42,0
650263.9,-0.075102925,0.3956163,0.25245878,0.24882673,100.833694,14.285718,14.074617,-4.0800924,139.59679,55.60759,11.918,0.0,5.318,14.399,19.719,0.0,100.48119,0.0,0.0,462.375,217.125,2839.0,0.0,-8.3359375,0.097229004,109.49259,13092.213,13366.039,1100.0834,516.0787,17.973173,17.210161,0.0,0.038168784,3.0,39.770508,24.812431,19.499975,19.124975,1.272,0.0,-30.390625,0.1171875,0.0,0.0,0.0,0.0,0.0,1.40625,1.25,1.6015625,2.2460938,0.55786985,0.5273518,0.6284428,0.8406195,0.33157855,0.38193333,0.36102846,0.56015867,0.5239948,0.52033263,0.6298161,0.8546578,0.30701151,0.36621654,0.350576,0.55031663,0.99609375,1.0,56.57959,0.0,72.71006,72.00177,0.0,108.999954,15.527344,1.0,104.35171,80.347084,484.125,544.5,0.038168784,71.1875,0.0,66.375,13.07111,63.999985,29.91333,1.0,61.52,35.15625,0.0,-73.11401,59.179688,0.0,0.6591797,61.82,62.51,61.47,61.58,0
650263.94,-0.08008234,0.30824652,0.2519294,0.26773244,100.83392,14.285718,14.070982,-4.0868387,112.96917,45.317642,11.918,0.0,5.318,14.399,19.719,0.0,100.38496,0.0,0.0,462.0,217.125,2859.0,0.0,-8.3046875,0.10083008,109.7828,13229.126,13333.138,1100.0834,516.0787,17.125383,17.146578,0.0,0.030535027,3.0,39.40735,24.812391,19.499975,19.124975,1.292,0.0,-30.375,0.13800049,0.0,0.0,0.0,0.0,0.0,1.40625,1.2695312,1.6015625,2.2851562,0.5607691,0.52811474,0.6285191,0.8506905,0.33333334,0.38284886,0.3604944,0.56687266,0.62584877,0.5459678,0.8306249,1.0744641,0.3666743,0.39986268,0.46242467,0.69184405,0.99902344,1.0,56.58722,0.0,72.66379,75.729095,0.0,108.999954,16.894531,1.0,104.32683,80.347084,484.125,544.5,0.030535027,71.15625,0.0,73.9375,13.07111,63.999985,29.943848,1.0,62.75,41.40625,0.0,-73.07739,52.697754,0.0,0.5761719,61.98,62.39,61.44,61.82,0
650263.94,-0.06406587,0.32954863,0.2627466,0.2639598,100.8333,14.285718,14.062578,-3.749354,129.60558,51.99135,11.918,0.0,5.318,14.399,19.719,0.0,100.30797,0.0,0.0,462.375,216.75,2859.0,0.0,-8.2734375,0.10015869,109.7828,13275.825,13733.795,1100.0834,516.6093,20.664911,17.846004,0.0,0.024428023,3.0,41.74652,24.812355,18.749975,18.749975,1.284,0.0,-30.375,0.13500977,0.0,0.0,0.0,0.0,0.0,1.40625,1.2695312,1.6210938,2.2851562,0.5627527,0.5257496,0.63721675,0.8527504,0.33447775,0.38132295,0.36568245,0.567483,0.60608834,0.48180363,0.82108796,0.8985275,0.35515374,0.3528649,0.457084,0.5785458,0.99609375,1.0,56.663513,0.0,74.98941,75.35283,0.0,108.999954,16.601562,1.0,103.87079,80.347084,484.5,544.5,0.024428023,74.5,0.0,72.34375,14.004761,63.999985,30.523682,1.0,61.54,40.5,0.0,-72.33887,53.582764,0.0,0.6298828,61.94,62.96,61.44,61.42,0
650264.0,-0.0912527,0.26306945,0.26645517,0.27303112,100.83273,14.285718,14.068414,-3.65568,106.827446,42.94382,11.918,0.0,5.318,14.399,19.719,0.0,100.246376,0.0,0.0,462.0,216.375,2865.0,0.0,-8.3359375,0.10223389,110.19739,13519.403,13880.791,1100.0834,516.6093,21.385534,17.90959,0.0,0.019542418,3.0,42.562866,24.812323,18.749975,18.374977,1.32,0.0,-30.453125,0.14434814,0.0,0.0,0.0,0.0,0.0,1.4257812,1.2695312,1.640625,2.2851562,0.56916153,0.5257496,0.64515144,0.8530556,0.33867398,0.38132295,0.37033647,0.56679636,0.71252,0.4542611,0.68047607,0.8605325,0.41748685,0.33272296,0.37880522,0.5540551,0.99609375,1.0,56.697083,0.0,75.63453,76.783104,0.0,108.999954,17.285156,1.0,103.98687,80.347084,484.875,544.5,0.019542418,76.53125,0.0,76.125,14.004761,63.999985,30.523682,1.0,62.69,43.3125,0.0,-72.232056,50.83618,0.0,0.6982422,62.22,62.07,61.7,62.91,0
650264.06,0.08699784,0.3302278,0.2697324,0.27341264,100.83223,14.285718,14.060781,-3.575772,133.50096,53.741302,11.918,0.0,5.318,14.399,19.719,0.0,100.197105,0.0,0.0,462.375,216.375,2869.0,0.0,-8.5546875,0.10241699,110.39639,13842.053,14013.46,1100.0834,516.8747,19.41442,18.015564,0.0,0.015633935,3.0,41.711426,24.812292,18.374977,18.374977,1.32,0.0,-30.421875,0.14520264,0.0,0.0,0.0,0.0,0.0,1.40625,1.2695312,1.640625,2.2851562,0.56366825,0.52208745,0.6466774,0.8531319,0.33524072,0.3788815,0.37079424,0.5659571,0.461738,0.4666209,0.7204547,0.8548867,0.27054247,0.3417258,0.40108338,0.5503929,0.99609375,1.0,56.707764,0.0,76.18482,76.84455,0.0,108.999954,17.285156,1.0,103.92053,80.347084,484.875,544.5,0.015633935,77.90625,0.0,76.15625,14.004761,63.999985,30.999756,1.0,62.08,43.5625,0.0,-72.2229,50.59204,0.0,0.64697266,62.39,62.45,61.58,59.05,0
650264.06,0.14959827,0.3195911,0.2724444,0.26722378,100.8326,14.285718,14.067156,-3.5234778,124.64839,50.07273,11.918,0.0,5.318,14.399,19.719,0.0,100.157684,0.0,0.0,462.375,216.0,2863.0,0.0,-8.9140625,0.101135254,110.46272,14059.098,14204.502,1100.0834,516.8747,20.071457,18.354681,0.0,0.012507148,3.0,42.562866,24.812265,18.374977,17.999977,1.312,0.0,-30.390625,0.13861084,0.0,0.0,0.0,0.0,0.0,1.4257812,1.25,1.640625,2.2851562,0.5666438,0.5192645,0.6498817,0.8515297,0.3370718,0.37697414,0.37232015,0.5640497,0.6333257,0.55481803,0.7204547,0.8215457,0.37102312,0.40634775,0.40108338,0.52895397,0.9970703,1.0,56.72455,0.0,76.545654,75.43598,0.0,108.999954,16.894531,1.0,103.88737,80.347084,484.875,544.875,0.012507148,79.15625,0.0,74.0625,14.004761,63.999985,30.81665,1.0,62.1,41.59375,0.0,-72.1344,52.557373,0.0,0.5883789,62.28,62.28,62.12,62.84,0
