Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (g/stk),Airmass SP (g/stk),Ambient Press (kpa),Ambient Temp (°C),Battery Volts (V),Boost (psi),Calc TQ (nm),Calc HP (hp),Calc 0-60mph (s),Calc 60-130mph (s),Calc 0-60ft (s),Calc 1/8mile (s),Calc 1/4mile (s),Comb Mode (),Coolant Temp (°C),Cruise (),DV Position (%),EOI Actual (°),EOI Limit (°),Engine Speed (rpm),Eth Content (%),Exh Cam Position (°),Exh Flow Factor (),Exh Pres Desired (kpa),FP DI (kpa),FP DI SP (kpa),FP MPI (kpa),FP MPI SP (kpa),Fuel Flow (mg/stk),Fuel Flow SP (mg/stk),Fuel Split MPI (),Fuel Trim (%),Gear (gear),HPFP Eff Vol (%),IAT (°C),Ign Table (°),Ign Avg (°),Inj PW DI (ms),Inj PW MPI (ms),Intake Cam Pos (°),Intake Flow Fact (),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),knks_thd[0] (V),knks_thd[1] (V),knks_thd[2] (V),knks_thd[3] (V),nl_c42b2[0] (V),nl_c42b2[1] (V),nl_c42b2[2] (V),nl_c42b2[3] (V),nl_c42c2[0] (V),nl_c42c2[1] (V),nl_c42c2[2] (V),nl_c42c2[3] (V),nl_c4274[0] (V),nl_c4274[1] (V),nl_c4274[2] (V),nl_c4274[3] (V),nl_c429c[0] (V),nl_c429c[1] (V),nl_c429c[2] (V),nl_c429c[3] (V),Lambda (l),Lambda SP (l),LPFP Duty (%),LTFT (%),MAP (kpa),MAP SP (kpa),Misfires (),Oil Temp (°C),Pedal Pos (%),Port Flap Pos (%),PUT (kpa),PUT SP (kpa),SOI Actual (°),SOI Limit (°),STFT (%),Torque (Nm),Torque Lim (),Torque Req (Nm),TPS (%),Trans Temp (°C),Turbo Speed (rpm),Valve Lift Pos (),Vehicle Speed (km/h),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Voltage (V),Wheel Speed FL (km/h),Wheel Speed FR (km/h),Wheel Speed RL (km/h),Wheel Speed RR (km/h),SimosTools [R2.12:2026_9_1:Patched_259L_R22.bin]
650141.7,-0.2664234,2.1740656,0.3870923,0.39278167,100.83633,14.285718,14.169726,-0.99327695,228.86545,78.25805,2.934,0.0,2.934,2.934,2.934,0.0,96.24057,0.0,0.0,451.125,180.0,2437.0,0.0,-7.78125,0.112976074,112.15424,16296.941,16293.228,1100.0834,509.17993,22.996338,28.485785,0.0,4.362842,2.0,46.58203,29.820536,14.624981,-35.624954,1.844,0.0,-25.703125,0.21258545,0.0,0.0,0.0,0.0,0.0,1.2890625,1.25,1.40625,1.484375,0.4946212,0.5520714,0.55451286,0.5184253,0.18066682,0.27740902,0.21004044,0.2619211,0.4399176,0.5776303,0.5185016,0.65278095,0.2525368,0.4102388,0.2977035,0.4103151,1.0263672,0.98339844,56.507874,0.0,93.98978,94.72171,0.0,107.2288,25.097656,1.0,120.43771,94.517685,478.5,543.75,4.362842,-13.53125,0.0,124.59375,15.872062,57.99996,57.855225,1.0,21.25,63.78125,0.0,-78.930664,46.099854,0.0,3.6767578,21.46,21.24,21.03,21.09,0
650141.7,-0.31313872,2.0883763,0.39785007,0.3816332,100.836296,14.285718,14.178574,-0.8290216,224.28769,70.052536,2.972,0.0,2.972,2.972,2.972,0.0,96.24057,0.0,0.0,452.25,180.0,2226.0,0.0,-8.265625,0.10681152,111.80599,16479.492,16471.002,1100.0834,509.17993,24.119661,30.838406,0.0,4.7402735,2.0,46.73004,29.770813,12.749984,-19.499975,1.848,0.0,-25.710938,0.17468262,0.0,0.0,0.0,0.0,0.0,1.2890625,1.2695312,1.4453125,1.6796875,0.4946212,0.55313957,0.5588617,0.5364309,0.18066682,0.28412297,0.2185092,0.2697795,0.39444572,0.5776303,0.65590906,0.66254675,0.22644389,0.4102388,0.37659267,0.4164187,1.0244141,0.98339844,56.49109,0.0,95.12194,93.27963,0.0,107.20592,25.097656,1.0,121.22543,94.376724,478.5,544.5,4.7402735,63.9375,0.0,122.28125,14.938412,57.99996,57.684326,1.0,21.49,52.40625,0.0,-80.72815,47.86377,0.0,3.6767578,21.46,21.48,21.35,21.04,0
650141.75,-0.33051097,2.0353506,0.3959975,0.37201077,100.836266,14.285718,14.161329,-0.8670485,223.0979,64.108955,3.014,0.0,3.014,3.014,3.014,0.0,96.390945,0.0,0.0,452.25,185.25,2048.0,0.0,-8.1015625,0.10064697,111.42457,16599.426,16723.072,1100.0834,502.54654,30.244951,34.865414,0.0,5.0422187,2.0,49.84131,29.726063,11.249986,-0.37499952,1.848,0.0,-25.929688,0.1449585,0.0,0.0,0.0,0.0,0.0,1.328125,1.4453125,1.4453125,1.6796875,0.4821088,0.5487907,0.5588617,0.5364309,0.18295567,0.28770885,0.2185092,0.2697795,0.39444572,0.5181964,0.43739986,0.68947893,0.22644389,0.35423818,0.2154574,0.37705043,1.0292969,0.98339844,56.552124,0.0,94.859795,92.3748,0.0,107.185326,25.097656,1.0,122.469185,93.28221,478.5,544.125,5.0422187,119.28125,0.0,116.84375,14.004761,57.99996,57.97119,1.0,21.49,43.5,0.0,-84.3689,50.27466,0.0,3.6767578,21.89,21.71,21.56,21.31,0
650141.75,-0.2844088,2.0516403,0.37727422,0.36658493,100.83624,14.285718,14.190274,-1.1454234,226.78467,63.131863,3.042,0.0,3.042,3.042,3.042,0.0,96.511246,0.0,0.0,450.375,204.0,1984.0,0.0,-8.1796875,0.09777832,110.46272,16716.172,16610.568,1100.0834,502.54654,23.950102,28.95207,0.0,5.283775,2.0,46.76361,29.685787,11.249986,6.7499914,2.164,0.0,-26.070312,0.12896729,0.0,0.0,0.0,0.0,0.0,1.328125,1.4453125,1.640625,1.6992188,0.47684443,0.5487907,0.54367894,0.555581,0.1825742,0.28770885,0.21835661,0.27519646,0.44014648,0.6032654,0.5207904,0.68947893,0.17570764,0.32990006,0.20088503,0.37705043,0.9824219,0.98339844,55.91278,0.0,92.94096,92.00077,0.0,107.166794,25.292969,1.0,124.98988,92.64375,477.0,544.125,5.283775,120.40625,0.0,113.96875,12.13746,57.99996,59.692383,1.0,22.05,38.6875,0.0,-93.10913,55.181885,0.0,3.671875,22.13,22.04,21.79,21.77,0
650141.8,-0.24752705,2.0956562,0.36498958,0.36577946,100.83622,14.285718,14.181239,-1.3164339,230.22552,63.863598,3.093,0.0,3.093,3.093,3.093,0.0,96.6075,0.0,0.0,450.375,211.125,1977.0,0.0,-8.1015625,0.09423828,109.500885,16829.736,16417.404,1100.0834,499.89316,15.47219,26.15436,0.0,4.53952,2.0,42.32483,29.649538,11.624985,13.874982,1.856,0.0,-26.085938,0.13018799,0.0,0.0,0.0,0.0,0.0,1.328125,1.484375,1.6210938,1.7578125,0.47684443,0.555581,0.5407797,0.5683986,0.1825742,0.2898451,0.21744107,0.2777142,0.54818034,0.44441903,0.5207904,0.6578164,0.20462349,0.230869,0.20088503,0.32410163,0.9140625,0.984375,55.82733,0.0,91.762184,92.1391,0.0,107.150116,25.292969,1.0,125.180595,92.53596,472.875,544.125,4.53952,119.875,0.0,113.5,11.670634,57.99996,59.503174,1.0,22.38,39.0625,0.0,-88.5376,54.040527,0.0,3.6767578,22.53,22.28,22.09,22.38,0
650141.9,-0.19802164,2.1320126,0.36357763,0.36633056,100.8362,14.285718,14.157336,-1.3608574,231.93245,63.97912,3.135,0.0,3.135,3.135,3.135,0.0,96.684494,0.0,0.0,450.375,211.875,1966.0,0.0,-7.9140625,0.09259033,109.152626,16616.406,16272.531,1100.0834,499.89316,15.196658,26.345112,0.0,3.9441159,2.0,42.041016,29.616915,11.624985,13.874982,1.856,0.0,-26.078125,0.13153076,0.0,0.0,0.0,0.0,0.0,1.3476562,1.4648438,1.6210938,1.7578125,0.48577097,0.5416953,0.5407797,0.5683986,0.18371862,0.28686962,0.21744107,0.2777142,0.54818034,0.44441903,0.56885636,0.6578164,0.20462349,0.230869,0.21232928,0.32410163,0.9375,0.9863281,55.812073,0.0,91.455956,92.11942,0.0,107.13511,25.292969,1.0,125.03963,92.47791,472.875,544.125,3.9441159,118.6875,0.0,113.40625,11.670634,57.99996,59.11255,1.0,22.41,39.46875,0.0,-86.9751,53.22876,0.0,3.6767578,22.64,22.96,22.36,22.19,0
650141.9,-0.17841731,2.1278052,0.36757314,0.36832288,100.836174,14.285718,14.1640415,-1.2768751,230.48506,62.739025,3.161,0.0,3.161,3.161,3.161,0.0,96.74609,0.0,0.0,451.125,211.875,1940.0,0.0,-7.828125,0.09069824,108.88729,16365.398,16082.02,1100.0834,499.89316,15.938475,27.320072,0.0,3.6240427,2.0,42.562866,29.587553,11.624985,13.874982,1.708,0.0,-26.039062,0.1317749,0.0,0.0,0.0,0.0,0.0,1.3476562,1.4648438,1.640625,1.7578125,0.4882887,0.5416953,0.5442893,0.5777066,0.18364233,0.28686962,0.21721217,0.27969787,0.50583655,0.5867857,0.56885636,0.6430152,0.18226902,0.30487525,0.21232928,0.3167773,0.9628906,1.0,55.645752,0.0,92.03481,92.648445,0.0,107.1216,25.292969,1.0,124.5587,92.56912,471.75,543.75,3.6240427,118.9375,0.0,112.71875,12.13746,57.99996,58.758545,1.0,22.81,39.53125,0.0,-86.7157,52.752686,0.0,3.6767578,22.96,22.91,22.57,22.72,0
650141.94,-0.16273385,2.107372,0.37493098,0.36645776,100.83616,14.285718,14.145298,-1.2095886,228.97098,61.716465,3.201,0.0,3.201,3.201,3.201,0.0,96.795364,0.0,0.0,451.125,210.75,1921.0,0.0,-7.859375,0.09100342,108.804375,16241.222,16103.246,1100.0834,499.89316,18.333485,27.828747,0.0,3.6804843,2.0,43.86902,29.561129,11.624985,12.749984,1.708,0.0,-26.070312,0.12683105,0.0,0.0,0.0,0.0,0.0,1.3476562,1.4453125,1.640625,1.7578125,0.4882887,0.5473411,0.55771726,0.5777066,0.18364233,0.28778514,0.2185092,0.27969787,0.521706,0.5867857,0.65148395,0.63157094,0.18799116,0.30487525,0.24315251,0.31113145,0.9863281,1.0,55.68695,0.0,92.4986,92.21649,0.0,107.109436,25.292969,1.0,124.177284,92.53596,471.75,543.75,3.6804843,121.59375,0.0,111.6875,12.13746,57.99996,57.733154,1.0,23.06,38.0625,0.0,-86.69739,54.58374,0.0,3.6767578,23.27,23.17,22.94,22.83,0
650142.0,-0.13018708,2.0804489,0.36855215,0.36510128,100.83614,14.285718,14.173193,-1.3150548,227.50793,60.77944,3.242,0.0,3.242,3.242,3.242,0.0,96.83479,0.0,0.0,450.375,211.5,1904.0,0.0,-7.8359375,0.09173584,108.945335,16050.71,15990.213,1100.0834,499.89316,18.863356,27.637995,0.0,3.8818874,2.0,44.3573,29.537346,11.624985,13.499983,1.792,0.0,-26.046875,0.12164307,0.0,0.0,0.0,0.0,0.0,1.3476562,1.4648438,1.640625,1.7773438,0.49248493,0.54894334,0.55771726,0.58442056,0.18387121,0.28793773,0.2185092,0.28130007,0.521706,0.56031126,0.5495537,0.6142519,0.18799116,0.29114214,0.20515755,0.3025864,0.9980469,1.0,55.651855,0.0,91.771614,92.1687,0.0,107.098495,25.292969,1.0,124.177284,92.461334,471.375,543.75,3.8818874,119.34375,0.0,110.96875,11.670634,57.99996,57.09839,1.0,23.4,36.5,0.0,-86.7157,56.57959,0.0,3.6767578,23.61,23.5,23.38,23.3,0
650142.0,-0.14414966,2.0509295,0.36469072,0.36344805,100.83613,14.285718,14.175141,-1.3645818,225.9933,59.64549,3.293,0.0,3.293,3.293,3.293,0.0,96.86633,0.0,0.0,449.625,211.5,1881.0,0.0,-7.984375,0.09197998,108.78779,15940.33,15940.33,1100.0834,499.89316,18.757381,27.404852,0.0,4.0430098,2.0,44.470215,29.515942,11.624985,13.499983,1.816,0.0,-26.078125,0.11621094,0.0,0.0,0.0,0.0,0.0,1.328125,1.4648438,1.6210938,1.7773438,0.48073548,0.54894334,0.55672544,0.588159,0.18181124,0.28793773,0.21782254,0.2823682,0.39848936,0.67269397,0.5495537,0.6142519,0.1435874,0.33142596,0.20515755,0.3025864,0.99609375,1.0,55.63965,0.0,91.430214,92.12121,0.0,107.088646,25.292969,1.0,123.837326,92.41987,470.625,544.125,4.0430098,117.65625,0.0,110.1875,11.670634,57.99996,56.40869,1.0,23.69,34.875,0.0,-86.7157,58.563232,0.0,3.6767578,23.86,23.81,23.66,23.57,0
