Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (g/stk),Airmass SP (g/stk),Ambient Press (kpa),Ambient Temp (°C),Battery Volts (V),Boost (psi),Calc TQ (nm),Calc HP (hp),Calc 0-60mph (s),Calc 60-130mph (s),Calc 0-60ft (s),Calc 1/8mile (s),Calc 1/4mile (s),Comb Mode (),Coolant Temp (°C),Cruise (),DV Position (%),EOI Actual (°),EOI Limit (°),Engine Speed (rpm),Eth Content (%),Exh Cam Position (°),Exh Flow Factor (),Exh Pres Desired (kpa),FP DI (kpa),FP DI SP (kpa),FP MPI (kpa),FP MPI SP (kpa),Fuel Flow (mg/stk),Fuel Flow SP (mg/stk),Fuel Split MPI (),Fuel Trim (%),Gear (gear),HPFP Eff Vol (%),IAT (°C),Ign Table (°),Ign Avg (°),Inj PW DI (ms),Inj PW MPI (ms),Intake Cam Pos (°),Intake Flow Fact (),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),knks_thd[0] (V),knks_thd[1] (V),knks_thd[2] (V),knks_thd[3] (V),nl_c42b2[0] (V),nl_c42b2[1] (V),nl_c42b2[2] (V),nl_c42b2[3] (V),nl_c42c2[0] (V),nl_c42c2[1] (V),nl_c42c2[2] (V),nl_c42c2[3] (V),nl_c4274[0] (V),nl_c4274[1] (V),nl_c4274[2] (V),nl_c4274[3] (V),nl_c429c[0] (V),nl_c429c[1] (V),nl_c429c[2] (V),nl_c429c[3] (V),Lambda (l),Lambda SP (l),LPFP Duty (%),LTFT (%),MAP (kpa),MAP SP (kpa),Misfires (),Oil Temp (°C),Pedal Pos (%),Port Flap Pos (%),PUT (kpa),PUT SP (kpa),SOI Actual (°),SOI Limit (°),STFT (%),Torque (Nm),Torque Lim (),Torque Req (Nm),TPS (%),Trans Temp (°C),Turbo Speed (rpm),Valve Lift Pos (),Vehicle Speed (km/h),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Voltage (V),Wheel Speed FL (km/h),Wheel Speed FR (km/h),Wheel Speed RL (km/h),Wheel Speed RR (km/h),SimosTools [R2.12:2026_9_1:Patched_259L_R22.bin]
650086.44,-1.4083552E-4,-0.03124959,0.12779121,0.1238623,100.83272,14.285718,14.104942,-10.012097,0.0,0.0,42.89,0.0,4.919,21.45,39.692,0.0,100.00002,0.0,0.0,457.125,213.75,1612.0,0.0,-12.3046875,0.07727051,104.160995,5880.378,5994.4727,1100.0834,499.89316,7.736095,7.9692373,0.0,-4.888291,3.0,20.162964,29.323296,29.249962,15.74998,0.876,0.0,0.9921875,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.2109375,1.2109375,1.1914062,0.5071336,0.50629437,0.47470817,0.42648965,0.14244297,0.22674906,0.14625773,0.19516289,0.5054551,0.66079193,0.5072099,0.46791792,0.13275349,0.28496224,0.15152209,0.20180057,1.0263672,1.0,53.538513,0.0,31.820421,31.011799,0.0,105.00001,7.2265625,1.0,101.82272,80.347084,465.75,548.25,-4.888291,14.1875,0.0,7.90625,4.2014284,57.999763,15.985107,1.0,35.3,0.0,0.0,-67.404175,99.998474,32.5943,3.6816406,35.33,35.24,35.19,35.31,0
650086.5,-1.12668415E-4,-0.031249836,0.12741151,0.124201395,100.833046,14.285718,14.103929,-10.0230465,0.0,0.0,42.929,0.0,4.919,21.45,39.692,0.0,100.00002,0.0,0.0,457.125,213.375,1611.0,0.0,-12.2734375,0.07727051,104.160995,5924.9546,5873.4795,1100.0834,499.89316,5.1715264,7.7996793,0.0,-4.8481326,3.0,18.539429,29.323296,29.249962,15.37498,0.876,0.0,1.0390625,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.2304688,1.2109375,1.1914062,0.5070573,0.509575,0.47470817,0.42648965,0.1419852,0.22804609,0.14625773,0.19516289,0.5054551,0.5833524,0.5561913,0.46791792,0.13275349,0.25154498,0.16609445,0.20180057,1.0292969,1.0,53.501892,0.0,31.745274,31.095657,0.0,105.00001,7.2265625,1.0,101.82272,80.347084,465.75,548.25,-4.8481326,14.21875,0.0,8.0,4.2014284,57.999786,15.686035,1.0,35.31,0.0,0.0,-67.42554,99.998474,32.572937,3.6816406,35.27,35.25,35.08,35.21,0
650086.5,-9.013473E-5,-0.031249937,0.12648304,0.123607956,100.83334,14.285718,14.0915,-10.054621,0.0,0.0,42.958,0.0,4.919,21.45,39.692,0.0,100.00002,0.0,0.0,457.125,214.125,1609.0,0.0,-12.296875,0.07727051,104.160995,5963.694,6054.969,1100.0834,499.89316,6.358434,8.499107,0.0,-4.659756,3.0,19.334412,29.323296,29.249962,16.124979,0.876,0.0,1.203125,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.2304688,1.2304688,1.1914062,0.5070573,0.509575,0.47821775,0.42679486,0.1419852,0.22804609,0.14724956,0.19478141,0.4898909,0.5833524,0.5561913,0.43404287,0.12870985,0.25154498,0.16609445,0.18715191,1.0283203,1.0,53.538513,0.0,31.527943,30.974247,0.0,105.00001,7.2265625,1.0,101.78956,80.347084,465.75,548.25,-4.659756,14.1875,0.0,7.875,4.2014284,57.99981,15.844727,1.0,35.3,0.0,0.0,-67.34924,99.998474,32.64923,3.6816406,35.31,35.21,35.04,35.15,0
650086.56,-7.210779E-5,-0.031249976,0.12633094,0.12394708,100.83361,14.285718,14.088659,-10.054855,0.0,0.0,42.999,0.0,4.919,21.45,39.692,0.0,100.00002,0.0,0.0,457.125,213.75,1611.0,0.0,-12.2734375,0.07727051,104.160995,5954.1416,5893.645,1100.0834,499.89316,4.938384,7.6725106,0.0,-4.5090547,3.0,18.449402,29.323296,29.249962,16.124979,0.856,0.0,1.8984375,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.2304688,1.2304688,1.1914062,0.5062181,0.5118639,0.47821775,0.42679486,0.14129855,0.22880903,0.14724956,0.19478141,0.4898909,0.56237125,0.47806516,0.43404287,0.12870985,0.24254215,0.14274815,0.18715191,1.0253906,1.0,53.511047,0.0,31.526587,31.039839,0.0,105.00001,7.2265625,1.0,101.88077,80.347084,465.75,548.25,-4.5090547,14.125,0.0,7.90625,4.2014284,57.999825,15.692139,1.0,35.23,0.0,0.0,-67.58423,99.998474,32.414246,3.6816406,35.31,35.31,35.13,35.19,0
650086.6,-5.7686233E-5,-0.031249993,0.1213075,0.12500681,100.833015,14.285718,14.104249,-10.206617,0.0,0.0,43.038,0.0,4.919,21.45,39.692,0.0,100.00002,0.0,0.0,457.5,215.25,1612.0,0.0,-12.3046875,0.07720947,104.1527,5982.798,5892.5835,1100.0834,499.89316,3.2428014,7.926848,0.0,-4.3884935,3.0,17.393494,29.323296,29.624962,17.624977,0.852,0.0,2.2109375,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.2304688,1.2304688,1.1914062,0.50797284,0.5118639,0.47814146,0.42389563,0.14137484,0.22880903,0.14702068,0.19295034,0.5463493,0.39391166,0.47806516,0.36919203,0.1435111,0.16983292,0.14274815,0.1592279,1.0224609,1.0,53.501892,0.0,30.479912,31.201187,0.0,105.00001,7.2265625,1.0,101.82272,80.347084,465.75,548.25,-4.3884935,12.90625,0.0,7.84375,4.2014284,57.99984,15.551758,1.0,35.27,0.0,0.0,-67.46216,99.998474,32.536316,3.6816406,35.21,35.27,35.11,35.09,0
650086.6,-4.6148987E-5,-0.031249998,0.123467125,0.12483726,100.83248,14.285718,14.13274,-10.141967,0.0,0.0,43.092,0.0,4.919,21.45,39.692,0.0,100.00002,0.0,0.0,457.5,215.25,1609.0,0.0,-12.2421875,0.07720947,104.1527,5969.0005,5847.4766,1100.0834,499.89316,3.2004118,7.7149,0.0,-4.4482946,3.0,17.370605,29.323296,29.624962,16.874979,0.852,0.0,2.1015625,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.2109375,1.2304688,1.1914062,0.50797284,0.50583655,0.47943845,0.42389563,0.14137484,0.22583352,0.14724956,0.19295034,0.5463493,0.39391166,0.50789654,0.49355307,0.1435111,0.16983292,0.15167467,0.21286336,1.0195312,1.0,53.492737,0.0,30.925014,31.212416,0.0,105.00001,7.2265625,1.0,101.82272,80.347084,465.75,548.25,-4.4482946,13.40625,0.0,7.8125,4.2014284,57.999855,15.85083,1.0,35.31,0.0,0.0,-67.404175,99.998474,32.5943,3.6816406,35.21,35.19,35.18,35.27,0
650086.75,-3.691919E-5,-0.03125,0.124058105,0.12381989,100.832,14.285718,14.135105,-10.124892,0.0,0.0,43.129,0.0,4.919,21.45,39.692,0.0,100.00002,0.0,0.0,457.5,214.875,1609.0,0.0,-12.3046875,0.07720947,104.1527,5912.2183,5826.2495,1100.0834,499.89316,3.2004118,7.5877314,0.0,-4.4961357,3.0,17.279053,29.323296,29.624962,17.249977,0.852,0.0,2.0234375,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.2109375,1.2304688,1.1914062,0.5104906,0.50583655,0.47943845,0.42687115,0.14175631,0.22583352,0.14724956,0.19394217,0.5660334,0.54222935,0.50789654,0.49355307,0.14869916,0.2338445,0.15167467,0.21286336,1.0195312,1.0,53.466797,0.0,31.042217,31.010635,0.0,105.00001,7.2265625,1.0,101.77298,80.347084,465.75,548.25,-4.4961357,14.15625,0.0,7.875,4.2014284,57.99987,15.50293,1.0,35.25,0.0,0.0,-67.33093,99.998474,32.66754,3.6816406,35.31,35.3,34.98,35.21,0
650086.75,-2.9535353E-5,-0.03125,0.12384201,0.12483726,100.8324,14.285718,14.119183,-10.126289,0.0,0.0,43.17,0.0,4.919,21.45,39.692,0.0,100.00002,0.0,0.0,457.5,214.875,1609.0,0.0,-12.2421875,0.0769043,104.1527,5932.384,5971.654,1100.0834,499.89316,4.7688255,8.15999,0.0,-4.3781586,3.0,18.313599,29.323296,29.624962,16.874979,0.852,0.0,1.625,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.2109375,1.2304688,1.1914062,0.5104906,0.5073625,0.47989625,0.42687115,0.14175631,0.226215,0.14717327,0.19394217,0.5660334,0.54222935,0.4900435,0.42206454,0.14869916,0.2338445,0.14633402,0.18196383,1.0214844,1.0,53.520203,0.0,31.032986,31.244518,0.0,105.00001,7.2265625,1.0,101.85589,80.347084,465.75,548.25,-4.3781586,13.40625,0.0,7.8125,4.2014284,57.999886,15.582275,1.0,35.25,0.0,0.0,-67.34619,99.998474,32.652283,3.6816406,35.25,35.19,35.13,35.15,0
650086.8,-2.3628283E-5,-0.03125,0.1267423,0.12394708,100.832756,14.285718,14.119756,-10.04709,0.0,0.0,43.199,0.0,4.919,21.45,39.692,0.0,100.00002,0.0,0.0,457.5,214.125,1613.0,0.0,-12.234375,0.0769043,104.160995,5884.6235,5857.559,1100.0834,499.89316,4.641657,7.6937056,0.0,-4.2837768,3.0,18.199158,29.323296,29.249962,16.124979,0.844,0.0,1.53125,0.0,0.0,0.0,0.0,0.0,0.0,1.2695312,1.2109375,1.2304688,1.1914062,0.5164416,0.5073625,0.47989625,0.42664224,0.14320593,0.226215,0.14717327,0.19333181,0.64934766,0.518349,0.4900435,0.42206454,0.17059587,0.22354467,0.14633402,0.18196383,1.0234375,1.0,53.529358,0.0,31.57926,31.043802,0.0,105.00001,7.2265625,1.0,101.8393,80.347084,465.75,548.25,-4.2837768,14.21875,0.0,7.90625,4.2014284,57.999893,15.753174,1.0,35.22,0.0,0.0,-67.46521,99.998474,32.533264,3.6816406,35.23,35.25,35.19,35.03,0
650086.9,-1.8902627E-5,-0.05,0.12509578,0.12411663,100.833084,14.285718,14.114298,-10.094417,0.0,0.0,43.239,0.0,4.919,21.45,39.692,0.0,100.00002,0.0,0.0,457.5,214.875,1612.0,0.0,-12.0625,0.0769043,104.160995,5921.7705,5923.363,1100.0834,499.89316,3.687892,8.054017,0.0,-4.2082715,3.0,17.608643,29.323296,29.249962,16.874979,0.844,0.0,1.5546875,0.0,0.0,0.0,0.0,0.0,0.0,1.2695312,1.2109375,1.2304688,1.1914062,0.5164416,0.50782025,0.47920957,0.42664224,0.14320593,0.2260624,0.14679179,0.19333181,0.54024565,0.518349,0.4664683,0.44037536,0.1419089,0.22354467,0.13931488,0.18989852,1.03125,1.0,53.492737,0.0,31.253372,31.06215,0.0,105.00001,7.2265625,1.0,101.85589,80.347084,465.75,548.25,-4.2082715,14.25,0.0,7.90625,4.2014284,57.9999,15.655518,1.0,35.26,0.0,0.0,-67.50183,99.998474,32.496643,3.6816406,35.3,35.31,35.11,35.1,0
650086.9,-1.5122102E-5,-0.057500005,0.12634178,0.12381989,100.833374,14.285718,14.139774,-10.049631,0.0,0.0,43.291,0.0,4.919,21.45,39.692,0.0,100.00002,0.0,0.0,457.5,214.5,1609.0,0.0,-12.0078125,0.07727051,104.160995,5866.5806,5950.9575,1100.0834,499.89316,6.6127715,8.032822,0.0,-3.9916172,3.0,19.425964,29.323296,29.249962,16.124979,0.832,0.0,1.6171875,0.0,0.0,0.0,0.0,0.0,0.0,1.2695312,1.2109375,1.2304688,1.1914062,0.5174334,0.50782025,0.47920957,0.42725262,0.14312963,0.2260624,0.14679179,0.19317922,0.54024565,0.62943465,0.47928587,0.44037536,0.1419089,0.2713817,0.14312963,0.18989852,1.0332031,1.0,53.520203,0.0,31.562359,31.074839,0.0,105.00001,7.2265625,1.0,101.85589,80.347084,465.75,548.25,-3.9916172,14.15625,0.0,7.90625,4.2014284,57.99991,15.997314,1.0,35.22,0.0,0.0,-67.50183,99.998474,32.496643,3.6816406,35.11,35.21,35.05,35.21,0
650086.94,-1.2097682E-5,-0.041750003,0.12619068,0.12381989,100.83363,14.285718,14.116591,-10.058895,0.0,0.0,43.329,0.0,4.919,21.45,39.692,0.0,100.00002,0.0,0.0,457.5,213.75,1608.0,0.0,-12.0390625,0.07727051,104.160995,5919.648,5829.9644,1100.0834,499.89316,4.429709,7.566537,0.0,-3.8182938,3.0,18.1427,29.323296,29.249962,16.124979,0.832,0.0,1.84375,0.0,0.0,0.0,0.0,0.0,0.0,1.2695312,1.2304688,1.2304688,1.1914062,0.5174334,0.5130083,0.47928587,0.42725262,0.14312963,0.22835127,0.1466392,0.19317922,0.52819103,0.62943465,0.47928587,0.4928664,0.1387808,0.2713817,0.14312963,0.21255818,1.0361328,1.0,53.492737,0.0,31.498766,31.027473,0.0,105.00001,7.2265625,1.0,101.80614,80.347084,465.75,548.25,-3.8182938,14.09375,0.0,7.9375,4.2014284,57.999916,15.350342,1.0,35.25,0.0,0.0,-67.385864,99.998474,32.61261,3.6816406,35.31,35.18,35.09,35.19,0
