Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (g/stk),Airmass SP (g/stk),Ambient Press (kpa),Ambient Temp (°C),Battery Volts (V),Boost (psi),Calc TQ (nm),Calc HP (hp),Calc 0-60mph (s),Calc 60-130mph (s),Calc 0-60ft (s),Calc 1/8mile (s),Calc 1/4mile (s),Comb Mode (),Coolant Temp (°C),Cruise (),DV Position (%),EOI Actual (°),EOI Limit (°),Engine Speed (rpm),Eth Content (%),Exh Cam Position (°),Exh Flow Factor (),Exh Pres Desired (kpa),FP DI (kpa),FP DI SP (kpa),FP MPI (kpa),FP MPI SP (kpa),Fuel Flow (mg/stk),Fuel Flow SP (mg/stk),Fuel Split MPI (),Fuel Trim (%),Gear (gear),HPFP Eff Vol (%),IAT (°C),Ign Table (°),Ign Avg (°),Inj PW DI (ms),Inj PW MPI (ms),Intake Cam Pos (°),Intake Flow Fact (),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),knks_thd[0] (V),knks_thd[1] (V),knks_thd[2] (V),knks_thd[3] (V),nl_c42b2[0] (V),nl_c42b2[1] (V),nl_c42b2[2] (V),nl_c42b2[3] (V),nl_c42c2[0] (V),nl_c42c2[1] (V),nl_c42c2[2] (V),nl_c42c2[3] (V),nl_c4274[0] (V),nl_c4274[1] (V),nl_c4274[2] (V),nl_c4274[3] (V),nl_c429c[0] (V),nl_c429c[1] (V),nl_c429c[2] (V),nl_c429c[3] (V),Lambda (l),Lambda SP (l),LPFP Duty (%),LTFT (%),MAP (kpa),MAP SP (kpa),Misfires (),Oil Temp (°C),Pedal Pos (%),Port Flap Pos (%),PUT (kpa),PUT SP (kpa),SOI Actual (°),SOI Limit (°),STFT (%),Torque (Nm),Torque Lim (),Torque Req (Nm),TPS (%),Trans Temp (°C),Turbo Speed (rpm),Valve Lift Pos (),Vehicle Speed (km/h),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Voltage (V),Wheel Speed FL (km/h),Wheel Speed FR (km/h),Wheel Speed RL (km/h),Wheel Speed RR (km/h),SimosTools [R2.12:2026_9_1:Patched_259L_R22.bin]
649934.4,-2.9540286,0.5662818,0.2825679,0.28350136,100.73056,15.037586,14.127321,-3.172901,125.561295,36.204357,15.879,0.0,3.999,16.679,22.599,0.0,97.66205,0.0,0.0,451.125,214.875,2055.0,0.0,-8.140625,0.09899902,107.394775,14584.463,14506.454,1100.0834,500.42383,18.736187,22.360495,0.0,0.321119,2.0,41.56494,27.819542,16.124979,16.874979,1.572,0.0,-28.007812,0.059387207,0.0,0.0,0.0,0.0,0.0,1.5429688,1.640625,1.7578125,1.7578125,0.64629585,0.6979477,0.6634623,0.62958723,0.21446556,0.3242542,0.24010071,0.302739,0.60151064,0.78744185,0.68261236,0.5807584,0.20881972,0.36568245,0.24597543,0.2697032,0.91308594,0.90234375,55.4657,0.0,78.8601,79.13676,0.0,103.00004,20.117188,1.0,106.88899,80.26416,470.625,544.125,0.321119,85.5,0.0,80.5625,11.670634,51.999977,31.56128,1.0,28.06,17.8125,0.0,-79.30908,79.47388,0.0,3.6621094,29.09,27.11,28.76,26.51,0
649934.4,-2.9032228,0.60151273,0.28219947,0.28396764,100.73032,15.037586,14.125453,-3.1655548,128.66534,37.26186,15.879,0.0,3.999,16.679,22.599,0.0,97.67851,0.0,0.0,450.75,214.875,2064.0,0.0,-8.2890625,0.099365234,107.42794,14603.036,14645.49,1100.0834,500.42383,19.075302,22.678415,0.0,0.41314518,2.0,41.78009,27.819542,16.124979,16.874979,1.576,0.0,-28.078125,0.061340332,0.0,0.0,0.0,0.0,0.0,1.5234375,1.640625,1.7578125,1.7578125,0.63599604,0.69817656,0.6634623,0.62706953,0.21141374,0.32539865,0.24010071,0.3010605,0.44396123,0.70397496,0.767071,0.5807584,0.15411612,0.34683758,0.2764172,0.2697032,0.91308594,0.9033203,55.477905,0.0,78.9105,79.29878,0.0,103.00004,20.117188,1.0,107.20406,80.26416,470.625,544.5,0.41314518,85.34375,0.0,80.75,11.670634,51.999977,32.122803,1.0,28.19,18.40625,0.0,-79.93469,78.83301,0.0,3.6621094,29.21,27.23,28.73,26.68,0
649934.44,-2.8425782,0.6156051,0.28305233,0.28384048,100.73011,15.037586,14.1241455,-3.1149087,128.70143,37.38066,15.879,0.0,3.999,16.679,22.599,0.0,97.69168,0.0,0.0,450.75,214.875,2070.0,0.0,-8.0546875,0.09942627,107.49428,14665.125,14678.392,1100.0834,500.68918,19.85951,22.69961,0.0,0.48676616,2.0,42.359924,27.819542,15.74998,16.874979,1.58,0.0,-28.101562,0.062194824,0.0,0.0,0.0,0.0,0.0,1.5234375,1.640625,1.7578125,1.7578125,0.63599604,0.69817656,0.6678874,0.63248646,0.21141374,0.32539865,0.2419318,0.30350193,0.59800106,0.78103304,0.767071,0.75318533,0.207599,0.38475624,0.2764172,0.34981307,0.9140625,0.9033203,55.51758,0.0,79.259384,79.36831,0.0,103.00004,20.117188,1.0,107.3699,80.322205,470.625,544.125,0.48676616,85.9375,0.0,80.90625,11.670634,51.999977,32.56836,1.0,28.22,18.65625,0.0,-80.33447,78.54614,0.0,3.6621094,29.34,27.27,28.83,26.86,0
649934.5,-2.8540626,0.62124205,0.2859301,0.28367093,100.72992,15.037586,14.117371,-3.0609574,128.72943,37.6236,15.879,0.0,3.999,16.679,22.599,0.0,97.70221,0.0,0.0,450.75,214.875,2083.0,0.0,-8.109375,0.09942627,107.535736,14736.766,14791.955,1100.0834,500.68918,21.088806,22.932753,0.0,0.54566294,2.0,43.30139,27.819542,15.74998,16.874979,1.58,0.0,-28.34375,0.063964844,0.0,0.0,0.0,0.0,0.0,1.5039062,1.640625,1.7773438,1.7578125,0.63408864,0.70176244,0.673991,0.63248646,0.21118486,0.32845044,0.24444953,0.30350193,0.52193487,0.78103304,0.81033033,0.67383844,0.18120089,0.38475624,0.29198137,0.31296253,0.91503906,0.90527344,55.58319,0.0,79.63107,79.5,0.0,103.00004,20.117188,1.0,107.64353,80.36366,470.625,544.125,0.54566294,87.375,0.0,81.125,11.670634,51.999977,33.00171,1.0,28.4,19.1875,0.0,-80.68237,77.93579,0.0,3.6621094,29.44,27.41,28.92,27.09,0
649934.5,-2.90325,0.62349683,0.28422832,0.28388286,100.729744,15.037586,14.106769,-3.0579844,128.70871,37.76202,15.879,0.0,3.999,16.679,22.599,0.0,97.71063,0.0,0.0,450.75,214.875,2091.0,0.0,-8.0546875,0.099243164,107.66011,14856.167,14703.864,1100.0834,500.9545,18.163927,22.78439,0.0,0.59278035,2.0,41.59851,27.819542,15.74998,16.874979,1.604,0.0,-28.492188,0.06500244,0.0,0.0,0.0,0.0,0.0,1.5039062,1.6210938,1.7773438,1.7773438,0.62836653,0.7022202,0.673991,0.6342412,0.20965897,0.32959488,0.24444953,0.30395973,0.52193487,0.71206224,0.70595866,0.67383844,0.18120089,0.35080492,0.2635233,0.31296253,0.91503906,0.90527344,55.577087,0.0,79.65139,80.808174,0.0,103.00004,20.117188,1.0,108.08299,80.40512,471.0,544.125,0.59278035,86.4375,0.0,81.34375,11.670634,51.999977,33.45337,1.0,28.48,19.5,0.0,-81.94885,77.55737,0.0,3.6621094,29.55,27.52,29.21,27.11,0
649934.56,-2.9826002,0.60564876,0.28511626,0.28744358,100.72959,15.037586,14.122785,-3.0448916,125.60936,37.046566,15.879,0.0,3.999,16.679,22.599,0.0,97.71738,0.0,0.0,451.125,215.25,2102.0,0.0,-8.078125,0.09991455,107.70157,14862.004,14772.32,1100.0834,500.9545,16.955824,23.144701,0.0,0.63047427,2.0,40.849304,27.819542,15.74998,17.249977,1.588,0.0,-28.734375,0.06958008,0.0,0.0,0.0,0.0,0.0,1.5039062,1.6210938,1.7773438,1.7578125,0.63050276,0.7022202,0.6753643,0.63126576,0.21141374,0.32959488,0.24544136,0.30289158,0.6787213,0.6968032,0.70595866,0.5754177,0.24460211,0.3432517,0.2635233,0.28351262,0.9140625,0.90527344,55.599976,0.0,79.741486,81.18272,0.0,103.00004,20.3125,1.0,108.33175,80.7285,471.375,544.125,0.63047427,87.0625,0.0,83.03125,12.13746,51.999977,34.32007,1.0,28.92,20.875,0.0,-81.93359,76.049805,0.0,3.6621094,29.63,27.62,29.42,27.17,0
649934.6,-3.0260801,0.6172595,0.29028732,0.2878675,100.729454,15.037586,14.128137,-2.8879313,128.69543,38.0651,15.879,0.0,3.999,16.679,22.599,0.0,97.72278,0.0,0.0,451.125,214.875,2108.0,0.0,-8.1015625,0.09954834,107.6684,14863.597,15035.003,1100.0834,500.9545,21.59748,23.356647,0.0,0.66062945,2.0,43.823242,27.819542,15.37498,16.874979,1.588,0.0,-29.09375,0.07110596,0.0,0.0,0.0,0.0,0.0,1.5039062,1.6210938,1.8164062,1.7578125,0.63050276,0.701915,0.6878004,0.63073164,0.21141374,0.33028153,0.2513161,0.30304417,0.66277564,0.6968032,0.9656672,0.6209659,0.2388037,0.3432517,0.3604944,0.3058671,0.9121094,0.90625,55.63507,0.0,80.82326,81.327385,0.0,103.00004,20.3125,1.0,108.49759,81.01042,471.375,544.125,0.66062945,88.75,0.0,83.21875,12.13746,51.999977,34.61914,1.0,28.71,21.34375,0.0,-81.49414,75.48828,0.0,3.6621094,29.76,27.92,29.57,27.25,0
649934.6,-3.060864,0.6219038,0.29081875,0.28837618,100.73016,15.037586,14.126023,-2.8384166,128.71841,38.21638,15.879,0.0,3.999,16.679,22.599,0.0,97.7271,0.0,0.0,451.125,214.875,2116.0,0.0,-8.03125,0.099731445,107.82595,14886.415,15027.574,1100.0834,501.21985,21.661066,23.314259,0.0,0.6847536,2.0,43.925476,27.819542,15.37498,16.874979,1.596,0.0,-29.234375,0.072265625,0.0,0.0,0.0,0.0,0.0,1.5234375,1.6210938,1.8164062,1.7578125,0.6318761,0.7037461,0.6878004,0.63073164,0.21278706,0.3321126,0.2513161,0.30304417,0.66277564,0.7441062,0.7427329,0.6430915,0.2388037,0.366598,0.27725643,0.31685358,0.9160156,0.9082031,55.664062,0.0,81.16527,81.71333,0.0,103.00004,20.3125,1.0,108.79608,81.29234,471.375,544.125,0.6847536,89.3125,0.0,83.4375,12.13746,51.999977,35.01587,1.0,29.07,21.6875,0.0,-81.83899,75.10376,0.0,3.6621094,29.82,27.92,29.57,27.41,0
649934.75,-2.988691,0.66126156,0.2918038,0.29257274,100.7308,15.037586,14.124544,-2.8176486,134.61865,40.157043,15.879,0.0,3.999,16.679,22.599,0.0,97.730545,0.0,0.0,450.75,214.5,2126.0,0.0,-7.9921875,0.10046387,107.94203,15036.596,15040.841,1100.0834,501.21985,19.795925,23.399038,0.0,0.8603028,2.0,42.938232,27.819542,15.37498,16.499979,1.62,0.0,-29.25,0.07684326,0.0,0.0,0.0,0.0,0.0,1.5234375,1.6210938,1.796875,1.7578125,0.6267643,0.7037461,0.6901656,0.63126576,0.21171893,0.3321126,0.2526131,0.30373085,0.5307088,0.6976425,0.9624628,0.6430915,0.19127184,0.36247808,0.35927367,0.31685358,0.9189453,0.9082031,55.670166,0.0,81.30905,82.09774,0.0,103.00004,20.507812,1.0,109.11947,81.56597,471.75,544.125,0.8603028,89.46875,0.0,85.09375,12.13746,51.999977,35.546875,1.0,29.09,23.0625,0.0,-81.80237,73.620605,0.0,3.6621094,30.5,28.05,29.7,27.39,0
649934.75,-3.030953,0.6582546,0.29276562,0.29579434,100.73219,15.037586,14.10593,-2.7820213,131.71916,39.476936,15.879,0.0,3.999,16.679,22.599,0.0,97.73331,0.0,0.0,451.125,214.875,2136.0,0.0,-7.9921875,0.10089111,108.03324,15110.358,15040.841,1100.0834,501.75052,18.609018,23.399038,0.0,1.0007422,2.0,42.29126,27.819542,15.37498,16.874979,1.604,0.0,-29.195312,0.08068848,0.0,0.0,0.0,0.0,0.0,1.5234375,1.6210938,1.8164062,1.7578125,0.6267643,0.7034409,0.70183873,0.6301976,0.21171893,0.33363852,0.25803006,0.30357823,0.6116579,0.6976425,0.9624628,0.61028457,0.22041658,0.36247808,0.35927367,0.30067903,0.9169922,0.9091797,55.693054,0.0,81.55602,82.50904,0.0,103.00004,20.703125,1.0,109.45942,82.07176,471.75,544.125,1.0007422,89.8125,0.0,86.875,12.13746,51.999977,36.260986,1.0,29.06,24.21875,0.0,-81.60095,72.351074,0.0,3.6621094,30.03,28.16,29.84,27.61,0
