Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (g/stk),Airmass SP (g/stk),Ambient Press (kpa),Ambient Temp (°C),Battery Volts (V),Boost (psi),Calc TQ (nm),Calc HP (hp),Calc 0-60mph (s),Calc 60-130mph (s),Calc 0-60ft (s),Calc 1/8mile (s),Calc 1/4mile (s),Comb Mode (),Coolant Temp (°C),Cruise (),DV Position (%),EOI Actual (°),EOI Limit (°),Engine Speed (rpm),Eth Content (%),Exh Cam Position (°),Exh Flow Factor (),Exh Pres Desired (kpa),FP DI (kpa),FP DI SP (kpa),FP MPI (kpa),FP MPI SP (kpa),Fuel Flow (mg/stk),Fuel Flow SP (mg/stk),Fuel Split MPI (),Fuel Trim (%),Gear (gear),HPFP Eff Vol (%),IAT (°C),Ign Table (°),Ign Avg (°),Inj PW DI (ms),Inj PW MPI (ms),Intake Cam Pos (°),Intake Flow Fact (),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),knks_thd[0] (V),knks_thd[1] (V),knks_thd[2] (V),knks_thd[3] (V),nl_c42b2[0] (V),nl_c42b2[1] (V),nl_c42b2[2] (V),nl_c42b2[3] (V),nl_c42c2[0] (V),nl_c42c2[1] (V),nl_c42c2[2] (V),nl_c42c2[3] (V),nl_c4274[0] (V),nl_c4274[1] (V),nl_c4274[2] (V),nl_c4274[3] (V),nl_c429c[0] (V),nl_c429c[1] (V),nl_c429c[2] (V),nl_c429c[3] (V),Lambda (l),Lambda SP (l),LPFP Duty (%),LTFT (%),MAP (kpa),MAP SP (kpa),Misfires (),Oil Temp (°C),Pedal Pos (%),Port Flap Pos (%),PUT (kpa),PUT SP (kpa),SOI Actual (°),SOI Limit (°),STFT (%),Torque (Nm),Torque Lim (),Torque Req (Nm),TPS (%),Trans Temp (°C),Turbo Speed (rpm),Valve Lift Pos (),Vehicle Speed (km/h),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Voltage (V),Wheel Speed FL (km/h),Wheel Speed FR (km/h),Wheel Speed RL (km/h),Wheel Speed RR (km/h),SimosTools [R2.12:2026_9_1:Patched_259L_R22.bin]
651073.94,-0.015476368,0.6375163,0.30085507,0.30177125,100.72829,14.285718,14.127576,-2.8653715,169.07239,67.08807,16.481,0.0,4.593,16.874,22.481,0.0,100.12023,0.0,0.0,460.875,215.25,2828.0,0.0,-8.09375,0.10522461,111.93037,15202.696,14962.832,1100.0834,518.20135,12.483726,20.071457,0.0,-0.67830914,3.0,40.156555,24.853397,17.249977,17.249977,1.432,0.0,-30.28125,0.1730957,0.0,0.0,0.0,0.0,0.0,1.3476562,1.25,1.2695312,1.4453125,0.53566796,0.5225452,0.4743267,0.4945449,0.33173114,0.39536124,0.27718014,0.37788966,0.5854124,0.49301898,0.53910124,0.46738383,0.3601129,0.36110476,0.30014497,0.34233615,1.0263672,1.0,56.887817,0.0,80.97759,81.12513,0.0,111.00006,19.238281,1.0,107.56891,81.60743,485.25,544.125,-0.67830914,89.96875,0.0,86.84375,14.471586,75.99993,37.03003,1.0,61.59,51.9375,0.0,-77.2522,47.61963,0.0,0.5493164,61.75,61.54,61.28,61.18,0
651074.0,-0.0123810945,0.63000655,0.2975017,0.297829,100.72828,14.285718,14.131491,-2.9127712,169.06535,67.13273,16.481,0.0,4.593,16.874,22.481,0.0,100.09618,0.0,0.0,460.875,215.25,2830.0,0.0,-7.625,0.10455322,111.598694,15047.209,14987.243,1100.0834,517.14,13.924971,20.3046,0.0,-0.5426473,3.0,40.89508,24.84926,17.249977,17.249977,1.424,0.0,-30.3125,0.17010498,0.0,0.0,0.0,0.0,0.0,1.3476562,1.25,1.2890625,1.4453125,0.5307088,0.5236896,0.4773022,0.4931716,0.32860303,0.39490348,0.2776379,0.3760586,0.43793392,0.54901963,0.54345006,0.6146334,0.26939803,0.38643473,0.28686962,0.43259326,1.0195312,1.0,56.884766,0.0,80.65086,80.6948,0.0,111.00006,19.042969,1.0,107.32016,81.42501,484.875,543.75,-0.5426473,88.75,0.0,85.6875,14.471586,75.99993,36.66382,1.0,61.7,51.03125,0.0,-77.32849,47.717285,0.0,0.5566406,61.4,61.86,61.4,61.19,0
651074.0,0.050095122,0.6270026,0.2991845,0.2954976,100.72827,14.285718,14.134231,-2.9155726,168.99629,67.176445,16.481,0.0,4.593,16.874,22.481,0.0,100.07695,0.0,0.0,460.875,215.25,2833.0,0.0,-7.75,0.103759766,111.48261,14922.501,15006.347,1100.0834,517.14,15.980865,20.410574,0.0,-0.43411785,3.0,42.030334,24.845537,17.249977,17.249977,1.42,0.0,-30.234375,0.16833496,0.0,0.0,0.0,0.0,0.0,1.3476562,1.25,1.2890625,1.4453125,0.5293355,0.5271229,0.4773022,0.49835965,0.3276112,0.3964294,0.2776379,0.3789578,0.5030137,0.604181,0.55031663,0.59365225,0.30937666,0.42526895,0.2904555,0.41779202,1.0068359,1.0,56.83136,0.0,80.631546,80.236496,0.0,111.00006,18.847656,1.0,107.22894,81.134796,485.25,543.75,-0.43411785,89.1875,0.0,84.65625,14.471586,75.99993,36.572266,1.0,62.1,50.5,0.0,-77.456665,47.686768,0.0,0.7373047,61.96,61.88,61.08,61.4,0
651074.06,0.100076094,0.6070511,0.29751027,0.29511613,100.728264,14.285718,14.12443,-2.95581,165.34084,65.839386,16.481,0.0,4.593,16.874,22.481,0.0,100.06156,0.0,0.0,460.875,215.25,2838.0,0.0,-7.8046875,0.10455322,111.56553,14935.237,14981.937,1100.0834,517.40533,16.129229,20.177431,0.0,-0.3472943,3.0,42.14325,24.842186,17.249977,17.249977,1.424,0.0,-30.148438,0.16790771,0.0,0.0,0.0,0.0,0.0,1.328125,1.25,1.2890625,1.4648438,0.52491033,0.5271992,0.4804303,0.5024796,0.32478827,0.39513236,0.27832457,0.38094148,0.44190127,0.5274281,0.6578164,0.59472036,0.27183947,0.3711757,0.34721905,0.41855496,1.0,1.0,56.826782,0.0,80.35419,80.13465,0.0,111.00006,18.847656,1.0,107.10456,80.852875,484.875,543.75,-0.3472943,88.75,0.0,84.65625,14.471586,75.99993,36.395264,1.0,61.9,50.375,0.0,-77.93274,47.906494,0.0,0.72265625,61.88,61.84,61.58,61.58,0
651074.06,0.120060876,0.61782044,0.29588643,0.2911315,100.72826,14.285718,14.123428,-2.9901733,169.0645,67.53566,16.481,0.0,4.593,16.874,22.481,0.0,100.04925,0.0,0.0,460.875,215.25,2847.0,0.0,-7.828125,0.103759766,111.49919,14886.415,15026.513,1100.0834,517.40533,15.578164,20.601326,0.0,-0.27783546,3.0,41.667175,24.83917,17.249977,17.249977,1.452,0.0,-30.171875,0.1652832,0.0,0.0,0.0,0.0,0.0,1.3476562,1.25,1.3085938,1.4648438,0.5304799,0.52780956,0.48805982,0.50644696,0.32875562,0.39444572,0.28183413,0.38284886,0.65491724,0.5415427,0.5474937,0.59472036,0.40291446,0.38117036,0.28900588,0.41855496,0.9980469,1.0,56.837463,0.0,80.11732,79.61657,0.0,111.00006,18.554688,1.0,106.938736,80.54608,485.625,543.75,-0.27783546,88.03125,0.0,83.0625,14.471586,75.99993,36.120605,1.0,61.98,49.59375,0.0,-78.15857,47.94922,0.0,0.6201172,61.79,62.26,61.77,61.4,0
651074.1,0.11604871,0.6033782,0.29039928,0.29070756,100.72825,14.285718,14.116868,-3.029824,165.0439,66.04535,16.481,0.0,4.593,16.874,22.481,0.0,100.0394,0.0,0.0,460.875,215.625,2852.0,0.0,-7.8359375,0.103759766,111.49919,14929.931,14746.317,1100.0834,517.40533,12.716868,19.85951,0.0,-0.06601839,3.0,39.918518,24.836456,17.249977,17.624977,1.428,0.0,-30.90625,0.16436768,0.0,0.0,0.0,0.0,0.0,1.3476562,1.2695312,1.3085938,1.484375,0.53139544,0.5295644,0.49057755,0.512932,0.3292897,0.3947509,0.2822156,0.3868925,0.55245286,0.56900895,0.5284199,0.656672,0.33981842,0.40047303,0.27893493,0.46219578,0.9980469,1.0,56.840515,0.0,79.844,79.86247,0.0,111.00006,18.554688,1.0,106.86411,80.33879,485.625,543.75,-0.06601839,86.09375,0.0,83.0,14.471586,75.99993,35.7666,1.0,62.4,49.3125,0.0,-78.585815,48.028564,0.0,0.5419922,62.0,62.35,61.12,61.7,0
651074.2,0.13283896,0.5788513,0.2892488,0.29138583,100.72824,14.285718,14.112276,-3.0555272,161.30434,64.63943,16.481,0.0,4.593,16.874,22.481,0.0,100.03152,0.0,0.0,461.25,215.625,2856.0,0.0,-7.8828125,0.103637695,111.33336,14769.667,14663.002,1100.0834,517.67065,12.907621,20.177431,0.0,0.10343528,3.0,39.782715,24.834013,17.249977,17.624977,1.404,0.0,-31.101562,0.1661377,0.0,0.0,0.0,0.0,0.0,1.3476562,1.2890625,1.3085938,1.484375,0.5275044,0.5335317,0.49217975,0.514992,0.32677194,0.39696345,0.282063,0.38735026,0.45487145,0.62272066,0.47516593,0.561532,0.27977416,0.4383154,0.250782,0.39520866,0.9941406,1.0,56.83899,0.0,79.666824,79.961586,0.0,111.00006,18.554688,1.0,106.731445,80.26416,485.25,544.125,0.10343528,85.46875,0.0,83.03125,14.471586,75.99993,35.614014,1.0,62.2,49.84375,0.0,-78.75061,47.84546,0.0,0.53466797,62.09,62.51,61.84,61.65,0
651074.2,0.14627117,0.58779055,0.29267588,0.29125866,100.72823,14.285718,14.114922,-2.9921622,165.1468,66.271904,16.481,0.0,4.593,16.874,22.481,0.0,100.025215,0.0,0.0,461.25,215.625,2860.0,0.0,-7.8203125,0.10394287,111.30019,14647.612,14886.415,1100.0834,517.67065,15.91728,20.431768,0.0,0.2389982,3.0,41.575623,24.831814,17.249977,17.624977,1.416,0.0,-31.179688,0.16687012,0.0,0.0,0.0,0.0,0.0,1.328125,1.2890625,1.3085938,1.5234375,0.5225452,0.5335317,0.49134052,0.5262837,0.32356757,0.39696345,0.28046083,0.39543754,0.4293126,0.6742962,0.5418479,0.7772183,0.26405737,0.47463188,0.28603035,0.54703593,0.9902344,1.0,56.866455,0.0,80.103584,79.88221,0.0,111.00006,18.554688,1.0,106.55731,80.26416,485.625,543.75,0.2389982,86.78125,0.0,83.03125,14.471586,75.99993,35.66284,1.0,62.04,50.0625,0.0,-78.37219,47.851562,0.0,0.57373047,62.22,61.44,61.79,61.58,0
651074.25,0.15701693,0.55386627,0.2929008,0.293802,100.72823,14.285718,14.105054,-2.9750714,157.16922,63.13673,16.481,0.0,4.593,16.874,22.481,0.0,100.02017,0.0,0.0,460.875,215.625,2863.0,0.0,-7.875,0.10443115,111.45773,14715.008,14895.437,1100.0834,517.93604,18.142733,20.410574,0.0,0.34744856,3.0,43.10913,24.829834,17.249977,17.624977,1.444,0.0,-31.1875,0.1694336,0.0,0.0,0.0,0.0,0.0,1.328125,1.2890625,1.3085938,1.5234375,0.5204852,0.539559,0.49347678,0.5317769,0.32219425,0.4009308,0.280766,0.39871824,0.48165104,0.675288,0.4849317,0.6533913,0.29625392,0.47524223,0.2559701,0.4599069,0.98828125,1.0,56.866455,0.0,80.22139,80.35871,0.0,111.00006,18.75,1.0,106.38319,80.29733,486.0,543.75,0.34744856,87.03125,0.0,84.15625,14.471586,75.99993,35.394287,1.0,62.66,50.84375,0.0,-78.06702,47.747803,0.0,0.53222656,62.32,63.89,61.79,61.61,0
651074.25,0.32561356,0.52154654,0.29418057,0.29384437,100.72823,14.285718,14.1157255,-2.9699867,152.89648,61.6134,16.481,0.0,4.593,16.874,22.481,0.0,100.016136,0.0,0.0,460.875,215.25,2872.0,0.0,-8.265625,0.10479736,111.48261,14858.29,15027.043,1100.0834,517.93604,15.95967,20.813274,0.0,0.5904588,3.0,41.859436,24.828053,17.249977,17.249977,1.44,0.0,-31.15625,0.17089844,0.0,0.0,0.0,0.0,0.0,1.328125,1.3085938,1.3085938,1.5429688,0.5243,0.54535747,0.49301898,0.5354391,0.32486457,0.40466926,0.27946898,0.40054932,0.60898757,0.7286183,0.51689935,0.6173037,0.374609,0.5128557,0.27283132,0.43450063,0.9892578,1.0,56.887817,0.0,80.25644,80.19451,0.0,111.00006,18.75,1.0,106.25052,80.33879,486.0,544.5,0.5904588,87.34375,0.0,84.1875,14.938412,75.99993,35.50415,1.0,61.99,51.28125,0.0,-77.67029,47.71118,0.0,0.60302734,62.33,61.56,61.96,63.04,0
