Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (g/stk),Airmass SP (g/stk),Ambient Press (kpa),Ambient Temp (°C),Battery Volts (V),Boost (psi),Calc TQ (nm),Calc HP (hp),Calc 0-60mph (s),Calc 60-130mph (s),Calc 0-60ft (s),Calc 1/8mile (s),Calc 1/4mile (s),Comb Mode (),Coolant Temp (°C),Cruise (),DV Position (%),EOI Actual (°),EOI Limit (°),Engine Speed (rpm),Eth Content (%),Exh Cam Position (°),Exh Flow Factor (),Exh Pres Desired (kpa),FP DI (kpa),FP DI SP (kpa),FP MPI (kpa),FP MPI SP (kpa),Fuel Flow (mg/stk),Fuel Flow SP (mg/stk),Fuel Split MPI (),Fuel Trim (%),Gear (gear),HPFP Eff Vol (%),IAT (°C),Ign Table (°),Ign Avg (°),Inj PW DI (ms),Inj PW MPI (ms),Intake Cam Pos (°),Intake Flow Fact (),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),Lambda (l),Lambda SP (l),LPFP Duty (%),LTFT (%),MAP (kpa),MAP SP (kpa),Misfires (),Oil Temp (°C),Pedal Pos (%),Port Flap Pos (%),PUT (kpa),PUT SP (kpa),SOI Actual (°),SOI Limit (°),STFT (%),Torque (Nm),Torque Lim (),Torque Req (Nm),TPS (%),Trans Temp (°C),Turbo Speed (rpm),Valve Lift Pos (),Vehicle Speed (km/h),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Voltage (V),Wheel Speed FL (km/h),Wheel Speed FR (km/h),Wheel Speed RL (km/h),Wheel Speed RR (km/h),SimosTools [R2.12:2026_7_12:CB_HSL_SP2933_5G0906259L_0002_BasicsGuide_R07.bin]
4540.652,-0.05034397,0.06934349,0.13379379,0.14552335,101.81284,22.556387,13.8245535,-9.674106,46.306408,16.288784,190.088,0.0,5.84,22.851,37.97,0.0,97.74432,0.0,0.0,459.75,218.25,2507.0,0.0,-10.296875,0.08428955,105.44621,7190.077,7228.285,1100.0834,505.9959,8.011627,9.876768,0.0,-5.557015,2.0,22.627258,31.578945,29.624962,20.249973,0.972,0.0,-6.953125,0.0,0.0,0.0,0.0,0.0,0.0,0.8378906,0.8798828,54.611206,2.3437505,35.130287,37.451897,0.0,97.999725,7.6171875,1.0,105.156006,81.1265,474.375,546.375,-7.9007654,19.0625,0.0,22.34375,6.535555,45.999996,21.77124,1.0,34.35,0.0,0.0,-73.184204,99.998474,26.81427,3.671875,34.37,34.38,34.18,34.24,0
4540.696,-0.06027518,0.0652374,0.13893369,0.1462016,101.81217,22.556387,13.825624,-9.474441,46.336037,16.31221,190.088,0.0,5.84,22.851,37.97,0.0,97.74432,0.0,0.0,459.75,217.875,2509.0,0.0,-9.8125,0.08428955,105.44621,7236.2456,7471.864,1100.0834,505.9959,10.046326,10.364247,0.0,-6.0081115,2.0,23.954773,31.578945,29.249962,19.874975,0.972,0.0,-8.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.8378906,0.8798828,54.69818,2.3437505,36.505886,37.929886,0.0,97.999756,7.6171875,1.0,105.07309,81.1265,474.375,546.0,-8.351862,21.0625,0.0,22.5,7.0023804,45.999996,22.2229,1.0,34.42,0.0,0.0,-73.0072,99.998474,26.991272,3.671875,34.35,34.4,34.3,34.3,0
4540.732,-0.06822014,0.082344964,0.14204715,0.14997427,101.81157,22.556387,13.832233,-9.339763,54.969124,19.374554,190.088,0.0,5.84,22.851,37.97,0.0,97.74432,0.0,0.0,459.375,217.5,2512.0,0.0,-9.7578125,0.08496094,105.47109,7367.3213,7613.553,1100.0834,505.9959,11.445182,10.576196,0.0,-6.3689885,2.0,25.010681,31.578945,28.499964,19.499975,1.008,0.0,-8.7421875,0.0,0.0,0.0,0.0,0.0,0.0,0.8408203,0.8798828,54.7287,2.3437505,37.4336,39.00583,0.0,97.99978,8.203125,1.0,105.08967,81.1265,474.75,546.0,-8.712739,22.3125,0.0,26.0,7.0023804,45.999996,22.174072,1.0,34.46,0.0,0.0,-73.10791,99.998474,26.890564,3.671875,34.51,34.35,34.37,34.28,0
4540.771,-0.094576105,0.08918799,0.14397576,0.15684137,101.81185,22.556387,13.83686,-9.201481,54.932938,19.384922,190.088,0.0,5.84,22.851,37.97,0.0,97.74432,0.0,0.0,458.25,217.5,2515.0,0.0,-9.75,0.08630371,105.52913,7649.639,7629.4736,1100.0834,505.9959,7.630121,10.703364,0.0,-6.6576905,2.0,22.90039,31.578945,28.124964,19.499975,1.048,0.0,-10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.8457031,0.8798828,54.69818,2.3437505,38.387043,40.94952,0.0,97.9998,8.300781,1.0,105.07309,81.1265,474.375,545.625,-9.001441,23.34375,0.0,26.6875,7.469206,45.999996,22.546387,1.0,34.38,0.0,0.0,-73.03162,99.998474,26.966858,3.671875,34.38,34.46,34.37,34.19,0
4540.812,-0.09566088,0.1106752,0.14886492,0.15552731,101.8121,22.556387,13.834239,-8.885022,62.214737,21.972008,190.088,0.0,5.84,22.851,37.97,0.0,97.74432,0.0,0.0,458.625,217.5,2517.0,0.0,-9.71875,0.08630371,105.52913,7721.28,7907.015,1100.0834,505.9959,10.809339,11.12726,0.0,-6.8886523,2.0,25.045776,31.578945,26.999966,19.499975,1.032,0.0,-13.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.8466797,0.8798828,54.82025,2.3437505,40.568615,41.86342,0.0,97.999825,8.300781,1.0,105.07309,81.1265,474.375,545.625,-9.232403,25.5625,0.0,26.78125,7.469206,45.999996,22.772217,1.0,34.52,0.0,0.0,-73.04077,99.998474,26.957703,3.671875,34.46,34.43,34.32,34.18,0
4540.851,-0.056528706,0.13802008,0.1511949,0.15595119,101.81233,22.556387,13.826546,-8.745374,68.63464,24.28744,190.088,0.0,5.84,22.851,37.97,0.0,97.74432,0.0,0.0,458.625,217.125,2522.0,0.0,-9.6640625,0.08630371,105.52913,7882.604,7888.4414,1100.0834,505.9959,11.04248,11.08487,0.0,-7.073422,2.0,25.396729,31.578945,26.624966,19.124975,1.032,0.0,-13.9296875,0.0,0.0,0.0,0.0,0.0,0.0,0.8486328,0.8798828,54.808044,2.3437505,41.531425,42.480625,0.0,97.99984,8.300781,1.0,105.07309,81.1265,474.375,545.625,-9.417172,26.5,0.0,27.03125,7.469206,45.999996,22.41211,1.0,34.44,0.0,0.0,-73.04077,99.998474,26.957703,3.671875,34.61,34.46,34.22,34.22,0
4540.895,-0.005222965,0.14895803,0.15047319,0.16230963,101.81254,22.556387,13.838738,-8.749108,68.655106,24.323578,190.088,0.0,5.84,22.851,37.97,0.0,97.74432,0.0,0.0,457.875,217.125,2525.0,0.0,-9.5859375,0.087646484,105.57888,8163.8604,7947.877,1100.0834,505.9959,6.082902,11.148455,0.0,-7.3774877,2.0,22.627258,31.578945,26.624966,19.124975,1.084,0.0,-14.546875,0.0,0.0,0.0,0.0,0.0,0.0,0.85058594,0.8798828,54.795837,2.3437505,41.50589,43.855293,0.0,97.999855,8.886719,1.0,105.07309,81.1265,474.375,545.625,-9.721238,26.21875,0.0,30.21875,7.469206,45.999996,22.662354,1.0,34.55,0.0,0.0,-73.04077,99.998474,26.957703,3.671875,34.4,34.49,34.32,34.43,0
4540.932,-0.004178372,0.17208321,0.15739097,0.16421716,101.81272,22.556387,13.823835,-8.519741,74.483086,26.398806,190.088,0.0,5.84,22.851,37.97,0.0,97.74432,0.0,0.0,458.625,217.5,2526.0,0.0,-9.484375,0.087646484,105.57888,7951.061,8301.835,1100.0834,505.9959,13.649439,11.741908,0.0,-7.8551145,2.0,27.201843,31.578945,25.874968,19.499975,1.048,0.0,-14.8984375,0.0,0.0,0.0,0.0,0.0,0.0,0.8466797,0.8798828,54.901123,2.1093755,43.087074,44.424946,0.0,97.99987,8.886719,1.0,105.07309,81.1265,474.75,545.625,-9.96449,29.8125,0.0,30.4375,7.936031,45.999996,23.248291,1.0,34.53,0.0,0.0,-73.07129,99.998474,26.927185,3.671875,34.53,34.47,34.51,34.4,0
4540.972,-0.023342697,0.2188333,0.16132899,0.1599782,101.81289,22.556387,13.825122,-8.334074,84.76376,30.102018,190.088,0.0,5.84,22.851,37.97,0.0,97.74432,0.0,0.0,457.875,217.875,2531.0,0.0,-9.359375,0.08703613,105.60376,8272.648,8377.722,1100.0834,506.26123,13.734218,11.720714,0.0,-8.213779,2.0,27.600098,31.578945,25.124968,19.874975,1.1,0.0,-15.5078125,0.0,0.0,0.0,0.0,0.0,0.0,0.85058594,0.88183594,54.901123,1.9453129,44.367027,44.07451,0.0,97.999886,8.886719,1.0,105.07309,81.1265,474.75,545.25,-10.159092,32.46875,0.0,30.625,7.936031,45.999996,22.839355,1.0,34.49,0.0,0.0,-73.03162,99.998474,26.966858,3.671875,34.6,34.55,34.35,34.38,0
4541.012,-0.058674157,0.23753333,0.1548013,0.16095316,101.81304,22.556387,13.831882,-8.464396,84.76936,30.139688,190.088,0.0,5.84,22.851,37.97,0.0,97.74432,0.0,0.0,457.875,217.875,2534.0,0.0,-8.8203125,0.0871582,105.78618,8555.496,8142.103,1100.0834,506.26123,5.7861753,11.360402,0.0,-8.406179,2.0,22.944641,31.578945,25.874968,19.874975,1.108,0.0,-16.34375,0.0,0.0,0.0,0.0,0.0,0.0,0.85058594,0.8828125,54.849243,2.0648441,43.468876,44.68507,0.0,97.9999,8.886719,1.0,105.363304,81.1265,474.75,544.875,-10.471024,29.28125,0.0,30.4375,7.469206,45.999996,23.040771,1.0,34.6,0.0,0.0,-73.82202,99.998474,26.176453,3.671875,34.6,34.61,34.56,34.4,0
4541.051,-0.08693932,0.26376334,0.15512583,0.16319981,101.81318,22.556387,13.813177,-8.400493,89.43505,31.786022,190.088,0.0,5.84,22.851,37.97,0.0,97.74432,0.0,0.0,458.625,217.5,2533.0,0.0,-8.9453125,0.08770752,105.67838,8549.659,8271.057,1100.0834,506.26123,3.8362553,11.529961,0.0,-8.572053,2.0,21.821594,31.578945,25.499968,19.499975,1.044,0.0,-16.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.8466797,0.88378906,54.873657,2.1485157,43.909496,45.498074,0.0,97.99991,8.886719,1.0,105.07309,81.1265,474.75,544.875,-10.720569,28.625,0.0,30.34375,7.936031,45.999996,23.040771,1.0,34.71,0.0,0.0,-73.03467,99.998474,26.963806,3.671875,34.58,34.66,34.53,34.38,0
4541.095,-0.06955146,0.29300535,0.15857448,0.160826,101.8133,22.556387,13.835239,-8.265113,93.86553,33.360657,190.088,0.0,5.84,22.851,37.97,0.0,97.74432,0.0,0.0,458.625,217.875,2533.0,0.0,-8.90625,0.08703613,105.60376,8324.654,8374.537,1100.0834,506.26123,8.965392,11.593545,0.0,-8.8693695,2.0,24.874878,31.578945,25.124968,19.874975,1.044,0.0,-17.195312,0.0,0.0,0.0,0.0,0.0,0.0,0.84472656,0.8857422,54.878235,2.207086,44.842777,45.297287,0.0,97.999916,8.886719,1.0,105.07309,81.1265,474.75,544.875,-11.076455,31.125,0.0,30.53125,7.936031,45.999996,23.040771,1.0,34.67,0.0,0.0,-73.03162,99.998474,26.966858,3.671875,34.72,34.67,34.43,34.43,0
4541.132,-0.03564117,0.30470213,0.161023,0.16315743,101.81341,22.556387,13.833105,-8.193834,93.88897,33.408504,190.088,0.0,5.84,22.851,37.97,0.0,97.74432,0.0,0.0,458.25,217.875,2536.0,0.0,-8.8046875,0.087768555,105.753006,8341.636,8479.08,1100.0834,506.26123,10.809339,11.805492,0.0,-9.347454,2.0,26.078796,31.578945,24.749968,19.874975,1.072,0.0,-17.179688,0.0,0.0,0.0,0.0,0.0,0.0,0.8564453,0.88671875,54.904175,2.0137103,45.334198,45.769,0.0,97.99992,9.082031,1.0,105.25551,81.1265,474.75,544.875,-11.361164,32.34375,0.0,31.71875,7.936031,45.999996,23.516846,1.0,34.69,0.0,0.0,-73.532104,99.998474,26.46637,3.671875,34.74,34.67,34.54,34.58,0
4541.172,-0.008512938,0.29063085,0.1619159,0.1701093,101.81351,22.556387,13.825751,-8.203228,89.47883,31.889465,190.088,0.0,5.84,22.851,37.97,0.0,97.74432,0.0,0.0,457.875,217.875,2540.0,0.0,-8.734375,0.08917236,105.87739,8521.003,8405.847,1100.0834,506.26123,7.524147,11.699519,0.0,-9.319959,2.0,24.194336,31.578945,24.749968,19.874975,1.096,0.0,-17.15625,0.0017700195,0.0,0.0,0.0,0.0,0.0,0.8642578,0.8886719,54.891968,2.1127222,45.269547,46.903008,0.0,97.99993,9.5703125,1.0,105.363304,81.1265,474.75,544.875,-11.432681,32.75,0.0,34.46875,7.936031,45.999996,23.443604,1.0,34.78,0.53125,0.0,-73.76709,99.35913,25.592041,3.671875,34.74,34.79,34.76,34.6,0
4541.212,-0.006810351,0.28500235,0.16529857,0.1700669,101.8136,22.556387,13.832323,-8.071838,89.49633,31.933376,190.088,0.0,5.84,22.851,37.97,0.0,97.74432,0.0,0.0,458.625,218.25,2543.0,0.0,-8.6875,0.08917236,105.90226,8414.338,8703.023,1100.0834,506.26123,12.271778,12.250584,0.0,-9.542239,2.0,27.088928,31.578945,24.37497,20.249973,1.08,0.0,-17.421875,0.0025634766,0.0,0.0,0.0,0.0,0.0,0.8671875,0.88964844,54.960632,1.9476554,46.175293,47.135483,0.0,97.99994,9.5703125,1.0,105.07309,81.1265,475.125,544.875,-11.489895,34.375,0.0,34.46875,8.402857,45.999996,23.901367,1.0,34.78,0.78125,0.0,-73.21167,99.072266,25.856018,3.671875,34.85,34.85,34.76,34.69,0
4541.251,-0.005448281,0.30150095,0.17049515,0.16782027,101.813675,22.556387,13.813485,-7.864735,93.89366,33.555096,190.088,0.0,5.84,22.851,37.97,0.0,97.74432,0.0,0.0,457.875,218.25,2547.0,0.0,-8.6640625,0.08856201,105.92714,8509.328,8872.308,1100.0834,506.52658,16.150423,12.271778,0.0,-9.859808,2.0,29.64325,31.578945,23.62497,20.249973,1.124,0.0,-18.117188,7.324219E-4,0.0,0.0,0.0,0.0,0.0,0.8701172,0.8935547,54.997253,1.8321087,47.602913,47.066387,0.0,97.99995,9.5703125,1.0,105.23062,81.1265,475.125,544.875,-11.691916,36.78125,0.0,34.5,8.402857,45.999996,23.97461,1.0,34.9,0.21875,0.0,-73.37341,99.73755,26.359558,3.671875,34.94,34.9,34.74,34.67,0
4541.296,-0.0043586246,0.30810037,0.16609803,0.16786265,101.81374,22.556387,13.835455,-7.9595675,93.87226,33.626472,190.088,0.0,5.84,22.851,37.97,0.0,97.74432,0.0,0.0,457.875,218.25,2553.0,0.0,-8.6953125,0.08874512,106.11784,8873.899,8695.063,1100.0834,506.52658,8.520302,11.953856,0.0,-9.946057,2.0,25.204468,31.578945,23.99997,20.249973,1.124,0.0,-18.625,4.8828125E-4,0.0,0.0,0.0,0.0,0.0,0.8720703,0.8935547,54.951477,1.7512261,46.94931,47.318886,0.0,97.999954,9.5703125,1.0,105.39647,81.1265,475.125,544.875,-11.697284,34.96875,0.0,34.5,7.936031,45.999996,23.883057,1.0,34.9,0.15625,0.0,-73.828125,99.823,25.994873,3.671875,34.98,34.95,34.76,34.66,0
4541.332,-0.0034868997,0.32949015,0.16427352,0.16866805,101.81381,22.556387,13.827396,-7.9595575,98.07782,35.160492,190.088,0.0,5.84,22.851,37.97,0.0,97.74432,0.0,0.0,459.0,218.25,2555.0,0.0,-8.703125,0.08905029,106.08468,8860.103,8579.377,1100.0834,506.52658,7.163836,11.720714,0.0,-10.163219,2.0,24.409485,31.578945,23.99997,20.249973,1.076,0.0,-19.070312,0.0013427734,0.0,0.0,0.0,0.0,0.0,0.8691406,0.89453125,54.945374,1.6946082,46.949448,47.853607,0.0,97.99996,9.5703125,1.0,105.39647,81.1265,475.5,544.875,-11.857827,34.03125,0.0,34.53125,7.936031,45.999996,23.815918,1.0,34.95,0.40625,0.0,-73.76404,99.51782,25.749207,3.671875,34.91,35.0,34.7,34.73,0
4541.372,0.01721048,0.33804607,0.16426496,0.16866805,101.81387,22.556387,13.821755,-7.9573326,98.11639,35.17432,190.088,0.0,5.84,22.851,37.97,0.0,97.74432,0.0,0.0,459.0,218.25,2555.0,0.0,-8.7578125,0.08898926,106.03493,8668.529,8539.576,1100.0834,506.52658,7.905653,11.741908,0.0,-10.096911,2.0,24.63684,31.578945,23.99997,20.249973,1.076,0.0,-19.117188,0.0016479492,0.0,0.0,0.0,0.0,0.0,0.87402344,0.8955078,54.91333,1.8893508,46.964848,47.853607,0.0,97.99997,9.5703125,1.0,105.39647,81.1265,475.5,544.875,-11.986262,34.125,0.0,34.53125,7.936031,45.999996,23.638916,1.0,35.0,0.5,0.0,-73.6969,99.401855,25.700378,3.671875,35.0,34.98,34.9,34.83,0
4541.412,0.013768384,0.34146845,0.16856316,0.16875283,101.81393,22.556387,13.829526,-7.831433,98.113304,35.18698,190.088,0.0,5.84,22.851,37.97,0.0,97.74432,0.0,0.0,458.625,218.25,2556.0,0.0,-8.8125,0.08892822,105.99347,8529.493,8846.305,1100.0834,506.52658,13.183153,12.165804,0.0,-10.297714,2.0,27.792358,31.578945,23.62497,20.249973,1.08,0.0,-19.125,0.002380371,0.0,0.0,0.0,0.0,0.0,0.87890625,0.89746094,54.95758,1.7912955,47.832714,47.904648,0.0,97.99997,9.5703125,1.0,105.39647,81.1265,475.5,544.875,-12.08901,35.84375,0.0,34.53125,8.402857,45.999996,24.285889,1.0,35.05,0.71875,0.0,-73.6969,99.139404,25.437927,3.671875,35.11,35.17,34.87,34.83,0
4541.451,0.031014707,0.3428374,0.17110726,0.16697246,101.81397,22.556387,13.811527,-7.752698,98.1274,35.288414,190.088,0.0,5.84,22.851,37.97,0.0,97.74432,0.0,0.0,458.25,218.25,2563.0,0.0,-8.828125,0.088378906,106.05981,8699.839,8817.118,1100.0834,506.7919,14.264088,11.975051,0.0,-10.292301,2.0,28.643799,31.578945,23.24997,20.249973,1.116,0.0,-19.125,9.1552734E-4,0.0,0.0,0.0,0.0,0.0,0.8886719,0.89941406,54.9881,1.7226568,48.37547,47.53856,0.0,97.99997,9.5703125,1.0,105.47109,81.1265,475.5,544.875,-12.014958,36.96875,0.0,34.46875,8.402857,45.999996,24.414062,1.0,35.1,0.28125,0.0,-73.97766,99.67041,25.688171,3.671875,35.08,35.09,35.04,34.95,0
4541.496,0.024811765,0.34338498,0.16671799,0.16722682,101.813194,22.556387,13.822366,-7.881421,98.09725,35.346394,190.088,0.0,5.84,22.851,37.97,0.0,97.74432,0.0,0.0,457.875,218.25,2568.0,0.0,-8.8359375,0.08843994,106.18418,8982.6875,8742.293,1100.0834,506.7919,6.8247194,11.996246,0.0,-10.281107,2.0,24.273682,31.578945,23.62497,20.249973,1.136,0.0,-19.125,0.0014648438,0.0,0.0,0.0,0.0,0.0,0.8935547,0.89941406,54.966736,1.6746098,47.487415,47.561428,0.0,97.99997,9.5703125,1.0,105.71156,81.1265,475.5,544.875,-11.955717,35.125,0.0,34.5,7.936031,45.999996,24.432373,1.0,35.14,0.4375,0.0,-74.591064,99.468994,24.873352,3.671875,35.15,35.15,34.9,34.91,0
4541.532,0.019849412,0.362354,0.1655417,0.16790505,101.81249,22.556387,13.818234,-7.9158463,102.1131,36.79338,190.088,0.0,5.84,22.851,37.97,0.0,97.74432,0.0,0.0,459.0,218.25,2568.0,0.0,-8.671875,0.088378906,106.08468,8854.796,8660.039,1100.0834,506.7919,6.549187,11.890272,0.0,-10.267347,2.0,24.012756,31.578945,23.99997,20.249973,1.076,0.0,-19.125,0.0020751953,0.0,0.0,0.0,0.0,0.0,0.89453125,0.9003906,54.960632,1.6409768,47.249424,47.698597,0.0,97.99997,9.5703125,1.0,105.71156,81.1265,475.875,544.875,-11.908324,34.46875,0.0,34.5,7.936031,45.999996,24.365234,1.0,35.18,0.625,0.0,-74.505615,99.24927,24.739075,3.671875,35.19,35.19,34.98,34.91,0
4541.572,0.01587953,0.3886916,0.16402435,0.16879521,101.81268,22.556387,13.821201,-7.9380155,106.00042,38.20893,190.088,0.0,5.84,22.851,37.97,0.0,97.74432,0.0,0.0,459.0,218.25,2569.0,0.0,-8.640625,0.08905029,106.076385,8735.395,8606.972,1100.0834,506.7919,5.489448,11.826688,0.0,-10.018601,2.0,23.26355,31.578945,23.99997,20.249973,1.072,0.0,-19.125,0.003112793,0.0,0.0,0.0,0.0,0.0,0.9003906,0.9003906,54.91028,1.8518088,47.096806,48.055992,0.0,97.99997,9.5703125,1.0,105.71156,81.1265,475.875,544.875,-11.87041,33.90625,0.0,34.53125,8.402857,45.999996,24.517822,1.0,35.21,0.9375,0.0,-74.41101,98.87695,24.461365,3.671875,35.19,35.21,35.11,35.05,0
4541.612,0.032703623,0.39922667,0.17136714,0.1680746,101.81285,22.556387,13.823278,-7.747396,105.98528,38.248093,190.088,0.0,5.84,22.851,37.97,0.0,97.74432,0.0,0.0,458.625,218.25,2572.0,0.0,-8.671875,0.08898926,106.010056,8597.95,8929.62,1100.0834,506.7919,13.013596,12.314168,0.0,-10.075062,2.0,27.9068,31.578945,23.24997,20.249973,1.096,0.0,-19.125,0.0032348633,0.0,0.0,0.0,0.0,0.0,0.90234375,0.9033203,55.01709,1.7650161,48.410892,47.748676,0.0,97.99997,9.5703125,1.0,105.686676,81.1265,475.875,544.875,-11.840078,36.84375,0.0,34.53125,8.402857,45.999996,24.932861,1.0,35.31,0.96875,0.0,-74.368286,98.83423,24.455261,3.671875,35.28,35.36,35.19,35.03,0
4541.652,0.046162896,0.38469067,0.16964197,0.16599749,101.81218,22.556387,13.818872,-7.8004246,102.14442,36.990986,190.088,0.0,5.84,22.851,37.97,0.0,97.74432,0.0,0.0,458.625,218.25,2581.0,0.0,-8.6875,0.08843994,106.15931,8923.783,8809.688,1100.0834,506.7919,8.817029,11.678324,0.0,-9.955302,2.0,25.646973,31.578945,23.24997,20.249973,1.096,0.0,-19.125,0.001159668,0.0,0.0,0.0,0.0,0.0,0.91796875,0.90527344,54.985046,1.7042612,48.0447,47.326157,0.0,97.99997,9.5703125,1.0,105.827644,81.1265,475.875,544.875,-11.659563,37.3125,0.0,34.53125,7.936031,45.999996,24.389648,1.0,35.32,0.34375,0.0,-74.47815,99.57886,25.09613,3.671875,35.39,35.36,35.15,35.15,0
